ind,activity_label,ctx,answer,final_prompt,len_tk_glm4_9b_base
12663.0,Ironing clothes,She then shows how to get the harder creases out. Next she flips over the shirt and places the sleeve down. she,C,"Context:
""She then shows how to get the harder creases out. Next she flips over the shirt and places the sleeve down. she""

Which of the following endings best completes the context?

Choices:
A. places the shirt back on and continues fixing it as she smooths it down.
B. then pulls and cuts out all of the creases.
C. then shows how to iron the sleeve.
D. then shows how to recut all the creases down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
43056.0,Shoveling snow,An aurora borealis is seen over a northern landscape. A man shovels snow from his porch with a snow shovel. the man,A,"Context:
""An aurora borealis is seen over a northern landscape. A man shovels snow from his porch with a snow shovel. the man""

Which of the following endings best completes the context?

Choices:
A. shovels snow from a stair case with a snow shovel.
B. puts the snow into a large bucket and loads it onto a car.
C. continues shoveling the snow into a van.
D. pauses, trying to appear serious.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
37342.0,Making a lemonade,Two boys are alone in a room. They have a table covered in ingredients. they,C,"Context:
""Two boys are alone in a room. They have a table covered in ingredients. they""

Which of the following endings best completes the context?

Choices:
A. put out bottle and water, then dip the knife in the bottle and cut a tomato.
B. are shown decorating the table with displaying jars filled with different items.
C. squeeze juice into a mug, then add the other ingredients to make a drink.
D. place the ingredients on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
30120.0,Brushing teeth,A little boy is holding a tube of toothpaste. His mom helps him put it on his toothbrush. the boy,C,"Context:
""A little boy is holding a tube of toothpaste. His mom helps him put it on his toothbrush. the boy""

Which of the following endings best completes the context?

Choices:
A. laughs and his mom explains that germs cause entire teeth to fall out.
B. laughs once the toothpaste is put on his toothbrush.
C. then uses the brush to brush his teeth.
D. puts toothpaste on one side and then grabs the other side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
44429.0,Using the rowing machine,A man is inside a gym while speaking to the camera. Other men are working out behind him. he,D,"Context:
""A man is inside a gym while speaking to the camera. Other men are working out behind him. he""

Which of the following endings best completes the context?

Choices:
A. continues to speak, demonstrating how to wear a pair.
B. demonstrates how to use a push mower to mow the lawn.
C. holds up a selfie stick and shows how to use it to send a picture.
D. demonstrates via volunteer how to use a rowing machine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
49509.0,Windsurfing,A person is seen kite surfing along the water and eventually falling in. he,C,"Context:
""A person is seen kite surfing along the water and eventually falling in. he""

Which of the following endings best completes the context?

Choices:
A. speaks to the camera and adds more sand into a bucket in front of him while surfing.
B. floats along the water while the camera captures him from several angles.
C. climbs back on the board and continues riding along while the camera pans out.
D. paddles alongside a student guide who is shown from several angles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
21786.0,Surfing,"A view is seen of people in the ocean. The waters are rough, splashing harshly against the rocks. the people",C,"Context:
""A view is seen of people in the ocean. The waters are rough, splashing harshly against the rocks. the people""

Which of the following endings best completes the context?

Choices:
A. are shown surfing one surfer after another as they all catch their breaths.
B. ride their boat out of the water and a man is interviewed.
C. are being knocked off their surfboards.
D. sail through a turbulent wave, a few breaking the surface.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
11929.0,Polishing forniture,A close up of a wooden bench is seen followed by a person mixing ingredients together. a person,A,"Context:
""A close up of a wooden bench is seen followed by a person mixing ingredients together. a person""

Which of the following endings best completes the context?

Choices:
A. is then seen holding a rag and wiping down the bench.
B. adds a pan of food into the pan and chickens are shown flying in the air.
C. shaves a piece of wood near the bench.
D. dips a rag in freezer sauce and begins wiping the bench out with the rag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
48389.0,Pole vault,Scenes of various pole vaulters vaulting before audiences are shown. A slow motion video of one of the vaults is shown. Another pole vaulter's vault is shown. the vault,B,"Context:
""Scenes of various pole vaulters vaulting before audiences are shown. A slow motion video of one of the vaults is shown. Another pole vaulter's vault is shown. the vault""

Which of the following endings best completes the context?

Choices:
A. appears in slow motion.
B. is repeated in slow motion.
C. is shown and various individual vaults are shown.
D. stops spinning with a crash, spills onto its floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
18181.0,Doing kickboxing,One man is seen holding boxing gloves and hitting a man standing in front of him. a man,A,"Context:
""One man is seen holding boxing gloves and hitting a man standing in front of him. a man""

Which of the following endings best completes the context?

Choices:
A. is seen blocking the other with pads while the man continues to punch and kick.
B. then kneels down and hits another man while the men continue punching.
C. watches the boxers fighting from behind a fence.
D. then kicks the other man over and over while he's hiding behind him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
39514.0,Playing water polo,Pictures are shown of people swimming around a pool as well as people sitting around the sides. people,D,"Context:
""Pictures are shown of people swimming around a pool as well as people sitting around the sides. people""

Which of the following endings best completes the context?

Choices:
A. are swimming underwater and view is shown of the beach.
B. are seen bowling again and scores are shown.
C. are shown running out onto the pool and lifting more than one person up into the air.
D. are then seen playing a game in the water and throwing a ball around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
635.0,Vacuuming floor,A person is assembling a vacuum on the carpet. They plug the vacuum in. They turn the vacuum on and begin vacuuming the floor. they,C,"Context:
""A person is assembling a vacuum on the carpet. They plug the vacuum in. They turn the vacuum on and begin vacuuming the floor. they""

Which of the following endings best completes the context?

Choices:
A. pull the vacuum out and spray it all the way down the hallway.
B. vacuum the bottom of the carpet.
C. take the attachment hose off and vacuum the base boards and stairs.
D. spin the vacuum towards them on their back.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
6709.0,Layup drill in basketball,A man is seen speaking to a group of boys on a basketball court. The boys then begin shooting hoops and passing to one another. the boys,D,"Context:
""A man is seen speaking to a group of boys on a basketball court. The boys then begin shooting hoops and passing to one another. the boys""

Which of the following endings best completes the context?

Choices:
A. continue to throw balls trying to get the other to score.
B. continue playing back and fourth while other watching.
C. play several hoops with one another and end with one hitting the other.
D. take turns one after the other shooting hoops.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
22738.0,Drum corps,There are people standing and seated in the bleachers watching about twelve band students performing. Most of the players are drumming on the percussion instruments in a rhythmic tune. the percussion players,B,"Context:
""There are people standing and seated in the bleachers watching about twelve band students performing. Most of the players are drumming on the percussion instruments in a rhythmic tune. the percussion players""

Which of the following endings best completes the context?

Choices:
A. begin to perform faster the slower they drum.
B. begin going round in a circle as they play the instruments.
C. are wearing black helmets.
D. are playing the drums run on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
48879.0,Playing lacrosse,We see a man in a field in a uniform and a net on a stick. The team appears and run towards the goal. Two men fight over the ball. 50,D,"Context:
""We see a man in a field in a uniform and a net on a stick. The team appears and run towards the goal. Two men fight over the ball. 50""

Which of the following endings best completes the context?

Choices:
A. men enter the field and throw the ball.
B. men serve and the ball goes on the pole.
C. team loses and men go to get back up.
D. passes the ball to number 1.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
3254.0,Grooming dog,She then combs the cut hair off the paw. She clips the hair off the back of the paw. fade,D,"Context:
""She then combs the cut hair off the paw. She clips the hair off the back of the paw. fade""

Which of the following endings best completes the context?

Choices:
A. to black and keeps the paw.
B. out to the ends and begin putting the nails to nail with her nail file.
C. sees himself standing in a salon going through the hair and the doctor is then seen doing hair cuts.
D. to black, and the credits occur.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
9780.0,High jump,"The first jump is poor, and he knocks off the bar during the jump. He clears the bar on the second jump. the third jump",C,"Context:
""The first jump is poor, and he knocks off the bar during the jump. He clears the bar on the second jump. the third jump""

Which of the following endings best completes the context?

Choices:
A. is high enough and he sits on the bar.
B. is extremely easy, but does not last.
C. is the most impressive, with the athlete clearing the bar again.
D. is better, he falls off and almost regains his balance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
21615.0,Longboarding,The man with the camera and the man in the car follow filming the man on the skateboard. after the stop sign,C,"Context:
""The man with the camera and the man in the car follow filming the man on the skateboard. after the stop sign""

Which of the following endings best completes the context?

Choices:
A. , the man leaves and leaves the cameraman on the skateboard.
B. the man goes to his car and is seen driving the skateboard with an instructor.
C. , the car passes the man on the skateboard.
D. the man sits on the car and the z slows down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
12237.0,Fun sliding down,A small child is seen sitting on top of a slide and looking back towards the camera. the boy,B,"Context:
""A small child is seen sitting on top of a slide and looking back towards the camera. the boy""

Which of the following endings best completes the context?

Choices:
A. lets go and a car passes the child.
B. then pushes himself backwards down the slide while turning over in the end and jumping off.
C. looks back next to himself while still looking away.
D. begins to slide back and forth on a slide while moving his arms up and down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
17227.0,Putting on makeup,Several clips are shown of people sitting next to another with men putting makeup on. The men put makeup all along the women while speaking to one another. the couples,C,"Context:
""Several clips are shown of people sitting next to another with men putting makeup on. The men put makeup all along the women while speaking to one another. the couples""

Which of the following endings best completes the context?

Choices:
A. then stand up against one another.
B. continue to dance and the men kiss into the camera.
C. then show off their work in the end.
D. dance together with liquid eyeliner in their eyes as they dance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
23484.0,Playing kickball,"A young boy and a small boy are on a fenced field. They kick a ball, then try to chase it down. the kids",C,"Context:
""A young boy and a small boy are on a fenced field. They kick a ball, then try to chase it down. the kids""

Which of the following endings best completes the context?

Choices:
A. run out onto a grass field.
B. try to catch the ball from the ground but the ball falls to the ground.
C. continue playing as a man joins, fighting over the ball.
D. walk around the field in front of the house.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
24016.0,Triple jump,A man is running down a track he jumps into a pile of sand. he,A,"Context:
""A man is running down a track he jumps into a pile of sand. he""

Which of the following endings best completes the context?

Choices:
A. runs down the track again and jumps into the sand several times.
B. goes into a huge weight vault and begins rolling around on the sand.
C. is wearing flippers and is going through the sand of the beach.
D. walks away and a woman starts walking into the desert on a sand gril.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
18426.0,Removing ice from car,A man is holding a litle shovel and is cleaning the windows of a black car. te man,B,"Context:
""A man is holding a litle shovel and is cleaning the windows of a black car. te man""

Which of the following endings best completes the context?

Choices:
A. is around a car with a white shovel.
B. is trying to ake off the ice from the windows.
C. is standing in a small room behind the car cleaning the window with the shovel.
D. pound the unsealed window of the black car and redo the window in the left.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
15690.0,Skateboarding,"A ""devin super tramp"" logo animates on screen. An indoor skate ramp room is shown full of light blue balloons. skaters",D,"Context:
""A ""devin super tramp"" logo animates on screen. An indoor skate ramp room is shown full of light blue balloons. skaters""

Which of the following endings best completes the context?

Choices:
A. are scattered on the ice, seen from the ground up.
B. fly through the twisting, bumpy, sports track.
C. are attending a theme park event together.
D. begin skating up and down the ramps, through the balloons.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
28648.0,Baking cookies,The cookie dough is placed in a pan and set into an oven. The baked cookies are removed from the oven. the lady,A,"Context:
""The cookie dough is placed in a pan and set into an oven. The baked cookies are removed from the oven. the lady""

Which of the following endings best completes the context?

Choices:
A. discusses the recipe after the cookies have been made.
B. adds a baking pan in the oven.
C. puts butter in the mixing bowl and stirs and mixes the cookies.
D. loosens them and pours the dough onto a cup added to the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
46248.0,Waterskiing,A man is shown standing on the back of a boat. He is talking about several ropes and gear he has with him. he,A,"Context:
""A man is shown standing on the back of a boat. He is talking about several ropes and gear he has with him. he""

Which of the following endings best completes the context?

Choices:
A. shows how to put on skis before going into the water.
B. paddles as he speaks, showing off the equipment he has.
C. jumps into the air smiling.
D. attempts to pick up and store several ropes up here in the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
16092.0,Doing motocross,"A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady",D,"Context:
""A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady""

Which of the following endings best completes the context?

Choices:
A. puts on a microphone and it pans around the dirt court.
B. checks on her pocket watch, leans over, and drinks from a brown cup.
C. rides down a hilly road on the dirt bike and dances around.
D. backs the dirt bike off the truck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
12199.0,Beach soccer,Man is doing a corner and scores a goal and ruun to his teammates to celebrate. the game start te game and men,D,"Context:
""Man is doing a corner and scores a goal and ruun to his teammates to celebrate. the game start te game and men""

Which of the following endings best completes the context?

Choices:
A. start doing front is to the goal taking hits in the game.
B. start dancing and throwing the ball holding all the bowls as score again.
C. are celebrating is guiness.
D. keeps running and scores another goal and celebrates while there s a repetition.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
35648.0,River tubing,There are some people water tubing down a river. one of the tubers,B,"Context:
""There are some people water tubing down a river. one of the tubers""

Which of the following endings best completes the context?

Choices:
A. makes it up onto the higher rocks where he joins another tuber on the lower rocks.
B. comes on a blue tube wearing a yellow helmet and blue vest is followed by several tubers also on blue tubes.
C. falls off of one of his boards.
D. almost goes over a high bar while going down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
30421.0,Polishing shoes,A little boy shines the shoes of a person using black shoe polish and make shine with a brush and a cloth. then,B,"Context:
""A little boy shines the shoes of a person using black shoe polish and make shine with a brush and a cloth. then""

Which of the following endings best completes the context?

Choices:
A. , a man dances with an weighted shoe and shows the any shine.
B. , the man pays the little boy.
C. , the boy makes the shoes shine without sanding them.
D. , the man washes the shoes using a hose to make shine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
47235.0,Laying tile,A close up of plaster is shown with several people mixing it around. a man,D,"Context:
""A close up of plaster is shown with several people mixing it around. a man""

Which of the following endings best completes the context?

Choices:
A. then splits the plaster and measures it and attachments two pieces together.
B. is then seen speaking to the camera while people decorate the floor with peeling paint.
C. then steps into frame holding a large sponge and pours some liquid down a can.
D. lays down the plaster and begins putting tiles on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
884.0,Playing harmonica,A woman walks near the train tracks while a train drives by. The woman sees the harmonica playing man in the distance. she,C,"Context:
""A woman walks near the train tracks while a train drives by. The woman sees the harmonica playing man in the distance. she""

Which of the following endings best completes the context?

Choices:
A. comes back to the train and continues walking on the subway.
B. walks around the rail of the tracks and watches the scenery and the crowds of people.
C. watches him and listens to him playing.
D. begins playing with the harmonica and stops.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
22876.0,Playing bagpipes,A man is seen standing ready with a set of bagpipes and begins playing them for the camera. the man,C,"Context:
""A man is seen standing ready with a set of bagpipes and begins playing them for the camera. the man""

Which of the following endings best completes the context?

Choices:
A. continues playing continuously on the bagpipes while the camera runs around the area.
B. waves his arms in the air while singing in the end.
C. continues playing and then stops to look at the camera.
D. continues playing with the instrument and ends by blowing it into the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
27137.0,Playing guitarra,A man in a classroom sitting down on a stool playing a guitar in from of adult students. the man,C,"Context:
""A man in a classroom sitting down on a stool playing a guitar in from of adult students. the man""

Which of the following endings best completes the context?

Choices:
A. demonstrates a guitar on his lap and then begins to play.
B. are playing the guitar while microphones are on as he spins and stands up.
C. stands up from the stool and the people clapping can be heard.
D. picks up the guitar with the hand signs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
39505.0,Ironing clothes,"The boy plants his face into the pan of food. The boy eats more, then covers the pan of food with foil, and take it away. the boy",D,"Context:
""The boy plants his face into the pan of food. The boy eats more, then covers the pan of food with foil, and take it away. the boy""

Which of the following endings best completes the context?

Choices:
A. pats the pan and stands up.
B. throws a piece of paper into the pans.
C. asks to speak, but the grown up raises him and walks him to the sofa.
D. returns and captures his pie face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
30558.0,Slacklining,"There is man wearing a blue shirt and another man in black seated on a rock, talking about rock climbing. They are seated at a very high altitude in the mountains. the person in blue",B,"Context:
""There is man wearing a blue shirt and another man in black seated on a rock, talking about rock climbing. They are seated at a very high altitude in the mountains. the person in blue""

Which of the following endings best completes the context?

Choices:
A. is talking about the walking poles at the top of mountains.
B. is demonstrating how the rope is fastened from the rocks.
C. struggles to rock climbing.
D. starts climbing the rock climbing wall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
30175.0,Dodgeball,They start running towards the red balls after the coach blows the whistle. One of the players hits the ball on his opponent. the opponent,D,"Context:
""They start running towards the red balls after the coach blows the whistle. One of the players hits the ball on his opponent. the opponent""

Which of the following endings best completes the context?

Choices:
A. makes a second attempt but misses the first time.
B. is hit by the ball.
C. hits the ball on the frozen ground but doesn't make it past the wall.
D. strikes back at the other player, but he manages to dodge the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
8637.0,Making a lemonade,A young man is seen speaking to the camera and begins putting ingredients into a blender. he,D,"Context:
""A young man is seen speaking to the camera and begins putting ingredients into a blender. he""

Which of the following endings best completes the context?

Choices:
A. covers squares of clear plastic with silver sand as well as pans around them and adds pasta into a container.
B. mixes ingredients all along the plate while still speaking to the camera.
C. begins mixing to the side as well as adding more ingredients.
D. blends them up together and takes a drink afterwards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
40175.0,Bathing dog,A shower head is shown. A woman is sitting on a bed with the dog. Her and the dog are in the shower. she,D,"Context:
""A shower head is shown. A woman is sitting on a bed with the dog. Her and the dog are in the shower. she""

Which of the following endings best completes the context?

Choices:
A. sizzles at the dog while washing him.
B. laces up her shoes.
C. washes the dog while he washes the dishes, while he attempts to get into her face to eat each dish.
D. is spraying the dog with water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
17556.0,Wakeboarding,A man is pulled on a knee board and goes over jumps with a tow rope. People wake board over ramps in a lake pulled by a tow rope. people,B,"Context:
""A man is pulled on a knee board and goes over jumps with a tow rope. People wake board over ramps in a lake pulled by a tow rope. people""

Which of the following endings best completes the context?

Choices:
A. are rollerblading in the lake.
B. ride over jumps and do multiple rotations in the air on wake boards.
C. lie body in the water on their backs in the wake board.
D. lane at a bridge outside.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
10804.0,Paintball,A large group of men in uniform are gathered around to play some paintball. they,D,"Context:
""A large group of men in uniform are gathered around to play some paintball. they""

Which of the following endings best completes the context?

Choices:
A. quickly begin to hit the ball around each others direction.
B. cheer in celebration for one another as they hit a ball back and forth.
C. take turns hitting a ball against a wall.
D. start to run off and everyone is sneaking around trying to catch and shoot other people without getting caught.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
7309.0,Hand car wash,A large white truck with its hood open backs up. marc man,C,"Context:
""A large white truck with its hood open backs up. marc man""

Which of the following endings best completes the context?

Choices:
A. is standing outside with a bag of wood from the garage and a lighter in a bag at his feet swinging around a woodpile.
B. is getting ready to lift a heavy barbell.
C. speaks to the camera by a vintage red car.
D. is shoveling snow from the side and down the sidewalk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
21238.0,Zumba,A man is wearing sunglasses inside a building. We see a group of people in the building as they dance aerobically. they,D,"Context:
""A man is wearing sunglasses inside a building. We see a group of people in the building as they dance aerobically. they""

Which of the following endings best completes the context?

Choices:
A. take turns spinning off of the poles while doing so.
B. spin, flip, and toss a disk in the air.
C. cheer as they continue, ducking and kicking.
D. shake in unison, going back and forth and side to side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
37420.0,River tubing,A large river is shown with people riding in tubes. People wave to the camera as well as smoke cigarette and swim in the water. people,C,"Context:
""A large river is shown with people riding in tubes. People wave to the camera as well as smoke cigarette and swim in the water. people""

Which of the following endings best completes the context?

Choices:
A. are shown skiing and skiing with their tubes.
B. then se under water in icy tubes.
C. drink beer and gesture to the camera while still sitting in tubes and getting out on the side.
D. are then shown tubing through the rapids.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
49347.0,Getting a haircut,Taylor swift walking on the red carpet of an awards show. A collage of pictures of actresses and singers. a hair beautician,C,"Context:
""Taylor swift walking on the red carpet of an awards show. A collage of pictures of actresses and singers. a hair beautician""

Which of the following endings best completes the context?

Choices:
A. spins a toilet paper strainer in her hand.
B. brushes and styles each others hair.
C. demonstrates a cutting technique on a blond model.
D. wearing a headband and a slip costume instructs on brushing hair while on a stage at a awards show.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
10024.0,Waterskiing,Some people are gathered at tables by a pier. They are watching boaters pulling people on water skis. the skiers,B,"Context:
""Some people are gathered at tables by a pier. They are watching boaters pulling people on water skis. the skiers""

Which of the following endings best completes the context?

Choices:
A. steadily pull all of the people on the water skis down the river.
B. are staying upright, going around in circles until they jump off and run to shore.
C. walk on alrge and onto the boat.
D. continue to row towards shore.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
2781.0,Playing congas,A man is sitting behind two congas with one shoulder rolled up. after he,B,"Context:
""A man is sitting behind two congas with one shoulder rolled up. after he""

Which of the following endings best completes the context?

Choices:
A. is done, he uses a tool to smooth out the ridges.
B. finishes talking, he begins hitting the conga.
C. jumps doing flips and something like that he falls onto his back and sits up.
D. rubs rub oil on the congas he has applied with a type of lotion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
5050.0,Having an ice cream,A woman is sitting in a booth. Her little girl shoves a vanilla ice cream cone in her face and laughs. the girl,A,"Context:
""A woman is sitting in a booth. Her little girl shoves a vanilla ice cream cone in her face and laughs. the girl""

Which of the following endings best completes the context?

Choices:
A. continues doing it, and the woman has to wipes her mouth and nose several times.
B. then continues to stare at the camera.
C. looks in a little mirror, then grabs a cone from the table.
D. pushes another ice cream cone into her mouth.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
17125.0,Fixing bicycle,A man comes to a stop riding a bike down a hillside and talks. the man,B,"Context:
""A man comes to a stop riding a bike down a hillside and talks. the man""

Which of the following endings best completes the context?

Choices:
A. ramps up the bike then passes cars on his way quickly down the hill.
B. stand in front of a rock wall talking.
C. is then shown pedaling on a bike with a very large crowd of people watching.
D. again rides up to a hill waking up in the end then continues riding.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
43727.0,Layup drill in basketball,Two men are standing on the side of the court holding basketball. the men,B,"Context:
""Two men are standing on the side of the court holding basketball. the men""

Which of the following endings best completes the context?

Choices:
A. begin basket roping with one another in the middle of the court.
B. are giving interview, talking to the camera, while one man is talking the other man is listening, then vice versa.
C. are practicing backflips on the court.
D. play ball into the basket and throw the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
23603.0,BMX,We see a bike tire and a man interviews bmx bike riders. We see the riders names and countries. The men wait then take off riding around the track. a man,D,"Context:
""We see a bike tire and a man interviews bmx bike riders. We see the riders names and countries. The men wait then take off riding around the track. a man""

Which of the following endings best completes the context?

Choices:
A. practices the bikes for bmx events.
B. shoots a tire tony using a vacant spot.
C. rides a bmx dirt bike over hills and over cliffs.
D. falls off his bike and the bike slides.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
20519.0,Doing karate,A woman is wearing a white robe and a black belt. She does karate moves in her room. She kicks her legs up several times. she,D,"Context:
""A woman is wearing a white robe and a black belt. She does karate moves in her room. She kicks her legs up several times. she""

Which of the following endings best completes the context?

Choices:
A. jumps back and forth before jumping off the mat.
B. throws her arms up and walks away.
C. then does karate splits in her living room.
D. finishes and stands up right with her arms by her side and bows.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
283.0,Cheerleading,A cheer-leading team begins to hold up posters as their mascot runs behind them. they,C,"Context:
""A cheer-leading team begins to hold up posters as their mascot runs behind them. they""

Which of the following endings best completes the context?

Choices:
A. eventually get the dogs on the field and push them around.
B. begin to perform an athlete's routine on the field.
C. then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt.
D. begin to perform acoustic songs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
40979.0,Rock climbing,We see a man putting items in his car. the man,A,"Context:
""We see a man putting items in his car. the man""

Which of the following endings best completes the context?

Choices:
A. gets in the car and drives down the street.
B. takes a cup of coffee, "" will this do seth? "" the man takes a bite and chews it hard.
C. puts on his water skis and maneuvers them around in circles.
D. shows his keys and the camera zooms in on the car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
31095.0,Wakeboarding,Several more shots of him riding and speaking are shown as well as a blonde woman also wake boarding. the two,D,"Context:
""Several more shots of him riding and speaking are shown as well as a blonde woman also wake boarding. the two""

Which of the following endings best completes the context?

Choices:
A. continue to ride the ups track and ends by stopping.
B. continue the ware up and hug one another in several shots.
C. continue riding and laughing around the room and ends with them speaking.
D. ride along the water together while the man continues to speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
47213.0,Playing beach volleyball,"The words ""aa tournament tatiana schlange playing left on far side"" appear on a black screen. a women's outdoor volleyball tournament",A,"Context:
""The words ""aa tournament tatiana schlange playing left on far side"" appear on a black screen. a women's outdoor volleyball tournament""

Which of the following endings best completes the context?

Choices:
A. is being held on a sunny beach.
B. dressed in a number 24 jcf is being played.
C. is running on front persons on an indoor court.
D. is being held with high powered volleyball hoops and various clips of tennis matches are shown.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
21541.0,Drinking coffee,We see a laboratory with a scientist. We see a person in an mri and we see a doctor looking at the results. coffee,B,"Context:
""We see a laboratory with a scientist. We see a person in an mri and we see a doctor looking at the results. coffee""

Which of the following endings best completes the context?

Choices:
A. is poured out from a mugs.
B. is poured into a white mug.
C. is being added and we see a doctor add ice and other stuff.
D. , coffee, water, the exactly how much coffee is made in the hockey rink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
10708.0,Plataform diving,A large pool is seen followed by a person walking in and falling off a board. another person,B,"Context:
""A large pool is seen followed by a person walking in and falling off a board. another person""

Which of the following endings best completes the context?

Choices:
A. gets up and walks in with an arm in the water.
B. is seen walking off a diving board and jumping into the water.
C. is seen swimming around a pool and falls off side jumping in.
D. successfully flips into the pool a third time while dragging themselves out and grabs a towel.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
23837.0,Playing guitarra,Another man with a blue guitar is playing and knocking around all over his guitar. a man in a red shirt who has an electric guitar,C,"Context:
""Another man with a blue guitar is playing and knocking around all over his guitar. a man in a red shirt who has an electric guitar""

Which of the following endings best completes the context?

Choices:
A. is playing with another man and they're screwy like 3/4.
B. next to him starts talking while sitting in his car watching.
C. is tapping his foot keeping tempo and playing a tune.
D. ulcers and dies.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
12283.0,Kayaking,"A man is shown in the water, wearing a helmet, holding a paddle and sitting in a kayak. he",A,"Context:
""A man is shown in the water, wearing a helmet, holding a paddle and sitting in a kayak. he""

Which of the following endings best completes the context?

Choices:
A. is talking to the camera about how to use the kayak.
B. paddles over rocky waters, entering into the water at long last.
C. then shows how he describes how to water ski.
D. pulls himself along side the boat to the surface, then further down the river.

Reply with exactly one uppercase letter out of A, B, C, or D.
",116
38769.0,Cheerleading,"A group of cheerleaders lay down a flag on a court. They assemble, then begin tossing each other in the air. they",A,"Context:
""A group of cheerleaders lay down a flag on a court. They assemble, then begin tossing each other in the air. they""

Which of the following endings best completes the context?

Choices:
A. put on a performance for the crowd, flipping and dancing.
B. flip over the cheering girl in pink in a few stands.
C. charge forward, flipping ship to get into the bellies of rock.
D. do several batches, while some run off.

Reply with exactly one uppercase letter out of A, B, C, or D.
",115
1112.0,Clean and jerk,A man in a blue shirt and shorts lifts a large weight over his head. Another man is filming it. The same man comes back and lifts the weight over his head again. he,A,"Context:
""A man in a blue shirt and shorts lifts a large weight over his head. Another man is filming it. The same man comes back and lifts the weight over his head again. he""

Which of the following endings best completes the context?

Choices:
A. drops it on the ground and walks away.
B. again lifts the weight over his head.
C. drops it and runs towards the camera.
D. drops it onto the floor where it gets stuck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
