ind,activity_label,ctx,answer,final_prompt,len_tk_qwen2.5_7b_base
17919.0,Playing polo,Several people are on horses playing polo. There is a crowd in the background watching. A careless man causes his horse to fall. the horse,D,"Context:
""Several people are on horses playing polo. There is a crowd in the background watching. A careless man causes his horse to fall. the horse""

Which of the following endings best completes the context?

Choices:
A. falls and a band comes to help him up.
B. lifts up and runs away.
C. stops and the man then gets off his horse and leads a horse into a corral.
D. gets up but, the man remains on the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
34152.0,Hula hoop,She progresses and adds another hula hip and both of them go on at the same time. in her next setting,D,"Context:
""She progresses and adds another hula hip and both of them go on at the same time. in her next setting""

Which of the following endings best completes the context?

Choices:
A. , a bird is seen on the table, too.
B. , they go back up and the video ends.
C. she does that swimmingly and she has several group follows along by more further changes.
D. , she has about five around her body and continues to dance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
20235.0,Washing face,The boys laugh and joke together in the bathroom. A boy rubs soap on his hands and then onto his face. the boy,D,"Context:
""The boys laugh and joke together in the bathroom. A boy rubs soap on his hands and then onto his face. the boy""

Which of the following endings best completes the context?

Choices:
A. crumples up paper towels and wets one in the sink.
B. loosens his pants and returns to washing his hands.
C. puts put on his blue clothes and leaves the bathroom.
D. rinses the soap off from his face in the sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
12663.0,Ironing clothes,She then shows how to get the harder creases out. Next she flips over the shirt and places the sleeve down. she,C,"Context:
""She then shows how to get the harder creases out. Next she flips over the shirt and places the sleeve down. she""

Which of the following endings best completes the context?

Choices:
A. places the shirt back on and continues fixing it as she smooths it down.
B. then pulls and cuts out all of the creases.
C. then shows how to iron the sleeve.
D. then shows how to recut all the creases down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
23305.0,Scuba diving,"People dive in the water wearing diving suit, small and big fishes swim near the divers. the diver",B,"Context:
""People dive in the water wearing diving suit, small and big fishes swim near the divers. the diver""

Which of the following endings best completes the context?

Choices:
A. continues diving through the pool while hanging on the diving board.
B. kneel on the sea floor waving their hands.
C. continues diving through the water being pull by the fishes.
D. is underwater for a long time and feels the fishes and fish while he way swim and touch them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
37342.0,Making a lemonade,Two boys are alone in a room. They have a table covered in ingredients. they,C,"Context:
""Two boys are alone in a room. They have a table covered in ingredients. they""

Which of the following endings best completes the context?

Choices:
A. put out bottle and water, then dip the knife in the bottle and cut a tomato.
B. are shown decorating the table with displaying jars filled with different items.
C. squeeze juice into a mug, then add the other ingredients to make a drink.
D. place the ingredients on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
27933.0,Cleaning shoes,A shoe is shown broken into pieces inside a bathtub. A person is kicking around in the tub water. he,D,"Context:
""A shoe is shown broken into pieces inside a bathtub. A person is kicking around in the tub water. he""

Which of the following endings best completes the context?

Choices:
A. spins on the tub hose.
B. uses a large sponge on the ground to clean it that is underneath.
C. is using a needed broom and cleaning the dirty sink.
D. tries to wash his shoes by kicking them in the water, the soles coming out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
35697.0,Painting furniture,A woman is seen speaking to the camera and shows off a wooden table. she,B,"Context:
""A woman is seen speaking to the camera and shows off a wooden table. she""

Which of the following endings best completes the context?

Choices:
A. then demonstrates how to insert the tools and hold the pieces correctly.
B. then sands down the table and dips a brush into paint.
C. begins wiping down the table with plastic marker and scrubbing it with a rag.
D. continues speaking while demonstrating different tools to the camera and showing how the table works.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
35423.0,Bathing dog,We see a small dog in a bathtub with the title over the top. A person wets the dog and puts shampoo on it. the person,A,"Context:
""We see a small dog in a bathtub with the title over the top. A person wets the dog and puts shampoo on it. the person""

Which of the following endings best completes the context?

Choices:
A. washes the dog with their hands.
B. gets george to bark.
C. shampoo the dog and takes the wet dog outside.
D. puts the soap in the dog's mouth and washes him and dries him with his mouth afterwards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
8759.0,Roof shingle removal,A man is shown on top of a roof. He is removing shingles one by one with a tool. he,A,"Context:
""A man is shown on top of a roof. He is removing shingles one by one with a tool. he""

Which of the following endings best completes the context?

Choices:
A. then replaces the shingles, drilling them back into place.
B. is soaping the metal surfaces of the roof.
C. then throws the tiles down on top of the ceiling while continuing to work.
D. is then seen in several clips hanging from a metal beam.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
11929.0,Polishing forniture,A close up of a wooden bench is seen followed by a person mixing ingredients together. a person,A,"Context:
""A close up of a wooden bench is seen followed by a person mixing ingredients together. a person""

Which of the following endings best completes the context?

Choices:
A. is then seen holding a rag and wiping down the bench.
B. adds a pan of food into the pan and chickens are shown flying in the air.
C. shaves a piece of wood near the bench.
D. dips a rag in freezer sauce and begins wiping the bench out with the rag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
45673.0,High jump,Four men sit at a table and give commentary. A woman then runs across a track and jumps over a beam. a second woman,C,"Context:
""Four men sit at a table and give commentary. A woman then runs across a track and jumps over a beam. a second woman""

Which of the following endings best completes the context?

Choices:
A. runs across two bars.
B. speaks to the first man and they both laugh and shake each other's hands.
C. then runs and jumps over a different beam.
D. then bends forward before jumping over the beam as well and everyone laughs at her feat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
3391.0,Rollerblading,"Man is sitting in a tube and make tricks in a skate park, other man is sitting watching him. little kid",D,"Context:
""Man is sitting in a tube and make tricks in a skate park, other man is sitting watching him. little kid""

Which of the following endings best completes the context?

Choices:
A. is holding a tire in a child's playground.
B. is in a skateboard standing on the ice skating.
C. is skating in the rink and doing tricks sitting.
D. is talking to someone and watching the man in skates doing the tricks in skate park.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
24737.0,Playing saxophone,A man in a gorilla suit is playing a saxophone in the middle of a store. the employees,A,"Context:
""A man in a gorilla suit is playing a saxophone in the middle of a store. the employees""

Which of the following endings best completes the context?

Choices:
A. look on and laugh at the person playing and use their phones to take pictures.
B. stand in front of him dressed in their best.
C. in the store is seated at a table.
D. are in the store as he play the keyboard as the owner is supervising him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
635.0,Vacuuming floor,A person is assembling a vacuum on the carpet. They plug the vacuum in. They turn the vacuum on and begin vacuuming the floor. they,C,"Context:
""A person is assembling a vacuum on the carpet. They plug the vacuum in. They turn the vacuum on and begin vacuuming the floor. they""

Which of the following endings best completes the context?

Choices:
A. pull the vacuum out and spray it all the way down the hallway.
B. vacuum the bottom of the carpet.
C. take the attachment hose off and vacuum the base boards and stairs.
D. spin the vacuum towards them on their back.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
21612.0,Longboarding,A third man is seen in a car next to the man talking. The man wearing the helmet starts down the street on a skateboard. the man,C,"Context:
""A third man is seen in a car next to the man talking. The man wearing the helmet starts down the street on a skateboard. the man""

Which of the following endings best completes the context?

Choices:
A. continues forward as well as back on the skateboard.
B. runs past three other bikes, then stops to talk to a man standing in front.
C. goes down a few very steep hills on his skateboard.
D. wearing the helmet rides his skateboard.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
26914.0,Plastering,"""spear & jackson tyzack professional builders tools"" appears on screen with a logo and website address. a man",C,"Context:
""""spear & jackson tyzack professional builders tools"" appears on screen with a logo and website address. a man""

Which of the following endings best completes the context?

Choices:
A. is shown in a workshop arm wrestling with another man.
B. in blue shirt stand pictured in a public shop with a scythe.
C. speaks to the camera holding a tool.
D. is seen holding a pair of tongs while speaking to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
48879.0,Playing lacrosse,We see a man in a field in a uniform and a net on a stick. The team appears and run towards the goal. Two men fight over the ball. 50,D,"Context:
""We see a man in a field in a uniform and a net on a stick. The team appears and run towards the goal. Two men fight over the ball. 50""

Which of the following endings best completes the context?

Choices:
A. men enter the field and throw the ball.
B. men serve and the ball goes on the pole.
C. team loses and men go to get back up.
D. passes the ball to number 1.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
3254.0,Grooming dog,She then combs the cut hair off the paw. She clips the hair off the back of the paw. fade,D,"Context:
""She then combs the cut hair off the paw. She clips the hair off the back of the paw. fade""

Which of the following endings best completes the context?

Choices:
A. to black and keeps the paw.
B. out to the ends and begin putting the nails to nail with her nail file.
C. sees himself standing in a salon going through the hair and the doctor is then seen doing hair cuts.
D. to black, and the credits occur.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
45552.0,Powerbocking,The credits of the clip are shown. People are walking and jumping a heighten hurdle with leg extensions. a girl,A,"Context:
""The credits of the clip are shown. People are walking and jumping a heighten hurdle with leg extensions. a girl""

Which of the following endings best completes the context?

Choices:
A. falls and messes up the heighten hurdle.
B. moves as far towards the side as normal, but then the hurdle goes up, and it drops her.
C. walks up to a balance beam and does an adult handstand.
D. is doing hand stands and splits.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
21471.0,Playing drums,A young boy is seated in front of a drum set. He is rapidly playing the drums in front of him. he,B,"Context:
""A young boy is seated in front of a drum set. He is rapidly playing the drums in front of him. he""

Which of the following endings best completes the context?

Choices:
A. gives thumbs up as he continues to play.
B. also hits the cymbals several times.
C. pauses and shoots a protective shot to the camera in order to show how he is using the drum.
D. picks up a smaller set of drums and continues to play.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
12237.0,Fun sliding down,A small child is seen sitting on top of a slide and looking back towards the camera. the boy,B,"Context:
""A small child is seen sitting on top of a slide and looking back towards the camera. the boy""

Which of the following endings best completes the context?

Choices:
A. lets go and a car passes the child.
B. then pushes himself backwards down the slide while turning over in the end and jumping off.
C. looks back next to himself while still looking away.
D. begins to slide back and forth on a slide while moving his arms up and down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
41430.0,Building sandcastles,A woman on a beach begins to build a sand castle. A man comes over and begins to build the sand castle with her. several people,D,"Context:
""A woman on a beach begins to build a sand castle. A man comes over and begins to build the sand castle with her. several people""

Which of the following endings best completes the context?

Choices:
A. come by to show clips of them making several castles.
B. come over and end up putting sand castles on the sand.
C. are shown collecting sand castles on the beach.
D. walk by as they continue to build the castle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
43056.0,Shoveling snow,An aurora borealis is seen over a northern landscape. A man shovels snow from his porch with a snow shovel. the man,A,"Context:
""An aurora borealis is seen over a northern landscape. A man shovels snow from his porch with a snow shovel. the man""

Which of the following endings best completes the context?

Choices:
A. shovels snow from a stair case with a snow shovel.
B. puts the snow into a large bucket and loads it onto a car.
C. continues shoveling the snow into a van.
D. pauses, trying to appear serious.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
22034.0,Preparing pasta,She sautes chopped onions and some italian dressing along with garlic on a saucepan. She then adds a cup of grape tomatoes. she,A,"Context:
""She sautes chopped onions and some italian dressing along with garlic on a saucepan. She then adds a cup of grape tomatoes. she""

Which of the following endings best completes the context?

Choices:
A. checks the pasta for it's softness.
B. pours the remaining salad dressing into the saucepan and adds some potatoes.
C. adds some lettuce to the.
D. pours the dressing through a glass of lemonade on to a glass of water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
39660.0,Fun sliding down,A shot of a playground is shown followed by a young girl pushing around a boy. the girl hold,D,"Context:
""A shot of a playground is shown followed by a young girl pushing around a boy. the girl hold""

Which of the following endings best completes the context?

Choices:
A. up the zoom attachment and points to the boy.
B. the boy's foot while another boy helps hold a stick.
C. up the two sticks in front of her with one side wrapped around and the other side wrapped around.
D. 's the boys hands and leads him around the playground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
18181.0,Doing kickboxing,One man is seen holding boxing gloves and hitting a man standing in front of him. a man,A,"Context:
""One man is seen holding boxing gloves and hitting a man standing in front of him. a man""

Which of the following endings best completes the context?

Choices:
A. is seen blocking the other with pads while the man continues to punch and kick.
B. then kneels down and hits another man while the men continue punching.
C. watches the boxers fighting from behind a fence.
D. then kicks the other man over and over while he's hiding behind him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
15690.0,Skateboarding,"A ""devin super tramp"" logo animates on screen. An indoor skate ramp room is shown full of light blue balloons. skaters",D,"Context:
""A ""devin super tramp"" logo animates on screen. An indoor skate ramp room is shown full of light blue balloons. skaters""

Which of the following endings best completes the context?

Choices:
A. are scattered on the ice, seen from the ground up.
B. fly through the twisting, bumpy, sports track.
C. are attending a theme park event together.
D. begin skating up and down the ramps, through the balloons.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
37754.0,Tumbling,Two young girls perform backflips in their home. They go outside and do several flips on the grass. the girls,D,"Context:
""Two young girls perform backflips in their home. They go outside and do several flips on the grass. the girls""

Which of the following endings best completes the context?

Choices:
A. return indoors and take several off their shoes.
B. squirm and twist as they somehow balance themselves.
C. are carried back inside of the house by a man who has seen them perform back flips on numerous occasions.
D. finish by walking on their hands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
28648.0,Baking cookies,The cookie dough is placed in a pan and set into an oven. The baked cookies are removed from the oven. the lady,A,"Context:
""The cookie dough is placed in a pan and set into an oven. The baked cookies are removed from the oven. the lady""

Which of the following endings best completes the context?

Choices:
A. discusses the recipe after the cookies have been made.
B. adds a baking pan in the oven.
C. puts butter in the mixing bowl and stirs and mixes the cookies.
D. loosens them and pours the dough onto a cup added to the oven.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
16092.0,Doing motocross,"A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady",D,"Context:
""A lady pulls out a silver ladder, climbs a into a truck, and sits on a dirt bike. the lady""

Which of the following endings best completes the context?

Choices:
A. puts on a microphone and it pans around the dirt court.
B. checks on her pocket watch, leans over, and drinks from a brown cup.
C. rides down a hilly road on the dirt bike and dances around.
D. backs the dirt bike off the truck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
17036.0,Decorating the Christmas tree,A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they,B,"Context:
""A large christmas tree is shown with people walking in and out of frame. People move around quickly decorating the tree. they""

Which of the following endings best completes the context?

Choices:
A. close the lights and strip them down in the end.
B. continue to decorate the tree and ends with showing the tree in the dark.
C. lift decorations up, then wipe them off of the wood.
D. are assembling the christmas tree and cutting the edges.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
19231.0,Playing badminton,A small child is seen holding a tennis racket with another standing on the side. the men,D,"Context:
""A small child is seen holding a tennis racket with another standing on the side. the men""

Which of the following endings best completes the context?

Choices:
A. then pose to one side for a photo.
B. then begin playing with one another and end by playing a game of tennis together.
C. are then seen hitting the ball back to one another and walking around.
D. begin hitting a ball back and fourth while other people watch on the side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
29949.0,Braiding hair,A lady braids her hair with the instructions cut in between the images. The lady brushes her hair. a lady,A,"Context:
""A lady braids her hair with the instructions cut in between the images. The lady brushes her hair. a lady""

Which of the following endings best completes the context?

Choices:
A. grabs a section of hair on the top of her head and puts it in a ponytail.
B. rubs wax into her honey colored hair.
C. brushes a woman's hair with instructions cut in between images.
D. combs her braided hair in front of her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
47021.0,Doing motocross,Men are doing motocross in a competition. A lot of people are gathered around a path watching the motocross competition. motorbikers,A,"Context:
""Men are doing motocross in a competition. A lot of people are gathered around a path watching the motocross competition. motorbikers""

Which of the following endings best completes the context?

Choices:
A. are on dusty path going on their bikes.
B. pass in front of the chase.
C. are doing a lot of jump roping in the path.
D. are moving through the path as they motocross with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
37620.0,Baking cookies,A blender blending a mixture in a red bowl. The chef scrapes the side of the bowl with a grey scraper. the chef,B,"Context:
""A blender blending a mixture in a red bowl. The chef scrapes the side of the bowl with a grey scraper. the chef""

Which of the following endings best completes the context?

Choices:
A. kills the mixture in one bite.
B. then adds chocolate syrup into the mixture and a brown powder into the mixture and blends the ingredients together.
C. pushes the faucet with their toes into the solution.
D. takes the shaker out of the blender.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
27077.0,Blowing leaves,A man is blowing leaves with a little boy in his back yard. He is using a large leaf blower while the child watches. the child,D,"Context:
""A man is blowing leaves with a little boy in his back yard. He is using a large leaf blower while the child watches. the child""

Which of the following endings best completes the context?

Choices:
A. keeps blowing the leaves at the camera.
B. takes as many leaves as he can and blows them into a pile.
C. continues to follow the man and blow leaves with the leaf blower.
D. gets bored and starts to walk away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
21001.0,Archery,He shoots an arrow and grabs another one from behind hm and gets ready to shoot again. He pulls back the string on the bow and releases it along with the arrow. he,D,"Context:
""He shoots an arrow and grabs another one from behind hm and gets ready to shoot again. He pulls back the string on the bow and releases it along with the arrow. he""

Which of the following endings best completes the context?

Choices:
A. shoots the bow again and shoots from behind hm.
B. leaves the kit behind on the wall and reaches for another arrow.
C. misses his bow again.
D. continues this routine over and over, practicing for perfection.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
41996.0,Preparing pasta,The man starts calling out tickets. The women cook the dish that the man had just taught them to make. the man,C,"Context:
""The man starts calling out tickets. The women cook the dish that the man had just taught them to make. the man""

Which of the following endings best completes the context?

Choices:
A. passes the girls one more gift and presents it to her.
B. pays the playing boys and the women are pretending to be terrorists through stunt flips and poses.
C. helps them and gives them pointers.
D. gets a beer and walks with his wife talking about what happened.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
30120.0,Brushing teeth,A little boy is holding a tube of toothpaste. His mom helps him put it on his toothbrush. the boy,C,"Context:
""A little boy is holding a tube of toothpaste. His mom helps him put it on his toothbrush. the boy""

Which of the following endings best completes the context?

Choices:
A. laughs and his mom explains that germs cause entire teeth to fall out.
B. laughs once the toothpaste is put on his toothbrush.
C. then uses the brush to brush his teeth.
D. puts toothpaste on one side and then grabs the other side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
47677.0,Playing violin,Several clips are shown of people walking around and speaking to the camera. the people,A,"Context:
""Several clips are shown of people walking around and speaking to the camera. the people""

Which of the following endings best completes the context?

Choices:
A. hold up instruments and one boy begins to play.
B. are all seen excitedly jumping around each other on elephant shoes and smiling to the camera.
C. then go over to a large canoe and begin riding in it.
D. then begin playing water polo on a sandy court and cheering with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
8425.0,Triple jump,"He is moving his legs, stretches back and takes off. He runs fast fast down the strip and quickly leaps into the sand. then he",A,"Context:
""He is moving his legs, stretches back and takes off. He runs fast fast down the strip and quickly leaps into the sand. then he""

Which of the following endings best completes the context?

Choices:
A. goes back to start over and does it a few more times.
B. is flip in the air, and lands into a sand pit.
C. takes off on a race track.
D. is walking in the sand, running n skate from the crowd.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
43775.0,Skiing,A skier holds a ski stick in his left hand and a pole in his right hand. then,A,"Context:
""A skier holds a ski stick in his left hand and a pole in his right hand. then""

Which of the following endings best completes the context?

Choices:
A. , the man ski down the hill covered with snow.
B. , the skier skis down a dirt track and to the other side where a lot of trees is.
C. , the man skis in snowslides going fast.
D. , the skier lands on a long pole.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
10804.0,Paintball,A large group of men in uniform are gathered around to play some paintball. they,D,"Context:
""A large group of men in uniform are gathered around to play some paintball. they""

Which of the following endings best completes the context?

Choices:
A. quickly begin to hit the ball around each others direction.
B. cheer in celebration for one another as they hit a ball back and forth.
C. take turns hitting a ball against a wall.
D. start to run off and everyone is sneaking around trying to catch and shoot other people without getting caught.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
6725.0,Shoveling snow,A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child,C,"Context:
""A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child""

Which of the following endings best completes the context?

Choices:
A. walks towards the car and snow clears it.
B. then gets on their snowboards, puts on their sleds and takes off down the road.
C. just stands with the shovel, not sure what to do.
D. is rubbing the snow off of the sidewalk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
23484.0,Playing kickball,"A young boy and a small boy are on a fenced field. They kick a ball, then try to chase it down. the kids",C,"Context:
""A young boy and a small boy are on a fenced field. They kick a ball, then try to chase it down. the kids""

Which of the following endings best completes the context?

Choices:
A. run out onto a grass field.
B. try to catch the ball from the ground but the ball falls to the ground.
C. continue playing as a man joins, fighting over the ball.
D. walk around the field in front of the house.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
18414.0,Playing accordion,A woman is seen speaking to the camera while holding an accordion and and moving her hands around. she,D,"Context:
""A woman is seen speaking to the camera while holding an accordion and and moving her hands around. she""

Which of the following endings best completes the context?

Choices:
A. continues moving her hands around while still speaking back and fourth.
B. continues moving the instrument around and ends by flipping it over.
C. continues playing the instrument and ends by walking off the stage.
D. demonstrates how to play the instrument while still speaking to the camera and moving all around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
49274.0,Wakeboarding,"Water is beating against the shore as a truck appears, backing up into the waves. a boat",D,"Context:
""Water is beating against the shore as a truck appears, backing up into the waves. a boat""

Which of the following endings best completes the context?

Choices:
A. is swinging in the air nearby.
B. rides wiping sand from the front of the boat.
C. comes to a stop, middle aged man jump out, take off his shoes, and begins running through a forest of trees.
D. is attached, and a man directs his movements.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
10024.0,Waterskiing,Some people are gathered at tables by a pier. They are watching boaters pulling people on water skis. the skiers,B,"Context:
""Some people are gathered at tables by a pier. They are watching boaters pulling people on water skis. the skiers""

Which of the following endings best completes the context?

Choices:
A. steadily pull all of the people on the water skis down the river.
B. are staying upright, going around in circles until they jump off and run to shore.
C. walk on alrge and onto the boat.
D. continue to row towards shore.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
2781.0,Playing congas,A man is sitting behind two congas with one shoulder rolled up. after he,B,"Context:
""A man is sitting behind two congas with one shoulder rolled up. after he""

Which of the following endings best completes the context?

Choices:
A. is done, he uses a tool to smooth out the ridges.
B. finishes talking, he begins hitting the conga.
C. jumps doing flips and something like that he falls onto his back and sits up.
D. rubs rub oil on the congas he has applied with a type of lotion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
39514.0,Playing water polo,Pictures are shown of people swimming around a pool as well as people sitting around the sides. people,D,"Context:
""Pictures are shown of people swimming around a pool as well as people sitting around the sides. people""

Which of the following endings best completes the context?

Choices:
A. are swimming underwater and view is shown of the beach.
B. are seen bowling again and scores are shown.
C. are shown running out onto the pool and lifting more than one person up into the air.
D. are then seen playing a game in the water and throwing a ball around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
17125.0,Fixing bicycle,A man comes to a stop riding a bike down a hillside and talks. the man,B,"Context:
""A man comes to a stop riding a bike down a hillside and talks. the man""

Which of the following endings best completes the context?

Choices:
A. ramps up the bike then passes cars on his way quickly down the hill.
B. stand in front of a rock wall talking.
C. is then shown pedaling on a bike with a very large crowd of people watching.
D. again rides up to a hill waking up in the end then continues riding.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
43727.0,Layup drill in basketball,Two men are standing on the side of the court holding basketball. the men,B,"Context:
""Two men are standing on the side of the court holding basketball. the men""

Which of the following endings best completes the context?

Choices:
A. begin basket roping with one another in the middle of the court.
B. are giving interview, talking to the camera, while one man is talking the other man is listening, then vice versa.
C. are practicing backflips on the court.
D. play ball into the basket and throw the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
22892.0,Knitting,A woman sits by a window knitting a white piece. the woman,D,"Context:
""A woman sits by a window knitting a white piece. the woman""

Which of the following endings best completes the context?

Choices:
A. continues knitting as the camera pans to her other hand.
B. stops and shows off the other pieces she has made.
C. continues knitting and needles' point, while gloves with gloves and hands are shown and then covered in the dirt.
D. holds up a pattern book with an image of the piece she is working on.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
28132.0,Carving jack-o-lanterns,A person is carving a pumpkin outside. They are taking the inside seeds out of the pumpkin. they,C,"Context:
""A person is carving a pumpkin outside. They are taking the inside seeds out of the pumpkin. they""

Which of the following endings best completes the context?

Choices:
A. are putting rings around the insides and decorations on the outside.
B. cut the insides up and put the insides into a bag.
C. put a candle in the pumpkin.
D. cut out the insides and put it into pumpkins as the stars appear in the sky.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
283.0,Cheerleading,A cheer-leading team begins to hold up posters as their mascot runs behind them. they,C,"Context:
""A cheer-leading team begins to hold up posters as their mascot runs behind them. they""

Which of the following endings best completes the context?

Choices:
A. eventually get the dogs on the field and push them around.
B. begin to perform an athlete's routine on the field.
C. then begin to do a routine and some of the girls run with streamers as the rest of them hold up the girls for their stunt.
D. begin to perform acoustic songs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
49194.0,Throwing darts,The boy throws the blue darts at the dart board. The boy jumps up and removes the blue darts from the dart board. the boy,D,"Context:
""The boy throws the blue darts at the dart board. The boy jumps up and removes the blue darts from the dart board. the boy""

Which of the following endings best completes the context?

Choices:
A. picks up his darts from the table and that is the ending screen.
B. pulls back the blue dart board and grabs three darts.
C. brings the dart board back.
D. throws the blue darts at the dart board.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
44143.0,Playing squash,"She demonstrates the technique with his racquet. He then goes into a room, and plays a game of racquetball with a man. they",C,"Context:
""She demonstrates the technique with his racquet. He then goes into a room, and plays a game of racquetball with a man. they""

Which of the following endings best completes the context?

Choices:
A. knock each other down as they play.
B. hold hands as they go back and forth.
C. hit the ball back and forth against the wall.
D. return is at which she discusses what she has learned as the first time around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
46972.0,Cleaning shoes,The kid put a white sneaker on the table and spread the cleaner on the sole and clean it with a cloth. then,A,"Context:
""The kid put a white sneaker on the table and spread the cleaner on the sole and clean it with a cloth. then""

Which of the following endings best completes the context?

Choices:
A. spread white cream and clean the sneaker.
B. , the boy wipe the shoe and attach the shower head.
C. , the little girl wipe the boot bottom with the cleaning cloth.
D. , the kid drop the white sneaker on the green tennis shoe.

Reply with exactly one uppercase letter out of A, B, C, or D.
",113
24650.0,Kneeling,"A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he",A,"Context:
""A man is seated cross legged watching a show. A man is kneeling in front of the crowd, talking. he""

Which of the following endings best completes the context?

Choices:
A. continues talking as the crowd is enraptured, listening to his every word.
B. is recording himself as he talks, getting himself ready and keeping his form.
C. talks as the man rinses the machine with soap.
D. speaks while perusing the music.

Reply with exactly one uppercase letter out of A, B, C, or D.
",112
10708.0,Plataform diving,A large pool is seen followed by a person walking in and falling off a board. another person,B,"Context:
""A large pool is seen followed by a person walking in and falling off a board. another person""

Which of the following endings best completes the context?

Choices:
A. gets up and walks in with an arm in the water.
B. is seen walking off a diving board and jumping into the water.
C. is seen swimming around a pool and falls off side jumping in.
D. successfully flips into the pool a third time while dragging themselves out and grabs a towel.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
45227.0,High jump,Another man practices hurling himself backward over a pole onto a gym mat inside of the gym. several more men,C,"Context:
""Another man practices hurling himself backward over a pole onto a gym mat inside of the gym. several more men""

Which of the following endings best completes the context?

Choices:
A. practice hurling street hurling outside and on a gym floor.
B. practice hurling while a coach's hand watches.
C. practice long jumps and backward jumps inside of the gym using the sandbox and gym mats as landing tools.
D. practice pitches outside of the gym interior.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
12283.0,Kayaking,"A man is shown in the water, wearing a helmet, holding a paddle and sitting in a kayak. he",A,"Context:
""A man is shown in the water, wearing a helmet, holding a paddle and sitting in a kayak. he""

Which of the following endings best completes the context?

Choices:
A. is talking to the camera about how to use the kayak.
B. paddles over rocky waters, entering into the water at long last.
C. then shows how he describes how to water ski.
D. pulls himself along side the boat to the surface, then further down the river.

Reply with exactly one uppercase letter out of A, B, C, or D.
",114
