question,subject,split,answer,final_prompt,len_tk_phi3_mini_4k_instruct
Which of the following types of information would be included in total net assets in the statement of financial position for a nongovernmental not-for-profit organization?,professional_accounting,test-00000-of-00001,C,"Which of the following types of information would be included in total net assets in the statement of financial position for a nongovernmental not-for-profit organization?

Choices:
A. Total current net assets and total other assets.
B. Total current assets and restricted assets.
C. Unrestricted net assets, temporarily restricted net assets, and permanently restricted net assets.
D. Unrestricted net assets, restricted net assets, and total current assets.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
"When Chemical X is added to a certain liquid, the chemical breaks into Substances Y and Z. It is not possible to break Substances Y and Z into simpler particles. Which statement is best supported by this evidence?",,auxiliary_train-00000-of-00001,C,"When Chemical X is added to a certain liquid, the chemical breaks into Substances Y and Z. It is not possible to break Substances Y and Z into simpler particles. Which statement is best supported by this evidence?

Choices:
A. Chemical X is an element.
B. Chemical X is soluble in water.
C. Substances Y and Z are elements.
D. Substances Y and Z are compounds.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
Dworkin contends that to every legal question there is only one right answer. Which proposition below is most inconsistent with this claim?,jurisprudence,test-00000-of-00001,C,"Dworkin contends that to every legal question there is only one right answer. Which proposition below is most inconsistent with this claim?

Choices:
A. In hard cases judges generally decide cases on the basis of rights.
B. The rights of the parties feature in the determination of most cases before the courts.
C. Judges exercise strong discretion.
D. Judges seek the best 'fit' with constitutional and institutional history.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
"On January 1, an employee is hired to work for an employer for one year at a weekly salary of $500. After six months the employee is fired. In determining what rights the employee has against the employer, the agreement between the employer and the employee may best be interpreted as",professional_law,test-00000-of-00001,B,"On January 1, an employee is hired to work for an employer for one year at a weekly salary of $500. After six months the employee is fired. In determining what rights the employee has against the employer, the agreement between the employer and the employee may best be interpreted as

Choices:
A. an entire contract.
B. a divisible contract.
C. an installment contract.
D. neither divisible nor entire.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
"How many electrons, neutrons, and protons are in an atom of 52Cr?",high_school_chemistry,test-00000-of-00001,D,"How many electrons, neutrons, and protons are in an atom of 52Cr?

Choices:
A. 24 electrons, 24 protons, 24 neutrons
B. 27 electrons, 27 protons, 24 neutrons
C. 24 electrons, 28 protons, 24 neutrons
D. 24 electrons, 24 protons, 28 neutrons

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:,sociology,test-00000-of-00001,D,"Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:

Choices:
A. no longer a powerful influence upon race relations
B. a way of marking out the land so that black people had less space for housing
C. a new policy that had been introduced to assimilate black and white groups
D. a sharp division between black and white castes, underpinned by beliefs about white superiority

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
The Space Shuttle orbits 300 km above the Earth’s surface; the Earth’s radius is 6400 km. What is the acceleration due to Earth’s gravity experienced by the Space Shuttle?,high_school_physics,test-00000-of-00001,B,"The Space Shuttle orbits 300 km above the Earth’s surface; the Earth’s radius is 6400 km. What is the acceleration due to Earth’s gravity experienced by the Space Shuttle?

Choices:
A. 4.9 m/s^2
B. 8.9 m/s^2
C. 9.8 m/s^2
D. 10.8 m/s^2

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
"What is the primary reason that you, as a public relations manager, should insist on prioritizing and scheduling activities?",public_relations,test-00000-of-00001,A,"What is the primary reason that you, as a public relations manager, should insist on prioritizing and scheduling activities?

Choices:
A. to help the department stay focused on its strategic plan
B. to ensure that projects that are important to the CEO always have first priority
C. to ensure that the department's events and public relations activities are not neglected
D. to make it easier for other departments to understand the responsibilities of the public relations department

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
Which of the following procedures would an auditor generally perform regarding subsequent events?,professional_accounting,test-00000-of-00001,D,"Which of the following procedures would an auditor generally perform regarding subsequent events?

Choices:
A. Inspect inventory items that were ordered before the year end but arrived after the year end.
B. Test internal control activities that were previously reported to management as inadequate.
C. Review the client's cutoff bank statements for several months after the year end.
D. Compare the latest available interim financial statements with the statements being audited.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
"Data were collected on two variables X and Y and a least squares regression line was fitted to the data. The estimated equation for this data is y = –2.29 + 1.70x. One point has x = 5, y = 6. What is the residual for this point?",high_school_statistics,test-00000-of-00001,D,"Data were collected on two variables X and Y and a least squares regression line was fitted to the data. The estimated equation for this data is y = –2.29 + 1.70x. One point has x = 5, y = 6. What is the residual for this point?

Choices:
A. 7.91
B. 6.21
C. 0.21
D. –0.21

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
