ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_base
37399.0,Horseback riding,A brown horse's hooves are seen walking over a trail of rocks and walking to a small body of water. all,C,"Context:
""A brown horse's hooves are seen walking over a trail of rocks and walking to a small body of water. all""

Which of the following endings best completes the context?

Choices:
A. of a sudden, the horse begins walking all over the area and jumps onto a towel to leap into the water.
B. of a sudden, the horse begins running and jumps out into the running water where various fish come in to jump in.
C. of a sudden, a small barn is shown and several people begin horse back riding throughout the wilderness.
D. of a sudden, the horse jumps from the edge of a cliff.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
41246.0,BMX,The camera captures several angles of the people riding along a bike track and interviewing them in between shots. in the end,A,"Context:
""The camera captures several angles of the people riding along a bike track and interviewing them in between shots. in the end""

Which of the following endings best completes the context?

Choices:
A. all the riders are shown on screen as well as being interviewed and jumping along one last time.
B. , the camera zooms out immediately before a man jumps and covers the camera frame.
C. , several men appear at the start board welding and dealing with a car in various scenes.
D. the two people all turn around and high five one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
7573.0,Wakeboarding,An introduction comes onto the screen for a video about teaching a child how to wakeboard. a man,C,"Context:
""An introduction comes onto the screen for a video about teaching a child how to wakeboard. a man""

Which of the following endings best completes the context?

Choices:
A. is seated on a wakeboard on a patch of woods beside a lake in front of two students dressed in swimsuits.
B. and a woman in a green shirt are shown in a belly dancing session.
C. is explaining the key concepts behind making a child comfortable enough to wakeboard while his daughter is shown wakeboarding in a lake at the same time.
D. is seen in front of a river, showing how to jump over a yellow metal bar onto another wooden bar hanging down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
35669.0,Making a cake,"The words ""sexy panty cake"" are shown on screen. A cake shaped like a heart wearing panties is shown. a person",D,"Context:
""The words ""sexy panty cake"" are shown on screen. A cake shaped like a heart wearing panties is shown. a person""

Which of the following endings best completes the context?

Choices:
A. goes through drawers and shows how control of they underwear works.
B. removes a tube from the cake.
C. jumps on the front of the cake, gets on their knees, opens the cake and begins decorating it with chocolate chip cookies and stems from various ingredients.
D. holds a heart shaped cake pan and demonstrates the steps of how to make the cake.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
49851.0,Slacklining,"Once to the other side, he tries to turn around and come back but has the hardest time standing up. finally he",C,"Context:
""Once to the other side, he tries to turn around and come back but has the hardest time standing up. finally he""

Which of the following endings best completes the context?

Choices:
A. pulls himself up and gets back onto the horse to continue riding around while holding a rope.
B. turns around and launches into the water and eventually flips over landing on his back in the water.
C. is erect and begins teetering his way across the rope and makes it to the other side without falling.
D. makes it upright and approaches the a helpful help desk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
28636.0,Playing polo,"A large sign appears outdoors and the yellow words say ""lahore polo club aibak ground"". a group of people",D,"Context:
""A large sign appears outdoors and the yellow words say ""lahore polo club aibak ground"". a group of people""

Which of the following endings best completes the context?

Choices:
A. are in a very jumping, sunny day with a lot of colorful clouds in the sky and a black path leading to an open area.
B. are then shown on front the screen before one after another they are rafting down a river.
C. are riding on a dirt bike in a large indoor area.
D. are now on a green grassy field, all on their own horses, wearing polo outfits or referee outfits and holding polo sticks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
18150.0,Washing face,"Then, the girl takes water with both hands and splash on her face and some water spills on the floor. at the end",C,"Context:
""Then, the girl takes water with both hands and splash on her face and some water spills on the floor. at the end""

Which of the following endings best completes the context?

Choices:
A. , she takes and show her face of took shoes, after she iron the shoes continuously till the finished product.
B. , the girl takes red wets from a cloth and dries her face with the cloth.
C. , the woman continues talking.
D. of the video, the girl puts the wand on the side of her head and puts her hands in the air, then talks to the camera and ends with the closing credits on the screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
32949.0,Swimming,A man wearing black bathing trunks sitting on an inner tube as it slides down a tubing slide. A man wearing dark trunks stands on an enclosed water slide ride at a water park. two men,B,"Context:
""A man wearing black bathing trunks sitting on an inner tube as it slides down a tubing slide. A man wearing dark trunks stands on an enclosed water slide ride at a water park. two men""

Which of the following endings best completes the context?

Choices:
A. 's feet are tracing their words on the display.
B. slide down a blue water slide at a water park and end up in a huge swimming pool.
C. pass a woman sitting on a inner tube under water.
D. are standing in front of a small boat filled with people watching him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
1506.0,Trimming branches or hedges,A scenery of a residence is shown. a man,D,"Context:
""A scenery of a residence is shown. a man""

Which of the following endings best completes the context?

Choices:
A. sits in a chair with hair curlers in his hair.
B. is then seen standing on a ladder shoveling snow in front of a house.
C. is painting on a wall.
D. appears from behind a hedge and he's holding a lime green hedge cutter and he begins to go around his hedges and starts cutting away at them first at the top, then he concentrates on the sides and towards the bottom.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
16318.0,Playing water polo,Two teams play water volleyball in an outdoor pool with a small audience surrounding them including a referee dressed in white on the sidelines and digital scoreboard. The two team in the water competitively pursue a yellow volleyball from the water. the two teams,B,"Context:
""Two teams play water volleyball in an outdoor pool with a small audience surrounding them including a referee dressed in white on the sidelines and digital scoreboard. The two team in the water competitively pursue a yellow volleyball from the water. the two teams""

Which of the following endings best completes the context?

Choices:
A. end up winning the competition by two points.
B. hit the ball and swim after the ball spanning the length of the pool as the referee at times interrupts with a whistle.
C. play a blue and yellow game in the indoor pool.
D. continue to play and receive occasional water strokes in the pool while the coach instructs on how to hold the ball, volley ball and all the returns.

Reply with exactly one uppercase letter out of A, B, C, or D.
",170
29729.0,Paintball,A group of people holding paintball guns and dressed in costume run into a staged setting as if in combat. The people aim at objects and people and shoot the paintball guns. the players,C,"Context:
""A group of people holding paintball guns and dressed in costume run into a staged setting as if in combat. The people aim at objects and people and shoot the paintball guns. the players""

Which of the following endings best completes the context?

Choices:
A. enter a separate animal pen and all proceed to shoot people.
B. begin playing a game of paintball in the middle of the game.
C. peer around corners and aim and shoot the paintball guns amidst objects splattered with paint.
D. continue to play and aim while people watch on the sidelines.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
28693.0,Horseback riding,"A nice and lush field is shown and in the distance, a young man on a horse comes into the frame. the field",A,"Context:
""A nice and lush field is shown and in the distance, a young man on a horse comes into the frame. the field""

Which of the following endings best completes the context?

Choices:
A. is shown again and the same man rides up on a different horse.
B. is empty and he throws a rope to catch a small cow.
C. continues to move up and down in the horse's wake and he in turn quickly continues to chase after it.
D. is shown over a rockslide and trees.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
16621.0,High jump,"When the man reaches the pole he jumps very high, clears the pole, lands on the matting below it and people cheer while he gets up and runs back to the area he started. a slow motion replays",D,"Context:
""When the man reaches the pole he jumps very high, clears the pole, lands on the matting below it and people cheer while he gets up and runs back to the area he started. a slow motion replays""

Which of the following endings best completes the context?

Choices:
A. of this powerful turn of events is make while the judges give the boy specific instructions.
B. of a man running and beaching a pole is shown in slow motion in slow motion.
C. of the scene and the man smiles to the camera, pauses for a brief second then skiing down and skiing away.
D. and it shows the man running and jumping once again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
45084.0,Kayaking,He is demonstrating the correct way to row the boat while staying afloat. He is in a water body that has some strong waves. he,B,"Context:
""He is demonstrating the correct way to row the boat while staying afloat. He is in a water body that has some strong waves. he""

Which of the following endings best completes the context?

Choices:
A. is trying to balance himself on the boat by holding on the boat's wheel.
B. is showing how to do the strokes with the oars to go against the water current.
C. is standing behind a boat that is trying to maintain balance.
D. is doing flip and back flipping in front of a short wave then over the bow and into a larger wave.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
24617.0,Doing kickboxing,"Next, he adds his feet and starts to kick the air and does twist as if someone is there hitting him. finally",C,"Context:
""Next, he adds his feet and starts to kick the air and does twist as if someone is there hitting him. finally""

Which of the following endings best completes the context?

Choices:
A. he takes a knee and does a front flip from standing on the mat.
B. , he starts to add his knees and part of his legs.
C. , he comes back to the screen slightly out of breath to end the video.
D. , he turns and sets his legs down on an iron board and pumps his arms in the air before getting up and kicking his glutes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
7430.0,Making a cake,"A large truck cake is shown, a smaller one next to it, and the toy truck is also there. the man",D,"Context:
""A large truck cake is shown, a smaller one next to it, and the toy truck is also there. the man""

Which of the following endings best completes the context?

Choices:
A. uses a hand squeegee to train the toy truck, and holds it extended for inspection until the toys are empty.
B. cleans the christmas tree, he picks up supplies, and makes sure the machine is running.
C. is now pouring more lotion onto his front in piles.
D. is back at the large light gray counter and in a sped up motion the man is shown with various different supplies as he assembles a very large truck cake that was previously shown.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
11363.0,Welding,A graph illustrating the long arc of the tool documenting voltage and amperage. The tool is shown in real time emitting heat with a photo of a welded material. a graph,C,"Context:
""A graph illustrating the long arc of the tool documenting voltage and amperage. The tool is shown in real time emitting heat with a photo of a welded material. a graph""

Which of the following endings best completes the context?

Choices:
A. leads into clips of people crouched and moving behind a mobile body of water.
B. is shown showing plutonium, alcohol and iron and retractors.
C. illustrates short arc with the voltage and amperage documented.
D. with the word "" neolithic "" describing the tool is located on the graph.

Reply with exactly one uppercase letter out of A, B, C, or D.
",139
16251.0,Grooming dog,A woman comes onto the screen to introduce a video about dog grooming and show the tools that she uses to clip the dog's hair. She begins to clip the dogs hair while it is standing on top of a grooming table. she,D,"Context:
""A woman comes onto the screen to introduce a video about dog grooming and show the tools that she uses to clip the dog's hair. She begins to clip the dogs hair while it is standing on top of a grooming table. she""

Which of the following endings best completes the context?

Choices:
A. then irons the hair and gets to work on the leash.
B. then begins to cut on the ends and gets a lion or something out of the other end.
C. pauses to give a warning sign to the dog not to jump off the table on the first try and the video ends.
D. stands the dog up and continues to clip the dog's hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
21886.0,Knitting,Three women are sitting in a room behind the table knitting scarves and hats before a logo appears. They all reappear and begin knitting a purple scarf as they talk. next,A,"Context:
""Three women are sitting in a room behind the table knitting scarves and hats before a logo appears. They all reappear and begin knitting a purple scarf as they talk. next""

Which of the following endings best completes the context?

Choices:
A. , each lady begins to talk and show pictures of who they are making the special garment for.
B. , they reappear in another room and their knitting is more thorough.
C. , they appear in a room where they begin to talk and mock each other.
D. , they paws a cat in the table as he blinks with his eyes closed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
25686.0,Fixing bicycle,"A black tool clip is sitting on a wooden table by itself and then suddenly someone grabs it and begins to turn it, to show the tools inside. a bike",B,"Context:
""A black tool clip is sitting on a wooden table by itself and then suddenly someone grabs it and begins to turn it, to show the tools inside. a bike""

Which of the following endings best completes the context?

Choices:
A. is then shown, with tires inflated and brakes attached, and then they take off in a blue bike to go on a dirt path in the woods.
B. then appears and the person starts to move the seat back and forth illustrating its looseness.
C. is shown in a parking garage and a number of cars are shown parked near it.
D. is red and white and pulls a tire off of a machine sitting in a sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",165
23472.0,Using parallel bars,A young male gymnast is then shown in a room in front of a balance beam. The gymnast then begins using his hands to describe the motions he is about to do. after,B,"Context:
""A young male gymnast is then shown in a room in front of a balance beam. The gymnast then begins using his hands to describe the motions he is about to do. after""

Which of the following endings best completes the context?

Choices:
A. , the boy successfully jumps off the beam, grabs the bar and begins performing on it.
B. , the male grabs the two bars and pulls himself up and holds his body up before going into a hand stand, he comes down, and does another one.
C. , he undoes the bar, turns red and walks off.
D. , he is seen performing tricks with the bar and looking to the camera in the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
4653.0,Putting on makeup,She pins up her and puts put a headband in her hair. She then puts in more fake hair as well as doing her makeup. she,D,"Context:
""She pins up her and puts put a headband in her hair. She then puts in more fake hair as well as doing her makeup. she""

Which of the following endings best completes the context?

Choices:
A. discusses how she likes her daughter's hair and a quote comes on the screen.
B. talks and reads while video teasers are shown.
C. then moves on to applying lip gloss and adds some color on her lips and puts in a mascara.
D. points to the camera in the end and smiles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
34.0,Getting a haircut,He also trims the back and sides of his head with the clippers. He uses scissors to trim the hair and give it a finished look. the model,C,"Context:
""He also trims the back and sides of his head with the clippers. He uses scissors to trim the hair and give it a finished look. the model""

Which of the following endings best completes the context?

Choices:
A. poses with how to complete the look using the partial and then suggests a computer graphic tool.
B. poses and begins to talk while holding up a piece of metal.
C. uses some hair gel to style his hair after the haircut.
D. uses rollers to take some of the hair off the brush and enjoy the ending.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
7701.0,Kneeling,First the woman greets everyone through the camera and she tells what she will be doing. then she,B,"Context:
""First the woman greets everyone through the camera and she tells what she will be doing. then she""

Which of the following endings best completes the context?

Choices:
A. gets on her knees and explains how she would like to do the splits and she's very confident.
B. kneels down on the yoga mat and then she sits on her feet.
C. holds a shoes and show how to put them on and she also takes off a pair of socks.
D. starts interviewing people about ballet moves, techniques, and instruments.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
3724.0,Playing ice hockey,A green and yellow team hockey team is pictured and there location is shown on a map. the video,B,"Context:
""A green and yellow team hockey team is pictured and there location is shown on a map. the video""

Which of the following endings best completes the context?

Choices:
A. switches back to the players from hockey drills to the sport playoffs.
B. then reverts back to the game and shows the venue that the teams are playing in.
C. cuts to a long shot of the game being played and a red team member making him signal for him to raise his glove.
D. ends with the title clip shot across the board.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
47294.0,Layup drill in basketball,"The teens are aligned in two lines, then they pass the ball each other to threw the ball to the basket. the coach",D,"Context:
""The teens are aligned in two lines, then they pass the ball each other to threw the ball to the basket. the coach""

Which of the following endings best completes the context?

Choices:
A. then instructs the teens to shoulder up and play defense while the coach sits on the floor.
B. stands with the teens and discuss before they each round up.
C. is standing on their right as they pass the ball, then the kids return to theirs.
D. gives instructions to the players, then the teens continue practicing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
4640.0,Surfing,A collage of drawings and logos are seen in black and white that make up a larger logo. a beach,D,"Context:
""A collage of drawings and logos are seen in black and white that make up a larger logo. a beach""

Which of the following endings best completes the context?

Choices:
A. is seen and people appear with several medals at the bottom of the screen.
B. is shown on a sunny day followed by a girl standing on a beach while wearing a bikini and holding her violin.
C. is shown and with many boats interspersed with water and wildlife.
D. is seen from the distance and houses are seen on a hillside in a small beach town.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
16235.0,Pole vault,"The lady then takes off running while holding a pole in her hand. When ready, the lady starts to pole vault and clears the height and lands on the mat. once",D,"Context:
""The lady then takes off running while holding a pole in her hand. When ready, the lady starts to pole vault and clears the height and lands on the mat. once""

Which of the following endings best completes the context?

Choices:
A. made complete, two more women appear and the lady falls to the ground, grabbing at her stomach and bowing to the crowd.
B. she is free, she rushes to the pole vault dive and performs a high jump into the blue mat.
C. completed, the girl stands up and bullfighters hug each other.
D. complete, she jumps up and down, happy that her jump was successful as the crowd begins to cheer for her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
24628.0,Polishing shoes,The same man shines shoes in a shop while other people sit or walk around. An old black and white photo is shown of a barber shop. the older man,C,"Context:
""The same man shines shoes in a shop while other people sit or walk around. An old black and white photo is shown of a barber shop. the older man""

Which of the following endings best completes the context?

Choices:
A. is seeing the barber the barber is using and drinking the drink.
B. is getting his hair cut by someone who is family, then he is in a different barber shop he was shown and the barber artist continues to show him some shoes.
C. shines another shoe and talks about shining shoes.
D. plays his silver harmonica then it fades to black.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
10335.0,Scuba diving,A man in scuba gear enters the water while filming himself while holding a selfie stick. The diver films himself while diving underwater. the ddiver,A,"Context:
""A man in scuba gear enters the water while filming himself while holding a selfie stick. The diver films himself while diving underwater. the ddiver""

Which of the following endings best completes the context?

Choices:
A. films a school of fish a nd bright yellow tropical fish.
B. reappears quickly holding his camera, then the man underwater removes his sunglasses and then he goes back to deep swimming.
C. is then seen again underwater, then under water.
D. manipulates a paper ball in his hand as the moving silhouette of his body.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
42093.0,Playing pool,People start to play a game of pool. A man talks to the camera and laughs. words,D,"Context:
""People start to play a game of pool. A man talks to the camera and laughs. words""

Which of the following endings best completes the context?

Choices:
A. come onto the screen a web page.
B. on the screen say "" jack of hammers "".
C. come up on the screen and read' bob kurtee, logos 101, nosers 255 third time (3rd try) 254 , 2 times (first try , 8 times , 21 times) 265 , 3 times (467); it turns out to be him, then we see the game and he is talking.
D. are shown on the screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",175
39370.0,Removing ice from car,"A man cleans the snow of a car using a scraper with a big and a small head. Then, the man extends the handle of the scraper to cleans the roof. after",D,"Context:
""A man cleans the snow of a car using a scraper with a big and a small head. Then, the man extends the handle of the scraper to cleans the roof. after""

Which of the following endings best completes the context?

Choices:
A. , the man holds a small squeegee and puts the snow on the car and applies water, then he cleans the dry water with an absorbent hose.
B. that the man cleans the inside and outside car, also with a small spade looking scraper.
C. , the man cleans a small debris from the roof with a pointy tool.
D. , the man retract the handle and keep the scraper.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
40537.0,Hitting a pinata,Woman is behind playground holding a bag and watching the kids. Woman holds the pinata while kids keep pulling from the pinata. kid,B,"Context:
""Woman is behind playground holding a bag and watching the kids. Woman holds the pinata while kids keep pulling from the pinata. kid""

Which of the following endings best completes the context?

Choices:
A. walk behind the man playing and stands behind the man.
B. pulls the thread and opn the pinata and kneel in the floor picking up candies.
C. multiple trampoline in kids are in a white lit room with accordions and a white white screen.
D. put the bag on the roof of the playground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
340.0,Discus throw,A woman prepares for a shot put throw swinging her arms on a sporting field. the athlete,A,"Context:
""A woman prepares for a shot put throw swinging her arms on a sporting field. the athlete""

Which of the following endings best completes the context?

Choices:
A. winds back her shoulders than spins her body throwing a shot put.
B. runs towards a large impressive pinata blocking her shot put throw.
C. performs the throw by jumping down and sneaking into the field behind other persons body to start the throw.
D. bounces the 12 disc in her right hand as the large brown net for the throw flies over her head.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
4854.0,Playing bagpipes,A man stands outside next to a yellow fire hydrant and plays the bagpipes as cars pass. The man moves closer to the cars or the edge of the sidewalk as he plays. the man,D,"Context:
""A man stands outside next to a yellow fire hydrant and plays the bagpipes as cars pass. The man moves closer to the cars or the edge of the sidewalk as he plays. the man""

Which of the following endings best completes the context?

Choices:
A. follows two people to a park bench near a blue fire hydrant.
B. stops playing and looks up at a blue light shining from a roof of a parked car on the sidewalk.
C. moves out of frame as other people continue to walk by and pass by the fire.
D. continues to play bagpipes on the sidewalk until the scene fades to black.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
8177.0,Sumo,He is talking to a man much shorter than him. He is shown playing a game with a virtual sumo wrestler. the shorter man,A,"Context:
""He is talking to a man much shorter than him. He is shown playing a game with a virtual sumo wrestler. the shorter man""

Which of the following endings best completes the context?

Choices:
A. stops to talk to the camera for an extended period.
B. would get angry and beat him down but one last man came on the screen and pushed the black sumo wrestler aside without cgoing.
C. finds him and makes him bow and hand him his tape recorder.
D. gestures to the camera taunting the shorter man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
14021.0,Volleyball,He plays with another instructor on the court. He just talks and talks for a while about all about it. you,C,"Context:
""He plays with another instructor on the court. He just talks and talks for a while about all about it. you""

Which of the following endings best completes the context?

Choices:
A. can see his excitement at the end.
B. would think he would have more problematic wearings from shopping or going to different countries, but finally he says it is too much for him to handle and he points to his clothes in color, color is a language most people don't understand.
C. see the the volley ball net and then the coach continues to talk.
D. can find a picture among his music as a demo.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
41805.0,Cutting the grass,A man is looking all over for his dog. He said he paid his dog 10 dollars to cut the grass and now he's gone. he,B,"Context:
""A man is looking all over for his dog. He said he paid his dog 10 dollars to cut the grass and now he's gone. he""

Which of the following endings best completes the context?

Choices:
A. said he was going to buy the dog esp and could give it a home on his family farm.
B. finally finds the dog who is driving the riding lawn mower.
C. shows his dog and pet, the dog is sitting on the ground stretching its front legs and then washing his front paws.
D. is mowing his backyard and walking to the store.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
39797.0,Camel ride,The camel begins to bend down its two front legs as the kids hold on very tightly and the man begins to walk around the camel. the camel,C,"Context:
""The camel begins to bend down its two front legs as the kids hold on very tightly and the man begins to walk around the camel. the camel""

Which of the following endings best completes the context?

Choices:
A. stands up straight and continues to ride along with the audience and other camels that people are walking along with.
B. dips a bit with the man's move and the camel continues to stand then starts to shuffle along the dirt path.
C. then lowers its back legs and the children smile as they release their hands from holding on so tightly.
D. continues to ride the road and the kids hold on like a team holding onto the rope while one kid hits the other kids.

Reply with exactly one uppercase letter out of A, B, C, or D.
",170
2420.0,Tumbling,"The video is showing clips of gymnastics players performing tricks along a padded area, while judges and spectators look on and cheer. The first player hits her head at the end of her performance. the video",B,"Context:
""The video is showing clips of gymnastics players performing tricks along a padded area, while judges and spectators look on and cheer. The first player hits her head at the end of her performance. the video""

Which of the following endings best completes the context?

Choices:
A. is replayed back to the start where the cameraman sneaks up on her and watches her jump off the judges balcony.
B. continues to show many other gymnasts competing, with the audience cheering after the completion of each performance.
C. ends with the jury showing the final results.
D. shows four other athletes demonstrating exercise on different blue mats, such as back pads and bikes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
9930.0,Smoking a cigarette,A woman is seen smoking a cigarette while nodding and speaking to the camera. she,C,"Context:
""A woman is seen smoking a cigarette while nodding and speaking to the camera. she""

Which of the following endings best completes the context?

Choices:
A. speaks to another woman and dances around while holding her arm.
B. continues smoking with the person and then shows the cigarette wrapped up in paper and handed off to another girl who is also smoking.
C. continues taking puffs off of her cigarette while stroking her hair and occasionally giggling to the camera.
D. then holds up another for as far as the eye can see followed by a man looking into the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
34056.0,Laying tile,"A black screen appears and the yellow words appear on them read ""extreme how-to presents"". The second black screen has yellow words that read ""installing heated floor tile"". a man",A,"Context:
""A black screen appears and the yellow words appear on them read ""extreme how-to presents"". The second black screen has yellow words that read ""installing heated floor tile"". a man""

Which of the following endings best completes the context?

Choices:
A. is now standing and talking in the corner of a residential home, dressed in a long sleeved button up black shirt, brown long pants, shoes and wearing a hat.
B. is installing the hardwood floors.
C. starts sweeping the floor in a position and putting gel between the tiles.
D. is shown attempting to installation tile in various rooms, including the top floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
41461.0,Javelin throw,A large crowd is in the stands in the background. The man with the pole runs and throws it and then hits the ground. the pole,D,"Context:
""A large crowd is in the stands in the background. The man with the pole runs and throws it and then hits the ground. the pole""

Which of the following endings best completes the context?

Choices:
A. hula hoops to his teammates and they go over and congratulate him.
B. rusts but it still does not hit the ground and does not remain.
C. lands on the shoulders of a girl walking past on the court.
D. flies through the air and lands just past the number 85 on a field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
40491.0,Scuba diving,The focus goes back to the snorkelers as they continue to explore the area with their flashlights. the outro video,C,"Context:
""The focus goes back to the snorkelers as they continue to explore the area with their flashlights. the outro video""

Which of the following endings best completes the context?

Choices:
A. shows the snorkeling results on the snorkelings.
B. shows the boxes added to the video to show a fun time on the snorkeling trip.
C. appears and it's the same blue picture as the intro and includes some contact information on the video and the credits begin to roll with the text scrolling from bottom to top.
D. leads into them walking around and surpassing some unfortunate individuals in the process.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
33005.0,Wrapping presents,A woman is seen speaking to the camera while holding up a box and newspaper. The woman then begins cutting the news paper and place the box in the middle. the women,C,"Context:
""A woman is seen speaking to the camera while holding up a box and newspaper. The woman then begins cutting the news paper and place the box in the middle. the women""

Which of the following endings best completes the context?

Choices:
A. reach for her hair and begins cutting and laying them down.
B. adds to it various views of the box and the large dog.
C. wraps up the box with the news paper and tapes it down on the sides.
D. then continues cutting the paper and leads into demonstrative poses in a yoga pose.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
27352.0,Clipping cat claws,A close up of products are shown and leads into a woman holding and petting a cat. another women,A,"Context:
""A close up of products are shown and leads into a woman holding and petting a cat. another women""

Which of the following endings best completes the context?

Choices:
A. then begins cutting the cat's claws and wrapping her up in a blanket.
B. speaks to and pets the cat while the camera pans around cats and dogs and shows more dogs.
C. is then seen standing behind while the cat jumps on the woman's lap.
D. sits with the cat while it pets her and a man speaks to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
46191.0,Polishing forniture,The man then takes a small can of wax and puts it on a piece of wood that he is holding in his hand. after,B,"Context:
""The man then takes a small can of wax and puts it on a piece of wood that he is holding in his hand. after""

Which of the following endings best completes the context?

Choices:
A. that he grabs a lighter and lights up the wood.
B. dabbing the wax with a white rag, he begins running his fingers over the wood and showing other pieces of wood that the product has been used on.
C. , the man puts the cliff of wood from a puzzle on a square piece of wood.
D. the woman and the cried man show their ankles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
36404.0,Hanging wallpaper,A man stands on a ladder holding wall paper on a wall. The man takes one hand and scraps the wall paper to the wall. the man,B,"Context:
""A man stands on a ladder holding wall paper on a wall. The man takes one hand and scraps the wall paper to the wall. the man""

Which of the following endings best completes the context?

Choices:
A. grabs the shoulder of the boy and ties the wall paper on the wall.
B. then applies more wall paper until the wall is covered.
C. pins the wall paper on the wall with a belaying pin.
D. uses a mixer to make the wall paper, then he holes it in the wall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
40923.0,Disc dog,"There's a man wearing a red hat and a black shirt training and playing with his dog in a dog park. There are several other people in that park with their dogs, sitting under canopies. the man",D,"Context:
""There's a man wearing a red hat and a black shirt training and playing with his dog in a dog park. There are several other people in that park with their dogs, sitting under canopies. the man""

Which of the following endings best completes the context?

Choices:
A. then stands in front of the dog playing and training him and begins teaching him karate.
B. is dressed in a black shirt and black shorts, jogging as he follows around a small dog.
C. is talking about the game now sitting in a large indoor enclosure while this dog is learning how to play together.
D. is throwing a frisbee for the dog to fetch.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
2659.0,Skateboarding,"After, the man hit the skateboard with his foot and it raise high, the man tries to catch the skateboard but he miss it. A boy almost get hit with a skateboard. then the man",D,"Context:
""After, the man hit the skateboard with his foot and it raise high, the man tries to catch the skateboard but he miss it. A boy almost get hit with a skateboard. then the man""

Which of the following endings best completes the context?

Choices:
A. grabs a stick and serves it to a kid who tries to hit the skateboard.
B. hits the snow and swing the skateboard to pass the man, but he doesn't get hit.
C. wake the skateboard and try to catch it but falls.
D. skate on the park and then goes to a skateboard track.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
35834.0,Making a lemonade,A spoonful of a powdered nutritional supplement are added to the blender. The blender is mixed and the icy contents are poured into a cup. various meals,C,"Context:
""A spoonful of a powdered nutritional supplement are added to the blender. The blender is mixed and the icy contents are poured into a cup. various meals""

Which of the following endings best completes the context?

Choices:
A. are place on a plate and its shown first with a cheerleading machine, girl in black cheerleader pants and white blouse speaking to the camera.
B. are consumed in the hospital cafeteria.
C. are cooked in a kitchen with different cooking methods.
D. are ground together then a sandwich sack is put in the blender, and a sandwich is in the fridge for the single individual who will be making the mixture.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
34574.0,Cleaning shoes,"The man puts the white cloth down, picks up a thick brush and brushes the shoe all over. then he",D,"Context:
""The man puts the white cloth down, picks up a thick brush and brushes the shoe all over. then he""

Which of the following endings best completes the context?

Choices:
A. folds the white cloth over the shoe using an elastic band, he smoothes the shoe and puts the vacuum down onto a table.
B. holds another brush and brushes thoroughly the shoe.
C. stops and shows us the painted shoe, it's completely clean.
D. puts the shoe and the brush down, picks up the shoelace and laces the shoe.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
