ind,activity_label,ctx,answer,final_prompt,len_tk_glm4_9b_base
13442.0,Finance and Business,"[header] How to buy a used shipping container [title] Decide how long you need to use the container. [step] If you plan to use it for storage for a few months, you may want to consider renting a container. With this option, you will not be required to dispose of it or sell it when you are finished.",C,"Context:
""[header] How to buy a used shipping container [title] Decide how long you need to use the container. [step] If you plan to use it for storage for a few months, you may want to consider renting a container. With this option, you will not be required to dispose of it or sell it when you are finished.""

Which of the following endings best completes the context?

Choices:
A. If you intend to display it as a gift for a long time, however, renting a box might be a better option. [substeps] A commercial delivery container you can use will be relatively cheap.
B. In doing so, you can return it in the future at considerable expense. However, you may be able to use it for decoration, bedding and food.
C. [title] Evaluate whether a 20 foot (6.1 m) container or a 40 foot (12. 2 m) container length will suit your needs.
D. [substeps] To rent a container, you will need to determine if you want a sealed container or an empty one. Set aside any unused, overfilled container for use.

Reply with exactly one uppercase letter out of A, B, C, or D.
",253
9072.0,Family Life,"[header] How to teach a blind or visually impaired child to tie their shoes [title] Start giving lessons between ages five and seven. [step] Teachers of the blind and visually impaired often stress the importance of learning age-appropriate skills, which contributes to developing motor functioning and increasing independence. Most children learn to tie their shoes between the ages of five and seven, so a blind child should also start learning during this age range.",C,"Context:
""[header] How to teach a blind or visually impaired child to tie their shoes [title] Start giving lessons between ages five and seven. [step] Teachers of the blind and visually impaired often stress the importance of learning age-appropriate skills, which contributes to developing motor functioning and increasing independence. Most children learn to tie their shoes between the ages of five and seven, so a blind child should also start learning during this age range.""

Which of the following endings best completes the context?

Choices:
A. [substeps] By age five, the child should be able to tie their shoes easily and effortlessly. They do not need to grab the laces or add more pressure to them after they've finished tying the shoes.
B. [title] Know that having young children learn to tie their shoes may take a considerable amount of time. [step] It may involve more resorting to traditional 1-step training for children who do not have the ability to walk.
C. [substeps] Start off slow with the child, since learning this skill won't happen overnight. You don't have to start until you feel they're ready.
D. [title] Gain a mastery of hand-eye coordination. [step] Dementia is often associated with memory loss, which can cause deep nerve damage.

Reply with exactly one uppercase letter out of A, B, C, or D.
",282
35194.0,Getting a tattoo,"The woman is shown doing various things as steps show up under each action she does, and even tips appear on the screen that lead up to the woman laying on the bed as a man tattoos her. when he",D,"Context:
""The woman is shown doing various things as steps show up under each action she does, and even tips appear on the screen that lead up to the woman laying on the bed as a man tattoos her. when he""

Which of the following endings best completes the context?

Choices:
A. 's done, it's only the two people left standing as they continue to walk around and others watch them.
B. 's done and is finished, the ends are shown and the words at the bottom appear.
C. pierces her ears, she laughs as he pulls out the discoloration afterwards to show off.
D. 's done tattooing her he holds up a white bottle with a green cap and talks to her while showing it and white words appear on the screen giving a warning that "" applying too much topical anesthetic and then covering the tattoo can cause seizures "".

Reply with exactly one uppercase letter out of A, B, C, or D.
",197
27569.0,Computers and Electronics,[header] How to study for the mcat [title] Review the current year's mcat guide. [step] The mcat guide is published by the american association of medical colleges. Each year the aamc prepares a detailed description of the exam sections.,D,"Context:
""[header] How to study for the mcat [title] Review the current year's mcat guide. [step] The mcat guide is published by the american association of medical colleges. Each year the aamc prepares a detailed description of the exam sections.""

Which of the following endings best completes the context?

Choices:
A. In addition, you can familiarize yourself with the english section and help you prepare for the exam. [substeps] Go to https: // aamc.org/docs/comprehensive/about/mcat/submitre/to keep up with the current year's information.
B. The mcat guide provides an outline of the exam sections and provides accurate charts and graphs to study for. [substeps] You can find a copy of the original guide for each school at https: // www.aamc.org/aamc.html.
C. [substeps] Mark the dates and locations on the guide. List the questions or tests for each exam.
D. Use this guide as a reference to guide your studies. [title] Prepare yourself for the length of the exam.

Reply with exactly one uppercase letter out of A, B, C, or D.
",243
44323.0,Computers and Electronics,"[header] How to comment as a page on facebook [title] Go to https: // www.facebook.com in a web browser. [step] You'll need to use a web browser on a computer to comment as a facebook page. [substeps] If you're not signed in, type your account information into the blanks at the top-right corner of the screen, then click sign in.",C,"Context:
""[header] How to comment as a page on facebook [title] Go to https: // www.facebook.com in a web browser. [step] You'll need to use a web browser on a computer to comment as a facebook page. [substeps] If you're not signed in, type your account information into the blanks at the top-right corner of the screen, then click sign in.""

Which of the following endings best completes the context?

Choices:
A. If you're an older computer user, you can create a new account here if you prefer. [title] Type your preferred comment phrase into the comment text box.
B. [title] Type www.facebook.com into the address bar. [step] This is a place at the top of your screen that's indicated by a white button at the bottom-right corner of your screen.
C. [title] Go to the page on which you want to comment. [step] You can comment as a page on any page, including your own.
D. [title] Enter the email address and password for your facebook account. [step] You'll need to provide personal information such as your name and email address.

Reply with exactly one uppercase letter out of A, B, C, or D.
",258
40455.0,Pets and Animals,"[header] How to help your dog whelp or deliver puppies [title] Take your dog to the veterinarian. [step] If your dog's pregnancy is planned, take her to the veterinarian for a check-up before breeding her. Bring her in again about 30 days into the pregnancy.",C,"Context:
""[header] How to help your dog whelp or deliver puppies [title] Take your dog to the veterinarian. [step] If your dog's pregnancy is planned, take her to the veterinarian for a check-up before breeding her. Bring her in again about 30 days into the pregnancy.""

Which of the following endings best completes the context?

Choices:
A. This gives the vet the opportunity to decide if the pregnancy is appropriate for breeding, and how many puppies the baby needs. The vet should also examine your dog's vulva-the pink uterus between the urethra and urinary tract.
B. The vet will run some simple tests to help detect pregnancy changes. These include a urine sample and x-rays, and then blood to measure uterine tissue.
C. If the pregnancy wasn't planned, take her to the vet as soon as you find out she's pregnant. [substeps] If you plan to breed your dog, it's recommended that you wait until she's at least 24 months old.
D. [substeps] Urinary tract infections often cause breeding. During this point, the vet will ensure your dog does not have urinary tract infections.

Reply with exactly one uppercase letter out of A, B, C, or D.
",257
48174.0,Home and Garden,"[header] How to adjust a lazy susan [title] Pinpoint where rotation problems are occurring. [step] When a lazy susan becomes stiff and difficult to rotate, the problem is usually caused by either the center shaft or the position of its bottom shelf. Lightly spin the susan and note where it locks up, has difficulty turning, or has poor clearance.",B,"Context:
""[header] How to adjust a lazy susan [title] Pinpoint where rotation problems are occurring. [step] When a lazy susan becomes stiff and difficult to rotate, the problem is usually caused by either the center shaft or the position of its bottom shelf. Lightly spin the susan and note where it locks up, has difficulty turning, or has poor clearance.""

Which of the following endings best completes the context?

Choices:
A. Understanding the logic behind motions may help you find the optimal placement for the susan in this case. [title] Be on the lookout for polarization of the hemisphere year.
B. [substeps] If the center movable shelf begins to bind, it will prevent free rotation. In this situation, you'll need to loosen this shelf.
C. The lower the top shelf, the harder the adjustment will be. Find off the middle shelf and note where the bottom shelf locks up.
D. [substeps] If you notice scratching on the shaft shaft, the problem is probably the internal rotation mechanism. Check with the department that handles your heating and cooling systems with the susan.

Reply with exactly one uppercase letter out of A, B, C, or D.
",247
15904.0,Home and Garden,"[header] How to keep snakes away [title] Keep your yard free of clutter. [step] Snakes are ambush predators, meaning they like to attack their prey from dark hiding places. As such, clutter is essentially an open invitation to snakes, giving them perfect hiding spots.",D,"Context:
""[header] How to keep snakes away [title] Keep your yard free of clutter. [step] Snakes are ambush predators, meaning they like to attack their prey from dark hiding places. As such, clutter is essentially an open invitation to snakes, giving them perfect hiding spots.""

Which of the following endings best completes the context?

Choices:
A. Since snakes may hide in unexpected situations, it's important that you keep your home and yard free of clutter. [substeps] Arrange your yard to be the ideal site for snakes in the snowy winter.
B. But it also provides excellent hiding places for animals, insects, and vermin, so any animal that visits the area should be avoided. [substeps] If possible, have a large trap for your snake to hide in instead of an obstacle so it doesn't have to reach or fetch something.
C. [substeps] Rats are a regular occurrence in the flesh, so there's no need to keep lots of junk and garbage around during the day. Mail trays, newspapers, and magazines are good things to keep from attracting snakes, however.
D. Piles of leaves, compost piles, straw mulch, wood chip mulch, stacks of firewood, and piles of cut grass are all comfortable places that snakes like to hide in, so these should be removed from your yard. [substeps] Instead of wood mulch, consider crushed stone.

Reply with exactly one uppercase letter out of A, B, C, or D.
",308
3400.0,Food and Entertaining,"[header] How to cut beef [title] Purchase a cut of beef. [step] Beef can be purchased at a butcher's shop or grocery store. For the sake of learning proper cutting, you should buy a cut with visible muscle, or "" grain "".",B,"Context:
""[header] How to cut beef [title] Purchase a cut of beef. [step] Beef can be purchased at a butcher's shop or grocery store. For the sake of learning proper cutting, you should buy a cut with visible muscle, or "" grain "".""

Which of the following endings best completes the context?

Choices:
A. Beef can be cut in segments to help improve nutritional value, or it can be served in chunks. Cutting beef in chunks helps to work the muscle fibers in the meat and promotes a more expanded, but still durable, shape.
B. The beef you use should depend on the meal you're preparing. [substeps] "" grain "" refers to the direction of the major muscle fibers on a cut of meat.
C. Beef needs to be kept warm to prevent burning, which strengthens the bones and immune system. [title] Trim the beef at the time of cutting.
D. [title] Decide on the thickness of your beef. [step] Beef may be thicker than beef that is approximately 15 inches (45.7 cm) thick, but thicker beef does not require as much muscle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",249
45701.0,Doing crunches,We see two men in fatigues doing sit ups outside in the grass with instructions on the screen while one man is holding the legs of a man in the sit up positions. The laying down man sits up. the man,B,"Context:
""We see two men in fatigues doing sit ups outside in the grass with instructions on the screen while one man is holding the legs of a man in the sit up positions. The laying down man sits up. the man""

Which of the following endings best completes the context?

Choices:
A. lifts one leg on his head above the ground and back over first then the other, on a pole and does a face plant onto the ground.
B. is laying again and does a couple of sit ups.
C. then sits up and the man hit him in the face with a blue mat and animated minutes pass by.
D. does sit ups on the grass and the two men push a guy on the ground and push him down and push the lay ups and dance to the screen behind them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",181
1133.0,Education and Communications,"[header] How to speak finnish [title] Practice pronouncing finnish vowels. [step] Finnish has a heavy emphasis on vowels, and its alphabet contains some vowels that are not used in english. Before you start studying finnish, you should learn how to read and pronounce its alphabet.",D,"Context:
""[header] How to speak finnish [title] Practice pronouncing finnish vowels. [step] Finnish has a heavy emphasis on vowels, and its alphabet contains some vowels that are not used in english. Before you start studying finnish, you should learn how to read and pronounce its alphabet.""

Which of the following endings best completes the context?

Choices:
A. This might be difficult for you to encode, but practicing its alphabet will assure that you understand everything clearly. [substeps] Look up a dictionary on finnish to find alphabet blends you can work with if you are having trouble learning.
B. Stick with a sure-no/no pronunciation, which may vary considerably between previous speakers. [substeps] Easy vowels typically fall into four main vowels: u, l, h, and y.
C. [substeps] The alphabet is often mispronounced as simile. Say "" iginduss bikbde.
D. Since finnish words are spelled exactly how they are pronounced, this will help you learn vocabulary more quickly. [substeps] A (ipa:/a /): pronounced like english "" f a ther "" or "" c a lm "" o (ipa:/o /): pronounced like a prolonged' o' in' or'.

Reply with exactly one uppercase letter out of A, B, C, or D.
",274
35637.0,Sports and Fitness,"[header] How to execute the major kicks in taekwondo [title] Position your body properly to execute a front kick (ap-chagi). [step] The target of a front kick is-not surprisingly-in front of you. Your target should be a "" leg-length "" away from your body for your kick to be effective.",B,"Context:
""[header] How to execute the major kicks in taekwondo [title] Position your body properly to execute a front kick (ap-chagi). [step] The target of a front kick is-not surprisingly-in front of you. Your target should be a "" leg-length "" away from your body for your kick to be effective.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Target your body with the right leg; your left leg should be bent at right angle; your right foot should be on the ground-or, if you have a knee). The target of your kick should be to the right.
B. In some cases, you might jump a little forward or backward to make sure that your kick lands. If this is the case, you'll also want to make sure that you have sufficient room around you to complete your front kick.
C. It needs to be your back leg rather than one of your heels. [substeps] Bend at the waist slightly so that your shoulders are slightly higher than your hips.
D. If you aren't used to moving your body, a stronger target may be a side leg. If you are unfamiliar with how to move your body into a roundhouse kick, practice with your shoulders.

Reply with exactly one uppercase letter out of A, B, C, or D.
",278
34605.0,Finance and Business,"[header] How to use paypal to transfer money [title] Open paypal. [step] This app is blue with a white "" p "" on it. [title] Tap log in.",D,"Context:
""[header] How to use paypal to transfer money [title] Open paypal. [step] This app is blue with a white "" p "" on it. [title] Tap log in.""

Which of the following endings best completes the context?

Choices:
A. [step] You will be prompted to provide your home address and password for your account. [substeps] If you do not already have an account on paypal, sign in now.
B. [step] It's at the top-left corner of the screen. [substeps] If you haven't yet signed in to your account, tap log in, then sign in a second time using the email address you input on the previous transaction.
C. [step] This is the third option in the menu. Tap log in with the email address and password associated with your account.
D. [step] It's in the bottom-left corner of the screen. [title] Type in your email address and password.

Reply with exactly one uppercase letter out of A, B, C, or D.
",218
19160.0,Computers and Electronics,"[header] How to play castle clash [title] Start off by upgrading your resources in your base. [step] You only have 30000 gold and mana at first, so you'll want to upgrade your gold and mana vaults at least to level 4 so you can have enough. Things cost a lot more than usual on castle clash, so you'll need as much of the resources and possible.",D,"Context:
""[header] How to play castle clash [title] Start off by upgrading your resources in your base. [step] You only have 30000 gold and mana at first, so you'll want to upgrade your gold and mana vaults at least to level 4 so you can have enough. Things cost a lot more than usual on castle clash, so you'll need as much of the resources and possible.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If you want to upgrade your mana, consider purchasing a weapon that takes a lot of the mana, like an assault rifle. [title] Use an assault rifle to defend your base.
B. [title] Start advancing until you meet the goal goals. [step] Then enter castle clash in any attack level you like and continue advancing.
C. [title] When you are level 4, you need to build your castle defense. [step] Look where the layers are, by clicking a layer of layer in the bottom left.
D. [title] Upgrade your town hall to at least level 4. [step] The town hall is very important for your base.

Reply with exactly one uppercase letter out of A, B, C, or D.
",259
24821.0,Work World,[header] How to sell with boldness [title] Be the biggest fan of your product. [substeps] Don't bother selling a product you can't vouch for. The reason is simple: nobody will buy.,C,"Context:
""[header] How to sell with boldness [title] Be the biggest fan of your product. [substeps] Don't bother selling a product you can't vouch for. The reason is simple: nobody will buy.""

Which of the following endings best completes the context?

Choices:
A. Plus, other people might have no idea that the product is yours if you're just selling a few toys. When you make the sale, believe it or not, the more people who know about your product, the better you'll get at selling it.
B. If you're worried they will reject your product, know that's a no. Always be the one to actually buy the product.
C. You may not be the original producer or know everything about the product. But you must have understood the benefits of the product by use and be able to share your pleasant experiences with the prospect.
D. Actually, what makes you so special and sought-after is! Take the opportunity to please your fans and provide products that are worthy of potential customers. If you don't feel your equipment or products are provable, or if an item you could sell seems too harsh and outdated for the market, you could have very little middle ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",268
30059.0,Youth,"[header] How to lighten your backpack [title] Find the right fit for your body. [step] Visit a sporting goods store where you can be fitted for the right sized backpack by a professional. [substeps] Be sure the backpack has two wide, supportive shoulder straps, and sufficient back and strap padding.",A,"Context:
""[header] How to lighten your backpack [title] Find the right fit for your body. [step] Visit a sporting goods store where you can be fitted for the right sized backpack by a professional. [substeps] Be sure the backpack has two wide, supportive shoulder straps, and sufficient back and strap padding.""

Which of the following endings best completes the context?

Choices:
A. Adjust the straps so that the backpack lays flat against your back. Both straps should be worn at the same time, to distribute the weight of the pack evenly.
B. As for straps, look closely at your backpack to make sure the straps fit snugly. Check the tensile belt straps that hang side-by-side.
C. Get the correct size at the store so you can gently and cheaply support your lower back when you sit. Your bag should not taper down to restrict your movement.
D. Any straps that are overly small can put a strain on your back when sitting. It will be a good idea to have a friend hold your backpack while you work on projects or other physical activities.

Reply with exactly one uppercase letter out of A, B, C, or D.
",239
13782.0,Doing karate,The boy that is kicked falls out on the ground and his mother rushes out to make sure he is okay as the other boy takes a knee. once the boy,A,"Context:
""The boy that is kicked falls out on the ground and his mother rushes out to make sure he is okay as the other boy takes a knee. once the boy""

Which of the following endings best completes the context?

Choices:
A. is okay, the referee begins making several hand gestures and they conclude the match, the young boy goes to his mother and makes his way to who ever is holding the camera.
B. is off the floor, another boy comes running in and takes the ice cream out of his hand dropping it on the ice cream that was in his hand.
C. is finished with his kicked out motion he stands up, shakes his mom's hand and leaves.
D. is safely on the ground, four girls come running over and they all start talking and laughing about the incident.

Reply with exactly one uppercase letter out of A, B, C, or D.
",181
7226.0,Home and Garden,"[header] How to treat a facial burn from a curling iron to prevent scars [title] Turn off the curling iron. [step] You'll need to focus on cleaning off the burn right now, and you don't want to worry about the curling iron. Turn it off or unplug it, and set it down somewhere out of the way so you don't accidentally touch it while taking care of yourself.",D,"Context:
""[header] How to treat a facial burn from a curling iron to prevent scars [title] Turn off the curling iron. [step] You'll need to focus on cleaning off the burn right now, and you don't want to worry about the curling iron. Turn it off or unplug it, and set it down somewhere out of the way so you don't accidentally touch it while taking care of yourself.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If the curled iron you use isn't activated, turn the iron off. [title] Run a gentle cleanser through your hair to remove the dirt and gunk.
B. [substeps] It's normal for scars to sting and will disappear once you've handled the curl. [title] Pull away the object or person with the curling iron to check the wound.
C. [substeps] The first step is to remove your curling iron's silicone protective coating. Press a soft, clean microfiber cloth over the burn.
D. [title] Identify the kind of burn you have. [step] There are three kinds of burns you can get on your skin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",263
33841.0,Sports and Fitness,"[header] How to pack for camp [title] Pick your camp. [step] Don't choose a camp based on something you don't enjoy like computer programming, if you don't like it. Research different camps based on your interests.",A,"Context:
""[header] How to pack for camp [title] Pick your camp. [step] Don't choose a camp based on something you don't enjoy like computer programming, if you don't like it. Research different camps based on your interests.""

Which of the following endings best completes the context?

Choices:
A. There are so many different camps today that vary in a wide array of specialties. [substeps] A popular camp for young kids is rock camp.
B. This will give you something interesting to do with your camp, while also helping you stick to it. [title] Speak to local producers and other campers about your canoe.
C. If you are looking to make friends, find out who they have. If your camp is local, go to the local website to check out what they are serving there.
D. For example, if you love to rock climb, go for a camp based on horseback riding. You may not be able to jump as high as you do in school, but try practicing to go as high as you can.

Reply with exactly one uppercase letter out of A, B, C, or D.
",235
15658.0,Travel,"[header] How to travel for less [title] Scour the internet for travel sites that offer comparisons of flight costs. [step] On most of these sites, you can sign up for email or text alerts when a lower fare is available for your desired destination. [title] Be willing to fly stand-by.",B,"Context:
""[header] How to travel for less [title] Scour the internet for travel sites that offer comparisons of flight costs. [step] On most of these sites, you can sign up for email or text alerts when a lower fare is available for your desired destination. [title] Be willing to fly stand-by.""

Which of the following endings best completes the context?

Choices:
A. [step] If your destination is nearby, get there right away. If you drive and are really concerned about a private drive, book flights by a hotel on your own.
B. [title] Use a credit card that will earn you frequent flyer miles with every purchase you make. [step] Put all your purchases on that card; your frequent flyer miles will add up fast.
C. [step] It's not the biggest job, but it pays to consider the risks of being in the air for a while. Once you decide to book for less, you'll likely find you get more free travel.
D. [step] Countries such as australia, ireland, and south korea often offer much cheaper tickets for travelers who are willing to stay out of the airport. Not everyone will get caught during departure, so be prepared.

Reply with exactly one uppercase letter out of A, B, C, or D.
",268
28864.0,Food and Entertaining,[header] How to cut up a whole chicken [title] Remove the whole chicken from the packaging. [step] Discard the packaging. [substeps] You can also cut up a whole chicken you have just cooked.,A,"Context:
""[header] How to cut up a whole chicken [title] Remove the whole chicken from the packaging. [step] Discard the packaging. [substeps] You can also cut up a whole chicken you have just cooked.""

Which of the following endings best completes the context?

Choices:
A. If you have just cooked the chicken, let it cool for at least 10 minutes. The chicken continues to cook even after you have taken it out of the oven.
B. [title] Trim the fat off the thickest part of the chicken and lift the flesh off. [title] Place the chicken into a colander of cold water to start preparing it for roasting.
C. This method is well-suited for cooking rather than roasting the chicken, though. This method has likely since been used to cook chicken in the oven for hundreds of years.
D. Throw away the entrails, innards, and guts. [title] Slice the chicken in half lengthwise.

Reply with exactly one uppercase letter out of A, B, C, or D.
",220
26943.0,Home and Garden,[header] How to measure a lamp shade [title] Take the shade off the lamp. [step] You'll have a much easier time measuring the shade if the lamp isn't in the way. Carefully remove the shade from the lamp and set in on a table for the moment.,A,"Context:
""[header] How to measure a lamp shade [title] Take the shade off the lamp. [step] You'll have a much easier time measuring the shade if the lamp isn't in the way. Carefully remove the shade from the lamp and set in on a table for the moment.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If the lamp has a clip-on lamp shade fitter, you can simply pull it off the light bulb. Be gentle, though, to avoid damaging the bulb.
B. Take the shade off and set it down on a table so that you have an unobstructed view of what you're measuring. [substeps] Wear a pair of non-slip feet to guide your hands.
C. [title] Locate the lamp shade's strap. [step] A lamp shade base-back strap is a common feature on most lamps and, most often, looks very similar to the bicycle strap, including with greater durability and inner protection.
D. [substeps] To measure the shade, make a large circle with your tongue, then hold the pencil level and place the mark you want to take on the shade. With the pencil, mark a point about three-quarters of the way up the shade, then hold the pencil level and position it vertically over the lamp.

Reply with exactly one uppercase letter out of A, B, C, or D.
",292
19803.0,Sports and Fitness,"[header] How to pick a good backpack [title] Choose a backpack you like and suits the way you plan to use it. [substeps] If you are planning on using it as a school bag, pick a bag which looks sturdy and is roomy with a large main compartments for carrying textbooks and folders. Make sure there is a drink bottle pouch.",C,"Context:
""[header] How to pick a good backpack [title] Choose a backpack you like and suits the way you plan to use it. [substeps] If you are planning on using it as a school bag, pick a bag which looks sturdy and is roomy with a large main compartments for carrying textbooks and folders. Make sure there is a drink bottle pouch.""

Which of the following endings best completes the context?

Choices:
A. This means stuff for drinks inside of it. You could use it as a personal life bag if you like.
B. If you plan on storing your notebooks and bag in your backpack, that is a good place to start if you plan on using them for school. If your backpack is going to be coming with an alarm clock, invest in a light blue one that matches with the color on the bag.
C. If you are selecting a backpack for camping, it is good to look for a framed pack with additional straps for comfort. Look for padding on the sides to protect your back from chafing.
D. There is to be any purses that look sharp or flashy. It's important to see that it is easy to hold.

Reply with exactly one uppercase letter out of A, B, C, or D.
",257
27380.0,Health,[header] How to have the courage to speak up [title] Stop feeling guilty. [step] Speaking up for yourself may cause you to step out of your comfort zone. You may feel leery about doing so because you don't want to hurt anyone's feelings.,A,"Context:
""[header] How to have the courage to speak up [title] Stop feeling guilty. [step] Speaking up for yourself may cause you to step out of your comfort zone. You may feel leery about doing so because you don't want to hurt anyone's feelings.""

Which of the following endings best completes the context?

Choices:
A. However, if you look out for your well-being, while still being respectful towards others, you have every right to take care of your needs. [substeps] When you say "" no "" to someone, don't focus on what you said no to, but instead think about what you said yes to.
B. You may fear you will hurt others in the future if you speak out. However, no one cares what happens in the future.
C. It is important to stand back and ask yourself why you did something so you can take responsibility for your actions. [title] Determine what you wish you could change about yourself.
D. The reality is, not everything you tell yourself is 100% true. Reacting in a negative way can lead to feelings of depression or self-doubt later.

Reply with exactly one uppercase letter out of A, B, C, or D.
",253
29192.0,Youth,"[header] How to ask a guy to a school dance [title] Determine whether or not he already has a date. [step] This will save you a great deal of time and trouble, and give you enough time to find another potential date if necessary. [substeps] If you are unsure, then ask one of his friends or someone in his social circle.",D,"Context:
""[header] How to ask a guy to a school dance [title] Determine whether or not he already has a date. [step] This will save you a great deal of time and trouble, and give you enough time to find another potential date if necessary. [substeps] If you are unsure, then ask one of his friends or someone in his social circle.""

Which of the following endings best completes the context?

Choices:
A. Don't feel bad if you didn't know. If the guy has a date already, it will make it a lot easier to find him after the dance.
B. If he already has a date set up, then find out if it is to be a date. [title] Determine whether he only has friends, or if he doesn't have any at all.
C. The idea is to find someone else to spend time with that you can count on, to help you get into a mood that is conducive to dancing. [title] Be specific about who will be dancing.
D. Try to figure this out before asking him out. If he has a girlfriend, then he is probably going with her.

Reply with exactly one uppercase letter out of A, B, C, or D.
",253
25840.0,Pets and Animals,"[header] How to deal with a fearful or stressed senegal parrot [title] Move your senegal parrot's cage away from the window. [step] If your senegal parrot is near some perceived threat visible through the window (other birds, for instance), it might become anxious. Proximity to a window might also make the bird feel exposed and vulnerable.",B,"Context:
""[header] How to deal with a fearful or stressed senegal parrot [title] Move your senegal parrot's cage away from the window. [step] If your senegal parrot is near some perceived threat visible through the window (other birds, for instance), it might become anxious. Proximity to a window might also make the bird feel exposed and vulnerable.""

Which of the following endings best completes the context?

Choices:
A. [substeps] This is why you place the cage of your bird or any other cage near a window. If you arrange your cockatiel on a display tray, it might feel like a child was given a novelty trap.
B. To reduce your senegal parrot's stress and fear levels, move its cage away from all windows. [substeps] Alternately, place your parrot's cage in a position where only part of the cage is visible from the window.
C. Moving the cage away from open areas or near window walls could help prevent this. [substeps] Door latches or cables might work.
D. You can move the cage away from the window slowly and quietly, until you feel safe. [substeps] But using an enclosed cage to place your senegal parrot near the window is not foolproof.

Reply with exactly one uppercase letter out of A, B, C, or D.
",282
45499.0,Sports and Fitness,"[header] How to decide which golf clubs are right for you [title] Understand how golf clubs are different and how they are the same. [step] All the advancements in golf club technology have really brought club designs a long way. With each advancement in technology, companies have studied and learned each aspect of the golf club and how to make it better.",A,"Context:
""[header] How to decide which golf clubs are right for you [title] Understand how golf clubs are different and how they are the same. [step] All the advancements in golf club technology have really brought club designs a long way. With each advancement in technology, companies have studied and learned each aspect of the golf club and how to make it better.""

Which of the following endings best completes the context?

Choices:
A. There are a couple of features that club companies try to maximize for each club. These features include things like center of gravity, moment of inertia, sole design and grooves.
B. In the first few years of intellectual and developmental writing, professional publishing, and over the course of your career, you are talking about the major aspects of golf clubs like : [substeps] Size. Tees, rows, grooves, and squares.
C. [substeps] For example, golf clubs are made of a different material than golf clubs. The various aspects of wood ones are very similar.
D. Additionally, every club is different-if you are new to golf, you'll have very different approaches for how things work. With that said, there are some of them : [substeps] Look at the 2010 golf clubs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",275
44222.0,Health,[header] How to find your resting heart rate [title] Choose the right time. [step] The formula for your resting heart rate is simple: it is the number of times your heart beats per minute while it is at rest. The key to calculating this rate is to make sure that you are actually at rest when you find your heart rate.,C,"Context:
""[header] How to find your resting heart rate [title] Choose the right time. [step] The formula for your resting heart rate is simple: it is the number of times your heart beats per minute while it is at rest. The key to calculating this rate is to make sure that you are actually at rest when you find your heart rate.""

Which of the following endings best completes the context?

Choices:
A. It can take a long time to find your resting heart rate because you frequently do not have enough time to get a proper heart rate reading. One helpful place to begin is with an alarm clock.
B. Each medical test is based upon a "" baseline "" of your heart rate. Baseline reading roughly identifies the number of beats.
C. Try calculating your heart rate first thing in the morning. [substeps] One of the best times to find your resting heart rate is before you even get out of bed in the morning.
D. If your resting heart rate is lower than it is at rest, you can start to suspect that you have a heart condition. [substeps] You might be aware that you are going to be resting when you are doing something that keeps you awake, such as reading a book or listening to music.

Reply with exactly one uppercase letter out of A, B, C, or D.
",274
38429.0,Sports and Fitness,"[header] How to repair a cricket bat [title] Repair toe cracks. [step] Most cricket bat cracks can be repaired with glue and repair tape or twine, plus some sandpaper and oil. First of all, locate the crack and fill it completely with glue, such as wood glue or superglue.",C,"Context:
""[header] How to repair a cricket bat [title] Repair toe cracks. [step] Most cricket bat cracks can be repaired with glue and repair tape or twine, plus some sandpaper and oil. First of all, locate the crack and fill it completely with glue, such as wood glue or superglue.""

Which of the following endings best completes the context?

Choices:
A. Once filled with glue, the crack should be fully healed by repeating the process on the other side. Then, return the bat to its original position and repair the cracks from the underneath.
B. The holes are usually quite small; a 1 inch (2.5 cm) notch in the toe tooth socket will do. If the crack remains, you may need to see if you can repair it using glue.
C. Remove any excess glue and allow it to dry for 12 to 24 hours. After that : [substeps] Sand the area down with a sandpaper between 100 and 220.
D. Put some "" repair wood glue "" over the crack, making sure the glue you put on it is even with it. Use a smaller piece of wood, like cardboard, with some adhesive to fill in the crack, then tape the top and bottom shut with some tape or string.

Reply with exactly one uppercase letter out of A, B, C, or D.
",282
