ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
5291.0,Running a marathon,A man talks to a woman about what shoes she likes to wear. People are dancing and enjoying the event together. there,B,"Context:
""A man talks to a woman about what shoes she likes to wear. People are dancing and enjoying the event together. there""

Which of the following endings best completes the context?

Choices:
A. are people playing a sport on ice with frisbees.
B. is food being eaten at the event by many.
C. are taking pictures with their cell phones.
D. are beverages in a rainbow colored bowl, while a person drizzles oil down from a sieve.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
15197.0,Using the pommel horse,"A gymnast prepares to mount a beam. He mounts, then proceeds to do many flips and handsprings. when he",A,"Context:
""A gymnast prepares to mount a beam. He mounts, then proceeds to do many flips and handsprings. when he""

Which of the following endings best completes the context?

Choices:
A. is finished, he dismounts.
B. is done, he dismounts, shaking out his cape before bowing.
C. is done, he lands with his legs spread.
D. is done, he is congratulated, and his coach gives him a medal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
13791.0,Playing polo,There's a man in the swimming pool playing water polo. he,A,"Context:
""There's a man in the swimming pool playing water polo. he""

Which of the following endings best completes the context?

Choices:
A. is in the pool playing water polo with a yellow ball and two other people.
B. is doing several high kicks off of the diving panel.
C. dives under the water and then lying in the water.
D. backs up a bit to remove some of the damage from his turn at the splash really quickly.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
35975.0,Playing beach volleyball,Boy wearing orange hits the volleyball over the net. Man wearing gray shirt hits the volleyball. man wearing white shirts,C,"Context:
""Boy wearing orange hits the volleyball over the net. Man wearing gray shirt hits the volleyball. man wearing white shirts""

Which of the following endings best completes the context?

Choices:
A. hits the ball and falls while holding the net.
B. weaves on the floor, under some chairs, and behind the row of chairs he hits the ball.
C. hit the volleyball over the net.
D. hits a ball over the net from 9-11.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
41180.0,Running a marathon,They both try to get up but they keep falling down. One of the women starts to crawl to the finish line. The other woman follows her. a man,A,"Context:
""They both try to get up but they keep falling down. One of the women starts to crawl to the finish line. The other woman follows her. a man""

Which of the following endings best completes the context?

Choices:
A. lifts one of the women and hugs her.
B. comes on and starts using his shovel to help start the fire.
C. rides his bicycle after the last runners get down.
D. squats on a pit of dirt.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
49560.0,Doing fencing,We then see several jousters with swords and gear standing to one side. The news people begin speaking with them and interviewing them. the jousters,D,"Context:
""We then see several jousters with swords and gear standing to one side. The news people begin speaking with them and interviewing them. the jousters""

Which of the following endings best completes the context?

Choices:
A. begin to demonstrate martial arts moves.
B. , dressed in red and white armor, dismount and we see their names flash on the screen.
C. jump rope while the host narrates the event.
D. explain how their equipment works.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
10167.0,Plastering,A man enters a room and piles plaster onto a base. The man adds swipes the plaster on the wall then gets more and adds it. the man,C,"Context:
""A man enters a room and piles plaster onto a base. The man adds swipes the plaster on the wall then gets more and adds it. the man""

Which of the following endings best completes the context?

Choices:
A. puts red latex over the strip and is done.
B. squares his shoulders in the corner.
C. gets more plaster and swipes it on the wall.
D. finises the plaster using tools and piles debris on top of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
44905.0,Waterskiing,The same surfing is watched on television as a guy and a another woman put several medals around the surfer's neck. the surfer,B,"Context:
""The same surfing is watched on television as a guy and a another woman put several medals around the surfer's neck. the surfer""

Which of the following endings best completes the context?

Choices:
A. climbs back up the side of the sand bed.
B. pretends to fall down with the sheer weight of the medals.
C. is shown surfing on the water, complete with face displayed and smiling to the camera.
D. rides the wave surfing forward against speed.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
49509.0,Windsurfing,A person is seen kite surfing along the water and eventually falling in. he,C,"Context:
""A person is seen kite surfing along the water and eventually falling in. he""

Which of the following endings best completes the context?

Choices:
A. speaks to the camera and adds more sand into a bucket in front of him while surfing.
B. floats along the water while the camera captures him from several angles.
C. climbs back on the board and continues riding along while the camera pans out.
D. paddles alongside a student guide who is shown from several angles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
4269.0,Clean and jerk,A man is seen bending down before a large weight while looking off into the distance. he,D,"Context:
""A man is seen bending down before a large weight while looking off into the distance. he""

Which of the following endings best completes the context?

Choices:
A. lifts the weight up to his chest and jumps back down to grab it off the ground.
B. lifts the weight up to his face when yells out to the camera.
C. continues lifting the weight around his neck while others watch on the side.
D. then picks the weight up over his head.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
35131.0,Cheerleading,After some more team-flips the team poses and celebrates as the routine ends. Several members hug and talk. the judges,C,"Context:
""After some more team-flips the team poses and celebrates as the routine ends. Several members hug and talk. the judges""

Which of the following endings best completes the context?

Choices:
A. offer the people awards.
B. adds to the finished routine and a man hugs the team complete with medals.
C. submit their scores and the team anticipates the results.
D. each pin a light piece on a light piece and show plaster under the light piece.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
42302.0,Ballet,A young woman is seen standing in a room and leads into her dancing. the girl,C,"Context:
""A young woman is seen standing in a room and leads into her dancing. the girl""

Which of the following endings best completes the context?

Choices:
A. turns to the camera and smiles while standing on a step outside.
B. lifts her legs in the air while still dancing slowly along with performing a full body dance.
C. dances around the room while the camera captures her movements.
D. continues spinning and the camera right in on her in the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
11107.0,Powerbocking,"A person runs and jumps wearing bouncing shoes, and a man make a surprised face. people",D,"Context:
""A person runs and jumps wearing bouncing shoes, and a man make a surprised face. people""

Which of the following endings best completes the context?

Choices:
A. jump in the track as people surfs in the field talking.
B. fall onto the ground, and man runs without his shoes.
C. walks and passes in continuous progression long hills.
D. wearing bouncing shoes bounce and jumps in a gym, a presenter talks and also tries the bouncing shoes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
19497.0,Slacklining,The man mounts the rope again and performs tricks. The man dismounts from the rope and performs some kicks on stage. the man,B,"Context:
""The man mounts the rope again and performs tricks. The man dismounts from the rope and performs some kicks on stage. the man""

Which of the following endings best completes the context?

Choices:
A. dismounts from the rope 4 times.
B. mounts the rope once more and performs more tricks.
C. then dismounts from the rope one last time.
D. dismounts from the rope again and performs some throws on stage.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
48953.0,Fixing the roof,"We see a house with a new roof, and a close up of a man using a power washer to clean the tiles. He sprays the shingles all over the roof. we",A,"Context:
""We see a house with a new roof, and a close up of a man using a power washer to clean the tiles. He sprays the shingles all over the roof. we""

Which of the following endings best completes the context?

Choices:
A. then see the freshly cleaned and repaired roof.
B. see the perfect hardwood floor in the end.
C. see a flashlight in the light and the washing machine with a bucket.
D. see the ending screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
7666.0,Hand car wash,Two women wash a car by hand. A person cleans a motorcycle. then,B,"Context:
""Two women wash a car by hand. A person cleans a motorcycle. then""

Which of the following endings best completes the context?

Choices:
A. , the motorcycle drives and the passenger works on the back.
B. , a woman brings a hose and rinse the car, while the other female rubs the car with an sponge.
C. , a person walk on a street on front a doorway.
D. , a person washes a shoe on front a car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
30194.0,Playing badminton,We then see a badminton match. We see a illustration of badminton. We then see a lady and a man playing indoors. we,D,"Context:
""We then see a badminton match. We see a illustration of badminton. We then see a lady and a man playing indoors. we""

Which of the following endings best completes the context?

Choices:
A. see a man clapping his hands and the closing product in various locations.
B. see another illustration of badminton and a lady pops up in the middle.
C. see a harmonica player in a room.
D. see animations as the man hits the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
17832.0,Removing curlers,A little girl crouches down on the carpeted floor and is placing sponge curlers on the carpet. a lady with a black blouse,D,"Context:
""A little girl crouches down on the carpeted floor and is placing sponge curlers on the carpet. a lady with a black blouse""

Which of the following endings best completes the context?

Choices:
A. takes a tissue and wipes her eyes.
B. kneels down in front of her and lifts up the girl on her shoulders.
C. is also playing along.
D. sits next to the child and begins placing the curlers in the little girls hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
47350.0,Painting,"A man is seen on his knees surrounded by painting tools and materials. He mixes some pain and paints part of a canvas, then does another color. he",D,"Context:
""A man is seen on his knees surrounded by painting tools and materials. He mixes some pain and paints part of a canvas, then does another color. he""

Which of the following endings best completes the context?

Choices:
A. then paints on some paint all around the painting and mixes it.
B. continues to paint around the pallet way in the end.
C. waves to the camera.
D. keeps adding paint along the way, sometimes directly to the canvas.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
46821.0,Polishing shoes,A can of black shoe polish is shown. A man is using a cloth to polish a black shoe. he,A,"Context:
""A can of black shoe polish is shown. A man is using a cloth to polish a black shoe. he""

Which of the following endings best completes the context?

Choices:
A. talks to the camera as he works with the shoes, getting them shiny.
B. turns a knob on the vacuum attachment attached to the shoe.
C. pours a powder and then smears it on the shoe before wiping it on.
D. licks the shoe with the rag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
23143.0,Sumo,A shot of a building leads into a 3d game of men sumo wrestling. the game,B,"Context:
""A shot of a building leads into a 3d game of men sumo wrestling. the game""

Which of the following endings best completes the context?

Choices:
A. is then replayed in slow motion with more people refereeing.
B. continues on with the characters fighting and a ref watching on the side.
C. continues on as the boys jab the other.
D. continues on while the player hits the fallen player in the head hard with a hammer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
42934.0,Playing squash,The man in green walks to the middle of the court and hits the ball back and forth. the man,B,"Context:
""The man in green walks to the middle of the court and hits the ball back and forth. the man""

Which of the following endings best completes the context?

Choices:
A. does several push ups on the court.
B. finishes and walks towards the camera.
C. walks to the center and takes a break.
D. in yellow appears again as the first man and the referee watch in the corner until the second man throws the ball into the opposing opponents goal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
35348.0,Brushing teeth,A man in folded pants is walking on the beach. He picks up a toothbrush from the sand and begins brushing his teeth. the woman in the bathroom,B,"Context:
""A man in folded pants is walking on the beach. He picks up a toothbrush from the sand and begins brushing his teeth. the woman in the bathroom""

Which of the following endings best completes the context?

Choices:
A. continues brushing and laying down in the sand.
B. is brushing her teeth and is attacked by a man with a knife.
C. is cleaning him with a sponge.
D. is watching him, and she is also reading a book.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
45619.0,Washing face,A man is talking in front of a camera. He shows off a tube of hair gel. he,D,"Context:
""A man is talking in front of a camera. He shows off a tube of hair gel. he""

Which of the following endings best completes the context?

Choices:
A. shakes some of it out and sprays things on his hair.
B. spoon creates several bees to spread the gel in his hair.
C. brushes and cuts his hair off, leaving bites in the process.
D. then demonstrates how to use the gel by smoothing it into his hair.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
8748.0,Decorating the Christmas tree,"A family shows christmas materials and family members. Then, a man and a woman set up a christmas tree. then",A,"Context:
""A family shows christmas materials and family members. Then, a man and a woman set up a christmas tree. then""

Which of the following endings best completes the context?

Choices:
A. , the couple put lights and ornaments on the tree.
B. , people decorate celebrately the tree with ornaments.
C. , the woman puts ornaments on the top of the tree.
D. , the man puts ornaments on the christmas tree including the rind and crosses the top.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
37128.0,Cleaning shoes,The man with glasses is holding a woman's shoe. The person is showing ad brush in the packet. the man,A,"Context:
""The man with glasses is holding a woman's shoe. The person is showing ad brush in the packet. the man""

Which of the following endings best completes the context?

Choices:
A. brushes the brown shoe with a brush, then he brush it with a different brush.
B. is showing cans the woman was using to clean the shoe.
C. with glasses is painting the wall.
D. jab the woman's shoe and she gasped in pain.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
11370.0,Painting,White text says in memory of paul walker. A person is shown using a small brush to create an image of paul walker. each detail,D,"Context:
""White text says in memory of paul walker. A person is shown using a small brush to create an image of paul walker. each detail""

Which of the following endings best completes the context?

Choices:
A. is set and the picture displays on the screen and end with the old man still seated.
B. is covered and so is description of his work.
C. has a different ending.
D. is drawn one at a time, producing the final completed image.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
6725.0,Shoveling snow,A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child,C,"Context:
""A person is standing in the heavy falling snow. They are trying to clear the snow off the sidewalk. the child""

Which of the following endings best completes the context?

Choices:
A. walks towards the car and snow clears it.
B. then gets on their snowboards, puts on their sleds and takes off down the road.
C. just stands with the shovel, not sure what to do.
D. is rubbing the snow off of the sidewalk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
20782.0,BMX,. several bicycle racers dressed in motocross suits and wearing helmets,B,"Context:
"". several bicycle racers dressed in motocross suits and wearing helmets""

Which of the following endings best completes the context?

Choices:
A. wander around a trails, acodea and down an alley with a trip sign attached to a bike.
B. are lined up at the start line, waiting to race.
C. talk about high dirt bike safety instructions before riding through heavy dirt and into a parking lot.
D. keep going down the track after one another, sometimes individually.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
25186.0,Tango,She moves her feet in arms in a particular motion while the man does the same from a different angle. the man and woman,C,"Context:
""She moves her feet in arms in a particular motion while the man does the same from a different angle. the man and woman""

Which of the following endings best completes the context?

Choices:
A. put their hands in different locations and give shake to the woman's hands.
B. are shown in several shots demonstrating the moves of the women.
C. finally piece together their instructions and perform the tango moves together.
D. then begin dancing at a tango pace.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
49323.0,Playing accordion,Two men playing accordion are standing in the lakeside while a boat is sealing in the river and then are siting. men,B,"Context:
""Two men playing accordion are standing in the lakeside while a boat is sealing in the river and then are siting. men""

Which of the following endings best completes the context?

Choices:
A. go as lady two kneel on the bottom of the boat and shake hands.
B. are sitting on the dock next to he lake playing accordion.
C. sit on the boat and are getting playing instruments.
D. are puttin in kayaks to walk and kayak the river.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
10593.0,Doing kickboxing,The boxer in the black uniform punches the boxer in red and makes her fall down. The boxer in red kicks her opponent. the boxer,B,"Context:
""The boxer in the black uniform punches the boxer in red and makes her fall down. The boxer in red kicks her opponent. the boxer""

Which of the following endings best completes the context?

Choices:
A. in red enters the match to slow down the boxer.
B. in black strikes back at her opponent and the boxer in red punches her face.
C. in blue walks walking with the sword.
D. in black waves to the man in the white uniform.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
2645.0,Hula hoop,The woman practices swinging the hoop between two legs. The woman catches the spinning hula hoop as it falls between her legs. the woman,A,"Context:
""The woman practices swinging the hoop between two legs. The woman catches the spinning hula hoop as it falls between her legs. the woman""

Which of the following endings best completes the context?

Choices:
A. spins the hoop upwards around her body.
B. catches the hula hoop without dropping it.
C. goes back and forth moving her body ingredients around with the hula hoop in her hands.
D. adds her feet to the hoop to catch the spinning hula hoop.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
49303.0,Assembling bicycle,"Two men are in a garage, assembling parts on a tripod. They are creating a bicycle as they work. they",C,"Context:
""Two men are in a garage, assembling parts on a tripod. They are creating a bicycle as they work. they""

Which of the following endings best completes the context?

Choices:
A. blow up, appearing as images of the bicycle.
B. equip the bicycle with a blue painted handle.
C. put on the tires, completing the bike and showing it off for the camera.
D. are working on a split tire in the garage, replacing electrical wires.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
18241.0,Getting a haircut,The female hair stylists begins by shampooing the hair of the young man. He sits and has his cut by the hair stylists. she,C,"Context:
""The female hair stylists begins by shampooing the hair of the young man. He sits and has his cut by the hair stylists. she""

Which of the following endings best completes the context?

Choices:
A. demonstrates how long he will be in the video.
B. braids the hair of the girl.
C. sprays a product throughout the hair of the man.
D. continues until the hair styling begins and then comes back and does the same thing again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
43190.0,High jump,Athletes performs high jump successfully in a stadium full of people. an athlete,C,"Context:
""Athletes performs high jump successfully in a stadium full of people. an athlete""

Which of the following endings best completes the context?

Choices:
A. make a high jump successfully in public and then does a high jump in stadium full of people.
B. run and throw a pole and catches a ball.
C. jumps, but touch the horizontal rod.
D. performs long jump successfully in an olympic stadium where some spectators get upset at the blonde girl from the stadium.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
44531.0,Making a cake,The lady stirs an egg mixture and mixes it in with her original bow. She puts it in a glass pan and puts the pan in the oven. we,A,"Context:
""The lady stirs an egg mixture and mixes it in with her original bow. She puts it in a glass pan and puts the pan in the oven. we""

Which of the following endings best completes the context?

Choices:
A. then see the finished product.
B. see the start credits on a black screen.
C. see her pour the black sauce in the pan and blend it and put it in a black cool glass.
D. then see the ending credits.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
37420.0,River tubing,A large river is shown with people riding in tubes. People wave to the camera as well as smoke cigarette and swim in the water. people,C,"Context:
""A large river is shown with people riding in tubes. People wave to the camera as well as smoke cigarette and swim in the water. people""

Which of the following endings best completes the context?

Choices:
A. are shown skiing and skiing with their tubes.
B. then se under water in icy tubes.
C. drink beer and gesture to the camera while still sitting in tubes and getting out on the side.
D. are then shown tubing through the rapids.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
240.0,Tai chi,Three women are standing in a park in a field doing yoga. man,A,"Context:
""Three women are standing in a park in a field doing yoga. man""

Which of the following endings best completes the context?

Choices:
A. is running in the park behind the women.
B. is standing inside a gym talking to the camera and showing the exercises.
C. is sitting in the rack talking to the three women.
D. is talking to camera and take her robe off to reveal her beautiful legs, and is shown doing monyou pose.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
22594.0,High jump,A young man runs and jumps over a bar onto a mat multiple times. People run and walk around a track in the background. the same young man,A,"Context:
""A young man runs and jumps over a bar onto a mat multiple times. People run and walk around a track in the background. the same young man""

Which of the following endings best completes the context?

Choices:
A. then jumps over the bar using a springboard landing on the mat several times.
B. runs while jump roping.
C. makes his jump multiple times in different scenarios.
D. runs over a another bar on the same circle multiple times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
2722.0,Washing face,A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman,C,"Context:
""A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman""

Which of the following endings best completes the context?

Choices:
A. takes a sponge and scrubs an arm using the sponge.
B. wipes down the baby with the pad, then continues rinsing the sink.
C. uses the pad on the baby.
D. places lotion on the baby's hands and speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
47345.0,Waterskiing,The individual gets dragged forward and begins wakeboarding with the camera capturing the individual from a low angle. the individual,C,"Context:
""The individual gets dragged forward and begins wakeboarding with the camera capturing the individual from a low angle. the individual""

Which of the following endings best completes the context?

Choices:
A. is guided by the camera and floats towards the shore.
B. is now wakeboarding alone on the river river looking at himself and laughing to the camera.
C. releases the tether and begins to sink into the water.
D. stops wakeboarding and pans away from the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
30719.0,Preparing pasta,He pours oil into a pan on a stove. He adds seasonings to the pan. He stirs a pot that is on the stove. he,D,"Context:
""He pours oil into a pan on a stove. He adds seasonings to the pan. He stirs a pot that is on the stove. he""

Which of the following endings best completes the context?

Choices:
A. continues stirring the meat.
B. plugs a walkie-talkie in front of the pot.
C. takes a knife and wrestles the dogs teeth.
D. takes a scoop of what's in the pot and adds it to the pan.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
11215.0,Playing drums,The man begins to play the drums as the camera records him. He pauses and people are laughing and enjoying the music. he,A,"Context:
""The man begins to play the drums as the camera records him. He pauses and people are laughing and enjoying the music. he""

Which of the following endings best completes the context?

Choices:
A. pauses again and waits for a reaction from the crowd.
B. finishes and again talks to the camera before looking in the camera.
C. continues playing and cheering while people play into camera behind him.
D. stops playing and the camera climbs on his head.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
24085.0,River tubing,A man is seen sitting in a tube speaking and leads into people walking around carrying tubes. shots of the water,C,"Context:
""A man is seen sitting in a tube speaking and leads into people walking around carrying tubes. shots of the water""

Which of the following endings best completes the context?

Choices:
A. had the people walking along with water crashing into their tubes.
B. ride in a tube are shown around the tube.
C. is shown followed by people riding down a river on the tubes.
D. and people occasionally riding the tubes and getting ready to jump all around the world.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
12803.0,Putting in contact lenses,The woman applies contact lens solution into her lens carrying case. The woman washes her hands. The woman removes the contact lens from her eye. the woman,B,"Context:
""The woman applies contact lens solution into her lens carrying case. The woman washes her hands. The woman removes the contact lens from her eye. the woman""

Which of the following endings best completes the context?

Choices:
A. plays the saxophone with her left hand.
B. places the lens on her palm and, using solution, cleans it.
C. puts a working eye in the case.
D. uses a metal brush to remove the contact lens from her eye.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
30498.0,Snow tubing,"A woman is riding an intertube down a snowy hill. She spins as she goes down, running into another person. she",B,"Context:
""A woman is riding an intertube down a snowy hill. She spins as she goes down, running into another person. she""

Which of the following endings best completes the context?

Choices:
A. continues climbing, turning back in the end on the surface.
B. is knocked out of her intertube.
C. continues togo down the hill, jumping back and fourth on the tube.
D. climbs even higher as she goes, bouncing in place.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
45583.0,Painting furniture,A close up of chairs are shown as well as a table and bench. The person begins using a tool on the chair to scrape off the paint. the person,A,"Context:
""A close up of chairs are shown as well as a table and bench. The person begins using a tool on the chair to scrape off the paint. the person""

Which of the following endings best completes the context?

Choices:
A. continues scraping paint off and showing off the furniture again.
B. continues painting and cutting out a piece of her hair.
C. then begins spraying paint all over the chair.
D. then shows a brush and begins adding black paint.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
22437.0,Shoveling snow,A person in dark winter gear is using a shovel to shovel the walkway of a parking garage. it,B,"Context:
""A person in dark winter gear is using a shovel to shovel the walkway of a parking garage. it""

Which of the following endings best completes the context?

Choices:
A. is covered in snow from the top of the garage and a car in it too.
B. is night time and the street is dimly lit with the street lights.
C. cuts to an illustration of a box company.
D. is also being shoveled for clients using snow mobiles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
42132.0,Powerbocking,The man in jump stilts runs from the cops on a city street. The man pushes through a market. the man,D,"Context:
""The man in jump stilts runs from the cops on a city street. The man pushes through a market. the man""

Which of the following endings best completes the context?

Choices:
A. leans on hung baskets.
B. takes a turn on an interf 166 on interf 175.
C. runs through a street jumping from sidewalk to sidewalk on four stilts.
D. jumps over a stroller being pushed by a lady.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
41303.0,Making a lemonade,He is pointing to the lemons. His mother comes and helps him squeeze the juice out of the lemons. both the mother and son,B,"Context:
""He is pointing to the lemons. His mother comes and helps him squeeze the juice out of the lemons. both the mother and son""

Which of the following endings best completes the context?

Choices:
A. then put the lemons into an end bin, and show the finished product.
B. use a lemon juicer to squeeze the juice and add it to the jug of water.
C. go out onto a patio.
D. finish pouring the juice into a bowl.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
37566.0,Hanging wallpaper,Man is holding a brush and its putting wallpaper on white wall and cutting the edges. The man is unrolling a wallpaper and put the wallpaper on the wall. the wallpaper,D,"Context:
""Man is holding a brush and its putting wallpaper on white wall and cutting the edges. The man is unrolling a wallpaper and put the wallpaper on the wall. the wallpaper""

Which of the following endings best completes the context?

Choices:
A. is being peeled and showed is blue color.
B. stops showing and the man is taking pictures.
C. is in a black plate and belt the carpet.
D. is perfectly stuck on the wall in an office.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
12274.0,Sumo,Two sumos wrestle fiercely while a judge watch them. then,B,"Context:
""Two sumos wrestle fiercely while a judge watch them. then""

Which of the following endings best completes the context?

Choices:
A. , the sumo wins and pats the top of the wrestler and shake the fist.
B. , the sumo wearing black slip pushed out of the ring the other sumo.
C. , the sumo kick the other sumo, but they end up kissing each other.
D. , a sumo gets beat in the cu dive by two sumo wrestlers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
708.0,Grooming dog,In home pet groomers demonstrate how to groom a pet. the person,C,"Context:
""In home pet groomers demonstrate how to groom a pet. the person""

Which of the following endings best completes the context?

Choices:
A. puts a setting engage on the pets tongue and leash.
B. starts at their butt rise, combing out the hair with a brush from a red.
C. is demonstrating how the dog's hair is trimmed with electric shears at their grooming salon.
D. installs and interacts with a sleeping pet before moving away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
26043.0,Ice fishing,Two men are crouched on a frozen lake. They have drilled a hole through the ice. they,A,"Context:
""Two men are crouched on a frozen lake. They have drilled a hole through the ice. they""

Which of the following endings best completes the context?

Choices:
A. use a fishing pole to catch fish through the hole in the water.
B. carve each other's faces and take turns carving out the heart of a moose.
C. swim through the holes, trying to stay afloat.
D. drill glitter into it on the side of their canoe.

Reply with exactly one uppercase letter out of A, B, C, or D.
",122
705.0,Hula hoop,A woman is seen spinning two hoops around her hands while looking back to the camera and speaking. she,C,"Context:
""A woman is seen spinning two hoops around her hands while looking back to the camera and speaking. she""

Which of the following endings best completes the context?

Choices:
A. throws the hoops while others watch her and begin getting poses.
B. then throws a ball around and others follow suit.
C. continues spinning around the hoops while pausing inbetween to hold them and speak.
D. continues moving and bends forward with the hoop and throwing the object between her legs.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
37166.0,Preparing salad,Man is standing in a kitchen talking to the camera. the man,C,"Context:
""Man is standing in a kitchen talking to the camera. the man""

Which of the following endings best completes the context?

Choices:
A. is holding supplies and he goes to the kitchen and pours the ingredients in a pot and stands in the kitchen preparing it.
B. grabs a top off a refrigerator and pour in juice.
C. holds a knife and cut a lettuce and put it on a bowl.
D. grabs two bowls and pour cheese and ketchup in them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
24292.0,Doing karate,A young man in a white karate uniform practices some moves. he,A,"Context:
""A young man in a white karate uniform practices some moves. he""

Which of the following endings best completes the context?

Choices:
A. bows at the end and runs towards the camera.
B. flips back and forth and kicks at the objects that are moving, kicking and punching.
C. crosses his arms in front of his chest and does some neck moves with his head falls down.
D. then kung fu chops at targets fluidly while audience members clap.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
11068.0,Doing motocross,A close up zooms in on a screen. Several adults and kids are outdoors. The kids are riding dirt bikes in a competition. they,A,"Context:
""A close up zooms in on a screen. Several adults and kids are outdoors. The kids are riding dirt bikes in a competition. they""

Which of the following endings best completes the context?

Choices:
A. are shown racing around a course and over hills and taking sharp turns.
B. race each other over and over.
C. are all riding their bikes around and around.
D. are then shown climbing over a set of uneven bars down a slide.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
29592.0,Doing a powerbomb,Two boys are on a trampoline doing wrestling moves while a dog watch. one boy,A,"Context:
""Two boys are on a trampoline doing wrestling moves while a dog watch. one boy""

Which of the following endings best completes the context?

Choices:
A. ducks his head down between the other boys legs while the other boy picks him up by the waist and lift him over his head then slams him on the trampoline.
B. tries to cover himself but ends up landing on the camera.
C. is cast into the flowing water.
D. climbs further up the trampoline.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
32302.0,Ice fishing,A man is holding a fishing pole over an ice fishing hole. he,D,"Context:
""A man is holding a fishing pole over an ice fishing hole. he""

Which of the following endings best completes the context?

Choices:
A. is reeling in a fish from his crazy hole on the ice while others around him are dimly shown reeling in other fish.
B. picks up a fish and starts fishing in the hole.
C. starts fishing among the ice floes.
D. gently tries to pull up and then reel the fishing line out of the hole.

Reply with exactly one uppercase letter out of A, B, C, or D.
",124
5175.0,Shuffleboard,Then she shoots the puck with the stick and steps back to give her opponent a chance. a player from the cream team,B,"Context:
""Then she shoots the puck with the stick and steps back to give her opponent a chance. a player from the cream team""

Which of the following endings best completes the context?

Choices:
A. takes a shot with his pole and knocks his opponent over.
B. then hits the puck with her stick but is not very successful.
C. runs down the ice and makes the puck from the base.
D. takes her turn and throws a ball to her opponent.

Reply with exactly one uppercase letter out of A, B, C, or D.
",123
