ind,activity_label,ctx,answer,final_prompt,len_tk_llama3.1_8b_instruct
26807.0,Having an ice cream,An introduction comes onto the screen for a video about ice cream. Some people are standing by an ice cream truck talking about getting some ice cream. they,C,"Context:
""An introduction comes onto the screen for a video about ice cream. Some people are standing by an ice cream truck talking about getting some ice cream. they""

Which of the following endings best completes the context?

Choices:
A. get some out of a carton and they eat it.
B. give instructions about how to use the ice cream and what you'll like it on.
C. walk up to the truck window and get their ice cream.
D. go into a small ice cream dome, and a person starts to do tricks off of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
39768.0,Painting furniture,"A man standing at the table, he is showing the vaseline, a block of bronze or metal and a wooden brush. the man",B,"Context:
""A man standing at the table, he is showing the vaseline, a block of bronze or metal and a wooden brush. the man""

Which of the following endings best completes the context?

Choices:
A. then rolls up a cabinet board, he measures the panel with the brush.
B. rub the vaseline with the brush on all sides of the block, then spray paint it with white paint.
C. clears all the surfaces, in places the tables, wall and bed frame is scraped.
D. applies the product to the tattoo screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
2953.0,Painting furniture,"A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. the man",A,"Context:
""A man professionally paints several pieces of furniture using a spray painter in a paint shop while wearing overalls, a denim shirt and a paint mask. the man""

Which of the following endings best completes the context?

Choices:
A. begins by painting a wooden armchair metallic gray with a gold spray paint can.
B. then paints a floor with buckets of paint and he uses several buckets to paint the room.
C. gently glides the paint brush along more of the furniture making white lines on the fine rectangular piece of furniture.
D. drops the paint painting and talks to the camera for a while holding a paintbrush and showing off various brushes and sketches.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
2112.0,Building sandcastles,"Family day at the beach, father and son are walking around and then they start to play in the sand. They have a sand in buckets trying to build sand castles. when they",D,"Context:
""Family day at the beach, father and son are walking around and then they start to play in the sand. They have a sand in buckets trying to build sand castles. when they""

Which of the following endings best completes the context?

Choices:
A. are done, father sets up the basket and makes a child touch his face in front of it.
B. are done making their castles, they go to the field to shovel it into a big metal bowl to build a sand castle.
C. are done they check the money to see if they have enough for a new sand castle.
D. take the bucket up the sand isn't very stable at all.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
29162.0,Mowing the lawn,A man and a child are driving on a red and black lawnmower around a very large yard filled with green grass and the girl waves a few times. a white dog,A,"Context:
""A man and a child are driving on a red and black lawnmower around a very large yard filled with green grass and the girl waves a few times. a white dog""

Which of the following endings best completes the context?

Choices:
A. is standing on the grass and out of the way of the lawn mower.
B. are able to trot by and the boy stops the mower while he has a book in his hand.
C. walks around and looks at the somebody on the lawn as he walks around.
D. attempts to wrangle the mower from the woman who tries to pull it away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
9350.0,Ironing clothes,A man shows a plaid shirt while explaining. then,A,"Context:
""A man shows a plaid shirt while explaining. then""

Which of the following endings best completes the context?

Choices:
A. , the man puts the shirt on the board and iron the cuff, after he puts the shirt on a hanger.
B. , the man is wearing a karate uniform and a helmet while explaining.
C. , a man shows a pair of grey jean shorts, then the man puts on a white shirt.
D. , the man stands in front of a wall rug and demonstrates procedure with a knitting needle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
1798.0,Decorating the Christmas tree,He takes a red garland and demonstrates how to wrap it around the tree. He then takes some red and gold ornaments and shows how to place them on the tree. he,A,"Context:
""He takes a red garland and demonstrates how to wrap it around the tree. He then takes some red and gold ornaments and shows how to place them on the tree. he""

Which of the following endings best completes the context?

Choices:
A. also takes a red ribbon and red berries to add to the tree.
B. then hangs the tree up on a large tree.
C. is shown by another man and he finishes by explaining his techniques on how to wrap paper properly.
D. then takes a pair of jack o lanterns that he also sticks along with a few gift wrap attachments.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
3583.0,Blowing leaves,A little girl is blowing leaves in fall outside of a house. She pauses for a moment to get a better grasp of the leaf blower. she,B,"Context:
""A little girl is blowing leaves in fall outside of a house. She pauses for a moment to get a better grasp of the leaf blower. she""

Which of the following endings best completes the context?

Choices:
A. begins to violently blow the leaves in the yard.
B. walks by a little boy and continues to blow the leaves.
C. takes a small piece of wood and begins to blow the leaves with it.
D. focuses on what she is doing and effects come in from the log and the wind blowing the leaves around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
12114.0,Mowing the lawn,"A circle of green grass is shown with a trail of rocks surrounding it, a brick wall, and some trees. A man then comes and starts to cut the grass going around its perimeter. after",C,"Context:
""A circle of green grass is shown with a trail of rocks surrounding it, a brick wall, and some trees. A man then comes and starts to cut the grass going around its perimeter. after""

Which of the following endings best completes the context?

Choices:
A. he leaves, he walks around the area and looks at the plant.
B. , he stretches the weeds around, resets his tools, and finally finishes cutting it.
C. , he takes the lawn mower and starts going vertically across the grass until the whole thing has been completed.
D. , he takes a close up close up of the wall and begins mowing it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
27068.0,Putting on makeup,A woman is seen getting makeup put on and leads into two women speaking. One woman then begins putting makeup on the other while still speaking. they,A,"Context:
""A woman is seen getting makeup put on and leads into two women speaking. One woman then begins putting makeup on the other while still speaking. they""

Which of the following endings best completes the context?

Choices:
A. continue to put makeup on the girl and she shows it off.
B. try again and two women are seen putting makeup on the other as well.
C. then play a game of table tennis while speaking.
D. continue to speak while more people wearing makeup come into frame and end by getting a cigarette and smoke it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
26090.0,Rollerblading,A man on a street surrounded by a crowd is wearing roller blades with rods attached and using ski poles to propel him forward. the rods on his roller blades,C,"Context:
""A man on a street surrounded by a crowd is wearing roller blades with rods attached and using ski poles to propel him forward. the rods on his roller blades""

Which of the following endings best completes the context?

Choices:
A. stay in position as the person on the other side of the sidewalk helps him your by demonstrating how to move backward while a skateboard does it's own work.
B. are shown and the score board shows its numbers.
C. strike bottles on the ground that make music as he skates by them.
D. begin to play in the air and he begins a quick, long back and forth while wearing a red sweater.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
6997.0,Playing pool,An aerial view of the room then appears before a boy hits an orange solid ball into the corner pocket. The guy then begins to smile because the cue ball didn't enter. the opponent,C,"Context:
""An aerial view of the room then appears before a boy hits an orange solid ball into the corner pocket. The guy then begins to smile because the cue ball didn't enter. the opponent""

Which of the following endings best completes the context?

Choices:
A. throws down the ball with the white cue ball.
B. then begins to take his turn and concludes by walking away while playing the now wling game of shooting the ball.
C. takes his turn but the stripe nine doesn't enter into the pocket and someone ends up pushing it in the hole.
D. then approaches the table and starts to drop one of his tokens.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
1494.0,Paintball,A shot of a sunset set is shown followed by peaking smoking and walking around a paint ball pit. The men speak to one another and lead into running around and playing paint ball. they,C,"Context:
""A shot of a sunset set is shown followed by peaking smoking and walking around a paint ball pit. The men speak to one another and lead into running around and playing paint ball. they""

Which of the following endings best completes the context?

Choices:
A. are seen outside again with one man speaking and dancing in the same spot.
B. jump and skydive into the water at various speeds, tossing each other around.
C. pauses for a few moments to speak to one another and the camera captures the shooters from different angles.
D. finish and walk into each other holding a pose and cheering.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
25122.0,Arm wrestling,This is a video for arm wrestling tips. A screen with caption is shown describing the video. there,C,"Context:
""This is a video for arm wrestling tips. A screen with caption is shown describing the video. there""

Which of the following endings best completes the context?

Choices:
A. 's a blue sheet on the floor with blue ink as well as a blue gear attached to the body.
B. is a person now taping the costumers movements.
C. are two men at an arm wrestling table a man in a white t-shirt and glasses is informing on how to properly prepare for an arm wrestling match with stance, arm position, finger position, wrist placement, body position, body and arm movement.
D. is a shot of a girl being awkward toward the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
36504.0,Spinning,"A stationary bike appears with the words ""h8715 carbon bike gsg"" above it. Video and photos of the bike are shown followed by a woman adjusting the seat of the bike. she",C,"Context:
""A stationary bike appears with the words ""h8715 carbon bike gsg"" above it. Video and photos of the bike are shown followed by a woman adjusting the seat of the bike. she""

Which of the following endings best completes the context?

Choices:
A. continues adjusting the handles and the knees on the bike, then begins to move the bike.
B. adjusts the seat further for the pairs use.
C. puts on a heart monitor and starts using the connected bike.
D. moves the bike to the top of a stair and adjusts the pedals.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
39940.0,Grooming dog,A woman is seen walking into frame with a dog and leads into her brushing the dog while speaking to the camera. the dog,C,"Context:
""A woman is seen walking into frame with a dog and leads into her brushing the dog while speaking to the camera. the dog""

Which of the following endings best completes the context?

Choices:
A. walks into frame standing next to her and waving.
B. attempts to help a man brush the dog and the man continues speaking to the camera.
C. rolls over as the woman continues brushing and ends by petting the dog on its sides.
D. brushes off the spit and other things as well as a person's head as well as several neck and followed by more shots of different clips of the woman and her dog.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
2755.0,Breakdancing,"As he continues, he grabs a beanie and puts it on his hand to make him turn easier. the man",B,"Context:
""As he continues, he grabs a beanie and puts it on his hand to make him turn easier. the man""

Which of the following endings best completes the context?

Choices:
A. playing then puts the at an angle and makes a cap.
B. then does the twist continuously and shows off the cricket position before returning to talk again.
C. flips on his back so his armpits are high.
D. then allows himself to walk, as he's very proud of his skateboard, even though they're polished.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
10003.0,Cleaning shoes,A close up of sneakers and polish is shown followed by a person's hands putting objects into shoes. they,C,"Context:
""A close up of sneakers and polish is shown followed by a person's hands putting objects into shoes. they""

Which of the following endings best completes the context?

Choices:
A. then begin tube tubing down a hill and into a lake of water.
B. use all the cosmetics they're using to paint the shoes and polish them up in the end.
C. fill up a tin of water, pour polish inside, and then scrub the outside of the shoes.
D. then throw the shoes into a container and the person continuously shoes out.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
10513.0,Canoeing,She then adds the legs and begins doing lunges in the grass before she continues to do curls with her hands. the lady,B,"Context:
""She then adds the legs and begins doing lunges in the grass before she continues to do curls with her hands. the lady""

Which of the following endings best completes the context?

Choices:
A. continue to do her own flips and she solves two goals in one go.
B. has now moved to a patio an is laying down flat on her back doing leg exercises.
C. results in fourth consecutive chin lifts and the biking hit of the day continues.
D. finishes swirling her hair and gives a thumbs up as the crowd claps.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
18605.0,Applying sunscreen,Various shots shots are shown of people on the beach putting sun screen on and a skin doctor speaking to the camera. more people,A,"Context:
""Various shots shots are shown of people on the beach putting sun screen on and a skin doctor speaking to the camera. more people""

Which of the following endings best completes the context?

Choices:
A. are shown on the news segment with the host wearing sun screen and pointing to all the bottles on her table.
B. are shown speaking to the camera while laying on the beach holding proper clothes and scratching their face.
C. are seen putting sunscreen on and people sliding on the sand and writing on paper.
D. are shown putting sunscreen on their skin and then decorate around the sunscreen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",138
30822.0,Wakeboarding,A man is seen speaking to the camera that leads into several clips of people wake boarding. the man,C,"Context:
""A man is seen speaking to the camera that leads into several clips of people wake boarding. the man""

Which of the following endings best completes the context?

Choices:
A. then speaks with a girl making room while the girl continues to wakeboard.
B. is then seen in water and walking the the dog and shows off his shaking paws.
C. then speaks to a woman and helps demonstrate how to properly ride the wake board.
D. speaks to a man that is sitting on a rowing machine while while he holds onto the handles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
29629.0,Triple jump,Colombian woman is running in a race track and make a high jump while people is watching her. russian woman,B,"Context:
""Colombian woman is running in a race track and make a high jump while people is watching her. russian woman""

Which of the following endings best completes the context?

Choices:
A. is running and make another huge one.
B. is running in a race track making big steps and make a high jump while people is watching her.
C. is now in the green and calm greenn't doing a very good job but she's trying harder and eventually makes it and jumps in the green line.
D. is running and do high jump and make a high jump and make a high jump.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
31187.0,Grooming dog,The speaks more to the camera while other dogs are shown groomed and one woman walks away holding two excited dogs. more shots of dogs held,C,"Context:
""The speaks more to the camera while other dogs are shown groomed and one woman walks away holding two excited dogs. more shots of dogs held""

Which of the following endings best completes the context?

Choices:
A. than speaking are shown and more dogs being groomed as well.
B. in the service are shown as well as dogs rafting, getting water, and interacting with one another.
C. are shown while the man speaks and the camera pans around the building.
D. by a woman as well as a man showcases while they look at different dogs in the world.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
47130.0,Futsal,Another player is briefly shown being interviewed and more clips of the game play again while the crowd cheers on. the game,D,"Context:
""Another player is briefly shown being interviewed and more clips of the game play again while the crowd cheers on. the game""

Which of the following endings best completes the context?

Choices:
A. continues and women continue cheering and batting a few times in the end.
B. ends and ends with the words "" the parade type "" shown across the screen.
C. continues and another player is interviewed, demonstrating more a play any hockey game on hockey equipment.
D. ends and two players get interviewed but we can't see the man interviewing them just his hand holding the microphone while people walk off the court.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
5505.0,Running a marathon,"Several individuals are dressed in workout clothes, tying up their shoes, and placing numbers on their shirts. All of the people meet at the starting line and begin a marathon throughout the city. as they",A,"Context:
""Several individuals are dressed in workout clothes, tying up their shoes, and placing numbers on their shirts. All of the people meet at the starting line and begin a marathon throughout the city. as they""

Which of the following endings best completes the context?

Choices:
A. run, people are on the side of the road encouraging them with water on their tables, signs and clapping for them.
B. go, they are shown playing some stringed instruments.
C. finish, someone drops an item, along with their name, at the end of the video.
D. run, they pass two teams of players who have long lines and a large number of spectators watching or cheering them on.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
13430.0,Beach soccer,A large group of people are seen standing around a sand pit shaking hands and speaking with one another. The men then begin a soccer match with one another and cheering when they score a goal. the men,A,"Context:
""A large group of people are seen standing around a sand pit shaking hands and speaking with one another. The men then begin a soccer match with one another and cheering when they score a goal. the men""

Which of the following endings best completes the context?

Choices:
A. continue to play against one another while the audience cheers and the ref stands on the side.
B. play a game of beer pong and end by throwing the paper at one another before running to celebrate.
C. keep playing the game with one another and end by stomping on the ball and walking away.
D. continue to dance around while standing around and begin another match with one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
32665.0,Table soccer,One man is seen moving a fooseball table around quickly as possible while another man watches on the side. the men,C,"Context:
""One man is seen moving a fooseball table around quickly as possible while another man watches on the side. the men""

Which of the following endings best completes the context?

Choices:
A. move the fooseball table swiftly up and down at one another and ends with a close up of the ball behind him.
B. continue moving all around and ends with one grabbing a ball on the side.
C. then play a game against one another while one continues to move the poles quickly.
D. continue moving around, solving the game with ease.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
9758.0,Elliptical trainer,A man and woman are shown in various shots riding on a piece of exercise equipment moving up and down. the people,A,"Context:
""A man and woman are shown in various shots riding on a piece of exercise equipment moving up and down. the people""

Which of the following endings best completes the context?

Choices:
A. continue working out and the camera fades to black.
B. are doing push ups on the machine while others watch on the side.
C. ride around in alternating circles on the machine doing various taunts and tricks with the machine.
D. are riding down a steep incline on a machine and start walking out to the side as a man comes running on the machine and reenters.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
36922.0,Cleaning shoes,"A person sitting down at a wooden table grabs a black piece of square cloth and begins placing objects on it. After, a brown suede shoe appears and the man begins cleaning it with a small white brick. next",B,"Context:
""A person sitting down at a wooden table grabs a black piece of square cloth and begins placing objects on it. After, a brown suede shoe appears and the man begins cleaning it with a small white brick. next""

Which of the following endings best completes the context?

Choices:
A. were a pair of gloves and a brown square cloth.
B. , he grabs a smaller wooden brush, dips it into some liquid in a cap and cleans the boot.
C. , the white pieces of cloth are put in a brown bucket and they're dried off with a blow dryer.
D. , more items are shown and the man folds the brown cloth in half and uses a tool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",156
30317.0,Spread mulch,A small group of people are seen pulling mulch into a bin when another is seen raking around the tree. they,A,"Context:
""A small group of people are seen pulling mulch into a bin when another is seen raking around the tree. they""

Which of the following endings best completes the context?

Choices:
A. continue to scrape out of the mulch while measuring out the area and leads into one cutting the grass around the tree.
B. put mulch on the branches and begin painting the trunk.
C. measure and apply the mulch to the front of the tree.
D. continue gathering more mulch around the tree and looking up for the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
44445.0,Using uneven bars,"In the gym, several young girls begin doing gymnastics and performing before coming back and doing an interview with the reporter. next",B,"Context:
""In the gym, several young girls begin doing gymnastics and performing before coming back and doing an interview with the reporter. next""

Which of the following endings best completes the context?

Choices:
A. , a group of young girls do a music stand.
B. , a young man approaches the bars, does his routine, and then comes back to to his interview.
C. , the young gymnasts perform with a baton and mostly leave the gym.
D. , two other gymnasts come back and all begin doing leg hop and doing long back flips while doing a series of high springs and somersaults before coming back to the starting line.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
7466.0,Shoveling snow,A man speaks to the camera while a woman behind him shovels snow. The man lifts up snow and throws it at the girl while the camera pans around. the man,B,"Context:
""A man speaks to the camera while a woman behind him shovels snow. The man lifts up snow and throws it at the girl while the camera pans around. the man""

Which of the following endings best completes the context?

Choices:
A. pushes snow off from the camera and stands on his hands to show it to the camera the whole time.
B. then begins shoveling while the girl throws snow up in the air.
C. continues talking and a man behind her puts a roof on the car.
D. scrambles to put the snow out and a man with a shovel help her shovel the snow.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
25686.0,Fixing bicycle,"A black tool clip is sitting on a wooden table by itself and then suddenly someone grabs it and begins to turn it, to show the tools inside. a bike",B,"Context:
""A black tool clip is sitting on a wooden table by itself and then suddenly someone grabs it and begins to turn it, to show the tools inside. a bike""

Which of the following endings best completes the context?

Choices:
A. is then shown, with tires inflated and brakes attached, and then they take off in a blue bike to go on a dirt path in the woods.
B. then appears and the person starts to move the seat back and forth illustrating its looseness.
C. is shown in a parking garage and a number of cars are shown parked near it.
D. is red and white and pulls a tire off of a machine sitting in a sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
28500.0,Doing kickboxing,"A man in a red shirt, black gym shorts and boxing gloves begins talking to the camera. after",D,"Context:
""A man in a red shirt, black gym shorts and boxing gloves begins talking to the camera. after""

Which of the following endings best completes the context?

Choices:
A. , several studio scenery scenes from workout are shown and the boxing videos have only two standalone scenes.
B. , a man takes out a ten gallon bucket that is filled with rounds of boxing supplies.
C. , several people start boxing on a mat while the man on the left is talking to him in a blue shirt.
D. , the man does a series of punches and begins to hit the bag excessively.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
42679.0,Croquet,There are some people playing croquet in their backyard that is covered with fall leaves. There's a teenage boy and a teenage girl playing croquet on some wooden boards. they,C,"Context:
""There are some people playing croquet in their backyard that is covered with fall leaves. There's a teenage boy and a teenage girl playing croquet on some wooden boards. they""

Which of the following endings best completes the context?

Choices:
A. are using violins to play as they swing gently back and forth on the croquet boards.
B. take turns crodging the length of the wooden boards while trying hard to get to the other side.
C. use their wooden mallet to hit the ball down the wooden boards.
D. make a good game with swinging the croquet sticks at each other.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
19828.0,Swimming,Several clips are shown of a man swimming around in a pool and speaking to the camera. the man,D,"Context:
""Several clips are shown of a man swimming around in a pool and speaking to the camera. the man""

Which of the following endings best completes the context?

Choices:
A. is then shown in shots attempting to pull up water through a bridge and shows several shots of the man drawing and speaking to the camera and being interviewed.
B. continues talking to the camera while hundreds of towels are laid out on the pool floor and a person tosses a ball around.
C. continues to speak to the camera while showing off his arms and body strength as well as helping other fish.
D. continues moving around in the pool demonstrating how to do proper technique while still speaking to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
21408.0,Gargling mouthwash,They are swishing it in their mouths and almost all of them have their hands over their mouths. one of them,B,"Context:
""They are swishing it in their mouths and almost all of them have their hands over their mouths. one of them""

Which of the following endings best completes the context?

Choices:
A. is screaming at the camera.
B. spits it out in the sink and the other three are trying to carry on.
C. has a giant alligator in his hands and he starts pulling on it so that it doesn't bite him as he moves back and forth with the same claw nails.
D. catches one of the girls in his mouth by her face, she hits him and he flashes a big smile at her while she mystery friends are sitting around looking very intrigued.

Reply with exactly one uppercase letter out of A, B, C, or D.
",154
41632.0,Preparing salad,"A woman talks in kitchen, then come two boys and talk whiles showing the fruits on the counter. Then, a man comes and puts all the fruits in a large bowl while explaining. after",B,"Context:
""A woman talks in kitchen, then come two boys and talk whiles showing the fruits on the counter. Then, a man comes and puts all the fruits in a large bowl while explaining. after""

Which of the following endings best completes the context?

Choices:
A. , the man cleans the refrigerator and then continues talking wandering the inside of the refrigerator and eating the fruits.
B. , the man adds on top the fruits yogurt, chocolate and cereal.
C. , after the men talk together and show the fruits in a net of ice cream.
D. , people take a wooden spatula and cuts a piece ofthe fruit.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
24269.0,Getting a tattoo,A man wearing a white shirt and a camouflage print hat and ear and lip piercings is demonstrating how to do permanent tattoos. he,B,"Context:
""A man wearing a white shirt and a camouflage print hat and ear and lip piercings is demonstrating how to do permanent tattoos. he""

Which of the following endings best completes the context?

Choices:
A. shows a marker and a dot of ink on his tongue as he talks.
B. shows how he shaves the client's arm with a razor and rubs some alcohol on it to prep the skin.
C. starts by showing how to apply a layer of ink on a finger in the right direction.
D. introduces himself as buxley computer graphics graphics services.

Reply with exactly one uppercase letter out of A, B, C, or D.
",136
11461.0,Making a sandwich,"Two slicess of bread, a plate, and two slices of cheese are on the counter. the person",B,"Context:
""Two slicess of bread, a plate, and two slices of cheese are on the counter. the person""

Which of the following endings best completes the context?

Choices:
A. takes a bite of one of the slices of bread.
B. then takes one slice, spreads the butter over it and puts two slices of cheese on it and adds the other slice on top of it.
C. then peels the bread in half, put on the plate and puts the straitjacket around the insides of the sandwich.
D. puts the shredded cheese into the sandwich.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
14854.0,Preparing pasta,"A person slices and ground garlic and chop parsley. Then, the person adds the garlic in the hot oil in a pan. the person",A,"Context:
""A person slices and ground garlic and chop parsley. Then, the person adds the garlic in the hot oil in a pan. the person""

Which of the following endings best completes the context?

Choices:
A. cooks and drain the pasta, then put the pasta in the pot and add chicken broth, the cooked garlic, parsley, salt, pepper and cheese on top.
B. cook the cooked parsley in the pan.
C. put salt on the garlic and gather in a pot.
D. spreads garnish on garnish.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
167.0,Welding,He shows two aluminum plates that are joined together for demonstration purposes. He takes the nova rod and shows how he can weld the two pieces together. he,C,"Context:
""He shows two aluminum plates that are joined together for demonstration purposes. He takes the nova rod and shows how he can weld the two pieces together. he""

Which of the following endings best completes the context?

Choices:
A. moves the star shaped welder on the one side of the sandy area because of the sand that covered it.
B. lays down the rod and shows how he can weld the outside of a car from the inside.
C. begins welding the two plates of aluminum.
D. then demonstrates how to weld with a pump until the concrete is clean.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
39579.0,Doing kickboxing,A laptop is shown followed by a person climbing out of bed and washing their face. several shots of women,C,"Context:
""A laptop is shown followed by a person climbing out of bed and washing their face. several shots of women""

Which of the following endings best completes the context?

Choices:
A. are shown performing tai chi moves while a woman touches instruction pads.
B. perform sit ups with different faces and faces shown as well as more shots of the girls exercising and the video ending with the other looking up and speaking to the camera.
C. are seen hitting a punching bag in a large room and fist bumping one another.
D. are seen smile and speak to the camera with one showing an asian look.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
36048.0,Sharpening knives,He cleans the knife on a towel and shows the residue left behind. He explains the difference between a honing steel and a sharpening steel. a black screen,C,"Context:
""He cleans the knife on a towel and shows the residue left behind. He explains the difference between a honing steel and a sharpening steel. a black screen""

Which of the following endings best completes the context?

Choices:
A. appears with blue and white drawings of swords and arrows on it and the word "" swords lacrosse "" on it.
B. appears on black, then black again.
C. appears and fades into a white screen with online culinary schools, websites and a copyright to a company.
D. flashes and the new recipe appears.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
14822.0,Doing motocross,A person is seen looking to the camera in several shots as well as a close up of a dirt bike. people,D,"Context:
""A person is seen looking to the camera in several shots as well as a close up of a dirt bike. people""

Which of the following endings best completes the context?

Choices:
A. ride around in a dirt track followed by more shots of people and riding around.
B. are seen riding dirt bikes in the dark and one man comes close to the camera and his bike.
C. are shown riding around the area using the dirt bike along with several landscapes and animals.
D. are then shown in several shots riding around a track and performing tricks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
32339.0,Hanging wallpaper,"A man rolls out a sheet of wallpaper from a tube, then a large photo. He applies the sheet and photos to the wall, creating a real life photography mural. he",A,"Context:
""A man rolls out a sheet of wallpaper from a tube, then a large photo. He applies the sheet and photos to the wall, creating a real life photography mural. he""

Which of the following endings best completes the context?

Choices:
A. wipes the images onto the wall cleanly.
B. lays the wallpaper onto an iron, then polishes it with a white towel.
C. begins by panning the walls and wallpaper, adjusting and at the same time doing things like slipping and balancing up and down on the paint.
D. then does the same with the wall again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",137
19148.0,Playing harmonica,A blurry black stage is present and then all of a sudden a woman appears playing the piano. while the woman,C,"Context:
""A blurry black stage is present and then all of a sudden a woman appears playing the piano. while the woman""

Which of the following endings best completes the context?

Choices:
A. is playing she continues to lead and begins to strum her hair and when she finishes she shows the camera her face.
B. plays the screen moves and a 3d bass drum appears zooming over the office as well as a person's faces.
C. is playing, the blind artist stevie wonder appears playing the harmonica into his microphone.
D. is playing, a nurse is standing in the room beiging the keyboard and buttons.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
4848.0,Sharpening knives,"A man stands in front of a counter with his hands down in front of equipment. He uses the surface to rub a knife blade back and forth, sharpening it. when he",D,"Context:
""A man stands in front of a counter with his hands down in front of equipment. He uses the surface to rub a knife blade back and forth, sharpening it. when he""

Which of the following endings best completes the context?

Choices:
A. 's done, he shows off a close up shot before throwing in a print and showing the finished product.
B. is finished, he begins cutting the knife in half.
C. is finished, the object in question is a cylinder.
D. is done, he checks the blade before lying the knife back down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",135
11997.0,Mixing drinks,Then he shakes beverage vigorously and pours into a conical glass. He then tops the drink with whipped cream from a can and puts a cherry on the top. he,C,"Context:
""Then he shakes beverage vigorously and pours into a conical glass. He then tops the drink with whipped cream from a can and puts a cherry on the top. he""

Which of the following endings best completes the context?

Choices:
A. takes ice cubes and adds that as well as a slice of lemon in a glass.
B. adds ice to the glass and showcases a sparkling, fizzy drink.
C. gives information about his facebook page and other details.
D. adds fruit juices to the drink that has a nice taste.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
44970.0,Putting in contact lenses,"A teen talks, then he takes off a contact lens from the right eye. then",C,"Context:
""A teen talks, then he takes off a contact lens from the right eye. then""

Which of the following endings best completes the context?

Choices:
A. , the boy moves his right eyeball, then the boy hold a contact lens.
B. , the teen touch a nose piercing and remove the contact lens.
C. , teen puts the contact lens on the index finger and then puts again it in his right aye.
D. , the teen pulls the contact number out of the eye, then two girls talks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
33078.0,Laying tile,"There are many different tiles being shown and there is wooden floors being shown. First the man removes the baseboard, then he gets a drill and puts screws in the floor. then he",D,"Context:
""There are many different tiles being shown and there is wooden floors being shown. First the man removes the baseboard, then he gets a drill and puts screws in the floor. then he""

Which of the following endings best completes the context?

Choices:
A. puts the basketballs put back in the spaces.
B. primes the board back on and racks it up but then replaces it again.
C. is shown making a light on the tile and replacing it with a new one.
D. draws lines to put tiles on the floor.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
1551.0,Shoveling snow,A man in a brown coat and hat is shoveling the snow from his driveway. Pictures of the man are being shown. the man,D,"Context:
""A man in a brown coat and hat is shoveling the snow from his driveway. Pictures of the man are being shown. the man""

Which of the following endings best completes the context?

Choices:
A. does not seem to notice any snow at all, until he is so deep into his task that he needs help which he receives quickly and easily.
B. vigorously shovels the snow and cow shit out of a truck.
C. 's dog is shown shoving snow into a bucket on his porch.
D. gets out a snowblower and starts snowblowing his driveway.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
