question,question_concept,_split,answer,final_prompt,len_tk_phi3_mini_4k_instruct
Sally was a real estate agent but she was a bad one.  She didn't do well because people knew that she would oversell some features of the homes she sold. They assumed that she was always doing what?,real estate agent,train-00000-of-00001,D,"Question:
Sally was a real estate agent but she was a bad one.  She didn't do well because people knew that she would oversell some features of the homes she sold. They assumed that she was always doing what?

Which of the following is the best response to the question?

Choices:
A. cover up
B. lie
C. manipulate
D. exaggerate
E. incompetent

Reply with exactly one uppercase letter out of A, B, C, D or E.
",119
"You're not traveling but you need to put your shirt somewhere, what is the name of the object that you'd put it in?",shirt,train-00000-of-00001,E,"Question:
You're not traveling but you need to put your shirt somewhere, what is the name of the object that you'd put it in?

Which of the following is the best response to the question?

Choices:
A. suitcase
B. garment bag
C. drawer
D. dirty laundry basket
E. dresser

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"The shark kept bumping into piers and couldn't seem to get out into open water, where was it stuck?",shark,train-00000-of-00001,C,"Question:
The shark kept bumping into piers and couldn't seem to get out into open water, where was it stuck?

Which of the following is the best response to the question?

Choices:
A. television show
B. pacific ocean
C. san francisco bay
D. new england
E. gulf of mexico

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
Billy  found that his toilet was overflowing.  Water was splashing onto  the floor and making a huge mess.  He got a mop and tried to clean it up.  Where might the toilet be located?,toilet,train-00000-of-00001,E,"Question:
Billy  found that his toilet was overflowing.  Water was splashing onto  the floor and making a huge mess.  He got a mop and tried to clean it up.  Where might the toilet be located?

Which of the following is the best response to the question?

Choices:
A. apartment
B. house
C. bedroom
D. motel room
E. bathroom

Reply with exactly one uppercase letter out of A, B, C, D or E.
",123
"While mowing the lawn he had to be careful not to hit the landscaping, he didn't want to launch a rock at a passing car while working in the what?",lawn,train-00000-of-00001,A,"Question:
While mowing the lawn he had to be careful not to hit the landscaping, he didn't want to launch a rock at a passing car while working in the what?

Which of the following is the best response to the question?

Choices:
A. front yard
B. forest
C. back yard
D. suburbia
E. golf course

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
"Billy cared about his opponent, in spite of their disagreements.  Because of that, when he lost the primary, Billy began to do what for him?",opponent,train-00000-of-00001,D,"Question:
Billy cared about his opponent, in spite of their disagreements.  Because of that, when he lost the primary, Billy began to do what for him?

Which of the following is the best response to the question?

Choices:
A. proponent
B. supporter
C. falling down
D. advocate
E. dig up skeletons

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
Sarah didn't own a computer or a monitor.  Instead she just used something connected to her TV.  How would she describe the thing connected to her TV?,monitor,train-00000-of-00001,A,"Question:
Sarah didn't own a computer or a monitor.  Instead she just used something connected to her TV.  How would she describe the thing connected to her TV?

Which of the following is the best response to the question?

Choices:
A. box
B. internet cafe
C. view bluescreen
D. desktop
E. display images

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"John heard a language that he could not understand. He thought that the door was shut, but he eventually realized that there was no door, and that the light source that was blinding his eyes was very familiar.  He was on his back looking at what?",light source,train-00000-of-00001,A,"Question:
John heard a language that he could not understand. He thought that the door was shut, but he eventually realized that there was no door, and that the light source that was blinding his eyes was very familiar.  He was on his back looking at what?

Which of the following is the best response to the question?

Choices:
A. sky
B. lamp
C. hallway
D. dard
E. closed room

Reply with exactly one uppercase letter out of A, B, C, D or E.
",122
"James bought two cats for emma during her chemo.  They cheared her up.  But the chemo wasn't working as well as it was supposed to, and Emma felt that they had come to something.  What did she feel they had come to?",cats,train-00000-of-00001,D,"Question:
James bought two cats for emma during her chemo.  They cheared her up.  But the chemo wasn't working as well as it was supposed to, and Emma felt that they had come to something.  What did she feel they had come to?

Which of the following is the best response to the question?

Choices:
A. find a friend
B. excrete
C. have cancer
D. cross roads
E. drink water

Reply with exactly one uppercase letter out of A, B, C, D or E.
",129
Mom said that Sarah should stay in bed until she was able to go to school again..  What did mom say to Sarah when she tried to get up?,stay in bed,train-00000-of-00001,A,"Question:
Mom said that Sarah should stay in bed until she was able to go to school again..  What did mom say to Sarah when she tried to get up?

Which of the following is the best response to the question?

Choices:
A. you're sick
B. were sick
C. more rest
D. rest more
E. get back under the covers

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"The monkey didn't touch the ground.  He jumped around, laughed, threw things, and had all sorts of fun, but he never left something. What did he never leave?",monkey,train-00000-of-00001,E,"Question:
The monkey didn't touch the ground.  He jumped around, laughed, threw things, and had all sorts of fun, but he never left something. What did he never leave?

Which of the following is the best response to the question?

Choices:
A. branches
B. brazil
C. playful mood
D. rain forest
E. treetops

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"He was staying at a resort near Nevada and California, he left on his boat from the dock in the north and at the opposite end spotted a bald eagle, where was he?",bald eagle,train-00000-of-00001,D,"Question:
He was staying at a resort near Nevada and California, he left on his boat from the dock in the north and at the opposite end spotted a bald eagle, where was he?

Which of the following is the best response to the question?

Choices:
A. central idaho
B. hells canyon
C. canada
D. south lake tahoe
E. park

Reply with exactly one uppercase letter out of A, B, C, D or E.
",117
James need to use a toilet but there were no public ones in sight.  Eventually he broke down and did something very expensive so that he could get a toilet.  Where might he have gone?,toilet,validation-00000-of-00001,A,"Question:
James need to use a toilet but there were no public ones in sight.  Eventually he broke down and did something very expensive so that he could get a toilet.  Where might he have gone?

Which of the following is the best response to the question?

Choices:
A. motel room
B. apartment
C. bathroom
D. games
E. house

Reply with exactly one uppercase letter out of A, B, C, D or E.
",115
"A person met me in the lobby of the office.  We didn't have much in common, but we did something before going up to the meeting.  What did we do?",person,train-00000-of-00001,D,"Question:
A person met me in the lobby of the office.  We didn't have much in common, but we did something before going up to the meeting.  What did we do?

Which of the following is the best response to the question?

Choices:
A. cross street
B. say love
C. shake hands
D. converse
E. sit up

Reply with exactly one uppercase letter out of A, B, C, D or E.
",112
Sam felt that you needed to improve yourself.  She said that you should take the time to collect your thoughts and clear your mind.  Why does she want you to improve yourself?,improve yourself,train-00000-of-00001,D,"Question:
Sam felt that you needed to improve yourself.  She said that you should take the time to collect your thoughts and clear your mind.  Why does she want you to improve yourself?

Which of the following is the best response to the question?

Choices:
A. learn new
B. do yoga
C. meditate
D. feel better about yourself
E. celebrate

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
"I was apprehensive to buy the expensive equipment to play a game with so much walking and swinging around in grass, but now I understand why people what?",people,validation-00000-of-00001,B,"Question:
I was apprehensive to buy the expensive equipment to play a game with so much walking and swinging around in grass, but now I understand why people what?

Which of the following is the best response to the question?

Choices:
A. care less
B. play golf
C. shake hands
D. believe in god
E. trip over

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"Billy's oven was broken so he couldn't cook.  His microwave was also not working, so he couldn't use it, either.  Billy needed money so that he could do what?",money,train-00000-of-00001,C,"Question:
Billy's oven was broken so he couldn't cook.  His microwave was also not working, so he couldn't use it, either.  Billy needed money so that he could do what?

Which of the following is the best response to the question?

Choices:
A. go on a date
B. pay bills
C. get things
D. control people
E. buy food

Reply with exactly one uppercase letter out of A, B, C, D or E.
",120
Billy couldn't get the hang of riding a horse.  He didn't like going fast because it made him feel something.  What did it make him feel?,riding horse,train-00000-of-00001,C,"Question:
Billy couldn't get the hang of riding a horse.  He didn't like going fast because it made him feel something.  What did it make him feel?

Which of the following is the best response to the question?

Choices:
A. stiffness
B. jolting
C. fear
D. movement
E. blisters

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"Some people don't have insurance, they can expect a long wait in the waiting room when they go to the walk in what?",waiting room,train-00000-of-00001,E,"Question:
Some people don't have insurance, they can expect a long wait in the waiting room when they go to the walk in what?

Which of the following is the best response to the question?

Choices:
A. maternity ward
B. dentist's office
C. doctor's office
D. private doctor
E. clinic

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
You've got all the hiking gear but your car wont start so you might have to head to the main road to do this for a ride?,hiking,train-00000-of-00001,A,"Question:
You've got all the hiking gear but your car wont start so you might have to head to the main road to do this for a ride?

Which of the following is the best response to the question?

Choices:
A. waving thumb in air
B. hitting the next vehicle
C. plan
D. special boots
E. adventure

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
Bob asked James to be an alibi witness for him but James is worried about committing perjury. He's afraid he'll be found out and he'll what?,committing perjury,train-00000-of-00001,D,"Question:
Bob asked James to be an alibi witness for him but James is worried about committing perjury. He's afraid he'll be found out and he'll what?

Which of the following is the best response to the question?

Choices:
A. shame
B. penalty
C. embarrassment
D. go to jail
E. indictment

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what?",read book,train-00000-of-00001,C,"Question:
She got a snack and drink and laid back in her chaise lounge, the day was finally over and she could just read book and what?

Which of the following is the best response to the question?

Choices:
A. choose one
B. open up
C. get comfortable
D. plot world domination
E. learn to read

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
John walked up to the reception desk and rang a bell.  He waited for five minutes and told the reception person that he had a reservation. Where might he be?,reception desk,train-00000-of-00001,C,"Question:
John walked up to the reception desk and rang a bell.  He waited for five minutes and told the reception person that he had a reservation. Where might he be?

Which of the following is the best response to the question?

Choices:
A. lobby
B. office park
C. at hotel
D. large office
E. real estate office

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"After working overtime and double shifts he was cashing in, that weekend he would celebrate and relax with some unhealthy what?",cashing in,train-00000-of-00001,B,"Question:
After working overtime and double shifts he was cashing in, that weekend he would celebrate and relax with some unhealthy what?

Which of the following is the best response to the question?

Choices:
A. get rich
B. binge drinking
C. getting money
D. increase in money
E. drinking coffee

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
Joe did something very bad and he was worried that The People would try punishing him.  What type of punishment might be be worried about?,punishing,train-00000-of-00001,D,"Question:
Joe did something very bad and he was worried that The People would try punishing him.  What type of punishment might be be worried about?

Which of the following is the best response to the question?

Choices:
A. train
B. hatred
C. get angry
D. going to jail
E. public outrage

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"The museum made an odd choice for the koala display, they put the stuffed creature in what area where you'd usually find a panda?",koala,train-00000-of-00001,B,"Question:
The museum made an odd choice for the koala display, they put the stuffed creature in what area where you'd usually find a panda?

Which of the following is the best response to the question?

Choices:
A. jungle
B. bamboo grove
C. australian outback
D. china
E. child's book

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
John is a human who is in a wheelchair due to an accident.  Where would he go to get to the third floor of his apartment building?,human,train-00000-of-00001,E,"Question:
John is a human who is in a wheelchair due to an accident.  Where would he go to get to the third floor of his apartment building?

Which of the following is the best response to the question?

Choices:
A. space shuttle
B. detroit
C. stairs
D. downtown
E. elevator

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"A person woke up in bed.  Their spouse was sleeping beside them.  They rolled over, did something, and stood.  What did they do before standing?",person,train-00000-of-00001,B,"Question:
A person woke up in bed.  Their spouse was sleeping beside them.  They rolled over, did something, and stood.  What did they do before standing?

Which of the following is the best response to the question?

Choices:
A. put on shoes
B. sit up
C. thank god
D. say love
E. converse

Reply with exactly one uppercase letter out of A, B, C, D or E.
",110
"Sally lost her kite because she wasn't careful.  She thought that there was more string on the spool, but it slipped out of her fingers when she reached the what?.",kite,train-00000-of-00001,D,"Question:
Sally lost her kite because she wasn't careful.  She thought that there was more string on the spool, but it slipped out of her fingers when she reached the what?.

Which of the following is the best response to the question?

Choices:
A. child's hand
B. the last straw
C. hobby shop
D. end of line
E. toy store

Reply with exactly one uppercase letter out of A, B, C, D or E.
",119
Billy saw a dog running from him and did his best to get away from it.  The leaped up to where the dog couldn't reach and was stuck.  Where might he have been trapped?,dog,validation-00000-of-00001,B,"Question:
Billy saw a dog running from him and did his best to get away from it.  The leaped up to where the dog couldn't reach and was stuck.  Where might he have been trapped?

Which of the following is the best response to the question?

Choices:
A. kennel
B. table
C. porch
D. backyard
E. park

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
John is walking an aisle full of children's clothes and ahead of him he sees televisions.  What sort of store is he probably shopping at?,aisle,train-00000-of-00001,D,"Question:
John is walking an aisle full of children's clothes and ahead of him he sees televisions.  What sort of store is he probably shopping at?

Which of the following is the best response to the question?

Choices:
A. drugstore
B. garage
C. church
D. department store
E. grocery store

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"Billy hated using other people's toilets. He was only comfortable on his own.  So whenever he needed to poop, he would go back to his what?",toilet,validation-00000-of-00001,D,"Question:
Billy hated using other people's toilets. He was only comfortable on his own.  So whenever he needed to poop, he would go back to his what?

Which of the following is the best response to the question?

Choices:
A. bathroom
B. motel room
C. nearest public restroom
D. house
E. apartment

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
"James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?",acoustic guitar,train-00000-of-00001,B,"Question:
James complained that Alexa's electric guitar was too loud and he couldn't get any work done at home,  so she decided that she should get an acoustic guitar.  Where might she look for one?

Which of the following is the best response to the question?

Choices:
A. house
B. music shop
C. studio
D. storage
E. closet

Reply with exactly one uppercase letter out of A, B, C, D or E.
",115
"David was lost but he couldn't remember where he put the map.  He knew that he had it the last time he stopped.  He remembered getting out his toothbrush and brushing, then putting everything up. Where might the map be?",map,train-00000-of-00001,E,"Question:
David was lost but he couldn't remember where he put the map.  He knew that he had it the last time he stopped.  He remembered getting out his toothbrush and brushing, then putting everything up. Where might the map be?

Which of the following is the best response to the question?

Choices:
A. atlas
B. rest area
C. posession
D. heaven
E. suitcase

Reply with exactly one uppercase letter out of A, B, C, D or E.
",123
Bob didn't know that the secret passageway was there when he bought the place. It led to a bomb shelter in the back yard.  Where might the passage way have been?,passageway,train-00000-of-00001,E,"Question:
Bob didn't know that the secret passageway was there when he bought the place. It led to a bomb shelter in the back yard.  Where might the passage way have been?

Which of the following is the best response to the question?

Choices:
A. airport
B. building
C. hotel
D. shopping mall
E. house

Reply with exactly one uppercase letter out of A, B, C, D or E.
",108
"The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?",passing sentence,train-00000-of-00001,D,"Question:
The judge did not take this part of the job lightly, the man was guilty but it was his passing sentence that condemned the man to what?

Which of the following is the best response to the question?

Choices:
A. go to jail
B. incarceration
C. intercourse
D. death
E. judgement

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"John suffered from mental illness, but he was in good hands.  He would have to be on drugs for the rest of his life, but they allowed it to be what?",mental illness,train-00000-of-00001,D,"Question:
John suffered from mental illness, but he was in good hands.  He would have to be on drugs for the rest of his life, but they allowed it to be what?

Which of the following is the best response to the question?

Choices:
A. free
B. cause hallucination
C. recur
D. effectively treated
E. managed

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"Sarah wanted to by a new rug.  Ink spilled onto her old one.  Really, she didn't know what that thing had an inkwell in the first place.  What piece of furniture might have been on her run?",rug,train-00000-of-00001,C,"Question:
Sarah wanted to by a new rug.  Ink spilled onto her old one.  Really, she didn't know what that thing had an inkwell in the first place.  What piece of furniture might have been on her run?

Which of the following is the best response to the question?

Choices:
A. front of door
B. bedroom
C. desk
D. table
E. living room

Reply with exactly one uppercase letter out of A, B, C, D or E.
",126
"At reception desk John asked  to see a person who was helping him make a sale.  Lilly came out immediately and took him back to her space, and talked to him about his needs.  He said that he was willing to lower the price to 80,000 if it would sale faster.  Where might John be?",reception desk,train-00000-of-00001,D,"Question:
At reception desk John asked  to see a person who was helping him make a sale.  Lilly came out immediately and took him back to her space, and talked to him about his needs.  He said that he was willing to lower the price to 80,000 if it would sale faster.  Where might John be?

Which of the following is the best response to the question?

Choices:
A. large office
B. at hotel
C. building
D. real estate office
E. store room

Reply with exactly one uppercase letter out of A, B, C, D or E.
",143
"Learning languages is difficult.  Even in a full immersion environment you're likely to make mistakes, mistakes will cause misinterpretation, which will be uncomfortable, which will cause what?,",learning language,train-00000-of-00001,C,"Question:
Learning languages is difficult.  Even in a full immersion environment you're likely to make mistakes, mistakes will cause misinterpretation, which will be uncomfortable, which will cause what?,

Which of the following is the best response to the question?

Choices:
A. better communication
B. overthinking
C. frustration
D. misunderstandings
E. headaches

Reply with exactly one uppercase letter out of A, B, C, D or E.
",117
"Debbie doesn't want a plain dress, she wants something unusual and attention-getting.  What would be a good adjective to describe the sort of dress she wants?",plain,train-00000-of-00001,A,"Question:
Debbie doesn't want a plain dress, she wants something unusual and attention-getting.  What would be a good adjective to describe the sort of dress she wants?

Which of the following is the best response to the question?

Choices:
A. exotic
B. decorative
C. bells and whistles
D. silly
E. extravagant

Reply with exactly one uppercase letter out of A, B, C, D or E.
",112
"He knew of prairie dogs back home but wasn't sure if what he saw was a marmot, but the outback tour guide explained it was during his tour of where?",marmot,train-00000-of-00001,B,"Question:
He knew of prairie dogs back home but wasn't sure if what he saw was a marmot, but the outback tour guide explained it was during his tour of where?

Which of the following is the best response to the question?

Choices:
A. north america
B. australia
C. desert
D. wilderness
E. switzerland

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
John wanted scatter his wife's remains in a lake in the wilderness.  He had to delay before of where he lived.  Where did he live?,lake,validation-00000-of-00001,E,"Question:
John wanted scatter his wife's remains in a lake in the wilderness.  He had to delay before of where he lived.  Where did he live?

Which of the following is the best response to the question?

Choices:
A. mountains
B. dead body
C. pay debts
D. state park
E. new york

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"John only gave a perfunctory examination of the corpse, though he did everything required of him.  He missed the real cause of death.  He wouldn't have if he had been more what?",perfunctory,train-00000-of-00001,D,"Question:
John only gave a perfunctory examination of the corpse, though he did everything required of him.  He missed the real cause of death.  He wouldn't have if he had been more what?

Which of the following is the best response to the question?

Choices:
A. careful
B. thoughtful
C. complete
D. thorough
E. intricate

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"John goes to the booking office and books a flight to a place that is notoriously foggy, where they like tea, and that is ruled by a Queen.  Where is John going?",booking office,train-00000-of-00001,C,"Question:
John goes to the booking office and books a flight to a place that is notoriously foggy, where they like tea, and that is ruled by a Queen.  Where is John going?

Which of the following is the best response to the question?

Choices:
A. airport
B. travel agency
C. england
D. mall
E. toilet

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
"Sam doesn't like moving his garbage can, so he just leaves it where it can be picked up.  Other people are annoyed by this because  it blocks part of what?",garbage can,train-00000-of-00001,C,"Question:
Sam doesn't like moving his garbage can, so he just leaves it where it can be picked up.  Other people are annoyed by this because  it blocks part of what?

Which of the following is the best response to the question?

Choices:
A. alley
B. garage
C. street
D. prayer hall
E. kitchen

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"Josh is someone who usually stays up late. He's very much a night person.   Now he's applying to for a nine to five job, but he's worried that he might get what?",applying for job,train-00000-of-00001,C,"Question:
Josh is someone who usually stays up late. He's very much a night person.   Now he's applying to for a nine to five job, but he's worried that he might get what?

Which of the following is the best response to the question?

Choices:
A. employment
B. laid offf
C. less sleep
D. rejection
E. income

Reply with exactly one uppercase letter out of A, B, C, D or E.
",116
"James wasn't much of a leader, because he had nothing to lead.  And a leader without something to lead, no matter how skilled, is useless.  What did James need?",leader,train-00000-of-00001,B,"Question:
James wasn't much of a leader, because he had nothing to lead.  And a leader without something to lead, no matter how skilled, is useless.  What did James need?

Which of the following is the best response to the question?

Choices:
A. battle
B. army
C. company
D. organization
E. school

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"Prescriptions being the specialty the store charges higher prices for most other goods, I'd be paying for convenience if I bought a hair dryer where?",hair dryer,train-00000-of-00001,A,"Question:
Prescriptions being the specialty the store charges higher prices for most other goods, I'd be paying for convenience if I bought a hair dryer where?

Which of the following is the best response to the question?

Choices:
A. drug store
B. high end store
C. beauty salon
D. box
E. bathroom

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?",reaching tentative agreement,train-00000-of-00001,A,"Question:
Laura and Bob are a married couple who have begun reaching tentative agreement regarding their  sexual incompatibility.  They love each other and want to remain together, but have decided that they can see other people to fulfill their needs as long as they are honest about it.  Then entire negotiation is being done with a surprising amount of what given the subject matter?

Which of the following is the best response to the question?

Choices:
A. calmness
B. compromises
C. fucking
D. anger
E. satisfaction

Reply with exactly one uppercase letter out of A, B, C, D or E.
",147
"A koala couldn't find it's usual haunts, so it made its home at the top of something else.  Where was the Koala?",koala,train-00000-of-00001,E,"Question:
A koala couldn't find it's usual haunts, so it made its home at the top of something else.  Where was the Koala?

Which of the following is the best response to the question?

Choices:
A. jungle
B. san diego zoo
C. great outdoors
D. pet shop
E. gum tree

Reply with exactly one uppercase letter out of A, B, C, D or E.
",111
James loved his workplace.  He was a cashier but he has a lot of leisure time which he spent browsing the new releases and bestsellers.  Where might he be working?,cashier,train-00000-of-00001,A,"Question:
James loved his workplace.  He was a cashier but he has a lot of leisure time which he spent browsing the new releases and bestsellers.  Where might he be working?

Which of the following is the best response to the question?

Choices:
A. bookstore
B. pharmacy
C. supermarket
D. fast food restaurant
E. shop

Reply with exactly one uppercase letter out of A, B, C, D or E.
",115
"The man set the cup on the table.  It didn't matter.   He didn't heave anything to put it on, and he lacked the what to balance it?",setting cup on table,train-00000-of-00001,D,"Question:
The man set the cup on the table.  It didn't matter.   He didn't heave anything to put it on, and he lacked the what to balance it?

Which of the following is the best response to the question?

Choices:
A. tenacity
B. hands
C. coaster
D. skill
E. breaking

Reply with exactly one uppercase letter out of A, B, C, D or E.
",107
"John enjoyed his time visiting the museum.  He wanted to spend more time there, so that he could study the exhibits more.   He was a very academic person and loved doing what?",visiting museum,train-00000-of-00001,B,"Question:
John enjoyed his time visiting the museum.  He wanted to spend more time there, so that he could study the exhibits more.   He was a very academic person and loved doing what?

Which of the following is the best response to the question?

Choices:
A. tired feet
B. gaining knowledge
C. back pain
D. being bored
E. pondering

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
James finishes playing with his ball and left it on the floor.  His mother found it and put it somewhere that he could find it easily.  Where might she put it?,ball,train-00000-of-00001,D,"Question:
James finishes playing with his ball and left it on the floor.  His mother found it and put it somewhere that he could find it easily.  Where might she put it?

Which of the following is the best response to the question?

Choices:
A. playroom
B. brush
C. closet
D. toy box
E. pool table

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
John was traveling to a new city and took time to check out a business.  He noticed that its carpet was stained with sauces and ketchup. What type of business might that be?,carpet,validation-00000-of-00001,E,"Question:
John was traveling to a new city and took time to check out a business.  He noticed that its carpet was stained with sauces and ketchup. What type of business might that be?

Which of the following is the best response to the question?

Choices:
A. bedroom
B. chair
C. bowling alley
D. at hotel
E. restaurant

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
"On a rainy day, Bill likes to do creative things.  He loves to taste things.  He tries his hand on a rainy day. What might he do?",rainy day,train-00000-of-00001,B,"Question:
On a rainy day, Bill likes to do creative things.  He loves to taste things.  He tries his hand on a rainy day. What might he do?

Which of the following is the best response to the question?

Choices:
A. enjoy film
B. make bread
C. go to the gym
D. stay in bed
E. write

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though, because it wasn't here place.  She was just visiting. Where might she be?",telephone,train-00000-of-00001,C,"Question:
Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though, because it wasn't here place.  She was just visiting. Where might she be?

Which of the following is the best response to the question?

Choices:
A. party
B. hotel
C. friend's house
D. office
E. bedroom

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
"Having a car in the city seemed to be more trouble than it was worth, the man still had to walk to and from the what after commuting?",car,train-00000-of-00001,D,"Question:
Having a car in the city seemed to be more trouble than it was worth, the man still had to walk to and from the what after commuting?

Which of the following is the best response to the question?

Choices:
A. driveway
B. the event
C. scrap heap
D. parking garage
E. repair shop

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
"James couldn't get into the event, because the ticket office was sold out.  He was sad, but not that sad.  He didn't like football, anyway.  Where might James have been?",ticket office,train-00000-of-00001,B,"Question:
James couldn't get into the event, because the ticket office was sold out.  He was sad, but not that sad.  He didn't like football, anyway.  Where might James have been?

Which of the following is the best response to the question?

Choices:
A. auditorium
B. stadium
C. arena
D. city
E. area

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
"Mary was a high school student student.She hang out in a quiet place where she could study.  Then the bell rang, telling her she needed to go.  Where  did she need to go?",student,train-00000-of-00001,B,"Question:
Mary was a high school student student.She hang out in a quiet place where she could study.  Then the bell rang, telling her she needed to go.  Where  did she need to go?

Which of the following is the best response to the question?

Choices:
A. university
B. classroom
C. dinner
D. library
E. every aspect of life

Reply with exactly one uppercase letter out of A, B, C, D or E.
",113
"There was a long cottage somewhere.  People thought it was haunted.  It was overgrown, there was nothing near it.  It's was far into the what?",cottage,validation-00000-of-00001,B,"Question:
There was a long cottage somewhere.  People thought it was haunted.  It was overgrown, there was nothing near it.  It's was far into the what?

Which of the following is the best response to the question?

Choices:
A. mountains
B. countryside
C. train
D. painting
E. village

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"Steve breathed in deeply, using his diaphragm.   The diaphragm is a muscle.  Name something that has muscles?",diaphragm,train-00000-of-00001,A,"Question:
Steve breathed in deeply, using his diaphragm.   The diaphragm is a muscle.  Name something that has muscles?

Which of the following is the best response to the question?

Choices:
A. human
B. woman's body
C. valve
D. pay debts
E. drugstore

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
James was traveling abroad for a few weeks and he had trouble finding his double edged razor. He eventually found it together with some cream and a small comb.  What did he find it in?,double edged razor,train-00000-of-00001,C,"Question:
James was traveling abroad for a few weeks and he had trouble finding his double edged razor. He eventually found it together with some cream and a small comb.  What did he find it in?

Which of the following is the best response to the question?

Choices:
A. medicine cabinet
B. shower
C. shaving kit
D. first aid kit
E. the breadbox

Reply with exactly one uppercase letter out of A, B, C, D or E.
",119
"Sam needed to rest after a long day of work, but he didn't have time to sleep.   So instead he just went to the couch.  What might he do on the couch?",rest,train-00000-of-00001,B,"Question:
Sam needed to rest after a long day of work, but he didn't have time to sleep.   So instead he just went to the couch.  What might he do on the couch?

Which of the following is the best response to the question?

Choices:
A. pig out
B. lay down
C. go to bed
D. slow pace
E. relax

Reply with exactly one uppercase letter out of A, B, C, D or E.
",114
Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?,shore,train-00000-of-00001,E,"Question:
Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?

Which of the following is the best response to the question?

Choices:
A. seaside town
B. florida
C. ocean
D. picture of sea side
E. california

Reply with exactly one uppercase letter out of A, B, C, D or E.
",115
John didn't think he and Steve should be competing against each other.  It wasn't good for their relationship.  The losers always felt jealousy and what?,competing against,train-00000-of-00001,C,"Question:
John didn't think he and Steve should be competing against each other.  It wasn't good for their relationship.  The losers always felt jealousy and what?

Which of the following is the best response to the question?

Choices:
A. winning or losing
B. envy
C. resentment
D. injury
E. pride

Reply with exactly one uppercase letter out of A, B, C, D or E.
",109
"The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?",sloth,train-00000-of-00001,A,"Question:
The sloth was very muscular, but he couldn't compete in the contest because it had a humans only rule.  What contest was the sloth trying to enter?

Which of the following is the best response to the question?

Choices:
A. universe
B. dictionary
C. global
D. commercial
E. countryside

Reply with exactly one uppercase letter out of A, B, C, D or E.
",106
