ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
9971.0,Home and Garden,"[header] How to grow mushrooms indoors [title] Decide what type of mushroom you want to grow. [step] The three types of mushrooms that are easiest to grow at home are oyster, white button, and shiitake. The method for growing each mushroom is similar, but the ideal growing substrate differs.",D,"Context:
""[header] How to grow mushrooms indoors [title] Decide what type of mushroom you want to grow. [step] The three types of mushrooms that are easiest to grow at home are oyster, white button, and shiitake. The method for growing each mushroom is similar, but the ideal growing substrate differs.""

Which of the following endings best completes the context?

Choices:
A. Oyster mushrooms require a season , 50 + inches (135 cm) of space for each mushroom. White button mushrooms are a middle of the range, and they can grow up to five feet in diameter.
B. Oyster mushrooms can grow anywhere from eight to 100 centimeters (12 to 15 inches) up. Not all mushrooms are genetically modified, but there are some types of mushrooms that produce mushrooms the same way.
C. [substeps] White button mushrooms are cold pine to peat tray, peat pot to hay, and tweezed lentils (and other "" food "" plants). Old mushroom legumes also have the added benefit of being oyster to mushroom, but the disadvantages of these mushrooms require local harvesting.
D. [substeps] Oyster mushrooms grow best in straw or coffee grounds (described later); shiitakes grow best on hardwood sawdust; button mushrooms grow best in composted manure. These different substrates reflect the different nutritional needs of each species; however, each of these three species can be grown readily enough in sawdust or straw.

Reply with exactly one uppercase letter out of A, B, C, or D.
",409
6454.0,Personal Care and Style,"[header] How to avoid mercury in your skin products [title] Recognize common products that use mercury. [step] There may be mercury lurking in many of your skin care products. However, some are more likely to contain it.",B,"Context:
""[header] How to avoid mercury in your skin products [title] Recognize common products that use mercury. [step] There may be mercury lurking in many of your skin care products. However, some are more likely to contain it.""

Which of the following endings best completes the context?

Choices:
A. The common types include : [substeps] Mineral oil prescription hydrogen peroxide baking soda diogenes (example used are acidophilus and ciprofloxacin) dissolved retinoids [title] Rinse your face. [step] Use a mild, baby soap or bathwater.
B. Check any of the following to see if they contain mercury : [substeps] Skin creams, especially anti-aging and skin lightening beauty and antiseptic soaps lotions [title] Read the product label for mercury synonyms. [step] Since mercury doesn't have a distinctive smell or color, the only way to tell if it is in a product is to read the labeling.
C. Common products used in underarm hygiene include : [substeps] Moisturizers acne-effective fabric. These products are generally available for cosmetic use, including groceries, jeans, and sweatshirts.
D. Regardless of the product you choose, when you apply the product, you should wait 24 hours before applying it to your face or hair. [substeps] While "" pure pure "" generally refers to most cosmetics, make sure to refer to the label to see if it is over the counter, and limit your use to only half and half.

Reply with exactly one uppercase letter out of A, B, C, or D.
",404
26988.0,Health,"[header] How to choose vitamins and supplements to prevent flu [title] Try taking zinc syrup or lozenges. [step] Zinc has long been believed to have immune boosting properties. Research on the precise effectiveness of zinc has produced mixed results, but zinc may be able to reduce the likelihood of becoming sick.",C,"Context:
""[header] How to choose vitamins and supplements to prevent flu [title] Try taking zinc syrup or lozenges. [step] Zinc has long been believed to have immune boosting properties. Research on the precise effectiveness of zinc has produced mixed results, but zinc may be able to reduce the likelihood of becoming sick.""

Which of the following endings best completes the context?

Choices:
A. Zinc is usually sold with vitamin b12 in 100 %. Consuming 3 grams a day might seem like a good amount, but begin counting down from 100 if you don't feel well immediately.
B. Taking too much zinc will likely lead to one of the following health conditions : [substeps] Bingeing, so the pharmacist will provide you with zinc syrup or lozenge while you're taking zinc. Keeping your zinc consumption down will help promote healthy appetite and may increase your energy levels.
C. If it is safe for you to take zinc given your current health and any existing medications, taking zinc in the form of syrup or lozenges may reduce your risk of contracting the flu. [substeps] It's best to take zinc in the form of lozenges and syrups.
D. [substeps] Zinc which may have been mixed with other sweeten or peppermint boosts the immune system by increasing blood sugar levels and boosting the cell count. Zinc has also been found to have damaging interactions with your immune system and bone structure.

Reply with exactly one uppercase letter out of A, B, C, or D.
",386
47811.0,Finance and Business,"[header] How to file a motion for automatic stay [title] Hire a lawyer. [step] If an automatic stay is not imposed in your bankruptcy case, creditors will be free to pursue your debts throughout the entire bankruptcy process. This can lead to increased stress and confusion while you are working with the court.",A,"Context:
""[header] How to file a motion for automatic stay [title] Hire a lawyer. [step] If an automatic stay is not imposed in your bankruptcy case, creditors will be free to pursue your debts throughout the entire bankruptcy process. This can lead to increased stress and confusion while you are working with the court.""

Which of the following endings best completes the context?

Choices:
A. To avoid this, hire a qualified lawyer who can help you through the bankruptcy process. Any lawyer you hire should know how to manage clients that have filed multiple bankruptcy cases in a short period of time.
B. [substeps] For example, if you generally work with a lawyer frequently and intend to retain someone to file your papers for you, you should hire a lawyer to represent you in bankruptcy proceedings. Be very certain the lawyer charges a small fee to represent you as a bankruptcy plaintiff, otherwise you can handle the filing on your own.
C. [substeps] If you have a limited number of creditors and do not yet have substantial debts, the bankruptcy court should have information on how to treat an automatic stay when you file one. If you do not have excess personal income, you and your creditors may be able to hire an attorney to assist you.
D. [substeps] If you must hire a lawyer, you will have to take your case to a good legal firm to have it cancelled immediately, as this process is covered by the law in most bankruptcy cases. An experienced bankruptcy lawyer will be in charge of dealing with your debts in this manner.

Reply with exactly one uppercase letter out of A, B, C, or D.
",387
34608.0,Home and Garden,"[header] How to plant a child friendly garden [title] Avoid planting toxic plants. [step] A child-friendly garden should ideally be free from toxic plants, particularly ones that may look inviting. Plants with berries that look edible but are actually toxic should be avoided.",C,"Context:
""[header] How to plant a child friendly garden [title] Avoid planting toxic plants. [step] A child-friendly garden should ideally be free from toxic plants, particularly ones that may look inviting. Plants with berries that look edible but are actually toxic should be avoided.""

Which of the following endings best completes the context?

Choices:
A. Try to avoid plants that have fruit flowers, flowers containing toxic chemicals that might harm the child, or grapes that may be poisonous to the child. [substeps] If you have a succulent garden, for example, you may ideally wish to plant an aloe vera plant, which is an amazonite plant that is pleasantly plump.
B. Toxic plants include : [substeps] Azaleas aloes columbines parakeets plulopids grapefruit brown berry [title] Plant every two to three weeks in good weather. [step] This is by no means a short-term water requirement but it has been shown to help the whole plant grow better.
C. These plants include nightshade, ivy, laburnum and yew. [substeps] It's important to warn children about not touching plants such as poison ivy, nettles, and thistles as they may encounter these elsewhere (but hopefully not in your garden).
D. Plants with seeds that are important for a child's health but are too immature or have difficulty with reproducing-such as pansies, tulips, roses, daisies, and tall grass-may not thrive. [title] Maintain a garden with compact, well-groomed gardens.

Reply with exactly one uppercase letter out of A, B, C, or D.
",406
2747.0,Finance and Business,"[header] How to work out salary increase percentage [title] Subtract your old salary from your new salary. [step] Say you made $45 , 000 per year at your old job and that you accepted a new position making $50 , 000 per year. This means you would take $50 , 000 and subtract $45 , 000.",A,"Context:
""[header] How to work out salary increase percentage [title] Subtract your old salary from your new salary. [step] Say you made $45 , 000 per year at your old job and that you accepted a new position making $50 , 000 per year. This means you would take $50 , 000 and subtract $45 , 000.""

Which of the following endings best completes the context?

Choices:
A. $ 50 , 000-$45 , 000 = $5 , 000. [substeps] If you receive hourly pay and don't know your total yearly earnings, you can simply use the old and new hourly rate in place of the salary.
B. To get your current current salary, you must multiply $50 , 000 by. 50 which equals $5 , 000 you worked out together.
C. You would subtract $50 , 000 from the $45 , 000 to get your new salary. [substeps] For example, if your current salary is $150 , 000 you would subtract $150 to get your new salary.
D. The remaining $70 , 000 would equal $100 , 000 in your new salary. [substeps] If you have less in your previous salary than you did in your current position, you should subtract $100 , 000 from your current salary and make the difference.

Reply with exactly one uppercase letter out of A, B, C, or D.
",386
19205.0,Pets and Animals,[header] How to help your older dog navigate slippery floors [title] Cover the slippery area. [step] The easiest way to help your older dog navigate slippery floors is to cover them up. Use area rugs to cover up the area without having to change out the floors or refinish them.,D,"Context:
""[header] How to help your older dog navigate slippery floors [title] Cover the slippery area. [step] The easiest way to help your older dog navigate slippery floors is to cover them up. Use area rugs to cover up the area without having to change out the floors or refinish them.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Move rugs around in a different direction than they are used in the home and move furniture in the opposite direction so the rug stays simple. You can also move small sections to determine the direct seating distance between you and your older dog.
B. It is especially important to replace the rugs on slippery floors depending on how slippery your dog might be. If your dog has traction and eventually falls over they won't slip around too much during the first couple of weeks.
C. Alternatively, you could place large furniture or rugs across the slippery area to protect the floor from valuable metal shavings. [substeps] Make sure to keep the seating area topped up so your dog doesn't have to sit or tip it backwards when they're walking on slippery floors.
D. [substeps] When you place area rugs on slippery floors you need to use a non-slip rug pad between the rug and the floor or you need to get a rug that has a rubberized bottom so that it won't move around. This will help your dog, and you, from slipping and sliding when you step on to the rug.

Reply with exactly one uppercase letter out of A, B, C, or D.
",381
27123.0,Finance and Business,"[header] How to become a citizen of belize [title] Research available options. [step] There a few different ways to become a citizen or resident of belize, and they each have different sets of application procedures and eligibility requirements. [substeps] Permanent residency qualified retired persons program citizenship [title] Apply for citizenship by descent.",A,"Context:
""[header] How to become a citizen of belize [title] Research available options. [step] There a few different ways to become a citizen or resident of belize, and they each have different sets of application procedures and eligibility requirements. [substeps] Permanent residency qualified retired persons program citizenship [title] Apply for citizenship by descent.""

Which of the following endings best completes the context?

Choices:
A. [step] If you have family members who are belizean citizens, you may qualify to apply for citizenship by descent before you move to belize. [substeps] Citizenship is granted to individuals born in belize and to the children and grandchildren of citizens of belize.
B. [step] Some temporary residents and permanent residents with citizenship status are allowed to get citizenship in belize after their conviction. This opportunity can be rejuvenated by completing a residency program in the united states that takes over 15 years to complete.
C. [step] A citizen becomes a citizen if he or she is living across the european union from outside european territories or canada. If the citizen is living across the european union from one national religion, country, or province, a citizen will be eligible for citizenship by descent by descent.
D. [step] One of the most popular ways to become a citizen of belize is by applying for citizenship by descent. This is the easiest and convenient way to do this because the majority of people who apply are illegally permanently resident in belize, and the citizenship process is more challenging.

Reply with exactly one uppercase letter out of A, B, C, or D.
",390
16221.0,Home and Garden,[header] How to install a kitchen backsplash [title] Get all of your supplies. [step] Installing a traditional tile backsplash in your kitchen requires several different items. Make sure you are fully prepared before starting your project.,D,"Context:
""[header] How to install a kitchen backsplash [title] Get all of your supplies. [step] Installing a traditional tile backsplash in your kitchen requires several different items. Make sure you are fully prepared before starting your project.""

Which of the following endings best completes the context?

Choices:
A. You will need : [substeps] A cover sheet a counter top [title] Remove all of the tiles from the front wall, once you have chosen your backsplash. [step] This is because brick and other other built-in surfaces will require a foot-tall backsplash to work on.
B. You need everything you'll need to begin, so make sure you're on site and knowledgeable in the area you'll be installing the backsplash. [substeps] You'll need a set of water-soluble concrete blocks, solvent (sold at hardware stores), wood planks, board, and brick.
C. You'll need the following items : [substeps] Floor brackets place mats or rope roofing nails caulk pipe primer [title] Install the backsplash on a small, sturdy, non-suicidal surface. [step] If your backsplash is large, like a stove or a living room, it's best to cover the ground where the backsplash would go.
D. [substeps] The materials you need to have prepared before you begin include your tile, tile adhesive, and grout. Make sure you have the necessary tools, including a notched trowel, tape measure, sponge, level, utility knife, and a tile cutter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",395
4475.0,Home and Garden,"[header] How to prepare simple one bite appetizers [title] Mix the olive oil, garlic, salt, and pepper. [step] Add ¼ cup (59 ml) of extra virgin olive oil , 1 minced garlic clove, and sea salt and freshly ground pepper to taste to a large bowl. Stir the ingredients well to ensure that they're fully blended.",D,"Context:
""[header] How to prepare simple one bite appetizers [title] Mix the olive oil, garlic, salt, and pepper. [step] Add ¼ cup (59 ml) of extra virgin olive oil , 1 minced garlic clove, and sea salt and freshly ground pepper to taste to a large bowl. Stir the ingredients well to ensure that they're fully blended.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Pay special attention to the onions and celery, as well as the tomatoes, grapes, and peppers. Squash jalapeños provide more of a contrast to the savory-but sweet-corn salsa varieties.
B. [substeps] You can substitute white or black olive oil for the olive oil if you prefer. Olive oil is a cheaper and cleaner option, but you still need to incorporate other seasonings that can give the food a sweet, smoky flavor.
C. [substeps] It's best to use a stand mixer when mixing olive oil, salt, and pepper into a mixing bowl for basic one bite appetizers. A stand mixer is a fancy metal bowl that's designed to handle the ingredients easily.
D. [substeps] If you prefer a stronger garlic flavor, you can add extra cloves of minced garlic. To give the skewers a spicy kick, mix a pinch of crushed red pepper flakes into the olive oil mixture.

Reply with exactly one uppercase letter out of A, B, C, or D.
",384
18894.0,Health,[header] How to eat fruit on a diabetes diet [title] Eat fruit without additives. [step] The best fruits are ones without any additives. Focus on : [substeps] Fresh fruit canned fruit in its own juice frozen fruit dried fruit fruit juice [title] Choose fruits low on the glycemic index.,D,"Context:
""[header] How to eat fruit on a diabetes diet [title] Eat fruit without additives. [step] The best fruits are ones without any additives. Focus on : [substeps] Fresh fruit canned fruit in its own juice frozen fruit dried fruit fruit juice [title] Choose fruits low on the glycemic index.""

Which of the following endings best completes the context?

Choices:
A. [step] The glycemic index is an index of the volume of food contained in a person's blood; by giving no matter what, important nutrients are left in the body. When a person's blood sugar levels are higher than normal, the body is when the glycemic index is higher.
B. [step] The glycemic index (the amount of sugar in a fruit) represents how much sugar is in one serving and how much sugar is added into one to two serving. This quantity calls for foods that can raise one's blood sugar.
C. [step] Glycemic index is the symbol of nutrient synthesis (p). This means that your body is supplying everything needed to fuel the metabolic process of the fruit (normally, this includes plant products).
D. [step] Foods with a low glycemic index (gi) are processed slower by the body and won't spike your blood sugar. Some fruits with a low gi include : [substeps] Pomegranates grapes apples blueberries strawberries plums [title] Avoid fruits and products with a high glycemic index.

Reply with exactly one uppercase letter out of A, B, C, or D.
",392
15029.0,Education and Communications,"[header] How to act like a mad scientist [title] Choose your style. [step] When asked what a mad scientist looks like, many people envision a wild-eyed fellow in a tattered lab coat. However, mad scientists actually have a wide variety of stylish options open to them.",A,"Context:
""[header] How to act like a mad scientist [title] Choose your style. [step] When asked what a mad scientist looks like, many people envision a wild-eyed fellow in a tattered lab coat. However, mad scientists actually have a wide variety of stylish options open to them.""

Which of the following endings best completes the context?

Choices:
A. Mad scientists usually conform to one of two distinct styles : [substeps] Dapper and well-dressed, like nikola tesla. Tesla was one of the finest scientific minds of his day, but he also believed he had contacted aliens and believed he was in a mutual love affair with a pigeon.
B. If you have something really comfortable like a hospital room or a hotel room (preferably with a watertight mattress), then spend a little more time and money on dressing like a mad scientist. A good wardrobe is crucial to dressing like a mad scientist, but you can look in thrift stores, flea markets and fashion retailers for inspiration.
C. Look for the following styles of outfit : [substeps] A fedora to round out your outfit, and a matching utility coat for a cool style. Superpower glasses to add that extra smokey aura, brimmed hat, and something pink or red for your face.
D. Dress as if you're wearing a pair of cut-up superman costumes. [substeps] This is a good option if you're going for a book eccentric styles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",388
727.0,Health,[header] How to stimulate your hair follicles [title] Choose if you would like to include oil in your scalp massage. [step] Many professionals recommend massaging oil into your scalp while you massage it. This not only stimulates your hair follicles but also nourishes your scalp and roots.,D,"Context:
""[header] How to stimulate your hair follicles [title] Choose if you would like to include oil in your scalp massage. [step] Many professionals recommend massaging oil into your scalp while you massage it. This not only stimulates your hair follicles but also nourishes your scalp and roots.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Splash a bowl of warm water over your head while you massage your scalp to stimulate your scalp and muscles. This will also help restore circulation and elevate your scalp's strength and follicles by stimulating blood flow and fiber to your hair.
B. Oils are not sold commercially or are not recommended for people with dry hair, as oil will clog your follicles and cause them to air out. Oils help to soothe and relax your scalp, which can help your scalp stimulate your follicles and build up new hair, which can lead to growth.
C. For example, when massaging your forehead and earlobes, gently work oil into your scalp hair from the roots to the tips. [substeps] You can apply oil to your hair with your fingertips first, then apply it with your fingers in a downward motion to stimulate your scalp follicles.
D. If you don't use oil, you may end up tugging or tangling your hair. Recommended oils include : [substeps] Coconut oil jojoba oil olive oil almond oil egg oil (eyova) avocado oil castor oil [title] Decide when you would like to do a scalp massage.

Reply with exactly one uppercase letter out of A, B, C, or D.
",411
8288.0,Computers and Electronics,"[header] How to make a rice krispie treat panda [title] Follow the instructions for making kellogg's rice krispies treats original. [step] There will probably be about half a batch of rice krispies treat left. ( one of the side benefits of being the cook, is you get to eat any' leftovers').",B,"Context:
""[header] How to make a rice krispie treat panda [title] Follow the instructions for making kellogg's rice krispies treats original. [step] There will probably be about half a batch of rice krispies treat left. ( one of the side benefits of being the cook, is you get to eat any' leftovers').""

Which of the following endings best completes the context?

Choices:
A. [title] Pour the batter into a bowl, turn the heat on to low, and baste the flavorings of the rice krispies treats or panda's treats with the oil. [step] Stir with a wooden spoon and cook for about 20-30 minutes.
B. [title] While one batch is still hot, form a large egg shape, with a flat bottom so that it can stand up on its own. [title] Take four smaller proportions of the second batch of rice krispies and form four cylinders (these will serve as the paws).
C. [title] Soak your rice krispies treats in water for a minute to soften them. [step] This will make them easier to eat.
D. Cook them at 110 psi (400 psi) per scoop for example, you would use an 8 oz or 5050ml microwave to cook them, so now, try not to let any of the ingredients exceed 140 psi (400 psi). [substeps] All of these treat the mallets.

Reply with exactly one uppercase letter out of A, B, C, or D.
",387
48257.0,Holidays and Traditions,"[header] How to protect your cat from holiday hazards [title] Watch your food tables. [step] The holidays bring parties and dinners where you and your loved ones often have rich foods. These foods may be tasty for you, but they are not good for your pet.",A,"Context:
""[header] How to protect your cat from holiday hazards [title] Watch your food tables. [step] The holidays bring parties and dinners where you and your loved ones often have rich foods. These foods may be tasty for you, but they are not good for your pet.""

Which of the following endings best completes the context?

Choices:
A. This is even worse for your cat, because she can jump on tables or counters and grab food without you being aware of it. This means you need to be very aware of where your cat is when you have food lying around, and you should also be sure to close your kitchen doors.
B. Instead, look out for foods that detracts from their quality and appearance. Try some of the following food tables : [substeps] White meat fish egg noodles fluffy salad [title] Buy the colors of holiday foods well.
C. So, when there is a gathering of elderly, ill, and dying people, it becomes the priority to bring your cat, as this is the most common food throughout the holiday seasons. [substeps] Familiarize yourself with the holidays in your area so that you can secure your cat's temporary housing.
D. Watch your drinks around food tables or from behind cover shelves so you can access them comfortably without harm to your cat. [substeps] If you have to get up at 8 am, take your cat to the bathroom on the third day of the holidays, and keep them in the crate until 8 am.

Reply with exactly one uppercase letter out of A, B, C, or D.
",377
26192.0,Health,[header] How to get your child out of bed in the morning [title] Install a natural wake-up light in your kids' bedrooms. [step] Light is an awesome director of your body's natural clock. Light naturally makes you wake up and dark naturally makes you tired.,D,"Context:
""[header] How to get your child out of bed in the morning [title] Install a natural wake-up light in your kids' bedrooms. [step] Light is an awesome director of your body's natural clock. Light naturally makes you wake up and dark naturally makes you tired.""

Which of the following endings best completes the context?

Choices:
A. The most common types of natural light there are : [substeps] E-lamps air conditioners a gas stove an electric fan [title] Install an alarm clock for school. [step] You can either set it to be hitting your clock back and forth, or, you can simply turn the clock up to keep it going.
B. All this power actually comes from the natural way light changes your brain's circadian rhythm, which is what happens when your body's sleep clocks are shut off. Most teens will start waking up in the morning, but some teens will wake up before one.
C. The natural light shifts your body clock to sleep mode, which naturally starts the fall and finish cycle. [substeps] Put a set of egg whites and a little lemon juice in your kids' room, or use aromatherapy oils like pine or rosemary infused oils.
D. Because not all areas of the globe will actually have the sun at the times you want to get up and go to bed, using a natural light lamp can work just as well. [substeps] Some of these lights also have built-in sounds that can be played while your kids are falling asleep.

Reply with exactly one uppercase letter out of A, B, C, or D.
",379
18698.0,Pets and Animals,"[header] How to feed a corn snake [title] Choose between frozen and live rodents. [step] While some people think that using live prey seems more natural, most captive bred snakes have never had live or wild-caught prey. Live prey is more expensive and less convenient to purchase and store.",A,"Context:
""[header] How to feed a corn snake [title] Choose between frozen and live rodents. [step] While some people think that using live prey seems more natural, most captive bred snakes have never had live or wild-caught prey. Live prey is more expensive and less convenient to purchase and store.""

Which of the following endings best completes the context?

Choices:
A. More importantly, live rodents can injure your pet by biting or scratching, and can spread diseases or parasites. [substeps] If you caught your pet snake in the wild, it might reject thawed rodents and only want to eat live prey.
B. [substeps] For the latter, you can get a corn snake from your local pet store or through breeders. Both methods have their pros and cons as well, so to find the best option, pick the best option for you.
C. Live prey will also provide less energy than live food, so you'll have to rotate feeds from frozen and live rodents, which can be especially scary to small, young mice. When selecting a live prey, make sure to find a rodent that will have access to fresh food throughout the snake's life.
D. Captive rodents do not like being captured while they are still having the bones for food, as they tend to exhibit more hesitation about when to eat what they found. [substeps] Live prey can be used commercially once the corn snake comes out of its cage so that you can feed it naturally.

Reply with exactly one uppercase letter out of A, B, C, or D.
",379
14037.0,Personal Care and Style,"[header] How to wear purple lipstick [title] Choose cool lilac or lavender lipstick for fair skin tones. [step] Look for lighter-colored purple lipsticks with blue undertones, such as heather or iris shades, to accentuate the blue undertones in your pale skin. These will complement your complexion best.",C,"Context:
""[header] How to wear purple lipstick [title] Choose cool lilac or lavender lipstick for fair skin tones. [step] Look for lighter-colored purple lipsticks with blue undertones, such as heather or iris shades, to accentuate the blue undertones in your pale skin. These will complement your complexion best.""

Which of the following endings best completes the context?

Choices:
A. [substeps] You can also integrate a neutral color like beige into your faux-purple lipstick to add dimension. If you don't know your skin's shade, stick with palette shades like apricot or purple for a lime hue.
B. [substeps] If you have fair skin, then use strawberry red lipstick for undertone, or do cherry red lipstick for softer skin. If you have dark complexion, then use deep pink lipstick for tone, or use blue lipstick for color! [title] Try intense dark red lipstick for unusually slim skin.
C. [title] Try berry and magenta shades for beige skin tones. [step] Experiment with medium-intensity purple lipsticks in both cool and warm shades, such as jam or orchid colors.
D. [substeps] If you have oily skin, consider wearing a peachy shade. If you have a very fair complexion, go for a lipstick with a muted color, such as tangerine or cantaloupe shades.

Reply with exactly one uppercase letter out of A, B, C, or D.
",387
43818.0,Home and Garden,"[header] How to grow banana trees in containers [title] Choose a dwarf variety of banana tree. [step] A standard banana tree can grow to be over 15 meters (49 feet) in height and will become too large for a regular pot. When purchasing a banana tree, make sure that you go for a dwarf variety of tree.",D,"Context:
""[header] How to grow banana trees in containers [title] Choose a dwarf variety of banana tree. [step] A standard banana tree can grow to be over 15 meters (49 feet) in height and will become too large for a regular pot. When purchasing a banana tree, make sure that you go for a dwarf variety of tree.""

Which of the following endings best completes the context?

Choices:
A. Adult trees can grow to over 60 meters in height. [substeps] Dwarf banana trees are also known as berry trees because they tend to have smaller stem construction, much wider trunk, and wide chests with wider bases.
B. Dwarf bananas are native to canada, the united states, and many of europe. [substeps] Dwarf banana trees also grow in regions other than canada, so it's best to reserve a dwarf variety if you live somewhere near the east.
C. Dwarf trees grow high enough to reach over 15 meters (49 feet) in height, making them ideal for containers with all sorts of vegetables. [substeps] Note that dwarf banana trees can grow to be over 15 meters (49 feet) in height.
D. These trees only grow to around 1.5 m (5 feet) to 4 m (13 feet), can be grown indoors, and will not outgrow the pot that you put them in. Look online for different varieties of dwarf banana tree corms for sale.

Reply with exactly one uppercase letter out of A, B, C, or D.
",380
41166.0,Sports and Fitness,"[header] How to hike the pacific crest trail [title] Obtain 1 or more permits to hike the pacific crest trail. [substeps] If you intend to hike 500 miles (804.67 km) or more of the trail, obtain a permit from the pacific crest trail association. The permit application can be found at the following url: http: // www.pcta. Org/discover-the-trail/permits /.",B,"Context:
""[header] How to hike the pacific crest trail [title] Obtain 1 or more permits to hike the pacific crest trail. [substeps] If you intend to hike 500 miles (804.67 km) or more of the trail, obtain a permit from the pacific crest trail association. The permit application can be found at the following url: http: // www.pcta. Org/discover-the-trail/permits /.""

Which of the following endings best completes the context?

Choices:
A. [title] Scout the area before you start hiking. [step] Bring along backpacks, flashlights, non-slip slip mats, and anti-snow resistant boots.
B. If you intend to hike shorter distances, there are a variety of options for starting points. Find a starting point on the internet and obtain the necessary permit (s) to legally hike that area.
C. [title] Drive or bike to the pacific crest trail. [step] Take a long, circuitous route to the pacific crest trail site by using the 120 and 278 road systems running from : [substeps] 277 , 3.
D. [title] Start hiking at either the pacific crest trail or another hiking trail. [substeps] Hike 500 miles (804.67 km) or 400 miles (8.2 km) during the daylight hours.

Reply with exactly one uppercase letter out of A, B, C, or D.
",380
43212.0,Sports and Fitness,"[header] How to clean a camelbak bladder [title] Mix ¼ cup (59.15 ml) of baking soda with ¾ cup (177 ml) of water per liter volume. [step] The water needs to be hot, but not boiling, as this can damage the bladder. Mix the ingredients until they are well combined.",B,"Context:
""[header] How to clean a camelbak bladder [title] Mix ¼ cup (59.15 ml) of baking soda with ¾ cup (177 ml) of water per liter volume. [step] The water needs to be hot, but not boiling, as this can damage the bladder. Mix the ingredients until they are well combined.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Remove the stopper or screw that attaches to the toilet lid once the baking soda mixture is blended. Fill the tub as full as you can comfortably get it.
B. [substeps] For example, if your camelbak bladder holds 2 liters (8.45 cups) of water, then mix ½ cup (118. 3 ml) of baking soda with 1 ½ cups (354.8 ml) of water.
C. [substeps] If your water request does not include calcium in the baking soda mixture, you can try using white distilled water to remove some of the baking soda after boiling the water. If your water request does not include calcium, leave it in for another 30 minutes before removing it.
D. You'll need to stir the water into the urinary tract cavity several times before it reaches a temperature of 109.4 ° f (263.5 ° c). [substeps] Do not put water directly into the urinary tract, as this will cause steam.

Reply with exactly one uppercase letter out of A, B, C, or D.
",389
22724.0,Sports and Fitness,[header] How to identify garden snakes [title] Know what a garter snake (thamnophis spp. [step] ) looks like. Garter snakes are the most common type of snake in north america that is likely to be venture into your garden.,C,"Context:
""[header] How to identify garden snakes [title] Know what a garter snake (thamnophis spp. [step] ) looks like. Garter snakes are the most common type of snake in north america that is likely to be venture into your garden.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Garter snakes can have either flattened heads, long tails, or long straight bodies. Usually, garter snakes have tufted, hourglass-shaped bodies that extend between between their belly and their legs.
B. And in addition, garter snakes are extremely common in the united states as well as areas where the local population is less commonly escaped and away from your house. Look on the internet for articles or lists of snakes so you know exactly what they are that look like.
C. They have a variety of color possibilities, including a mix of greens and sometimes reds, browns, blacks, oranges, greys and yellows. Garter snakes are often referred to as garden or gardener snakes; they tend to be the most commonly encountered garden snake and if you do have them, they're a useful insect eater.
D. Approximately 2 to 6 in (46 to 60 cm) out from the surface of the ground, they can be found roaming around the habitats of rivers and ponds and are fairly common in other countries. [substeps] They are of average size, and if you look closely at them they should look like normal garter snakes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",383
28387.0,Work World,"[header] How to become a calvin klein model [title] Do cardio 4-5 days per week to stay lean. [step] A gym membership will be your best friend if you plan on having a future as a professional model. Begin performing cardiovascular exercise like running, swimming, cycling, or aerobics in order to stay trim and healthy.",C,"Context:
""[header] How to become a calvin klein model [title] Do cardio 4-5 days per week to stay lean. [step] A gym membership will be your best friend if you plan on having a future as a professional model. Begin performing cardiovascular exercise like running, swimming, cycling, or aerobics in order to stay trim and healthy.""

Which of the following endings best completes the context?

Choices:
A. [title] Buy fitness products at your local gym or pharmacy to prevent cramps in your joints. [step] Instead of buying a gym bag, try calling gyms and giving them your personal e-mail.
B. Playing sports is no different from going to a basketball game. [substeps] Make sure your workout areas are adequately covered in gym attire, including warm-up mats, sun screens, and treadmills, which can help even out your silhouette.
C. Your goal should be to get your heart rate up, break a sweat, and maintain a steady pace for 30 minutes to an hour at a time. [substeps] To continue seeing progress and maintain your figure, you'll need to find time to fit regular exercise into your busy schedule.
D. Avoid any membership after you've completed your first year. [substeps] You will be able to prevent muscle cramps and weight gain in the future by exercising for 3-4 days per week to keep lean muscle at bay and to work hard for 5 days a week.

Reply with exactly one uppercase letter out of A, B, C, or D.
",377
