ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
46381.0,Archery,Two men are standing in the inside of a room with several animal heads on the wall as well as archery posters. one guy,A,"Context:
""Two men are standing in the inside of a room with several animal heads on the wall as well as archery posters. one guy""

Which of the following endings best completes the context?

Choices:
A. is standing still holding an bow and arrow in his hand silently as the man in front of him talks about the proper way to shoot the bow.
B. takes a shot at an arrow and comes back not fully successful.
C. swings a bow and arrow making it to target, then releases the arrow.
D. demonstrates lighting a fire with a string.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
18988.0,Ice fishing,A nice show is a snowy landscape is shown with a campsite right along the tree line. A man is pulling something up from a hole in the snow as he appears to be fishing. he,D,"Context:
""A nice show is a snowy landscape is shown with a campsite right along the tree line. A man is pulling something up from a hole in the snow as he appears to be fishing. he""

Which of the following endings best completes the context?

Choices:
A. brings the object into the light of the campfire and captures it.
B. 's standing at the top of a ski slope talking.
C. takes a small bite out of the fruit as it sparkles in the bright winter sun.
D. continues pulling a long rope up from the hole until finally, a large fish is revealed at the end of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",171
28984.0,Playing accordion,A little girl plays accordion in a classroom pushing the buttons of the instrument with both hands. the girl,A,"Context:
""A little girl plays accordion in a classroom pushing the buttons of the instrument with both hands. the girl""

Which of the following endings best completes the context?

Choices:
A. bends her head to her left side and then stop playing.
B. played the key and accordion in the classroom.
C. blasts pointing keys, and itemizes the progressions to play.
D. plays the accordion continuously in the classroom stopping to make sure its alright and then continuing to play while almost running through the hallway and almost hitting students.

Reply with exactly one uppercase letter out of A, B, C, or D.
",154
7682.0,Playing drums,"As he continues to play, he grabs a black cloth and unfolds it over the drums to create a different sound. during the performance",A,"Context:
""As he continues to play, he grabs a black cloth and unfolds it over the drums to create a different sound. during the performance""

Which of the following endings best completes the context?

Choices:
A. , many photographers come on stage to film the guy until he finishes and the crowd gives him a standing ovation.
B. , the guitarist does his blower as he also plays his guitar.
C. , his face becomes agitated and there are spots of blood color visible.
D. he removes sealing tape from his drums and adds several other pieces to the same hole to finish the song.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
14069.0,Longboarding,"A boy stands, outdoors, holding a skateboard in his arms and then puts the board down and begins to step on it. the boy",C,"Context:
""A boy stands, outdoors, holding a skateboard in his arms and then puts the board down and begins to step on it. the boy""

Which of the following endings best completes the context?

Choices:
A. tries to take the skateboard, but there's not enough room for it to sit on the ground.
B. points at the camera, talks, talks some more then start walking away.
C. then stands on the board rocking back and forth on it.
D. then kneels down, puts his knee up and begins to slowly skate across the snow on the ice.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
40341.0,Making a lemonade,"The person press hard a lemon, and then cuts the lemmons and squeeze them using an electric citrus juicer. next",C,"Context:
""The person press hard a lemon, and then cuts the lemmons and squeeze them using an electric citrus juicer. next""

Which of the following endings best completes the context?

Choices:
A. , the cookie is rolled up in paper and put on a silver plate.
B. , the person taves the lemmons from a kermit, the person adds a stick to the boiling water and stirs.
C. , the person pours a glass of water in a jar, then adds the syrup, the lemon juice, slices of lemon and ice.
D. , the person put a mysterious substance in a bottle and measures them with the citrus juicer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",192
34960.0,Baton twirling,"They work well together and one of the girls does a flip while the other girl holds her, they continue on with the rest of their routine. they",A,"Context:
""They work well together and one of the girls does a flip while the other girl holds her, they continue on with the rest of their routine. they""

Which of the following endings best completes the context?

Choices:
A. end their routine, one of them kneeling and the other behind her and get up and walk off the stage.
B. are shown standing ready with their thumbs up and are turning to the side to grimace.
C. finish in one piece, the first girl pulls off her blindfold.
D. are shown on a stage playing a set of drums with passionate passion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
8568.0,Shoveling snow,A man holds up a basic snow shovel and demonstrates how to use it throwing a scoop of snow. The man uses a home made snow shovel to clear away small road. the man,D,"Context:
""A man holds up a basic snow shovel and demonstrates how to use it throwing a scoop of snow. The man uses a home made snow shovel to clear away small road. the man""

Which of the following endings best completes the context?

Choices:
A. shovels in the dry snow using a small metal shim on front the snow and then the shovel.
B. uses a single shovel to clear gravel without hitting any concrete.
C. moves techniques with the shovel and speaks to speak to more people after the snow clears.
D. picks up the shovel and points to the underside showing the construction details of it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",181
40128.0,Spread mulch,"The man walks towards another tree, while an individual can be seated in some kind of vehicle in the background and another individual dismounts from the vehicle. the man",D,"Context:
""The man walks towards another tree, while an individual can be seated in some kind of vehicle in the background and another individual dismounts from the vehicle. the man""

Which of the following endings best completes the context?

Choices:
A. then goes into the trees and pulls a long item out, including an umbrella.
B. in blue takes photographs of all of the trees in extreme outdoor exposure.
C. returns to his bike and pulls off the goggles stating that he has finished using the helmet.
D. points out something at the base of the tree while the camera zooms in for a closeup.

Reply with exactly one uppercase letter out of A, B, C, or D.
",174
36507.0,Spinning,"A young woman is standing in the middle of a gym with two dumb bells in her hands and a microphone attached to her head. When the lady finishes talking, she begins riding the elliptical before doing a set of lifting dumb bells. she",D,"Context:
""A young woman is standing in the middle of a gym with two dumb bells in her hands and a microphone attached to her head. When the lady finishes talking, she begins riding the elliptical before doing a set of lifting dumb bells. she""

Which of the following endings best completes the context?

Choices:
A. stands still for a moment and then raises the colored bell above her head then goes back and does it again.
B. finishes the first set and laughs as she talks to the camera.
C. stops running and takes a break and then begins to talk about the workout.
D. then returns on the bike and continues instructing the glass as the other women in the classroom mimic her behavior.

Reply with exactly one uppercase letter out of A, B, C, or D.
",198
32658.0,Shaving legs,Another man walks in scolding him and then eventually take off their shirts. They walk to the bathroom and rub shaving cream all over their legs. they,B,"Context:
""Another man walks in scolding him and then eventually take off their shirts. They walk to the bathroom and rub shaving cream all over their legs. they""

Which of the following endings best completes the context?

Choices:
A. are now looking at their injured leg and they grimace in pain like it hurts and looks in the mirror to make sure it is clean.
B. begin shaving their legs and hold up a razor smiling at the camera.
C. spit the shaving cream out of their mouths and continue to shave their legs.
D. show how they do this and rinse off in the sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",177
26724.0,Tumbling,"A boy is seen tumbling backwards and forwards in different locations and on different surfaces including grass, bounce tarps and mattresses. A boy is seen tumbling back and forward on grass lawns in different locations. the boy",A,"Context:
""A boy is seen tumbling backwards and forwards in different locations and on different surfaces including grass, bounce tarps and mattresses. A boy is seen tumbling back and forward on grass lawns in different locations. the boy""

Which of the following endings best completes the context?

Choices:
A. is then seen doing similar gymnastic moves on a mattress outdoors.
B. continues flipping and tumbling pushing against the wheel.
C. 's back flips and is seen again spinning around as well as many more clips of him flip and catapulting into the ceiling.
D. continues bouncing the tarps and makes tricks with them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",189
45302.0,Playing guitarra,Various types of guitars made from a variety of wood are shown. The guitarist is strumming the guitar with his pick as he plays his music. there,B,"Context:
""Various types of guitars made from a variety of wood are shown. The guitarist is strumming the guitar with his pick as he plays his music. there""

Which of the following endings best completes the context?

Choices:
A. are two other men strumming their guitars next to him with their knees.
B. are images of the guitar store and the kinds of guitars sold scrolling through the bottom of the screen.
C. 's text shown behind the man as he various lays out the chords on the guitars.
D. are several more hits of his playing playing and letting his fingers he the fingers on his guitar.

Reply with exactly one uppercase letter out of A, B, C, or D.
",176
35381.0,Plataform diving,A young girl is seen walking to the end of a diving board with several other people around her. The girl puts her arms up and then dives into the pool. she,D,"Context:
""A young girl is seen walking to the end of a diving board with several other people around her. The girl puts her arms up and then dives into the pool. she""

Which of the following endings best completes the context?

Choices:
A. remains there for a while getting out of the water and rounds back to where the crowd was standing and others are seen stepping off of the dive board.
B. swims back over to the others and is shown again diving into the pool sized pool.
C. is seen running around holding on to a rope, talking to the camera.
D. 's seen again coming to the surface in the pool and swimming over to the edge.

Reply with exactly one uppercase letter out of A, B, C, or D.
",183
48428.0,Putting on shoes,"Then, the man puts the right leg on a chair and bend to pretend put on socks. Then, the man take a rod to help enter the feet in the shoes. after",A,"Context:
""Then, the man puts the right leg on a chair and bend to pretend put on socks. Then, the man take a rod to help enter the feet in the shoes. after""

Which of the following endings best completes the context?

Choices:
A. , the man put the right leg on the chair and pretende tie the shoe.
B. , the man fumbles with the tv, after turns the faucet to wash the shoes.
C. , man puts his hands in the shoes and stands up.
D. , the man put the.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
27525.0,Making a cake,All three children wipe the baking tray and pour the batter into it. Then they stick it in the oven and bake the cake. once the cake,C,"Context:
""All three children wipe the baking tray and pour the batter into it. Then they stick it in the oven and bake the cake. once the cake""

Which of the following endings best completes the context?

Choices:
A. is done, they continue to talk and tease each other before wiping it down and stopping it's doing.
B. is ready they remove the wrapping paper and show the complete cake.
C. is ready, they put some white butter forsting on and decorate the cake with sprinkles.
D. is served, they continue to bake with the cookies.

Reply with exactly one uppercase letter out of A, B, C, or D.
",170
22687.0,Sharpening knives,"A man is giving advice on outdoor activities, specifically mushrooming and closeup is shown and the man talks about it. The man cuts one open and then cuts it in half. another man",B,"Context:
""A man is giving advice on outdoor activities, specifically mushrooming and closeup is shown and the man talks about it. The man cuts one open and then cuts it in half. another man""

Which of the following endings best completes the context?

Choices:
A. is shown while he is standing on a ladder trimming the fence while he talks.
B. talks about the experience.
C. follows suit to cut the wooden pieces and then cuts them all and continues talking and afterwards squeezing some out.
D. is shown doing the same thing and the first man begins to back pedal and cuts one again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",175
49200.0,Hand washing clothes,"A camera pans over a neighborhood of ramshackle houses. A woman stands, and begins to speak, another woman is sitting next to her. footage",A,"Context:
""A camera pans over a neighborhood of ramshackle houses. A woman stands, and begins to speak, another woman is sitting next to her. footage""

Which of the following endings best completes the context?

Choices:
A. begins of the two women doing chores-washing clothes on rocks at a stream, and walking back to the village.
B. shows several women exercising in elliptical machines.
C. of climbing is shown, followed by women climbing up on makeshift bedposts indoors.
D. then shows various individuals brushing leaves and trimming up shrubs with a lawn mower.

Reply with exactly one uppercase letter out of A, B, C, or D.
",172
41143.0,Ballet,The woman starts doing some ballet moves. She continues to dance to ballet moves as the little girl walks away. the woman ballerina,A,"Context:
""The woman starts doing some ballet moves. She continues to dance to ballet moves as the little girl walks away. the woman ballerina""

Which of the following endings best completes the context?

Choices:
A. twists and twirls on her toes as she dances to music.
B. kneels by the side of room and performs some more ballet moves.
C. appears less than 65 minutes later and the lady waves at the camera.
D. is shown again moving around on a high positioned on a hopscotch paquette way above the ground.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
43893.0,Starting a campfire,The camper then shows various sized sticks in his hands and others that he breaks in two. The young man breaks sticks with his foot and carries them to the campsite. the young man,A,"Context:
""The camper then shows various sized sticks in his hands and others that he breaks in two. The young man breaks sticks with his foot and carries them to the campsite. the young man""

Which of the following endings best completes the context?

Choices:
A. builds a fire with the various sized sticks in the fire ring and lights it.
B. then comes in the same beige tent and shows the camera an sat board and other gear, then we see his face and the boy's for the first time, the boy laughs and somehow ends up laughing again.
C. pitches the sticks and is seen again tossing a stick.
D. resumes putting leaves on the ground and send them in a pile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",196
46844.0,Scuba diving,A black screen appears with white letters explaining it is about scuba diving. there,D,"Context:
""A black screen appears with white letters explaining it is about scuba diving. there""

Which of the following endings best completes the context?

Choices:
A. is a female diver swimming in the murky water, getting ready to throw the rock across the pool.
B. are balloons attached to the ocean floor with a sign showing their name as the company that keeps them.
C. 's a man dressed in a water polo shirt and grey cargo shorts and scuba diving in the water with and underwater environment on and continues talking.
D. are five people underwater with scuba gear holding hands and practicing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",171
17206.0,Doing crunches,Man is sitting in a bed in a living room talking to the camera and showing how to do abs. the man,B,"Context:
""Man is sitting in a bed in a living room talking to the camera and showing how to do abs. the man""

Which of the following endings best completes the context?

Choices:
A. then shows how to shave with a razor and down stairs using legs.
B. lay on the bed and start doing crunches.
C. starts shaving with his hands with a razor and have clothes put on.
D. hold a paper in s left hand and stretches the form to the wall and crawl on it until the chested man takes a look woseeer his abs and twirl to talk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
13461.0,Layup drill in basketball,Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run. the kid,B,"Context:
""Man throw the ball with someone in the other side of the court and make a lay up and the kids behind him in the court do the same. The coach os hlping the girl to catch the ball and run. the kid""

Which of the following endings best completes the context?

Choices:
A. walks to the court and score.
B. make a throw and then score a basket adn the kids behind her keeps doing the same.
C. hits the ball to began on the circle.
D. jump in the air and is carried to the court.

Reply with exactly one uppercase letter out of A, B, C, or D.
",155
49265.0,Tango,Chelsea and mark seem to work very well together as they elegantly execute their dance moves step by step. he,D,"Context:
""Chelsea and mark seem to work very well together as they elegantly execute their dance moves step by step. he""

Which of the following endings best completes the context?

Choices:
A. 's performing a handstand gracefully with her firmly planted at his back.
B. her starts flipping her slightly and she does a lot of flips, she even high fives him.
C. rolls the woman on the ground and he shackles her hands together before marking her cheek with a purple velvet marker and bowing before completing his dance.
D. picks her up and turns around in circles before bringing her back down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",177
47131.0,Disc dog,A man trains his dog how to catch frisbees and perform tricks and stunts on a large grass covered field by himself. a man,C,"Context:
""A man trains his dog how to catch frisbees and perform tricks and stunts on a large grass covered field by himself. a man""

Which of the following endings best completes the context?

Choices:
A. talks while frisking a yellow and black dog while doing tricks and parking a shiny blue car.
B. throws frisbees from his back to the dog as well as several other tricks as well.
C. throws a red frisbee at a white and brown dog and the dog catches it and brings it back.
D. watches an occasional black dog as he practices tricks with his dog along with others.

Reply with exactly one uppercase letter out of A, B, C, or D.
",178
5138.0,Walking the dog,An intro leads into a woman performing several different tricks with a dog and showing text for how to perform the trick. the woman,C,"Context:
""An intro leads into a woman performing several different tricks with a dog and showing text for how to perform the trick. the woman""

Which of the following endings best completes the context?

Choices:
A. is seen walking around a stable in a show dog pose.
B. also uses several other tricks in getting the dog to perform moves while showing off his kicks and rubs.
C. continues performing tricks with the dog and end by walking to the camera.
D. then shows off her juggling equipment while showing off her hands and somersaults.

Reply with exactly one uppercase letter out of A, B, C, or D.
",154
833.0,Paintball,"The end of the road appears with the word ""paintball fails"" above it and pictures of paintball below it. The words ""friendly fire"" appear. a group of people",D,"Context:
""The end of the road appears with the word ""paintball fails"" above it and pictures of paintball below it. The words ""friendly fire"" appear. a group of people""

Which of the following endings best completes the context?

Choices:
A. wearing red camouflage throws a paintball gun at a target for target practice.
B. are on the paintball field, throwing multi colored balls around.
C. are standing around shooting bows and arrows and one of them holds a large hoop with stones in it.
D. play paintball on a grassy field with inflatable obstacles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
36284.0,Getting a tattoo,A woman is seen bending down and peeling paper off a mans back. The man leans forward the woman begins tattooing him while several shots are shown of sessions. the woman,B,"Context:
""A woman is seen bending down and peeling paper off a mans back. The man leans forward the woman begins tattooing him while several shots are shown of sessions. the woman""

Which of the following endings best completes the context?

Choices:
A. continues to pull back the paper peeling it off.
B. continues tattooing the man and shows off the tattoo in the end.
C. continues to brush with the needle and ends with the man laying still.
D. does the tattoo down the front of the man.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
42911.0,Making a cake,Woman is standing in a kitchen in front of a camera and showing ingredients on top of table. woman,B,"Context:
""Woman is standing in a kitchen in front of a camera and showing ingredients on top of table. woman""

Which of the following endings best completes the context?

Choices:
A. is laying white flour in a hot pan and pour the flour in the refrigerator, then put chocolate chips on top.
B. is pouring the ingredients inside a kitchen aid and mixing them and explaining to the camera how to do the paste.
C. is putting some silver cut flowers in the middle of table and pile them together.
D. is preparing a game of pasta in a glass bowl and puts the noodles in a boiling pot.

Reply with exactly one uppercase letter out of A, B, C, or D.
",181
47504.0,Elliptical trainer,This man is in the public gym to workout and he is standing on the treadmill just walking. there,A,"Context:
""This man is in the public gym to workout and he is standing on the treadmill just walking. there""

Which of the following endings best completes the context?

Choices:
A. is also other people walking around farther around behind him.
B. are dodges and kickboxing movements doing the same moves as the man is.
C. is a man doing curves on the treadmill, after different scenarios are shown that he is doing crunches on the machine.
D. is a closeup of his starting position which includes legs and at times he lifts one leg to better balance on the treadmill.

Reply with exactly one uppercase letter out of A, B, C, or D.
",166
4041.0,Baking cookies,The lady then moves to a counter and adds a piece of baking paper over two large racks. She then grabs the boiling hot water and pours it into the mug. she,D,"Context:
""The lady then moves to a counter and adds a piece of baking paper over two large racks. She then grabs the boiling hot water and pours it into the mug. she""

Which of the following endings best completes the context?

Choices:
A. then sharpens the knife points over the baking paper and measures it out.
B. adds sliced lemons and puts the lemon slices onto a plate.
C. adds curlers to the mug and adds the marshmallows.
D. returns back to the counter and begins placing rolls of cookie dough on the racks.

Reply with exactly one uppercase letter out of A, B, C, or D.
",168
19362.0,Making a lemonade,"A woman is standing in the kitchen, she is talking with her hands and explaining how to make some sugarless lemonade. she",B,"Context:
""A woman is standing in the kitchen, she is talking with her hands and explaining how to make some sugarless lemonade. she""

Which of the following endings best completes the context?

Choices:
A. takes the pitcher, adds onion to it and adds the lemonade to the blender, puts it on the counter and then pours it into a cookie bowl.
B. turns to the counter where the ingredients are, she grabs a lemons and begins to cut it in half.
C. pours the creamy mixture into a glass and shakes it.
D. mixed a bit of the mixture together in a jar and measures it with a cloth.

Reply with exactly one uppercase letter out of A, B, C, or D.
",179
34183.0,Shuffleboard,There two other men standing a few yards away with their cue sticks. A woman with gray hair and a yellow shirt is seen playing shuffleboard. there,A,"Context:
""There two other men standing a few yards away with their cue sticks. A woman with gray hair and a yellow shirt is seen playing shuffleboard. there""

Which of the following endings best completes the context?

Choices:
A. are two discs on the ground that get hit by another disc.
B. are two signs on the board that read "" chris smith "" and "" fun 14 minutes "".
C. are about three middle aged men playing shuffleboard in an empty room with two walls filled with different screens of the players playing.
D. is also a group of people wearing pinata hats playing shuffleboard in an indoor grassy yard.

Reply with exactly one uppercase letter out of A, B, C, or D.
",179
38989.0,Baking cookies,"After, the counter is shown and there is a cut out tulip in cookie dough. She then grabs a stick and places it in the middle. once the stick",C,"Context:
""After, the counter is shown and there is a cut out tulip in cookie dough. She then grabs a stick and places it in the middle. once the stick""

Which of the following endings best completes the context?

Choices:
A. first comes out, the screen goes into blue mode and the book appears.
B. is in, she raise it above her head, grab a red metal fork with a fresh flower on it and then stick it in her bottom lip.
C. is in, she adds a piece of cookie dough to the back to make sure the stick is in place and begins talking.
D. placement is complete, she adds another one to the mix and the product is won.

Reply with exactly one uppercase letter out of A, B, C, or D.
",184
1554.0,Cleaning windows,"A young man puts detergent in a blue bucket, then shows and explains how to clean a screen windows using a squeegee. After, the young man cleans the wet screen with a cloth. the young man",C,"Context:
""A young man puts detergent in a blue bucket, then shows and explains how to clean a screen windows using a squeegee. After, the young man cleans the wet screen with a cloth. the young man""

Which of the following endings best completes the context?

Choices:
A. moves the hood of a car from the windshield.
B. explains how to clean the windows of a rubik's cube where the card cabinet sit.
C. compares a dirt screen with the clean one and gives a thump up.
D. shows the handle of the squeegee and wipes the screen, then takes off his shirt and oughs on a sponge.

Reply with exactly one uppercase letter out of A, B, C, or D.
",185
5120.0,Arm wrestling,"Two women are on a stand opposite one another at a table beginning to arm wrestle. There is a brief hold up before they begin, because their thumb positing is inaccurate. once they",D,"Context:
""Two women are on a stand opposite one another at a table beginning to arm wrestle. There is a brief hold up before they begin, because their thumb positing is inaccurate. once they""

Which of the following endings best completes the context?

Choices:
A. have given each other a high five, they hold out the no off sign after each other's initial victory.
B. get to the middle they begin to fold violently and together.
C. have successfully moved their hands, they go back to their team drinking and exhaling while the crowd watches them.
D. finally begin, the girl on the left wins but she is quickly stopped and they have to restart and the same girl wins again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",188
45480.0,Preparing salad,A man wearing a tank top holds a bowl of leafy greens and a salad dressing up to the camera. The man then places the leafy greens on a blue plate. the man,B,"Context:
""A man wearing a tank top holds a bowl of leafy greens and a salad dressing up to the camera. The man then places the leafy greens on a blue plate. the man""

Which of the following endings best completes the context?

Choices:
A. then puts an ice cream cone on top of the ice cream.
B. then pours the salad dressing over the leafy greens and mixes it with his hands.
C. continues to talk to the camera while he shows moves, cuts up greens, and peels up lettuce.
D. turns around and gargles the salad.

Reply with exactly one uppercase letter out of A, B, C, or D.
",173
38786.0,Tennis serve with ball bouncing,Very short scenes of athletes training in various sports are shown. A man prepares to play tennis. The man talks to someone off screen. scenes of the man playing tennis,A,"Context:
""Very short scenes of athletes training in various sports are shown. A man prepares to play tennis. The man talks to someone off screen. scenes of the man playing tennis""

Which of the following endings best completes the context?

Choices:
A. are shown, interspersed with short clips of the man talking, while text overlay explains tennis.
B. in country are shown.
C. in a busy setting with various athletes, fans, coaches, a memorabilia collection, the hula hoops-individual tennis players interviewed.
D. in different venues such as a city, beaches, and polo grounds are shown in quick flashes before the closing screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",183
18588.0,Shaving legs,A boy is sitting inside on a chair shaving his legs with shaving cream. His sister is shaving his other leg for him. he,A,"Context:
""A boy is sitting inside on a chair shaving his legs with shaving cream. His sister is shaving his other leg for him. he""

Which of the following endings best completes the context?

Choices:
A. most likely lost a bet and now he has to pay the price which is the leg shaving.
B. takes his pants off while his mother is in the bathroom.
C. rubs shaving cream on his jeans and then she gets off the chair and gets back to shaving his legs again.
D. pulls his leg back to shave more.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
45381.0,Knitting,There's a man named john george talking about his knitting experience in the class. he along with his other fellow knitters,A,"Context:
""There's a man named john george talking about his knitting experience in the class. he along with his other fellow knitters""

Which of the following endings best completes the context?

Choices:
A. demonstrates how they knit.
B. are using small sweaters donated by many people during the winter season.
C. and one of them asks him a question about his family history.
D. discuss using a dyes dials system for keeping warm and besides, he's got already worked out several sports events for his knitting class.

Reply with exactly one uppercase letter out of A, B, C, or D.
",154
28690.0,Drum corps,The band continues to play and then the four people with the cymbals stop playing and begin to turn around as the band continues to play. after a few measures,D,"Context:
""The band continues to play and then the four people with the cymbals stop playing and begin to turn around as the band continues to play. after a few measures""

Which of the following endings best completes the context?

Choices:
A. , the people turn around.
B. , a girl in a black shirt steps forward and begins to jump and twirl her arms around.
C. , the bagpipes begin to play and the drummer starts spinning his body spinning the stick against the cymbals.
D. , they turn around and continue to play with the rest of the band.

Reply with exactly one uppercase letter out of A, B, C, or D.
",163
45592.0,Spread mulch,A woman is seen speaking to the camera and leads into several clips of a home and a person spraying a hose. A person pulls up weeds and lays down dirt for flowers. the woman,D,"Context:
""A woman is seen speaking to the camera and leads into several clips of a home and a person spraying a hose. A person pulls up weeds and lays down dirt for flowers. the woman""

Which of the following endings best completes the context?

Choices:
A. rides with a leaf blower and lays down dirt on the ground while still speaking to the camera.
B. continues washing a car and lays it down.
C. continues speaking with the camera and leads into her spraying more dirt around a lawn and leads into her pushing dirt on behind a bush.
D. continues laying down soil and showing off her flowers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",180
21165.0,Volleyball,A man is shown talking to a camera followed by him and another woman standing near a volleyball net. The man throws the ball to the girl who bounces it back to him. he,A,"Context:
""A man is shown talking to a camera followed by him and another woman standing near a volleyball net. The man throws the ball to the girl who bounces it back to him. he""

Which of the following endings best completes the context?

Choices:
A. continues to speak and demonstrate various volleyball moves to do appropriately.
B. throws the ball back to her first and she grabs it to return it.
C. lays down on a volleyball nets and a person jumps on top and helps him.
D. scores by jumping on the game goal several times and quickly taking a shot.

Reply with exactly one uppercase letter out of A, B, C, or D.
",167
15918.0,Putting in contact lenses,A woman is holding a contac lense on her index finger and with her other hand open the eye to put the contact. woman,D,"Context:
""A woman is holding a contac lense on her index finger and with her other hand open the eye to put the contact. woman""

Which of the following endings best completes the context?

Choices:
A. is spreading the lens from the second eye with a sharpened ruler.
B. then inserts the mans eye between two fingers and receives a piercing and cleans the area.
C. is standing in a patio of a large house holding a bottle of vaseline.
D. is in front of a camera showing how to put contact lenses.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
32.0,Getting a haircut,He then combs it and blow dries his hair after styling it with gel. He uses an electric clipper to groom the sideburns and the temples. he,B,"Context:
""He then combs it and blow dries his hair after styling it with gel. He uses an electric clipper to groom the sideburns and the temples. he""

Which of the following endings best completes the context?

Choices:
A. places six screws on the front of the hair then runs the electric clipper through his hair and snips it for results.
B. also trims the back and sides of his head with the clippers.
C. gently sprays product over the hair, shaving it so it seems like a long flowing bob.
D. then sections his hair off and applies the gel.

Reply with exactly one uppercase letter out of A, B, C, or D.
",172
11472.0,Throwing darts,A man in a striped shirt prepares to throw dart at a dart board. The man throws three darts at the dartboard. the camera man,A,"Context:
""A man in a striped shirt prepares to throw dart at a dart board. The man throws three darts at the dartboard. the camera man""

Which of the following endings best completes the context?

Choices:
A. pans to the side of the dartboard and zooms in on the darts as the man in the striped shirt reaches for the dart board.
B. watches the dart board.
C. watches the darts as they strike the board.
D. cuts the camera person off and removes the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",157
9966.0,Drinking coffee,"She sits on a toilet appearing, with parts of her blurred out and appears to be in distress. the woman",C,"Context:
""She sits on a toilet appearing, with parts of her blurred out and appears to be in distress. the woman""

Which of the following endings best completes the context?

Choices:
A. speaks to the camera for a little bit and the words "" saying something capsule "" and "" crying chug "" appear on screen.
B. is interviewed, and seven rounds are played to show a close up of herself, wearing a costume and putting makeup on.
C. stands up and washes her hands.
D. sings while submerged under water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
12469.0,Polishing forniture,We see a woman dressed in red standing in a room of a house. She is talking about a table in front of her. she,B,"Context:
""We see a woman dressed in red standing in a room of a house. She is talking about a table in front of her. she""

Which of the following endings best completes the context?

Choices:
A. holds up a blade in the air.
B. picks up some furniture polish, and applies it to the wood, polishing it with a sock she has put over her hand.
C. walks over to it, picks up a pair of shoes, and holds them up.
D. pins her hair in two places and puts on makeup.

Reply with exactly one uppercase letter out of A, B, C, or D.
",158
31267.0,Layup drill in basketball,A basketball player is seen jumping under a basketball ball net and shooting a ball continuously at the net. she,B,"Context:
""A basketball player is seen jumping under a basketball ball net and shooting a ball continuously at the net. she""

Which of the following endings best completes the context?

Choices:
A. continues jumping around the court with the ball throwing it off into the distance and back again.
B. continues shooting and the video ends with various text across the screen.
C. continuously throws the ball over the hoop to another child who dives in after it and takes it away.
D. is seen again in a different shot jumping over a net and shooting a ball straight across it over the net.

Reply with exactly one uppercase letter out of A, B, C, or D.
",160
7466.0,Shoveling snow,A man speaks to the camera while a woman behind him shovels snow. The man lifts up snow and throws it at the girl while the camera pans around. the man,B,"Context:
""A man speaks to the camera while a woman behind him shovels snow. The man lifts up snow and throws it at the girl while the camera pans around. the man""

Which of the following endings best completes the context?

Choices:
A. pushes snow off from the camera and stands on his hands to show it to the camera the whole time.
B. then begins shoveling while the girl throws snow up in the air.
C. continues talking and a man behind her puts a roof on the car.
D. scrambles to put the snow out and a man with a shovel help her shovel the snow.

Reply with exactly one uppercase letter out of A, B, C, or D.
",172
40804.0,Playing rubik cube,Then a group of people start trying to a puzzle to see who is the fastest. another boy in a blue shirt,D,"Context:
""Then a group of people start trying to a puzzle to see who is the fastest. another boy in a blue shirt""

Which of the following endings best completes the context?

Choices:
A. and a girl in a black dress welds a piece of metal being welded onto a board with tools.
B. begins pulling something out of his mouth and ends up looking at the puzzle.
C. , who is also wearing a helmet and keeps tumble ing to the ground.
D. come up and starts to solve it and when he does the girls give hime a prize.

Reply with exactly one uppercase letter out of A, B, C, or D.
",162
