ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
20240.0,Mixing drinks,Woman is standing in front of a counter talking to the camera and showing drinks. Woman grabbs the juice and liquor and and serve it in a cup. woman,D,"Context:
""Woman is standing in front of a counter talking to the camera and showing drinks. Woman grabbs the juice and liquor and and serve it in a cup. woman""

Which of the following endings best completes the context?

Choices:
A. is standing in a room and run to the cup.
B. is inside a house and helps the girl pour it in the cups.
C. grabs a provolone and puts ice in it.
D. is showing in a bar how to prepare a cocktail.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
258.0,Polishing shoes,There is a man sitting on the ground shining a shoe. He applies ointment to the shoe and resumes buffing the shoe. the customer,B,"Context:
""There is a man sitting on the ground shining a shoe. He applies ointment to the shoe and resumes buffing the shoe. the customer""

Which of the following endings best completes the context?

Choices:
A. prepares them and then closes the shoe box as the shoe stops buffing.
B. moves his right foot down and places his left foot on the stand and the man starts polishing the shoe.
C. grabs the stop and goes back to buffing the shoe.
D. finishes buffing and stands up.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
36114.0,Running a marathon,He takes a run along the beach in early evening and passes a seal. He runs across a long bridge towards a city. he,A,"Context:
""He takes a run along the beach in early evening and passes a seal. He runs across a long bridge towards a city. he""

Which of the following endings best completes the context?

Choices:
A. runs through a long two lane tunnel.
B. gets back to the museum during office hours to change his tape recorder.
C. jumps off of many bridges onto the ocean surface.
D. goes down a long slope onto a bridge and is performing normal jumps down a ramp.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
28237.0,Pole vault,A young woman is standing at the foot of a pole vault track. She takes off and runs very fast towards it and makes it over the beam with relative ease. she,C,"Context:
""A young woman is standing at the foot of a pole vault track. She takes off and runs very fast towards it and makes it over the beam with relative ease. she""

Which of the following endings best completes the context?

Choices:
A. then walks around dodging the bars and scores.
B. makes a reconstructing of it and then is again celebrating that she made it over the beam successfully.
C. is then shown doing the same action in slow motion.
D. then runs towards home plate and cheers.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
39474.0,Ironing clothes,"From the ironing board, he grabs the iron and irons the shirt. He pauses and grabs another part of the shirt and irons that new area of the shirt. he",B,"Context:
""From the ironing board, he grabs the iron and irons the shirt. He pauses and grabs another part of the shirt and irons that new area of the shirt. he""

Which of the following endings best completes the context?

Choices:
A. stops and presses a button on the ironing board to starts again.
B. brings up another part of the shirt and irons that area.
C. finally irons the long sleeved shirt, showing his scars.
D. loosens the iron on the iron.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
38904.0,Paintball,A man stands in front of a paintball course with inflatable obstacles. A team leader holds a clipboard and goes over a game plan with other paintball players. the players,C,"Context:
""A man stands in front of a paintball course with inflatable obstacles. A team leader holds a clipboard and goes over a game plan with other paintball players. the players""

Which of the following endings best completes the context?

Choices:
A. practice then each teams member starts to report to the other for constructing the obstacles.
B. camp out in a wooded area near tents.
C. run out from behind a low wall and take cover behind inflatable barriers.
D. shoot high and throw the frisbees.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
34409.0,Kayaking,An athletic man is swimming around on a paddle board while another man gets behind and assists him. he,C,"Context:
""An athletic man is swimming around on a paddle board while another man gets behind and assists him. he""

Which of the following endings best completes the context?

Choices:
A. walks back and fourth as another man walks behind him.
B. makes it to the other side of the pool and another man comes over to help.
C. then flips the man forward and the man demonstrates how to flip yourself back over.
D. pulls hard on the rope, trying to win the competition.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
38630.0,Getting a piercing,The person piercing the ear sticks the needle in the ear. They then put an earring into the hole. they,D,"Context:
""The person piercing the ear sticks the needle in the ear. They then put an earring into the hole. they""

Which of the following endings best completes the context?

Choices:
A. pierce either the ear around the stud or inside the ear.
B. take the empty hole out of the ear and put on a clear pressure solution to seal it.
C. take the ear in their hand and he puts it inside a pinata.
D. wipe the blood off the ear with a napkin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
23511.0,Tango,People are standing back watching them do their dance. One of the men puts his foot out while the other turns him in circles. when the dance,A,"Context:
""People are standing back watching them do their dance. One of the men puts his foot out while the other turns him in circles. when the dance""

Which of the following endings best completes the context?

Choices:
A. is finally over both men shake hands and wave to the crowd.
B. is over a flag is shown on top of it.
C. is over an both of the men face off ferociously.
D. ends, the person in the front stands and holds on to their pants to pee.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
41034.0,Polishing forniture,"A man sits at a table talking. The man, now standing, pours paint thinner n a rag and wipes the table with the rag. the man",C,"Context:
""A man sits at a table talking. The man, now standing, pours paint thinner n a rag and wipes the table with the rag. the man""

Which of the following endings best completes the context?

Choices:
A. demonstrates how to do a tattoo then continues to talk.
B. sits on the chair and clears the chair with a water wipe the table.
C. sits at the table again while talking.
D. turns off a hose and wipes the table and layls on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
49681.0,Playing kickball,A young girl is outside walking from school talking. she,C,"Context:
""A young girl is outside walking from school talking. she""

Which of the following endings best completes the context?

Choices:
A. is then shown at an outdoor park doing some flips and tricks on the bars.
B. plays a bagpipes trying to become famous in her school.
C. begins to walk through a large field and several boys are playing kickball.
D. then runs her house on a dirt bike, jumped over a gate and down a steel stair ramp.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
46262.0,Doing karate,A lady and a man in karate uniforms practice kicks in a room with carpet. The lady almost falls trying to kick the man. The cameraman's finger is on the screen. the finger,D,"Context:
""A lady and a man in karate uniforms practice kicks in a room with carpet. The lady almost falls trying to kick the man. The cameraman's finger is on the screen. the finger""

Which of the following endings best completes the context?

Choices:
A. stops and then starts again and this man kicks.
B. is get stuck and the man removes it from the camera.
C. is on the camera showing how the ballerina moves her arms to parallel with her body.
D. returns on the screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
10362.0,Cleaning shoes,A man is seen holding onto a pair of shoes while speaking to the camera and spraying them down. the man,C,"Context:
""A man is seen holding onto a pair of shoes while speaking to the camera and spraying them down. the man""

Which of the following endings best completes the context?

Choices:
A. walks away with a face wash and hands the clean clothes to the camera.
B. continues to brush down the shoes while speaking to the camera.
C. scrubs the shoes down with a rag while continuing to speak to the camera.
D. then rubs down both shoes with his hands while stopping to speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
4292.0,Long jump,Several clips are shown of athletes running down a large track into a pit of sand. more people,A,"Context:
""Several clips are shown of athletes running down a large track into a pit of sand. more people""

Which of the following endings best completes the context?

Choices:
A. are shown running down the track performing impressive jumps as well as celebrating afterwards.
B. are shown running down the track in the end, getting prepared for a competition.
C. are seen running down the track on long boards as well as standing on the back of the board.
D. are seen running with a large glaze at their feet.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
5456.0,Plastering,There is a man in the corner who is smoothing material out on the ceiling above with a trowel. he,B,"Context:
""There is a man in the corner who is smoothing material out on the ceiling above with a trowel. he""

Which of the following endings best completes the context?

Choices:
A. then uses a band aid to remove the excess between the carpet and the wall.
B. scrapes the excess on a board he is holding and then smooths out more material on the ceiling.
C. is brushing some of the dried wax off of the ceiling.
D. uses a trowel to open the plaster to the side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
43362.0,Zumba,A man in a red shirt starts dancing next to a car with another woman. They join the woman walking with the stereo in her hand. several other people,B,"Context:
""A man in a red shirt starts dancing next to a car with another woman. They join the woman walking with the stereo in her hand. several other people""

Which of the following endings best completes the context?

Choices:
A. begin dancing on the same material.
B. join them as they walk and dance to the music.
C. walk to the room with their arms joined and are seen dancing around a room.
D. are sitting together on a sidewalk near the entrance to a strip club.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
9967.0,Carving jack-o-lanterns,Someone is showing the steps on how to carve a pumpkin. you,D,"Context:
""Someone is showing the steps on how to carve a pumpkin. you""

Which of the following endings best completes the context?

Choices:
A. place one foot on the pumpkin, and you firmly pull your head back.
B. open the pumpkin and put a wiffle card in it.
C. scrape a scoop of butter on the pumpkin.
D. choose a stencil and draw it on and then you get the carving tools, you also have to empty all the pumpkin goo out of the pumpkin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",129
5441.0,Shot put,Three people are knelled down holding a measuring tape. One boy gets up and holds a shut put. the boy,A,"Context:
""Three people are knelled down holding a measuring tape. One boy gets up and holds a shut put. the boy""

Which of the following endings best completes the context?

Choices:
A. then spins around and throws the shot put.
B. proceeds to wash his hands in the sink, and then stands in front of the mirror and kisses his fingers.
C. finally gets up and begins to knead.
D. grabs close to his beer making a long drink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
25136.0,Bullfighting,A close up of a bull is seen as well as another laying on the ground. Another bull is seen running off into the distance and chasing a person. several people,B,"Context:
""A close up of a bull is seen as well as another laying on the ground. Another bull is seen running off into the distance and chasing a person. several people""

Which of the following endings best completes the context?

Choices:
A. ride over the bull while chasing after it.
B. are seen running away from a bull in many shots as they chase them down.
C. are seen chasing after the bull chasing the rope in the pit.
D. are seen walking around after the bull attack.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
5215.0,Capoeira,They take a short break and walk around a bit before starting their performance again. People are clapping to a set rhythm. this,B,"Context:
""They take a short break and walk around a bit before starting their performance again. People are clapping to a set rhythm. this""

Which of the following endings best completes the context?

Choices:
A. is the second time they have successfully presented this move.
B. lasts for a long while.
C. time the man stops and takes a break in order to make sure the woman doesn't get bored playing like she did earlier.
D. time some of the numbers have left in the column.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
21938.0,Longboarding,. a young man wearing a white shirt and helmet and black pants,A,"Context:
"". a young man wearing a white shirt and helmet and black pants""

Which of the following endings best completes the context?

Choices:
A. is holding a skateboard in his hands as he walks.
B. and holding a red hammer is talking about where to store your hammer.
C. is skating on a skate board on front several people dressed in black skates and carrying chains and looking talking to others.
D. and black tights is playing his harmonica using keys for the whole performance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
24626.0,Polishing shoes,An older man shines a shoe and talks about how he shines shoes and how he learned to shine shoes as a child. The same man is shown shining another mans shoes. the same man,A,"Context:
""An older man shines a shoe and talks about how he shines shoes and how he learned to shine shoes as a child. The same man is shown shining another mans shoes. the same man""

Which of the following endings best completes the context?

Choices:
A. shines shoes in a shop while other people sit or walk around.
B. is polishing shoes as the first talks about them.
C. is shown high fiving and smiling.
D. is shown cleaning a new shoe and talking about what it is about.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
48630.0,Painting furniture,A close up of a drawer is shown as well as a woman painting the sides. She paints down on the opening and dips the brush into the paint. she,D,"Context:
""A close up of a drawer is shown as well as a woman painting the sides. She paints down on the opening and dips the brush into the paint. she""

Which of the following endings best completes the context?

Choices:
A. shows off the finished product and goes back to painting.
B. puts it back in the container and continues painting.
C. rinses the finished product off in the sink.
D. continues painting the furniture and looks back to speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
37616.0,Making a cake,"Chef judy koh appears is in a professional kitchen, speaking to the camera. she",D,"Context:
""Chef judy koh appears is in a professional kitchen, speaking to the camera. she""

Which of the following endings best completes the context?

Choices:
A. has a rag in her hand and is wiping the black butcher block countertop.
B. is demonstrating a boiled egg, mixing ingredients, and pouring a bowl in to boil.
C. is walking around a kitchen with several little pots, pans, and various plates, rakes, lettuce and stuff.
D. shows off a large metal pot and wisk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
2368.0,Camel ride,A little girl is guided as she mounts a camel at a station. a man,D,"Context:
""A little girl is guided as she mounts a camel at a station. a man""

Which of the following endings best completes the context?

Choices:
A. is then let loose as two more camel follow after his being released.
B. stops and money roll, then a young kid starts petting a camel as he talks.
C. opens a suitcase, removes the contents, and then places the camel into a large ring alongside others, one by one.
D. helps her as he leads the camel around.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
2752.0,Washing face,A girl is shown washing and scrubbing her face several times while speaking into the camera. she,D,"Context:
""A girl is shown washing and scrubbing her face several times while speaking into the camera. she""

Which of the following endings best completes the context?

Choices:
A. then rides a bike down the hill and gets her hair dried.
B. takes the lip stick out of her mouth while in the bathroom and begins brushing her teeth while still speaking into the camera.
C. gets her mascara out and then applies it to her face.
D. finishes by turning on the faucet and rinsing water through her face.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
11929.0,Polishing forniture,A close up of a wooden bench is seen followed by a person mixing ingredients together. a person,A,"Context:
""A close up of a wooden bench is seen followed by a person mixing ingredients together. a person""

Which of the following endings best completes the context?

Choices:
A. is then seen holding a rag and wiping down the bench.
B. adds a pan of food into the pan and chickens are shown flying in the air.
C. shaves a piece of wood near the bench.
D. dips a rag in freezer sauce and begins wiping the bench out with the rag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
25694.0,Preparing pasta,"There is a pot of boiling water on the stove shown, and then a person picks up a bag of noodles. the person",D,"Context:
""There is a pot of boiling water on the stove shown, and then a person picks up a bag of noodles. the person""

Which of the following endings best completes the context?

Choices:
A. sets the bag in a pot of water, then places noodles into.
B. adds spaghetti to the pasta in the pan, putting their pasta in with the food.
C. boils the noodles, then takes a hose and twists the noodles around the pot.
D. gets the noodles out and puts them in the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
1955.0,Disc dog,Various people are seen standing in an open area performing several tricks with their dogs. many people,C,"Context:
""Various people are seen standing in an open area performing several tricks with their dogs. many people""

Which of the following endings best completes the context?

Choices:
A. are seen performing tricks with their pets that go around and around while the camera captures their movements.
B. watch as the girls continue their tricks and their dogs play with them.
C. watch on the sidelines and more people continue to show tricks with their dogs.
D. walk around the area followed by others watching.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
27520.0,Making a cake,Then the little boy adds some raw eggs to the flour. The little girl in the middle stirs the mixture in circular motion. then she,C,"Context:
""Then the little boy adds some raw eggs to the flour. The little girl in the middle stirs the mixture in circular motion. then she""

Which of the following endings best completes the context?

Choices:
A. cuts up some mangos and puts them into a bowl with the egg.
B. goes to a mixing bowl to add more eggs in it many times.
C. adds some melted butter to the mixture and stirs it again.
D. scoops as around the pan and dumps around the dough.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
37744.0,Getting a piercing,A girl is sitting in a chair with a gloved man with his hands in her mouth. She is getting a piercing and the man is about to start. he,C,"Context:
""A girl is sitting in a chair with a gloved man with his hands in her mouth. She is getting a piercing and the man is about to start. he""

Which of the following endings best completes the context?

Choices:
A. looks away from the piercing as he holds onto the side of the chair.
B. pours a bucket of fluid into the girl's mouth.
C. sticks the needle through her bottom lip.
D. finishes and they get back on the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
438.0,Snow tubing,The skier going fast downhill is demonstrating how to turn and manage speed while going downhill. There are some people walking toward the ski mountain on a escalator. the skier,B,"Context:
""The skier going fast downhill is demonstrating how to turn and manage speed while going downhill. There are some people walking toward the ski mountain on a escalator. the skier""

Which of the following endings best completes the context?

Choices:
A. go up the hill going downhill and they pass the surfing area.
B. continues to ski downhill steadily on steep and winding slopes.
C. goes down the escalator slowly.
D. is now shown spinning and swinging his jump gear and begins to slides and bowling in the slope.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
9973.0,Table soccer,We see a foosball table and see people playing on the table. We see a person add a point by moving a silver bobble. we,A,"Context:
""We see a foosball table and see people playing on the table. We see a person add a point by moving a silver bobble. we""

Which of the following endings best completes the context?

Choices:
A. see a person score a point we then see the ending screen.
B. see a man break-dance in the middle of the table and people laugh afterwards.
C. see a man lift a bowling ball.
D. see a man raise the ball to his mouth and bite.

Reply with exactly one uppercase letter out of A, B, C, or D.
",131
41950.0,Getting a piercing,A woman is seen with markings on her tongue and a person placing paper towels on her tongue. the man,D,"Context:
""A woman is seen with markings on her tongue and a person placing paper towels on her tongue. the man""

Which of the following endings best completes the context?

Choices:
A. then begins kissing all over the girl's face while moving away to speak with her by the end.
B. then places supplies on her tongue while her lip is lit up.
C. then skates all around the girl and ties her hair into a bun.
D. then pierces the girls tongue and she looks at the camera smiling.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
2583.0,Hand washing clothes,Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink. subsequently he,A,"Context:
""Initially he starts to wash the clothes with both hands. Afterwards he adds more soap using two different bottles to the sink. subsequently he""

Which of the following endings best completes the context?

Choices:
A. keeps washing the clothes as he talks to the camera.
B. adds more soap to the washing machine and then proceeds to swirl and rinse the clothes.
C. ends by miming drinking the water in the sink.
D. grabs fabric to dry the clothes and shows how they fit him comfortably.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
10671.0,Ice fishing,One of the men cleans the fish scales. Then they cut the fish into small pieces and clean them up outside their garage. they,B,"Context:
""One of the men cleans the fish scales. Then they cut the fish into small pieces and clean them up outside their garage. they""

Which of the following endings best completes the context?

Choices:
A. then glue new fish scales onto the sides of the fish.
B. sharpen the knife to slice the fish to prepare batter covered fried fish.
C. put into a box and go out partying.
D. drop the pieces into a garbage can and we see the end title screen.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
49791.0,Hitting a pinata,A lady brings a stool for the boy to stand on but the little boy is unable to hit the pinata. the lady,B,"Context:
""A lady brings a stool for the boy to stand on but the little boy is unable to hit the pinata. the lady""

Which of the following endings best completes the context?

Choices:
A. presents the pinata in a display.
B. takes the boy off the stool.
C. throws the pinata and her son chases after it and returns twice.
D. pushes the boy to the floor, picks up and carries him up onto the pinata while the little painting child is watching.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
42036.0,Hurling,A person rolls in the grass after a fall and gets up to join a game of lacrosse. We see gear in the grass and a man speaking to the camera. men,B,"Context:
""A person rolls in the grass after a fall and gets up to join a game of lacrosse. We see gear in the grass and a man speaking to the camera. men""

Which of the following endings best completes the context?

Choices:
A. fight over lacrosse and are shown raking in the grass and talking to the camera.
B. play lacrosse and ladies cheer on the side.
C. are shown holding lacrosse sticks and a girl is seen hitting a ball with one.
D. are shown talking again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
48988.0,Beer pong,Ten red cups are set up in the shape of a triangle at the end of a beer pong table. several people,D,"Context:
""Ten red cups are set up in the shape of a triangle at the end of a beer pong table. several people""

Which of the following endings best completes the context?

Choices:
A. are sitting down on chairs surrounding the blue cups.
B. bring out the bowls and begin playing beer pong.
C. stand in the circles in front of the cups mixing together a substance and await interval from the opponent.
D. are then shown standing around the table preparing to throw the ball in the cups.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
1584.0,Getting a haircut,He then takes a razor and begins shaving the sides and the back of his head. He takes a pair of scissors and starts trimming the top part of hair. he,A,"Context:
""He then takes a razor and begins shaving the sides and the back of his head. He takes a pair of scissors and starts trimming the top part of hair. he""

Which of the following endings best completes the context?

Choices:
A. uses a black comb and scissors to point cut his hair.
B. clips the tails to give it a good shape.
C. starts with the back of his head that is now shaved.
D. combs all sections of his hair and finishes shaving around his crotch area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
4196.0,Beer pong,Guys point at the camera and laugh. A guy takes the golf ball out of the cup and attempts to drink the liquid. a guy,A,"Context:
""Guys point at the camera and laugh. A guy takes the golf ball out of the cup and attempts to drink the liquid. a guy""

Which of the following endings best completes the context?

Choices:
A. throws a golf ball with his back toward the table, lands it inside the cup, and leaves the room.
B. stands on a court and pushes a ball into a cup.
C. sits and talks with a friend while he interviews other players in the bathroom.
D. shoots holes in the table.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
47833.0,Shaving legs,She begins washing her leg with the soap while talking. She then uses a razor to shave her legs. afterward,D,"Context:
""She begins washing her leg with the soap while talking. She then uses a razor to shave her legs. afterward""

Which of the following endings best completes the context?

Choices:
A. , she applies shaving cream to her leg and begins shaving her leg into a near score line.
B. , she draws on her leg, showing off more leg area.
C. , she applies a lotion to her legs and smoking something, or drinking water.
D. , she smooths lotion onto her leg.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
30105.0,Washing face,A man sits on the sidewalk pouring water on his hands and washes his face. the camera,C,"Context:
""A man sits on the sidewalk pouring water on his hands and washes his face. the camera""

Which of the following endings best completes the context?

Choices:
A. is distracted by words that the man is using on his face.
B. pans in to a man wearing welding equipment and shows the man's face.
C. moves and we see other men sitting and standing on the sidewalk near their merchandise.
D. shows him backpacking in dirt and splashing water all over a mountain.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
18513.0,Rock-paper-scissors,Two men are seen sitting on each side of a table laughing with one another. the two,C,"Context:
""Two men are seen sitting on each side of a table laughing with one another. the two""

Which of the following endings best completes the context?

Choices:
A. then begin wrestling one another while men on a game balcony watch on and watch.
B. men then begin hitting one another while looking to the camera.
C. are then seen playing a game with one another and smacking the person who loses.
D. begin playing a game of lacrosse on the table while laughing as well as winning.

Reply with exactly one uppercase letter out of A, B, C, or D.
",130
20724.0,Skiing,He is now walking back up the mountain with difficulty. He skiis and walks up various hills. Skiis down a rather large hillside or mountain. he,C,"Context:
""He is now walking back up the mountain with difficulty. He skiis and walks up various hills. Skiis down a rather large hillside or mountain. he""

Which of the following endings best completes the context?

Choices:
A. skiers on an icy hill.
B. skis down more hills and repeatedly jumps over numerous waterfalls.
C. jumps off a hill and tries to do a 360 but falls.
D. is now walking over large logs in the snow.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
40060.0,Sailing,"A man is standing in front of a river, talking. He is sailing on a boat in the water. Directions explain the wind functions. the man",B,"Context:
""A man is standing in front of a river, talking. He is sailing on a boat in the water. Directions explain the wind functions. the man""

Which of the following endings best completes the context?

Choices:
A. begins gliding through the water with his sail under his arm.
B. is seen speaking again before disappearing.
C. pulls in and out of the rope as he describes how to hold it.
D. continues speaking, showing different methods of flowing water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
619.0,Having an ice cream,"After, the woman gives ice cream to the child, and then the woman cleans the child's mouth. an old woman",A,"Context:
""After, the woman gives ice cream to the child, and then the woman cleans the child's mouth. an old woman""

Which of the following endings best completes the context?

Choices:
A. feeds a boy ice cream.
B. hold the child and eats the ice cream, after the woman is giving baby ice cream to the child.
C. tries to stop the mother pray while giving a baby something else.
D. is standing using a white blower to blow snow.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
43677.0,Using parallel bars,The man does shoulder dips on the set of parallel bars. The man does push ups with his feet up on the parallel bars. the man,A,"Context:
""The man does shoulder dips on the set of parallel bars. The man does push ups with his feet up on the parallel bars. the man""

Which of the following endings best completes the context?

Choices:
A. does pull ups on one of the bars.
B. does a front lean over ready to perform front springs on the parallel bars.
C. does flop dances on the side bars of a set of parallel bars.
D. dismounts and shakes hands with a man from another set of parallel bars.

Reply with exactly one uppercase letter out of A, B, C, or D.
",133
18456.0,Hand car wash,A gas station is seen with a small billboard and stack of tires at the front entrance. a man,A,"Context:
""A gas station is seen with a small billboard and stack of tires at the front entrance. a man""

Which of the following endings best completes the context?

Choices:
A. has his car filled with gas before getting back in and is assistant by attendants.
B. stands in the car loading up a large sled.
C. and a woman then appear riding bikes as well as loading them up and loading them into a large truck.
D. comes out and pours several shooters into a bucket and then scrubs down the tire.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
45956.0,Longboarding,Several skateboarders are skating down a very steep hill recording themselves at the same time. they,C,"Context:
""Several skateboarders are skating down a very steep hill recording themselves at the same time. they""

Which of the following endings best completes the context?

Choices:
A. stop skateboarding there front of the camera.
B. skate down a very slow and steep hill before looking back again.
C. begin to show recordings of themselves doing different tricks as they ride down the hills.
D. stop their skateboarding and stop girls who are skateboarding behind them also stop young girls on the sides of ramps.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
48573.0,Pole vault,A large audience is seen cheering while a man stands ready and runs down a track. the man,D,"Context:
""A large audience is seen cheering while a man stands ready and runs down a track. the man""

Which of the following endings best completes the context?

Choices:
A. mashes pumpkins and zooms on the girls face.
B. jumps over the rope and at one point does a high jump but lands on his face.
C. is then seen riding down on a horse and ending by waving to the audience.
D. jumps over a pole and is followed by clips of more people jumping over a pole.

Reply with exactly one uppercase letter out of A, B, C, or D.
",132
49869.0,Mixing drinks,The man squeezes a halved lemon into the measurer and then into the glass. The man adds ice to the glass. The man shakes the liquid. the man,B,"Context:
""The man squeezes a halved lemon into the measurer and then into the glass. The man adds ice to the glass. The man shakes the liquid. the man""

Which of the following endings best completes the context?

Choices:
A. shakes the their together, stirs it and showcases the glass.
B. pours the shaken liquid into a smaller glass.
C. sits at the bar and surfs in the pool.
D. squeezes a liquid and then drinks the drink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
1792.0,Making a cake,"She shows a cake cooling on a metal rack. She demonstrates how to mix the ingredients in a mixer, then bake the cake. when it",B,"Context:
""She shows a cake cooling on a metal rack. She demonstrates how to mix the ingredients in a mixer, then bake the cake. when it""

Which of the following endings best completes the context?

Choices:
A. 's finished, it is pour over and placed in the oven.
B. is done, she turns it onto the rack to cool.
C. is ready, she shows the hit pan, then shows the contime cooling.
D. 's complete, it sparkles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",128
17456.0,Washing hands,"Once she turns the water on, she begins scrubbing her arms and under her nails for 15 minutes. next she",B,"Context:
""Once she turns the water on, she begins scrubbing her arms and under her nails for 15 minutes. next she""

Which of the following endings best completes the context?

Choices:
A. begins shaving her neck, upper arms and leg.
B. applies the soap and follows the same motions making sure to clean all the way up to her elbows before washing it off.
C. puts lotion on her legs and continues for 20 more minutes.
D. closes the cooler and adjusts the settings on the refrigerator.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
23408.0,Hand washing clothes,"A person puts a garment in a pail, then he adds detergent and water. then",A,"Context:
""A person puts a garment in a pail, then he adds detergent and water. then""

Which of the following endings best completes the context?

Choices:
A. , the man washes the cloth with his hand, and then pours water and rinse several times.
B. , the person holds the pail and pours the detergent in the cloth.
C. , the man dries the pail in a dryer.
D. , the person puts fresh cleaning solution and then cleans with his hands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
24815.0,Bathing dog,The dog waits until the woman grab a towel to dry the body of the dog. The dog looks angry and show his teeth. then,D,"Context:
""The dog waits until the woman grab a towel to dry the body of the dog. The dog looks angry and show his teeth. then""

Which of the following endings best completes the context?

Choices:
A. all the dogs starts to clean the dog.
B. it chase the woman for a bit and chase her but she walk away.
C. the woman put the towel into the cup so the dog can drink it.
D. , woman give a kiss to then dog.

Reply with exactly one uppercase letter out of A, B, C, or D.
",126
24990.0,Using parallel bars,He swings his legs and leaps with his arms across the parallel bars. A man does dips on the parallel bars. another man,B,"Context:
""He swings his legs and leaps with his arms across the parallel bars. A man does dips on the parallel bars. another man""

Which of the following endings best completes the context?

Choices:
A. walks into the double bars at the first level.
B. does dips down to his elbows on the parallel bars.
C. turns around and jumps on the parallel bars opposite of the first man.
D. does standing, flips, and lands, not even touching the link.

Reply with exactly one uppercase letter out of A, B, C, or D.
",125
14854.0,Preparing pasta,"A person slices and ground garlic and chop parsley. Then, the person adds the garlic in the hot oil in a pan. the person",A,"Context:
""A person slices and ground garlic and chop parsley. Then, the person adds the garlic in the hot oil in a pan. the person""

Which of the following endings best completes the context?

Choices:
A. cooks and drain the pasta, then put the pasta in the pot and add chicken broth, the cooked garlic, parsley, salt, pepper and cheese on top.
B. cook the cooked parsley in the pan.
C. put salt on the garlic and gather in a pot.
D. spreads garnish on garnish.

Reply with exactly one uppercase letter out of A, B, C, or D.
",134
3554.0,Doing crunches,The boy falls of and gets back on the ball before he falls off again. He tries to sit on the ball but the ball rolls away. he,D,"Context:
""The boy falls of and gets back on the ball before he falls off again. He tries to sit on the ball but the ball rolls away. he""

Which of the following endings best completes the context?

Choices:
A. tries again to sit on the ball.
B. sits again and another boy tries to pull him back on the ball.
C. walks away and the bell rings for the homerun.
D. retrieves it and continues to sit on and fall off the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",127
