ind,activity_label,ctx,answer,final_prompt,len_tk_gemma2_9b_it
32559.0,Education and Communications,"[header] How to oppose a motion to dismiss [title] Identify why the defendant seeks dismissal. [step] You should receive a copy of the defendant's motion to dismiss. Once you receive it, read through the document and look to see why the defendant seeks dismissal.",C,"Context:
""[header] How to oppose a motion to dismiss [title] Identify why the defendant seeks dismissal. [step] You should receive a copy of the defendant's motion to dismiss. Once you receive it, read through the document and look to see why the defendant seeks dismissal.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If you don't know why the defendant seeks dismissal, then find common grounds. The defendant could be trying to get in trouble for refusing to work with you because you aren't accepting credit on your debt, or because the defendant wants to get money.
B. You should identify the violation of the law and the causes of action, even if it is not the same thing as an excuse to dismiss. [substeps] For example, a defendant may complain of a big change in the values of the property in question and argue that making the change drastic means the home won't be put in good working order.
C. Generally, a defendant seeks to have a case dismissed for the following reasons : [substeps] You didn't serve the complaint properly on the defendant. You haven't stated a valid legal claim in your complaint.
D. [substeps] Often, people seek dismissal because they have broken the laws that govern the employment of similar workers. You can find out if the defendant has this reason in the lawsuit by reading the particular court's rules of civil procedure (or calling the clerk's office) and looking for the official complaint form on the court's website.

Reply with exactly one uppercase letter out of A, B, C, or D.
",346
41854.0,Youth,"[header] How to know if your boyfriend is going to dump you [title] Think about whether he keeps breaking plans or avoiding you. [step] If he stops calling regularly or text messaging you in the middle of the day (if this is something you normally did), that could be a sign. [title] Listen to your conversations.",C,"Context:
""[header] How to know if your boyfriend is going to dump you [title] Think about whether he keeps breaking plans or avoiding you. [step] If he stops calling regularly or text messaging you in the middle of the day (if this is something you normally did), that could be a sign. [title] Listen to your conversations.""

Which of the following endings best completes the context?

Choices:
A. [step] If he doesn't consistently get your texts, this may mean something's going on. If you hear him speaking out of turn to his friends, you could have a bad sense of whether you're going to get into the situation or whether you have it wrong.
B. [step] If he makes a habit of retexting you and never responds to what you want, then he might be trying to make you jealous. So, if he refuses to speak to you, that means his conversation is not over.
C. [step] Is he as interested in talking to you as he used to be? [title] Get physical. [step] If he's thinking about leaving, he won't want to hug or kiss you as much as he used to.
D. [step] If he keeps arriving at places like school--and all the time--this is a real sign. If he starts to hang out less or disappears off into his room throughout the day, or only comes home after class--that could be a big red flag.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
43723.0,Education and Communications,"[header] How to speak russian [title] Learn the russian alphabet. [step] The alphabet is a good place to start when you're learning to speak russian. Russian is a phonetic language, which means that more or less every russian letter corresponds to a single sound.",D,"Context:
""[header] How to speak russian [title] Learn the russian alphabet. [step] The alphabet is a good place to start when you're learning to speak russian. Russian is a phonetic language, which means that more or less every russian letter corresponds to a single sound.""

Which of the following endings best completes the context?

Choices:
A. To get comfortable in the lexicon, you will want to familiarize yourself with the letters in russian. This will help you spell each letter in russian correctly, to prevent slovenly letters and to connect the letters in russian to your overall pronunciation and pronunciation.
B. To get really comfortable with the russian alphabet, try learning the russian alphabet in russian using dictionaries like russian alphabet books or english literature. Try to learn the language and make sure that you understand it in russian before you start.
C. Lexicon would be formed when gersteins do not speak russian, or pronounced ,' swaskebzkachu' as if the letters were arabic. Russian create a variety of russian sounds, including : [substeps] Hand-clapping in russian.
D. Once you have learned to pronounce every letter of the alphabet correctly, learn what other sounds the letters can make for example o can be a sometimes in russian. [substeps] The russian alphabet is derived from the cyrillic alphabet and consists of 33 letters, including 11 vowels , 20 consonants and 2 letters which make no sound, but make a word sound harder or softer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
23884.0,Holidays and Traditions,"[header] How to make passover kid friendly [title] Shorten the seder to 2 hours instead of 4. [step] You can order online or buy children's haggadot (hebrew: "" telling "") so you can read to your children the story of passover. [title] Involve your children in all things passover.",C,"Context:
""[header] How to make passover kid friendly [title] Shorten the seder to 2 hours instead of 4. [step] You can order online or buy children's haggadot (hebrew: "" telling "") so you can read to your children the story of passover. [title] Involve your children in all things passover.""

Which of the following endings best completes the context?

Choices:
A. [step] Watching a movie, reading about passover, and sharing the burden of passover aloud will make children feel more welcome while you make sure children remain engaged with the story. [title] Spread the news to inform you of passover's importance.
B. [step] Having an unstructured day and showing your children is an important part of passover. Get your kids involved, and let them volunteer at the houses, taking turns finding places to help you plan activities.
C. [step] When telling of the 10 plagues, have the children make prop bags for them, such as finger puppets which represent each of the 10. Also, encourage them to make and perform a passover play, with the telling of the story of passover.
D. [step] Make sure they also understand what the story means to them, including the age group, religion, and related subjects. [title] Try to decrease number of common sources of culture if you want to bring passover together on your so you don't make slurs and useless content regarding religion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",338
7461.0,Pets and Animals,"[header] How to give your small dog enough exercise [title] Consider your dog's breed. [step] Research your dog's breed for specific exercise requirements and talk with the vet for specific recommendations. It's important for your small dog to get exercise, especially to reduce the risk of obesity and joint problems.",B,"Context:
""[header] How to give your small dog enough exercise [title] Consider your dog's breed. [step] Research your dog's breed for specific exercise requirements and talk with the vet for specific recommendations. It's important for your small dog to get exercise, especially to reduce the risk of obesity and joint problems.""

Which of the following endings best completes the context?

Choices:
A. Show your vet the correct breed for your small dog's size : [substeps] Miniature bulldogs: miniature dogs require between four and six hours of exercise per day. If your small dog cannot stand to do this, it will need to be allowed to chew on kibble at least three times a day.
B. You'll also need to tailor the types of exercise to your dog's breed. [substeps] For example, small terriers and toy breeds will thrive with a few 15 minute walks a day along with active games inside or outside the house.
C. [substeps] If you have a dog, choose a workout that is safe for your small dog. Your dog should be able to handle 30 to 45 minutes of vigorous exercise at a time, and should not be restricted to a very light breed like a labrador retriever or rambunctious rottweiler.
D. [substeps] If your dog is a purebred dog, you may want to adopt another breed. However, equine breeds were bred primarily for the breeding of puppies.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
35913.0,Travel,"[header] How to travel route 66 [title] Schedule your trip during the spring or fall. [step] Route 66 gets extremely hot during the summer, and portions of the road may become unsafe during the winter. For the most pleasant driving conditions, schedule your trip between march and early june or between september and november.",C,"Context:
""[header] How to travel route 66 [title] Schedule your trip during the spring or fall. [step] Route 66 gets extremely hot during the summer, and portions of the road may become unsafe during the winter. For the most pleasant driving conditions, schedule your trip between march and early june or between september and november.""

Which of the following endings best completes the context?

Choices:
A. If you live in an area with low snowfall, you may find it easier and more useful to bring one car for shorter routes. [title] Understand the dangers of location-66 day.
B. [substeps] If you're trying to make a trek through a national park in spring or summer, set aside 48 hours per day to spend for your excursion at that time. If you want to travel the u.s., book your trip less than a few weeks before the last peak hours of the summer months.
C. [substeps] Oklahoma and texas get a lot of tornados between late april and early june. If you travel during these times, make sure to keep an eye on local weather forecasts for any tornado warnings or watches.
D. [substeps] In most states, route 66 is at least 30 miles (91 km) from your hotel, and summer residents are perfectly safe on the route. Driving ahead of 125 miles (6.0 km) is sufficient for most vehicles since 125 miles (16 km) is averaging 140 miles (136 km).

Reply with exactly one uppercase letter out of A, B, C, or D.
",349
43629.0,Travel,"[header] How to travel the world [title] Decide where to travel. [step] The world is a big place, and there are many, many different places you can visit. Decide if you want to spend all of your time in a single country, a single continent, or if you truly want to travel over the entire globe.",B,"Context:
""[header] How to travel the world [title] Decide where to travel. [step] The world is a big place, and there are many, many different places you can visit. Decide if you want to spend all of your time in a single country, a single continent, or if you truly want to travel over the entire globe.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Country-to-country travel can be convenient, because you can decide the type of place you want to go, or who you want to visit. In some countries, country-to-country travel is fast-paced, meaning you won't have to do much research to find the best place.
B. It can be helpful to start your international travel in a location you've been to before, and branch out further from there. [substeps] Certain countries (especially in asia) can be less expensive for western travelers, although they may lack some of the amenities that we've grown used to.
C. [substeps] An alternate explanation might be: london, paris, paris: paris is only a few hundred kilometres, and many people who visit paris are very thrill seekers, too. Some places in your country, besides london, are less popular.
D. [substeps] There are many countries out there, ranging from northern europe to southeast asia to central asia and south korea. The 3 main major cities you can visit are the capital city of the greek republic and the downtown of asia.

Reply with exactly one uppercase letter out of A, B, C, or D.
",342
1575.0,Food and Entertaining,[header] How to clean chitterlings [title] Purchase your chitterlings. [step] You can find chitterlings at some supermarkets or purchase them directly from a butcher. Always buy about twice as many chitterlings than you want to end up with.,D,"Context:
""[header] How to clean chitterlings [title] Purchase your chitterlings. [step] You can find chitterlings at some supermarkets or purchase them directly from a butcher. Always buy about twice as many chitterlings than you want to end up with.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Chitterlings come in all colors, shapes, and sizes, so finding a brand that stands out and gives you a sense of style and confidence in working with chitterlings is crucial to achieving a good teaching experience. [title] Remove old and broken chitterlings.
B. Be wary of grocery stores that offer refrigerated chitterlings, however. Refrigerated chitterlings are quite fat and hard to clean, and you'll typically have to ask for both frozen and fresh chitterlings before it's safe to eat.
C. You can also make a trip to a country store that sells chitterlings for a pretty low price, for example, and get a lot of chitterlings. [substeps] Take out your supplies and tips from the grocery store, and make up to five chitterlings that you want to use every day.
D. Chitterlings shrink when boiled and cooked, so you'll end up with fewer chitterlings than you started with. [substeps] You'll need to clean the chitterlings even if the kind you purchase say they've been pre-cleaned.

Reply with exactly one uppercase letter out of A, B, C, or D.
",332
39909.0,Education and Communications,[header] How to finish your homework [title] Set aside a specific time to do your homework. [step] Doing your homework at the same time each day will help you develop a regular routine. Just make sure it's a time when you'll likely be alert and motivated.,A,"Context:
""[header] How to finish your homework [title] Set aside a specific time to do your homework. [step] Doing your homework at the same time each day will help you develop a regular routine. Just make sure it's a time when you'll likely be alert and motivated.""

Which of the following endings best completes the context?

Choices:
A. [substeps] For instance, try setting aside a time you know you can work well such as an hour or 2 before dinner, or if you're a night owl, after dinner. [title] Work in blocks of time with breaks in between each block.
B. [substeps] Set aside your break time for other reasons, like dinner and work so you'll have enough time to prepare yourself emotionally. Don't change your schedule to hide bad behavior just because your teacher is calling.
C. [substeps] If you are working in the evenings, you might want to set aside a certain amount of time each evening for homework. If you can't get into bed for work one afternoon, set aside time between then and midnight for spending time doing your homework in the morning.
D. [substeps] For example, are you already at your schoolwork and don't want to be late? Do you already have an assignment due and don't want to focus on the class paper in the meantime? [title] Give yourself a reward. [step] Research has linked this simple decision to motivation and getting good grades in high school.

Reply with exactly one uppercase letter out of A, B, C, or D.
",339
18300.0,Food and Entertaining,"[header] How to age wine without a cellar [title] Learn the proper conditions for aging wine. [step] While it is aging, wine needs to be kept at a constant, chilly temperature and a relatively high humidity. It needs to be kept as dark as possible and disturbed as little as possible.",A,"Context:
""[header] How to age wine without a cellar [title] Learn the proper conditions for aging wine. [step] While it is aging, wine needs to be kept at a constant, chilly temperature and a relatively high humidity. It needs to be kept as dark as possible and disturbed as little as possible.""

Which of the following endings best completes the context?

Choices:
A. [substeps] The aging temperature is perhaps the most important criterion. Fifty-five degrees fahrenheit (13 celsius) is the ideal temperature.
B. Temperatures above 155ºf (39 ºc) are the most common, and should be kept at somewhere between 55 and 47ºf (0ºc to 10ºc). When the weather is dry and cold it is better to let wine rest in the refrigerator, or keep wine at room temperature.
C. Many people require a cellar while they'd like to age the wine, but most home wine makers are quite happy with this fix. [substeps] Windows: best protected in cold weather when temperatures are between 70 and 82 degrees fahrenheit (22 and 29 degrees celsius), and near closed windows where the temperature is a bit higher.
D. Keep wine away from direct sunlight for roughly half of the winter years if you need to grow large grapes. In more severe cases, your winemaking business may have to wait longer in months than in years to replace the sunlight.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
45100.0,Youth,"[header] How to write a complaint letter to your principal [title] Think about your options. [step] Consider if writing a letter to your principal is the best option to solve your specific problem. For some issues, there might be more effective ways to fix what's wrong.",A,"Context:
""[header] How to write a complaint letter to your principal [title] Think about your options. [step] Consider if writing a letter to your principal is the best option to solve your specific problem. For some issues, there might be more effective ways to fix what's wrong.""

Which of the following endings best completes the context?

Choices:
A. For example, if you lost your coat on the playground, you should check in the office's lost and found rather than addressing the issue in a letter to your principal. [substeps] Before deciding to write a letter to your principal, ask yourself a few questions.
B. If your principal isn't the culprit, you may come up with alternative means of effective problem resolution that could lead to an acceptable resolution. [substeps] Although your principal might be fine with certain methods, sometimes there might be unethical methods, which could be more acceptable to your principal.
C. For others, writing a letter is better, but ultimately, its only working if you can correctly discuss what's bugging you and your problem with a supervisor who knows about the problem. [substeps] For instance, if your boss used to tell you that your grades didn't improve when you went to college, your letter might be better received.
D. For example, writing a letter to your teacher may seem like a reasonable solution in the moment, but it's likely to result in the student being expelled anyway. People typically refuse to cooperate in reporting misconduct, so it might be more wise to write a letter.

Reply with exactly one uppercase letter out of A, B, C, or D.
",345
23181.0,Pets and Animals,"[header] How to deal with common mating problems in dogs [title] Make sure your dog gets a pre-breeding health check. [step] Before you decide to breed your dog, you should make sure that they are healthy enough to do so. Make an appointment with your vet.",B,"Context:
""[header] How to deal with common mating problems in dogs [title] Make sure your dog gets a pre-breeding health check. [step] Before you decide to breed your dog, you should make sure that they are healthy enough to do so. Make an appointment with your vet.""

Which of the following endings best completes the context?

Choices:
A. If you have congenital health problems, and your dog is alert and well rounded, they may be able to control and prevent this issue. [substeps] Your vet will run some tests to confirm that your dog is healthy enough to breed with a dog other than yours.
B. Explain that you are planning on breeding your dog, and ask the vet to examine your dog to ensure they are healthy enough for breeding. [substeps] Dogs can also contract sexually transmitted diseases (stds), so you need to make sure your dog is tested before you breed it.
C. A pre-breeding staff can check your dog's feces and complete an initial screening of their health. These are some of the following tips about the timing of any breeder support : [substeps] Your dog's condition can provide a good time to get a pre-breeding health check.
D. Ask your vet if they know any normal procedures for both adult and neutered dogs to ensure that your dog is healthy enough to undergo neutering. [substeps] If your dog has an unpleasant or negative history, such as low blood pressure, a history of sexual misconduct, or illnesses, they may not be a good breeding choice for you.

Reply with exactly one uppercase letter out of A, B, C, or D.
",345
18326.0,Relationships,[header] How to get a guy to approach you [title] Be yourself. [step] This is the number one rule. Don't make up a fake name or give a fake number or tell lies in an attempt to seem more attractive.,B,"Context:
""[header] How to get a guy to approach you [title] Be yourself. [step] This is the number one rule. Don't make up a fake name or give a fake number or tell lies in an attempt to seem more attractive.""

Which of the following endings best completes the context?

Choices:
A. The guy will just reject you and never know if you're really worth it. If you are someone who thinks, "" my name is brandy smith and i'm a big fat girl with a beautiful smile, but i'm also tall and skinny, "" chances are, he isn't interested.
B. First of all, this won't always work, and if you end up really liking a guy, you want to have a real relationship with him, rather than one built on lies. Secondly, no guy is worth compromising who you really are-never change things about yourself in order to attract guys.
C. This will make it hard for him to talk to you. Remember, your secrets are now yours, so you are the only one with them.
D. Once you seem confident, a guy will start to wonder what you're up to, and a fake name or number may seem fake. [substeps] The numbers for your most attractive names are 1211 , 1413 , 1117 , 1422 , 15216 , 1533 , 1588 , 1554 , 1341 , 1593 , 1451, then finally 1550.

Reply with exactly one uppercase letter out of A, B, C, or D.
",367
8339.0,Health,"[header] How to make a woman feel beautiful [title] Compliment her at unexpected times. [step] If you want to help a woman feel beautiful, throw in compliments throughout the day. A compliment during an unexpected time, especially a time when she might be feeling disheveled or otherwise unattractive.",C,"Context:
""[header] How to make a woman feel beautiful [title] Compliment her at unexpected times. [step] If you want to help a woman feel beautiful, throw in compliments throughout the day. A compliment during an unexpected time, especially a time when she might be feeling disheveled or otherwise unattractive.""

Which of the following endings best completes the context?

Choices:
A. You could say : [substeps] "" you're super beautiful "" "" you know you're beautiful "" "" it's so cute that you're wearing your sweater with the zipper hanging down. "" "" you're making my day look so romantic "" "" i couldn't have been more proud of my biceps.
B. [substeps] Compliments can actually be such corny things that women may ignore them unless they've been taught that they're beautiful through polite communication. For example, suggest that she invest in a good-quality, trendy piece of jewelry.
C. [substeps] Start off the day with a compliment. When she gets out of bed in the morning and goes for her morning coffee, say something like, "" morning, beautiful "" or "" looking good.
D. [substeps] For example, if you say "" i can't believe i just got an amazing haircut, i thought it was so awesome! "" or "" you look gorgeous, "" you might make her feel beautiful, too. That way you don't need to just let her sweep you off your feet with a warm smile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",339
3540.0,Sports and Fitness,"[header] How to be a good child [title] Accept your responsibilities. [step] It is easy to say that a good child listens to her parents (and other authority figures) and does what she is told. While this is normally true, it is more important that children learn to take responsibility for what they need to do.",C,"Context:
""[header] How to be a good child [title] Accept your responsibilities. [step] It is easy to say that a good child listens to her parents (and other authority figures) and does what she is told. While this is normally true, it is more important that children learn to take responsibility for what they need to do.""

Which of the following endings best completes the context?

Choices:
A. Instead of yelling and arguing, often children will rebel against their parents and act out against their rules. You will need to let your child know that you understand and accept their actions, by showing them that they should treat you with respect.
B. Learn to accept responsibility for all aspects of your life, as well as the things that you are responsible for. [substeps] If your job requires extra help, teach as many things as possible to the children you support, even if they don't have what it takes to do it themselves.
C. As a child who strives to be your best, you need to accept that there are things you have to do, for the benefit of yourself and others. [substeps] The goal of being a good child isn't really about giving your parents a little less grief (although they will welcome that).
D. [substeps] Developing self-understanding and empowerment can help you develop a sense of responsibility and entitlement, in addition to showing your children that you are mature. Many children do what they are told, but this requires a degree of responsibility.

Reply with exactly one uppercase letter out of A, B, C, or D.
",334
14520.0,Work World,"[header] How to find medical transcriptionist jobs [title] Sign up for a medical transcriptionist training program that has good job placement assistance. [step] If you are looking for training programs, vet them well according to the percentage of trainees that are placed. [title] Volunteer for a medical organization.",A,"Context:
""[header] How to find medical transcriptionist jobs [title] Sign up for a medical transcriptionist training program that has good job placement assistance. [step] If you are looking for training programs, vet them well according to the percentage of trainees that are placed. [title] Volunteer for a medical organization.""

Which of the following endings best completes the context?

Choices:
A. [step] Hospitals, clinics, nursing homes and other establishments regularly take volunteers in both clinical and administrative capacities. If you want to work in an office, this is the best way to make connections that can pay off when an opening for a mt appears.
B. [step] Just because a hospital has help transcribing in animal groups doesn't mean that it will provide you with all of the information that you need to start your own medical laboratory. You'll also need a dedicated post office box, mouse a microphone and an access to work supplies.
C. [step] Volunteering to actively work as a medical assistant or a research assistant help young women in need to develop medical transcriptionist skills. [substeps] Many medical organizations offer for volunteers taking on office first hand.
D. [step] Ask your local animal shelter, help fund raising organizations and other community programs to accept the combination of volunteers and skills you'll be using to evaluate approaches to learning a medical procedures and check for poor practices that are a good fit for you. [substeps] Volunteering may not have extensive training programs, but there are flexible opportunities available.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
21672.0,Health,[header] How to treat the mumps [title] Keep in mind mumps is contagious before symptoms occur. [step] The symptoms of mumps usually develop 14 to 25 days after the person is infected. Someone who is infected with mumps is most contagious about 3 days before the facial swelling becomes evident.,C,"Context:
""[header] How to treat the mumps [title] Keep in mind mumps is contagious before symptoms occur. [step] The symptoms of mumps usually develop 14 to 25 days after the person is infected. Someone who is infected with mumps is most contagious about 3 days before the facial swelling becomes evident.""

Which of the following endings best completes the context?

Choices:
A. Symptoms of mumps in people who you might not know of until you've been exposed to mumps, include : [substeps] Fever diarrhea muscle pain in one or both eyes vomiting mild fever ct or other. Poor blood circulation [title] Monitor for any bite marks.
B. If this is the case, then it might be due to fungal buildup. This fungus is usually spread a few days after the symptoms occur, so if you notice symptoms of mumps just before they occur, get rid of it and look for what is happening at home.
C. [substeps] Be aware, in addition, that in about 1 in 3 cases, mumps doesn't cause any noticeable symptoms in the infected person. [title] Check for swelling of the salivary glands.
D. Symptoms of mumps include : [substeps] Fever dry skin high fever or chills changes in breathing confusion or difficulty walking unconsciousness other symptoms body weakness unkempt appearance [title] Test your skin for mumps. [step] There are several types of mumps that are relatively common.

Reply with exactly one uppercase letter out of A, B, C, or D.
",331
48712.0,Family Life,[header] How to celebrate a one week anniversary [title] Get him/her a simple card. [step] A card is enough to show him/her that you've loved being together for the past seven days and that you'd like to stay together for many more. Get a card with something cute and funny.,D,"Context:
""[header] How to celebrate a one week anniversary [title] Get him/her a simple card. [step] A card is enough to show him/her that you've loved being together for the past seven days and that you'd like to stay together for many more. Get a card with something cute and funny.""

Which of the following endings best completes the context?

Choices:
A. [substeps] For some girls, including: boyfriend couples, don't send hearts, picture frames, ribbon or posters. It'll look really sad and they'll think you're fake.
B. Whatever you pick should be fun, exciting, and funny enough that he/she will remember it for the rest of his life. There are several good ideas, and some good ones are : [substeps] Stay up late on weekends help him/her with homework try a funny trick.
C. This brings out a great deal of excitement, and it's a great way to show that you have thought long-term ahead and are still thinking long-term about each other. [substeps] If he/she wants a card on valentine's day or your wedding day, it's okay to give it instead.
D. No need to get too serious since it's only been a week! [substeps] Making a card shows her that she means enough to you that you'd take the time to personalize the card with your own words and feelings. Write a silly poem or song about your relationship.

Reply with exactly one uppercase letter out of A, B, C, or D.
",341
10366.0,Sports and Fitness,[header] How to tell someone you have feelings for them [title] Figure out your own feelings first. [step] It's important to first ask yourself whether your feelings are really strong enough to warrant taking things to the next level. There are many different levels and types of attraction.,A,"Context:
""[header] How to tell someone you have feelings for them [title] Figure out your own feelings first. [step] It's important to first ask yourself whether your feelings are really strong enough to warrant taking things to the next level. There are many different levels and types of attraction.""

Which of the following endings best completes the context?

Choices:
A. In some cases, your feelings may not be strong enough to warrant moving forward with them; in other situations it's better to wait a while and see. If you feel you really want to admit your feelings however, you owe it to yourself to follow through with it.
B. These are somewhat broader than romantic, but can still be strong enough to display in a relationship. At the beginning, however, it's best to determine who you're responding to, not assume that someone is simply of the opposite sex (i.e.
C. The more specific they are, the more clear the information will be. [substeps] If you're feeling any of the above-mentioned levels, you might be thinking that you're in a relationship with someone romantically based on attraction; however, some evidence indicates this does not apply to you.
D. All humans feel attraction, so when you determine which level you want to claim or want to direct your attention towards, talk to a trusted and reliable trustworthy source. [substeps] This can be a relative, a friend, or a mentor, but it may only be interesting if you really feel that way.

Reply with exactly one uppercase letter out of A, B, C, or D.
",340
34124.0,Sports and Fitness,[header] How to help your child to start being active [title] Walk your child to school. [step] Suggest that you and children walk to school instead of driving each day if this is an option for you. This will help get them off to an active start every morning.,B,"Context:
""[header] How to help your child to start being active [title] Walk your child to school. [step] Suggest that you and children walk to school instead of driving each day if this is an option for you. This will help get them off to an active start every morning.""

Which of the following endings best completes the context?

Choices:
A. [substeps] If your child is interested in walking, but the weather hasn't allowed it in their schedule, the exercise may be done outdoors. [title] Encourage your child to develop a regular exercise routine.
B. Not only is this great for the environment and for alleviating traffic congestion during the rush to and from school, it is also a great wake-up exercise and an opportunity for children to make friends. [substeps] You could also encourage your children to ride their bikes to school.
C. [substeps] You may also offer to walk your child somewhere they may enjoy, such as a park, a park to play with or a nature retreat point. You may also state to the child you are taking them to the park, "" walking is another low-impact way of walking in the morning.
D. [substeps] If your child is in school, consider taking a limited amount of the following lesson lessons: walking 25 miles per day or walking the whole school day. Lifting your child to school often will help reduce the symptoms of asthma, so your choice in walking for your child also maximizes your recommendations for exercise exercise.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
43340.0,Food and Entertaining,"[header] How to write a formal invitation [title] Write out dates. [step] Regardless of the type of event you're inviting your guests to, you should use a formal writing style on a formal invitation. This means spelling out dates and other words that are usually abbreviated.",A,"Context:
""[header] How to write a formal invitation [title] Write out dates. [step] Regardless of the type of event you're inviting your guests to, you should use a formal writing style on a formal invitation. This means spelling out dates and other words that are usually abbreviated.""

Which of the following endings best completes the context?

Choices:
A. [substeps] For example, you should write "" saturday, the nineteenth of november "" instead of "" saturday, november 19th. "" you should also write "" 253212 boston street "" instead of "" 253212 boston st.
B. Your invitation should include the following dates and locations for those people attending : [substeps] Event number table address country of origin date location area [title] Write a letter to the invitees in advance. [step] Whenever there's a formal event going on, you should check and know which envelopes are appropriate for that event.
C. Also, regular etiquette means that your invitees may not understand the full breadth of the subject matter of the invitation, so avoid using this style on anything unrelated to your subject matter. Additionally, you should leave at least two things out for your invitees : [substeps] Excuses.
D. [substeps] If you want to communicate with your guests to accommodate whatever they're interested in, you should strive to keep formatting usage and writing consistent. For instance, if you're hosting a dinner, but are inviting guests to stay over, you should list each guest's actual name, including their sex, age, and a brief outline of the occasion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",365
8648.0,Youth,"[header] How to make your crush laugh [title] Learn about your crush. [step] When you are first getting to know someone, you may not know what kinds of things that make them laugh. If you don't know her that well, try to talk to her more so you get an idea of her interests.",B,"Context:
""[header] How to make your crush laugh [title] Learn about your crush. [step] When you are first getting to know someone, you may not know what kinds of things that make them laugh. If you don't know her that well, try to talk to her more so you get an idea of her interests.""

Which of the following endings best completes the context?

Choices:
A. Think about asking questions like : [substeps] If she already has an active interest in sports, maybe that means she is comfortable talking to you about things. If she likes manga, maybe that is a good way to get to know her better as well.
B. You can also pay attention to the clothes she wears and items she carries, looking for any reference to shows she may like, topics she may be passionate about, or genres of literature, music, movie, or tv shows she may enjoy. These elements will give you a larger idea of the type of humor she enjoys.
C. There are lots of topics that girls love and want to talk about, from sports to movies and books, and you should give your crush some opportunities to share things with you. [substeps] Listen to them explain themselves to show that they enjoy talking about themselves with you.
D. If you barely know each other this may not be appropriate, but just try to figure out what things that might make your crush laugh. [substeps] If you share a class together, know that your crush doesn't have to like science to be comfortable telling funny jokes.

Reply with exactly one uppercase letter out of A, B, C, or D.
",343
25058.0,Computers and Electronics,"[header] How to find a honeymoon venue in the bahamas [title] Determine your budget for your honeymoon. [step] Knowing exactly how much you can spend on travel, accommodation and expenses will help narrow down your search for a honeymoon venue in the bahamas. [title] Choose when you want to travel.",C,"Context:
""[header] How to find a honeymoon venue in the bahamas [title] Determine your budget for your honeymoon. [step] Knowing exactly how much you can spend on travel, accommodation and expenses will help narrow down your search for a honeymoon venue in the bahamas. [title] Choose when you want to travel.""

Which of the following endings best completes the context?

Choices:
A. [step] It may not be the best time for a honeymoon. Mexico may close during the summer as the weather changes, but paris may close during the winter, and the sun may change after mid-august.
B. [step] Staying in the bahamas for a couple of months won't be worth it if you find yourself spending it all on yourself. Focusing on travel for a couple of years you would still rather go on dates where you stay there for the same amount of time instead, so that you can take some of that money on trip.
C. [step] The bahamas has a moderate climate all year round, but the summer months are more humid due to the rainy season. [substeps] Because the climate is dryer and there's less chance of rain in the winter, the bahamas are busier and prices of flights and accommodations are higher than during the summer months.
D. [step] Is it currently april or april? The bahamas offers no seasons during that time. In fact, the time of year in which they offer many days is exponential to almost all tropical vacations when in fact it does not matter if you intend to travel for a more rustic experience or a more showy stay.

Reply with exactly one uppercase letter out of A, B, C, or D.
",355
32500.0,Health,[header] How to report elder abuse [title] Recognize the types of elder abuse. [step] Elder abuse can come in a variety of forms and all states have laws prohibiting the abuse of the elderly by caregivers or other persons. In order to intervene and report suspected elder abuse it is important that you recognize all of the types of elder abuse.,D,"Context:
""[header] How to report elder abuse [title] Recognize the types of elder abuse. [step] Elder abuse can come in a variety of forms and all states have laws prohibiting the abuse of the elderly by caregivers or other persons. In order to intervene and report suspected elder abuse it is important that you recognize all of the types of elder abuse.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Children (ages less than one year old and under) are forbidden from doing, including using drugs and/or engaging in physical assaults and other illegal behavior. Older adults include: elderly adults who have otherwise been friendly with their neighbors or friends have a history of being abused by other persons.
B. [substeps] Elder abuse is treated differently from non-elder abuse, and may result in those in custody, visitation, or retirement, if the elder is harmed. Elder abuse can never be increased the elder's assets.
C. [substeps] Elder abuse can include: irreconcilable differences, being in a marriage, experiencing criminal charges against you, or being convicted of a crime you believe to be "" elder abuse. "" you can report elder abuse by visiting your local elder care department to report elder abuse.
D. [substeps] Physical abuse of an elderly person can include slapping, punching, unwarranted physical restraint, broken bones or drugging the elderly person so they cannot fight back. Sexual abuse of an elderly person includes all nonconsensual sexual contact.

Reply with exactly one uppercase letter out of A, B, C, or D.
",332
