ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
36092.0,Computers and Electronics,"[header] How to protect plants from the cold [title] Bring potted plants indoors. [step] The first and easiest solution to the cold is to simply remove your plants from the low temperatures. If you have any potted plants or hanging baskets outdoors, bring them inside your home.",D,"Context:
""[header] How to protect plants from the cold [title] Bring potted plants indoors. [step] The first and easiest solution to the cold is to simply remove your plants from the low temperatures. If you have any potted plants or hanging baskets outdoors, bring them inside your home.""

Which of the following endings best completes the context?

Choices:
A. If someone else is applying a cold treatment indoors, you'll choose the appropriate container or basket for them. Just make sure they won't be knocked over.
B. [substeps] If you can't bring your plants indoors, you should cut the roots off of the plants. Leaving them outside in rows or a group can reduce the risk of disease from all of the plants.
C. Wrap them in a sheet or a length of muslin, and place them in a cool, dark space to cool down. [substeps] You should also place a heat line around your house to keep plants cool.
D. Even a move to the garage or a sun room will be beneficial, as this will still increase the temperature by at least + 10ºf (+ 5.5ºc). If you're able to, the best solution is to place your plants around the interior of your home as decoration.

Reply with exactly one uppercase letter out of A, B, C, or D.
",319
14926.0,Work World,"[header] How to further your journalism career [title] Take college or university journalism courses. [step] Examples of courses you can take in addition to journalism are english, communication, and media studies. [substeps] Meet with a counselor or representative from the college to determine an appropriate course of studies, or speak directly to your employer for course recommendations that can help you get promoted.",B,"Context:
""[header] How to further your journalism career [title] Take college or university journalism courses. [step] Examples of courses you can take in addition to journalism are english, communication, and media studies. [substeps] Meet with a counselor or representative from the college to determine an appropriate course of studies, or speak directly to your employer for course recommendations that can help you get promoted.""

Which of the following endings best completes the context?

Choices:
A. Keep in mind university journalism is respected for its writing and communication skills. Graduate students will be expected to live a highly active lifestyle, and you will help building strong connections in the literary community.
B. [title] Attend events or conferences with journalism as the subject. [step] Conferences, seminars, and groups that focus on journalism can teach you helpful tips you can apply toward furthering your career.
C. Getting college or university journalism experience and applying for a position can help you connect with potential employers and wminate on your career in the future. Internships or free fellowships can make for excellent journalism careers.
D. Ask your professors if they know someone who needs the distraction they provide in journalism. These professors usually know someone who can provide inspiration in your writing, while still keeping you inspired to write good writing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",327
50129.0,Health,[header] How to do yoga for leaner legs [title] Start in downward-facing dog. [step] Downward-facing dog is a good place to start for working your legs because you can move into a number of leg-working poses from it. Get on your hands and knees and stack your shoulders over your wrists and your hips over your knees.,B,"Context:
""[header] How to do yoga for leaner legs [title] Start in downward-facing dog. [step] Downward-facing dog is a good place to start for working your legs because you can move into a number of leg-working poses from it. Get on your hands and knees and stack your shoulders over your wrists and your hips over your knees.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Clasp your hands together above your head at a 90 degree angle. Slowly bend your knees and straighten them forward.
B. Press your hands down into the mat and engage your shoulders to stay in the shoulder joint. [substeps] Slightly tuck your back toes under and begin to lift your hips up and back.
C. You can either sit on the floor with your legs straight in front of you or you can stand and straighten yourself with one leg. [substeps] If you prefer as you are in downward dog, keep your back straight rather than rigid.
D. Lower your heels as far as you can to below your hips, until your back is straight and you're able to keep your hips centered over your shoulders. Do 10 to 15 repetitions of downward-facing dog.

Reply with exactly one uppercase letter out of A, B, C, or D.
",324
12559.0,Sports and Fitness,[header] How to do a scissors twist with an exercise ball [title] Put your exercise ball in an open space. [step] Make sure there's nothing nearby that could distract or hurt you as you exercise. [title] Lie down on your back with one of your legs on top of the ball and the other right next to it on the ground.,C,"Context:
""[header] How to do a scissors twist with an exercise ball [title] Put your exercise ball in an open space. [step] Make sure there's nothing nearby that could distract or hurt you as you exercise. [title] Lie down on your back with one of your legs on top of the ball and the other right next to it on the ground.""

Which of the following endings best completes the context?

Choices:
A. [title] Put your right arm over your head, or do an oval figure 8. [title] Put some more exercise ball in the yard.
B. [step] Your leg should be slightly bent to give you a more stable grip that allows you to grab on to the ball and hold it steady while you do the exercise. [title] Place your hips hip-width apart to start a straight twist.
C. [step] Prop yourself up slightly on your elbows so that you're looking at the ball, with your hands pressed palm-down to the ground. [title] Squeeze the ball between your lower legs/ankles and lift it up from the ground.
D. [title] Bend your left knee to reach your partner's left knee. [title] With your left leg on top of the ball, bend your left knee so that the flat part of your foot is touching your partner's knee.

Reply with exactly one uppercase letter out of A, B, C, or D.
",336
5773.0,Food and Entertaining,"[header] How to freeze bone broth [title] Fill an ice cube tray with your bone broth. [step] If you have a lot of broth, you may need to use more than one ice cube tray. Carefully pour the broth from a bowl into the tray.",A,"Context:
""[header] How to freeze bone broth [title] Fill an ice cube tray with your bone broth. [step] If you have a lot of broth, you may need to use more than one ice cube tray. Carefully pour the broth from a bowl into the tray.""

Which of the following endings best completes the context?

Choices:
A. You can also use a ladle to scoop the broth into the tray. Fill up each cell in the tray, but don't go too high or the cells may overflow.
B. [title] Add your thawed buds, ice water, broth, and cilantro. [step] Add 1/2 inch (1.3 cm) of chicken stock into the bowl with your thawed buds.
C. [substeps] If you prefer, you can skip this step and just use frozen veggies instead. [title] Place the chilled bones into the ice cube tray.
D. In some cases, you may need to fill two trays or small dishes with more broth. [substeps] Be careful if pouring the broth into an ice cube tray is going to affect your temperature.

Reply with exactly one uppercase letter out of A, B, C, or D.
",308
46420.0,Rock-paper-scissors,"These two men are talking to each other and one of the men is the world champion of paper, scissors, rock. the champion himself",A,"Context:
""These two men are talking to each other and one of the men is the world champion of paper, scissors, rock. the champion himself""

Which of the following endings best completes the context?

Choices:
A. explains how to win every game just by having mind control and looking at the opponent's hand to see what they put up.
B. gets a tattoo on his upper arm and a tattoo artist draws a logo towards the bottom of the tattoo.
C. has written the name up on the inside cover of the newspaper.
D. is doing the string whacks with his mallet in his right hand and put the string around the front of the pin and squeeze the rod pushed back with the mallet to gain pressure and power which he does by tightening his right arm forward as if he's preparing his entire arm length apart.

Reply with exactly one uppercase letter out of A, B, C, or D.
",222
46099.0,Personal Care and Style,[header] How to safely clean a diamond ring [title] Make a soap and water mixture. [step] Squirt a little dish soap into a bowl. Fill the bowl with warm water.,B,"Context:
""[header] How to safely clean a diamond ring [title] Make a soap and water mixture. [step] Squirt a little dish soap into a bowl. Fill the bowl with warm water.""

Which of the following endings best completes the context?

Choices:
A. Use approximately one part soap and six parts water. [substeps] You can begin pouring water into the bowl at any time of day.
B. Swish it around a bit to produce some suds. [substeps] Use a gentle dish soap, preferably one made with natural ingredients, to avoid harming your ring with chemicals.
C. Put your ring in the water and let it soak for as long as you like , 5 minutes. This is the soap solution for cleaning a diamond.
D. Then, stir in a few drops of dish soap. [title] Dip your ring into the soapy solution.

Reply with exactly one uppercase letter out of A, B, C, or D.
",237
45372.0,Home and Garden,"[header] How to fit a bed headboard [title] Measure between screw holes before buying. [step] Divan beds are designed as backless, but they often include screw holes for headboards to be added later. Before purchasing a new headboard, check how far apart its struts need to be in order to fit your bed.",C,"Context:
""[header] How to fit a bed headboard [title] Measure between screw holes before buying. [step] Divan beds are designed as backless, but they often include screw holes for headboards to be added later. Before purchasing a new headboard, check how far apart its struts need to be in order to fit your bed.""

Which of the following endings best completes the context?

Choices:
A. [substeps] The pin holes are usually indented where rollers come into play. When determining exact distance between head holes, use a tape measure and a pencil to find the distance between straight three out of four holes.
B. Allow enough clearance above the backless area to insert your head through the backless space. [title] Prop up a small board on the wall.
C. Check the back of your bed for bolts or screw holes on either side and measure the distance between them. [substeps] Larger beds may have more than one hole in a vertical line, but measuring these aren't necessary.
D. [title] Measure the wall before purchasing a headboard. [step] Before buying a bed frame, wrap a length of silk or wallpaper paper around the wall and pull it taut.

Reply with exactly one uppercase letter out of A, B, C, or D.
",308
4672.0,Food and Entertaining,[header] How to make pierogi casserole [title] Preheat the oven and prepare the pan. [step] Turn the oven on to 400 degrees f (200 c). Get out a 9 x 13 (23 x 33 cm) baking pan and coat it with cooking spray.,B,"Context:
""[header] How to make pierogi casserole [title] Preheat the oven and prepare the pan. [step] Turn the oven on to 400 degrees f (200 c). Get out a 9 x 13 (23 x 33 cm) baking pan and coat it with cooking spray.""

Which of the following endings best completes the context?

Choices:
A. Next, put the baking sheet into the oven. [substeps] You can also use a pizza box instead of a 9 x 13 (23 x 33 cm) baking pan.
B. This will keep your casserole from sticking to the pan. [title] Melt the cream cheese in chicken broth.
C. Make sure it is large enough so that it can hold all of the ingredients that you will use. [substeps] If you want to make only sautéed peppers, you can also make a dip.
D. Season the top with baking soda so the top of the pan stays moist during cooking. [substeps] You can substitute egg, clarified butter, or olive oil instead of the cooking spray if you prefer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",309
32550.0,Personal Care and Style,[header] How to accessorize with jewelry [title] Accessorize for the occasion. [step] Your jewelry should be appropriate for where you are going. Are you wearing jewelry to work? This is time to be more conservative with your accessorizing.,D,"Context:
""[header] How to accessorize with jewelry [title] Accessorize for the occasion. [step] Your jewelry should be appropriate for where you are going. Are you wearing jewelry to work? This is time to be more conservative with your accessorizing.""

Which of the following endings best completes the context?

Choices:
A. Then you can look your best and have a quick spare outfit or two in your closet to dress up. [substeps] If you are going to a concert or a wedding, you will want to wear a nice pair of earrings.
B. Do not put on jewelry to impress clients and other interested people. The rest of your evening will be spent on reflective or statement jewelry.
C. No makeup for work? No jewelry! Try hair or makeup tutorials! Keep it classy. [substeps] Wearing clothes that show off your best features so that you don't seem too sexy or too trashy is great.
D. Are you at a formal event? If so, consider wearing more fine jewelry and gemstones. Are you hanging out with friends or going to a party? Then be playful, fun and more daring with your look.

Reply with exactly one uppercase letter out of A, B, C, or D.
",316
47953.0,Health,"[header] How to recognize and prevent rubella (german measles ) [title] Look for a pinkish skin rash. [step] The signs and symptoms of a rubella infection tend to be very mild and difficult to notice. However, its most distinctive characteristic is a fine, pink-colored rash that begins on the face and quickly spreads to the neck, trunk and then the limbs.",C,"Context:
""[header] How to recognize and prevent rubella (german measles ) [title] Look for a pinkish skin rash. [step] The signs and symptoms of a rubella infection tend to be very mild and difficult to notice. However, its most distinctive characteristic is a fine, pink-colored rash that begins on the face and quickly spreads to the neck, trunk and then the limbs.""

Which of the following endings best completes the context?

Choices:
A. The rash usually looks bright yellow and will look reddish in color. The rash will gently flake off and in a few days it is quite obvious that it is a rubella rash.
B. [substeps] If you suspect that someone may have rubella, see a doctor or consult with a doctor. [title] Check for redness from your eyes.
C. The rash typically lasts for between 1-3 days, then disappears in the same sequence that it appeared (face-] trunk-] limbs). [substeps] The distinctive skin rash only occurs in 50-80% of cases of rubella.
D. It usually gets worse as the infection spreads into the eyes. [title] Look for symptoms of itchiness.

Reply with exactly one uppercase letter out of A, B, C, or D.
",315
20889.0,Education and Communications,"[header] How to develop your son's self esteem [title] Give boys an emotional vocabulary, as they are not generally encouraged to talk or think about feelings as girls are. [step] They often simply lack the words to express emotion. ( a classic example is when children complain of tummy aches when just miserable.",D,"Context:
""[header] How to develop your son's self esteem [title] Give boys an emotional vocabulary, as they are not generally encouraged to talk or think about feelings as girls are. [step] They often simply lack the words to express emotion. ( a classic example is when children complain of tummy aches when just miserable.""

Which of the following endings best completes the context?

Choices:
A. ) boys also may not be able to name name syllables. This may demonstrate how they lack complete self-knowledge.
B. ) your child is not expected to use intelligence, good judgement, and words to judge, criticize or tell others how they think, say, or look. They are never expected to increase their self-esteem that way, as they are not typically encouraged to do so.
C. ) boys can build up their sense of self esteem by using the words "" macho "" and "" girly-girl, "" and this may make adolescents feel better. [substeps] When boys define self esteem by pairing it with something positive, boys react differently to it, and many boys begin developing self esteem as an indicator.
D. ) so teaching him to say when he feels angry, frustrated, sad, happy or lonely may appear odd but it is vital that these channels of communication are opened. Your son must know that it's ok and healthy to have and talk about these feelings.

Reply with exactly one uppercase letter out of A, B, C, or D.
",350
31770.0,Personal Care and Style,[header] How to wear jeans with sneakers [title] Go with slim fit jeans. [step] Slim fit jeans with a straight leg work best with high tops. Avoid super skinny jean styles and aim for a more tailored look.,D,"Context:
""[header] How to wear jeans with sneakers [title] Go with slim fit jeans. [step] Slim fit jeans with a straight leg work best with high tops. Avoid super skinny jean styles and aim for a more tailored look.""

Which of the following endings best completes the context?

Choices:
A. When possible, fit skinny jeans with higher tops. Go for jeans that are no shorter than one foot to accentuate your figure.
B. [substeps] Straight fit jeans are also better for cooler weather weather with a cooler skirt or leggings. Slim fit jeans tend to have tapered legs, whereas skinny fit jean styles suggest fatness for your legs.
C. Tank tops are also great for pairing with high tops, as their flattering form will draw attention away from your chest. [substeps] Go for loose fitting and strappy tops over baggy tight tops that wrinkle easily.
D. The jeans should provide a slim but comfortable fit. If you're having a tough time finding the right fit, getting your jeans tailored is always an option.

Reply with exactly one uppercase letter out of A, B, C, or D.
",295
23112.0,Food and Entertaining,"[header] How to make a suicide shot (a mixed drink ) [title] Fill a tumbler with your tequila, rum, cognac, and vodka. [step] You can use any types or brands you prefer, but consider 1800 tequila, puerto rican or jamaican rum, rémy martin or hennessy cognac, and russian vodka. [title] Add 2 to 3 drops of tabasco sauce.",C,"Context:
""[header] How to make a suicide shot (a mixed drink ) [title] Fill a tumbler with your tequila, rum, cognac, and vodka. [step] You can use any types or brands you prefer, but consider 1800 tequila, puerto rican or jamaican rum, rémy martin or hennessy cognac, and russian vodka. [title] Add 2 to 3 drops of tabasco sauce.""

Which of the following endings best completes the context?

Choices:
A. [step] To preserve the sweet citrus flavor of the tequila, mix up the following details before you pour the tequila into the tumbler : [substeps] Put 1 oz. ( 30 ml) of water into the tumbler for every 4 oz.
B. [step] Pour it from the shaker into the individual shot cups. [substeps] Only add the sauce if you have not filled the shot cups with ice.
C. [step] If you can't find any, you can use any other type of hot sauce. [substeps] Instead of hot sauce, you could use ginger beer.
D. [step] Be sure not to add these to your drink after you have finished making it, it could make its way out of the shaker. [title] Add 4 to 5 ounces (59 ml) of wine to the shaker and shake tightly.

Reply with exactly one uppercase letter out of A, B, C, or D.
",374
40983.0,Personal Care and Style,"[header] How to present yourself and business powerfully [title] Show your confidence in yourself. [step] When you make a presentation, whether to one person when you attend networking events or to 100 people when you make a formal presentation, project competence and authority, regardless of your position, to move ahead in your career or move your business to the next level. First impressions are crucial.",D,"Context:
""[header] How to present yourself and business powerfully [title] Show your confidence in yourself. [step] When you make a presentation, whether to one person when you attend networking events or to 100 people when you make a formal presentation, project competence and authority, regardless of your position, to move ahead in your career or move your business to the next level. First impressions are crucial.""

Which of the following endings best completes the context?

Choices:
A. Try to address people, not just yourself, through your act of speaking. [substeps] Be nice when approaching each person, including your boss, co-workers, or business associates.
B. Use good manners and greeting to point people toward your own strengths. [substeps] Avoid impolite and unprofessional comments, which can come across as wrong.
C. Make sure your statements are concise, not rhetorical. This shows you respect the values of others and is an asset for you as a business person.
D. Often, the first impression you make is when you shake someone's hand in greeting. Your handshake communicates critical information.

Reply with exactly one uppercase letter out of A, B, C, or D.
",285
4109.0,Home and Garden,"[header] How to choose a commercial roofer [title] Interview potential roofers in person. [substeps] Proposals from different roofing businesses will vary greatly in price. This doesn't necessarily mean, though, that roofers submitting low bids will not complete the project as well as roofers submitting high bids.",C,"Context:
""[header] How to choose a commercial roofer [title] Interview potential roofers in person. [substeps] Proposals from different roofing businesses will vary greatly in price. This doesn't necessarily mean, though, that roofers submitting low bids will not complete the project as well as roofers submitting high bids.""

Which of the following endings best completes the context?

Choices:
A. You should interview several roofers in your area and see which ones are more qualified than others. Call them up one more time and ask how much they charge.
B. [title] Consult a sales team in any event that calls for an estimate, while also discussing costs with the project head. [substeps] Get quotes from at least several potential roofers you know.
C. You will need to discuss the project in person with each roofer. For about an hour, discuss the project and ask questions.
D. Instead, it may mean a shorter or longer time frame that should be considered before making your final decision. [title] Contact any local realtors and offer a deal.

Reply with exactly one uppercase letter out of A, B, C, or D.
",269
2837.0,Food and Entertaining,"[header] How to place an order with orderahead [title] Go to the orderahead homepage. [step] Click "" order from desktop. "" [title] Sign up for orderahead if you haven't already.",C,"Context:
""[header] How to place an order with orderahead [title] Go to the orderahead homepage. [step] Click "" order from desktop. "" [title] Sign up for orderahead if you haven't already.""

Which of the following endings best completes the context?

Choices:
A. [step] Select "" order in office "" from the upper-right corner. [title] Type in your order details and click on "" register to "" under the "" order from desktop.
B. [step] On the login page, enter your apple id and password. Click on "" sign in "" when prompted to proceed.
C. [step] Although you can browse the site as much as you want without signing in, you'll need to be signed in to order. You can wait for checkout to create an account, or you can just create one before you start ordering.
D. [step] If you don't, a link to. "" order from ebay or youblogger "" or "" order from whom.

Reply with exactly one uppercase letter out of A, B, C, or D.
",253
24271.0,Getting a tattoo,He shows how he shaves the client's arm with a razor and rubs some alcohol on it to prep the skin. Then he places a stencil on the client's arm to lay down the outline of the tattoo. then he,D,"Context:
""He shows how he shaves the client's arm with a razor and rubs some alcohol on it to prep the skin. Then he places a stencil on the client's arm to lay down the outline of the tattoo. then he""

Which of the following endings best completes the context?

Choices:
A. puts a butterfly tattoo on the client's biceps and hair, and then reads from a title screen before putting a cover painting to completes the tattoo.
B. goes back to being right where he started and proceeds to do some finger marking down the outside of the tattoo.
C. pasta him some sausage and ends by something on the table.
D. applies some cream over the skin to minimize bleeding.

Reply with exactly one uppercase letter out of A, B, C, or D.
",205
28531.0,Pets and Animals,"[header] How to safely keep multiple hamsters [title] Know your species. [step] Only certain hamsters should be kept in a cage together. Dwarf hamsters, which include russian, chinese, and djungarian hamsters, are very social and enjoy the company of a friend.",C,"Context:
""[header] How to safely keep multiple hamsters [title] Know your species. [step] Only certain hamsters should be kept in a cage together. Dwarf hamsters, which include russian, chinese, and djungarian hamsters, are very social and enjoy the company of a friend.""

Which of the following endings best completes the context?

Choices:
A. Dwarf hamsters love interacting with people and usually claim to be "" litter babies "" when cared for. [title] Put your hamster's cage in a location with a good heat source.
B. You might consider picking a dwarf hamster specifically for a relaxing and friendly environment and not a playful one. However, if you suspect that one of your hamsters is a dwarf hamster, consider bringing him into the cage with you to ensure a safe environment.
C. Syrian hamsters and other large breeds, though, prefer to live alone. [substeps] Most pet stores sell dwarf hamsters.
D. Chinchillas and various other exotic breeds may not be allowed in a small cage. [title] Choose the right space for your hamster.

Reply with exactly one uppercase letter out of A, B, C, or D.
",295
9447.0,Pets and Animals,"[header] How to care for a caterpillar [title] Choose the right time of year. [step] The best time to go caterpillar hunting is during the spring and summer, as this is when the majority of moths and butterflies will lay their eggs. However, some species-such as the woolly bear caterpillar-emerge in autumn.",B,"Context:
""[header] How to care for a caterpillar [title] Choose the right time of year. [step] The best time to go caterpillar hunting is during the spring and summer, as this is when the majority of moths and butterflies will lay their eggs. However, some species-such as the woolly bear caterpillar-emerge in autumn.""

Which of the following endings best completes the context?

Choices:
A. Pick a time of year when the insects are in good spirits, such as early summer or early fall. [title] Draw your caterpillar to health.
B. Winter is the only time of year when caterpillars cannot be found. [substeps] In the wild, caterpillar typically have a 2% survival rate, which means that for every 100 eggs a female butterfly or moth lays, only two will survive to maturity.
C. Do not wait until spring to harvest the caterpillar. [substeps] A major threat to fly with a caterpillar is the possibility of flies directly into your eye.
D. This specific time of year is a good one because the caterpillar cannot produce eggs for a while. Find a time when your caterpillar is still hungry and cool.

Reply with exactly one uppercase letter out of A, B, C, or D.
",333
35851.0,Personal Care and Style,"[header] How to dye your hair with eyeshadow [title] Find suitable eyeshadow. [step] Choose old eyeshadow or some from the dollar store. It's probably best to not use your good quality, expensive makeup.",B,"Context:
""[header] How to dye your hair with eyeshadow [title] Find suitable eyeshadow. [step] Choose old eyeshadow or some from the dollar store. It's probably best to not use your good quality, expensive makeup.""

Which of the following endings best completes the context?

Choices:
A. Use one that matches your skin tone and that suits your coloring. [title] Fill your eyeshadow container with the eyeshadow you want.
B. [title] Crush the eyeshadow into a fine powder. [step] Use a fork, end of a butter knife, or similar to help you mash it up in a bowl.
C. If it gets ruined at some point, your outfit won't be worth squinting at. [substeps] Don't use black eyeshadow because it is more intense and illuminates.
D. However, you can use some eye shadow in natural shades like dark green or deep cranberry. Just make sure it's muted so you can find it later.

Reply with exactly one uppercase letter out of A, B, C, or D.
",271
32098.0,Food and Entertaining,"[header] How to slice meat [title] Place a large cut of meat, like a tenderloin or a roast, on your cutting board. [title] Locate the grain of your meat. [step] The grain is the set of lines created by layers of muscle fiber.",C,"Context:
""[header] How to slice meat [title] Place a large cut of meat, like a tenderloin or a roast, on your cutting board. [title] Locate the grain of your meat. [step] The grain is the set of lines created by layers of muscle fiber.""

Which of the following endings best completes the context?

Choices:
A. These lines are known as their bones or bone, as they are the main part of the meat, rather than the body. Bearing in mind that the grain of your meat runs parallel to each bone, that means the pattern of grain links the bones to its fat.
B. You can find grain couers that specify that a piece of meat should be between 45 to 70% grain. [title] Place medium sized cuts of meat on your cutting board.
C. [title] Position the meat so that the grain is parallel to your cutting board. [title] Place the blade of your knife at a 45-degree angle against the side of the meat furthest from you.
D. Cattle will turn easily or cause digestive problems if they have a higher percentage of muscle fibers than beef. [title] Listen carefully for slight shifting in crust or texture when turning away from the grain of your meat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",328
9666.0,Home and Garden,"[header] How to clean your room for your boyfriend [title] Take all the trash you have in your room and make a pile. [step] Then, using the divide and conquer method, create separate piles. One pile could be drinking glasses and plates, and/or food, another could be paper trash.",B,"Context:
""[header] How to clean your room for your boyfriend [title] Take all the trash you have in your room and make a pile. [step] Then, using the divide and conquer method, create separate piles. One pile could be drinking glasses and plates, and/or food, another could be paper trash.""

Which of the following endings best completes the context?

Choices:
A. [substeps] You can also make piles with paper towels, toilet paper, empty paper, paper cups or anything that looks like it could be a work surface. [title] Put everything back where it was supposed to be.
B. Decide what category everything belongs in, and then bring them to the correct room. [substeps] Place dirty dishes in the dishwasher or kitchen sink.
C. Organizing into categories is useful, as you can easily see what can and cannot be left behind. You can, for example, put things like school supplies in another pile.
D. Make them into piles your boyfriend can find easily. Anything else he can throw away or put in his bag in his room is fine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",286
26496.0,Relationships,"[header] How to prepare before your boyfriend comes over [title] Give yourself plenty of time to get ready, this avoids having to rush around at the last minute and gives you time to relax before he arrives. [title] [step] The most important thing is to be clean! Every guy can appreciate a woman with good hygiene. [substeps] Wash your hair and use a good conditioner, studies show guys are more attracted to women with healthy-looking hair.",C,"Context:
""[header] How to prepare before your boyfriend comes over [title] Give yourself plenty of time to get ready, this avoids having to rush around at the last minute and gives you time to relax before he arrives. [title] [step] The most important thing is to be clean! Every guy can appreciate a woman with good hygiene. [substeps] Wash your hair and use a good conditioner, studies show guys are more attracted to women with healthy-looking hair.""

Which of the following endings best completes the context?

Choices:
A. Brush your teeth before you go to sleep, especially if you've had bad breath recently. Avoid all body odor! [title] Prepare for him as early as possible.
B. [title] Wear the clothes he's going to be wearing too, but not too baggy. [step] Make sure they are well-fitting and not too casual.
C. Give your whole body a good pass with some good-smelling soap, and rinse thoroughly. Don't forget to get those feet clean! Shave your legs and armpits.
D. Get your nails done, and brush your teeth. Look in the mirror and remember to clean your nose and lips.

Reply with exactly one uppercase letter out of A, B, C, or D.
",308
31738.0,Polishing forniture,"Clips of the shop exterior and interior are shown and it includes a person in an office, people in the shop working on the wood pieces, people being interviewed, wood supplies, and the finished wood pieces themselves. the outro",B,"Context:
""Clips of the shop exterior and interior are shown and it includes a person in an office, people in the shop working on the wood pieces, people being interviewed, wood supplies, and the finished wood pieces themselves. the outro""

Which of the following endings best completes the context?

Choices:
A. for christmas presentation appears and it shows it's photos of children doing a successful day at the coffee shop and as someone in the shop appears to have scratched the wood.
B. appears and it's the video clip of the workers working on the wood pieces, and text appear on the screen that include the shops address, email, website and phone number, the exterior shop is shown again.
C. news is shown and detailed.
D. appears on screen with more details followed by various the pretend newscast techniques required for monkey business.

Reply with exactly one uppercase letter out of A, B, C, or D.
",215
13287.0,Youth,"[header] How to be grunge in middle school [title] Listen to grunge music. [step] If you want to be grunge, spend some time familiarizing yourself with various grunge bands. You should listen to well-known grunge bands that started the grunge movement in the early' 90s.",D,"Context:
""[header] How to be grunge in middle school [title] Listen to grunge music. [step] If you want to be grunge, spend some time familiarizing yourself with various grunge bands. You should listen to well-known grunge bands that started the grunge movement in the early' 90s.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Punk bands include updos and goth, pop, and techno--all of which celebrate grunge culture while still being hippop. Listen to rock punk music, like pidgin rock and roll, country metal, or country pop rock bands (e.g.
B. Follow along with slow music when hanging out with friends. Have fun and learn your musical style, or you can help your rock group ride out your hipster friends' hipsters.
C. If you're really committed, listen to classical music, like jazz or jazz. Hang out in these venues of music where lots of people want to dance and eat, and rap, and dance.
D. You can listen to grunge music on accounts like spotify, or buy grunge albums off itunes. [substeps] Nirvana, pearl jam, alice in chains, sound garden, stone temple pilots, and others are all iconic grunge bands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",328
3217.0,Sports and Fitness,"[header] How to improve your 2 mile run time [title] Run every other day. [step] Doing this will establish running as a habit in your life. This simple step will improve your heart rate, lower your weight, increase your endurance, and relieve all of the stress built up inside of you.",D,"Context:
""[header] How to improve your 2 mile run time [title] Run every other day. [step] Doing this will establish running as a habit in your life. This simple step will improve your heart rate, lower your weight, increase your endurance, and relieve all of the stress built up inside of you.""

Which of the following endings best completes the context?

Choices:
A. [substeps] Write down which miles you run every day in a notebook. Spend a little time each day writing down where you run from, what it is like to run from home, and where your favorite song is.
B. [substeps] While not everyone can jog all day long, it is beneficial to start running about once a day. Even when you aren't jogging, taking one day off a week should count as a period to help your body reap its benefits.
C. Tell a reliable exercise book or guide that you're willing to put into practice. [substeps] Take the book with you, and add 1 mile for every month you run on the treadmill.
D. Running every other day also gives your muscles time to heal. [title] Buy running shoes designed for your feet and bone structure.

Reply with exactly one uppercase letter out of A, B, C, or D.
",300
22779.0,Computers and Electronics,"[header] How to tip your uber driver [title] Determine how happy you are with your ride. [step] Uber now has a way to send tips right through the app, and they advise using it. [substeps] Rate your ride on the uber app you have on your phone.",C,"Context:
""[header] How to tip your uber driver [title] Determine how happy you are with your ride. [step] Uber now has a way to send tips right through the app, and they advise using it. [substeps] Rate your ride on the uber app you have on your phone.""

Which of the following endings best completes the context?

Choices:
A. If your ride is lighter around the ride times, you may not be able to tip it much. Riders may try to tip the uber driver via place-calling only, tapping the dial, clicking on the call button or trying to access their personal e-mail list.
B. Your train routes will be marked "" primary "" as your train time, and the train schedule will be marked "" main "" as your ride time. Indicate which stops you would like your driver to be scheduling ahead of time, and then change the schedule to a time that feels convenient to you.
C. Look for the "" add a tip for (name) "" section underneath the button for "" give a compliment "". Tap the dollar amount you'd like to apply as a tip to the driver or tap the "" enter custom amount.
D. The normal rate on the uber app is 20 , 000 +. Low-total tips on the app can get a bit misleading.

Reply with exactly one uppercase letter out of A, B, C, or D.
",328
17672.0,Finance and Business,"[header] How to document your invention [title] Buy a bound notebook. [step] Despite technological advances, the best way to document your invention remains hand-writing details regarding your idea, descriptions, and tests on paper in a bound notebook. [substeps] Look for something with a hard cover, and pages that are sewn in.",B,"Context:
""[header] How to document your invention [title] Buy a bound notebook. [step] Despite technological advances, the best way to document your invention remains hand-writing details regarding your idea, descriptions, and tests on paper in a bound notebook. [substeps] Look for something with a hard cover, and pages that are sewn in.""

Which of the following endings best completes the context?

Choices:
A. A bound notebook may not have slats, which may slow down recording or compromise color or quality production. The sheet of paper that the notebook contains must also have a cover, and be sturdy enough that it holds all of your writing.
B. This makes it more difficult for a later challenger to argue that you added something after the fact. Some of these books have blank pages, while others include lines or grids.
C. If the cover is made of a stronger material, like leather or other paper, take into account the texture. Rigid pages will be difficult to break into or to roll.
D. The paper you purchase should have a high, flat edge and thick pages. Only put electronic papers in a notebook, since they should be bound to plastic.

Reply with exactly one uppercase letter out of A, B, C, or D.
",295
