ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
28214.0,Hand car wash,A close up of a car is seen with a person moving quickly around the sides. the person,D,"Context:
""A close up of a car is seen with a person moving quickly around the sides. the person""

Which of the following endings best completes the context?

Choices:
A. moves their hands around around and up the driver's side while still moving around other parts of the car.
B. continues moving around while moving back and fourth on the tire.
C. uses tools all over the car while cars move around.
D. then puts soap all around the car and washes it off with a hose.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
19597.0,Knitting,A woman is seated in a chair in her living room. she,D,"Context:
""A woman is seated in a chair in her living room. she""

Which of the following endings best completes the context?

Choices:
A. has a bottle of versace as she talks, then she shows how to use the bottle in slow motion.
B. is playing a violin with an accordian.
C. has various tubes on her body while she's trying to show diy how to do exercise.
D. is using yarn, and knitting with needles.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
20969.0,Chopping wood,A man splits logs into using an ax in a grassy yard while his wife retrieves the pieces. a man,C,"Context:
""A man splits logs into using an ax in a grassy yard while his wife retrieves the pieces. a man""

Which of the following endings best completes the context?

Choices:
A. cuts a log from the ground without using the ax.
B. split logs as his wife retrieves firewood from a hole in the ground.
C. splits logs in the yard by himself.
D. uses the ax to solve the cube on the backyard while his wife steps over to help him.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
45735.0,Wrapping presents,A group of women are seen sitting on the floor wrapping presents. More shots are shown of people wrapping presents and speaking to one another. more clips,C,"Context:
""A group of women are seen sitting on the floor wrapping presents. More shots are shown of people wrapping presents and speaking to one another. more clips""

Which of the following endings best completes the context?

Choices:
A. are shown of people wrapping gifts and speaking to one another and showing off the gift.
B. are shown of people wrapping christmas gifts in various locations.
C. are shown of them wrapping.
D. are shown of the women speaking and smiling to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
16008.0,Installing carpet,A man presses a tool back and forth over a carpet at the seam at the wall. He stops and put the tool down. he,B,"Context:
""A man presses a tool back and forth over a carpet at the seam at the wall. He stops and put the tool down. he""

Which of the following endings best completes the context?

Choices:
A. picks up a small piece of plaster.
B. turns the tool and uses the cutting edge to slice the carpet at the wall seam and tears off the cut strip.
C. puts a rag in too the crease.
D. examines the wall he began to create.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
25330.0,Disc dog,"A man walks onto a field in front of his dog. He throws a frisbee, and the dog catches it. he",B,"Context:
""A man walks onto a field in front of his dog. He throws a frisbee, and the dog catches it. he""

Which of the following endings best completes the context?

Choices:
A. drops the frisbee and wipes down the dog with a towel.
B. does several tricks with the frisbees and the dog.
C. grabs a basket and walks away.
D. stands up and throws another, and lays down on it.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
37066.0,Washing face,A woman speaks to the camera while turning her face back and fourth. She holds up a product and wipes it all along her face. she,D,"Context:
""A woman speaks to the camera while turning her face back and fourth. She holds up a product and wipes it all along her face. she""

Which of the following endings best completes the context?

Choices:
A. tosses it to a woman next to her.
B. then puts the product into her mouth while still speaking.
C. holds up a toothbrush while still speaking to the camera.
D. washes her faces and wipes it down with a rag still speaking to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
49194.0,Throwing darts,The boy throws the blue darts at the dart board. The boy jumps up and removes the blue darts from the dart board. the boy,D,"Context:
""The boy throws the blue darts at the dart board. The boy jumps up and removes the blue darts from the dart board. the boy""

Which of the following endings best completes the context?

Choices:
A. picks up his darts from the table and that is the ending screen.
B. pulls back the blue dart board and grabs three darts.
C. brings the dart board back.
D. throws the blue darts at the dart board.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
43125.0,Playing lacrosse,One boy throws the ball out into the road while the other runs after it. Another boy comes in with a wig and the boys start wrestling each other. the boys,C,"Context:
""One boy throws the ball out into the road while the other runs after it. Another boy comes in with a wig and the boys start wrestling each other. the boys""

Which of the following endings best completes the context?

Choices:
A. win and walk away.
B. then throw the ball out into the street and they all start fighting.
C. then pretend the beat the boy with the wig up.
D. pick up the unconscious boy and butt him up against the car.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
3313.0,Canoeing,A lady has one foot in the water and one in the boat and she starts doing push-ups on the boat. the lady,D,"Context:
""A lady has one foot in the water and one in the boat and she starts doing push-ups on the boat. the lady""

Which of the following endings best completes the context?

Choices:
A. gets the eye sticks again and she starts taking them off.
B. gets angry at the camera and starts singing while she's talking.
C. is done and her legs go up and she goes back down with her feet up.
D. finishes and shows her muscle to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
23053.0,Zumba,A large group of people are seen wandering around a dance studio with a man in front. the man,C,"Context:
""A large group of people are seen wandering around a dance studio with a man in front. the man""

Which of the following endings best completes the context?

Choices:
A. is seen walking all around leading into another man swabbing out the judges feet.
B. continues to dance while the others watch on the side and dance around as well.
C. then begins to lead a dance class in front of the group of people.
D. plays various instruments followed by the other performing martial arts.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
2743.0,Waterskiing,We see a speedboat speeding through a lake and a man jet skiing behind it. The screen flashes black and we see more jet skiing. we,B,"Context:
""We see a speedboat speeding through a lake and a man jet skiing behind it. The screen flashes black and we see more jet skiing. we""

Which of the following endings best completes the context?

Choices:
A. see the anchorman, a man in a dark suit and a man in a green hat.
B. see the ending title screen.
C. see a mountain covered in snow.
D. see a man fold up a mat and put it on the boat.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
6157.0,Rock-paper-scissors,A woman gives the word for rock in korean. A woman gives the name for paper in korean. a woman,B,"Context:
""A woman gives the word for rock in korean. A woman gives the name for paper in korean. a woman""

Which of the following endings best completes the context?

Choices:
A. gives a google map with three parallel lines down the bottom, with a yellow screen on the left, in japanese.
B. gives the name for scissors in korean.
C. comes onto the screen and starts pulling out papers and referencing hardware.
D. smooths up asian skin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
11684.0,Laying tile,"A woman appears, removing tiles from a box and talking about them. The woman kneels onto the ground, cutting and applying tiles. a man",C,"Context:
""A woman appears, removing tiles from a box and talking about them. The woman kneels onto the ground, cutting and applying tiles. a man""

Which of the following endings best completes the context?

Choices:
A. appears, spraying sand for the woman.
B. kneels on a floor, placed tile in a strainer.
C. rolls a pressure roller over the finished floor before the woman returns, speaking about the finished product.
D. cleans off a slates block.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
21795.0,Doing crunches,We then see a man talking to the camera and sitting and laying on a exercise ball. The man performs sits ups while on the ball and talking. the man,B,"Context:
""We then see a man talking to the camera and sitting and laying on a exercise ball. The man performs sits ups while on the ball and talking. the man""

Which of the following endings best completes the context?

Choices:
A. continues and takes some more exercise balls.
B. sits up and talks to the camera.
C. ends by kneeling down on the floor and wiping his foot on the ball.
D. goes over and does push ups on the floor every time.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
35338.0,Rope skipping,The video begins with a title sequence. a young man,C,"Context:
""The video begins with a title sequence. a young man""

Which of the following endings best completes the context?

Choices:
A. prepares to black out.
B. is standing outside with a basketball in his hand, alternating between shots of dribbling for the ball.
C. is shown in a gym performing tricks with a jump rope as music plays in the background.
D. is seen talking continuously about slamming the mouth of a chimpanzee into the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
500.0,Fixing bicycle,A person is putting objects in front of a tire to move the car. A person drives the car over the object to move it. the tire,A,"Context:
""A person is putting objects in front of a tire to move the car. A person drives the car over the object to move it. the tire""

Which of the following endings best completes the context?

Choices:
A. is now sitting on top of an object and they take it off.
B. is moved and the car drives over it, followed by a tire being pulled over.
C. is sitting on the floor of the car.
D. is removed then the car is gas cleaned.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
30149.0,Sailing,A man is shown in someone rocky water sailing by himself in the water. the waves,A,"Context:
""A man is shown in someone rocky water sailing by himself in the water. the waves""

Which of the following endings best completes the context?

Choices:
A. become harder and the man has to hold on as the boat moves to the side ensuring that he won't fall out.
B. take him hard and he s saved many times by going down rapidly.
C. pick him up quickly, knocking him into the side.
D. are strong and the boat crashes to the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
21556.0,Croquet,The woman in black shirt is bend over and hit the ball with mallet. The woman hit again the green ball causing it to hit the small pole. the woman in black,C,"Context:
""The woman in black shirt is bend over and hit the ball with mallet. The woman hit again the green ball causing it to hit the small pole. the woman in black""

Which of the following endings best completes the context?

Choices:
A. is standing on the pole with the mallet.
B. shirt hit the ball again hitting it on the pole.
C. cheered and began to walk.
D. shirt took off the cloth on her hands to show the two arm extensions.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
10357.0,Baton twirling,A small group of girls are seen walking onto a stage followed by more people following behind. more people,C,"Context:
""A small group of girls are seen walking onto a stage followed by more people following behind. more people""

Which of the following endings best completes the context?

Choices:
A. are seen dancing around the stage while people watch on the side.
B. are seen playing instruments at one point followed by them jumping around.
C. continue walking out onto the stage with some holding signs and others watching on the side.
D. are seen playing instruments while the crowd cheers and the girls continue to play.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
40060.0,Sailing,"A man is standing in front of a river, talking. He is sailing on a boat in the water. Directions explain the wind functions. the man",B,"Context:
""A man is standing in front of a river, talking. He is sailing on a boat in the water. Directions explain the wind functions. the man""

Which of the following endings best completes the context?

Choices:
A. begins gliding through the water with his sail under his arm.
B. is seen speaking again before disappearing.
C. pulls in and out of the rope as he describes how to hold it.
D. continues speaking, showing different methods of flowing water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
35724.0,Roof shingle removal,He uses a large garden fork to lift the top layer of the roof up. each time he lifts a part up,B,"Context:
""He uses a large garden fork to lift the top layer of the roof up. each time he lifts a part up""

Which of the following endings best completes the context?

Choices:
A. , he dumps the metal onto the tiles and moves the metal around.
B. , he throws it to the ground and continues to lift more parts up.
C. that comes down in pieces, he speaks to nobody.
D. , a piece escapes and he uses finally the lower part underneath.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
4361.0,Shaving,A man is cutting his beard with scissors. He uses a shaver to shave off the beard. He collects the hair in the sink. he,B,"Context:
""A man is cutting his beard with scissors. He uses a shaver to shave off the beard. He collects the hair in the sink. he""

Which of the following endings best completes the context?

Choices:
A. touches his lip ring and laughs.
B. puts shaving cream on his face and uses a razor to finish shaving.
C. accentuates how to shave.
D. displays a poster then quickly combs and lines a whole.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
18727.0,Sharpening knives,The man adds another block on the screen and puts water on the block. The man begins to sharpen the knife again. the man,C,"Context:
""The man adds another block on the screen and puts water on the block. The man begins to sharpen the knife again. the man""

Which of the following endings best completes the context?

Choices:
A. finishes finished sharpening the knife.
B. points to the board then up to the board and continues to sharpen the knife.
C. stops and shows the knife.
D. then puts salt on the board and adds the different block in a circle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
10843.0,BMX,The latch is let down and they all take off into the dirt and start to race in the dirt. many of the boys,C,"Context:
""The latch is let down and they all take off into the dirt and start to race in the dirt. many of the boys""

Which of the following endings best completes the context?

Choices:
A. are followed by the horses as the same race continues and they push the horses hard.
B. are gathered in a circle a watching one after the other.
C. keep going around the track and people are spread throughout the course holding up sticks.
D. stop and wave and talk to one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
42127.0,Using the rowing machine,A man is see speaking to the camera while sitting on a piece of exercise equipment. he,A,"Context:
""A man is see speaking to the camera while sitting on a piece of exercise equipment. he""

Which of the following endings best completes the context?

Choices:
A. adjusts the settings on the machine and begins using it back and fourth.
B. sits down and attempts to pull the rope on the machine and begins riding inside.
C. uses a elliptical trainer and moves his fingers around.
D. begins sitting on top of the equipment and pushing himself down with his legs in the air.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
15169.0,Scuba diving,The water sounds still play and the man shows you various moves and what they mean under water. the logo,D,"Context:
""The water sounds still play and the man shows you various moves and what they mean under water. the logo""

Which of the following endings best completes the context?

Choices:
A. and the tightening dial appears at the bottom of the screen.
B. rewinds and the man gives pointers on how to properly play.
C. appears on the screen and the man continues to demonstrate how the trick is done and back to the camera roll.
D. then reappears on the screen and the video ends.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
45564.0,Putting on makeup,A series of women are shown close up. A stylist is seen talking with a client in a chair. she,D,"Context:
""A series of women are shown close up. A stylist is seen talking with a client in a chair. she""

Which of the following endings best completes the context?

Choices:
A. continues cutting the hair and hair as she talks.
B. irons the hair on the client's head and ends by cutting the hair off.
C. puts makeup paints on the client's eyes.
D. is then seen doing the woman's hair for her, and shows off the finished result.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
44624.0,Playing pool,A man in a light blue shirt breaks the pool balls to start the game. he,D,"Context:
""A man in a light blue shirt breaks the pool balls to start the game. he""

Which of the following endings best completes the context?

Choices:
A. tries to make a goal to get the cue but it doesn't go in his direction.
B. uses a pool stick to pit out the balls in the pool table.
C. beats 4 people and gets down from the table when he is done.
D. walks around the table looking for a good spot to hit.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
40426.0,Painting,"An art piece is displayed on the wall, and we are shown several close ups of the paint. Perusers of art walk through the gallery, looking at the painting. we",D,"Context:
""An art piece is displayed on the wall, and we are shown several close ups of the paint. Perusers of art walk through the gallery, looking at the painting. we""

Which of the following endings best completes the context?

Choices:
A. see a harmonica and a child playing as adults watch.
B. then see a black screen and the art for destruction is displayed.
C. see one final conclusion, back to the painting.
D. then conclude with someone taking a photo and walking away.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
49551.0,Playing beach volleyball,Women are standing on a beach playing voleyball. People are in the background sitting on the sand . man,C,"Context:
""Women are standing on a beach playing voleyball. People are in the background sitting on the sand . man""

Which of the following endings best completes the context?

Choices:
A. put a plastic liner in a passes and crowd give an attention to the game.
B. is standing next to a wall watching hick bunch of people playing.
C. is sitting on a deck chair watching the women play.
D. is standing in a dog and is giving theperson the order to start playing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
35483.0,Rollerblading,We see two men on a city street and the title loads. A man takes off his hood and talks to the camera. we,D,"Context:
""We see two men on a city street and the title loads. A man takes off his hood and talks to the camera. we""

Which of the following endings best completes the context?

Choices:
A. see a man moving a pair of stilts.
B. see zip screens and the man takes out a mountain bike.
C. see the title screen and the links to two types of fence.
D. see men in roller blades fall then skate down a railing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
40749.0,Playing lacrosse,A large group of people are seen running down a field playing a game of lacrosse. The people hit the ball all along the field while a ref watches them on the side. the group,B,"Context:
""A large group of people are seen running down a field playing a game of lacrosse. The people hit the ball all along the field while a ref watches them on the side. the group""

Which of the following endings best completes the context?

Choices:
A. continues playing with one another and waving to the camera.
B. continue to play together while the camera moves back and fourth.
C. continue playing some more and stopping.
D. continue to run around the field together towards the end.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
326.0,Hanging wallpaper,He takes a scour and begins to scour the wall paper. He uses a paint roller to soak the wall paper for easy removal. he,C,"Context:
""He takes a scour and begins to scour the wall paper. He uses a paint roller to soak the wall paper for easy removal. he""

Which of the following endings best completes the context?

Choices:
A. points to several things on the wall and sprays the wall paper.
B. takes scissors and measures the wall paper closely.
C. then demonstrates how steam can be used too to loosen the wall paper.
D. wipes the wall paper down against the wall.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
12504.0,Playing blackjack,Men are sitting in a black jack table in a casino and the dealer is spreading the cards to players. man,B,"Context:
""Men are sitting in a black jack table in a casino and the dealer is spreading the cards to players. man""

Which of the following endings best completes the context?

Choices:
A. is keeping the chips in the table and place a, dummy, in, the middle of the table.
B. is talking to the camera.
C. chips three cards in a round of table.
D. is waving a red flag after looking at the cards and womear to talk again.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
30560.0,Slacklining,The person in blue is demonstrating how the rope is fastened from the rocks. He is also showing tight rope walking from one end to another. then the person in black,B,"Context:
""The person in blue is demonstrating how the rope is fastened from the rocks. He is also showing tight rope walking from one end to another. then the person in black""

Which of the following endings best completes the context?

Choices:
A. comes onto the rope walking from the rocks.
B. also walks on a tight rope.
C. appears again describing his part of the lesson.
D. is demonstrating the type of stance the rope is measured against.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
30152.0,Kneeling,"A man is kneeling on a mat while holding a pole. He leans forward, demonstrating a technique. he",D,"Context:
""A man is kneeling on a mat while holding a pole. He leans forward, demonstrating a technique. he""

Which of the following endings best completes the context?

Choices:
A. throws the pole onto the mat with a' hooray!' sign above it.
B. then lifts the bar over his head, dropping the bar onto the mat.
C. lifts the pole until the tip is at chest level.
D. continues to talk about the pole and his position.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
26497.0,Playing blackjack,A man is seen dealing cards on a table surrounded by people. The people play a game of poker while speaking to the camera. more people,B,"Context:
""A man is seen dealing cards on a table surrounded by people. The people play a game of poker while speaking to the camera. more people""

Which of the following endings best completes the context?

Choices:
A. speak to the camera as the bad players wave and pull chips.
B. are shown speaking to the camera as well as playing around the casino.
C. join in and many smile to the camera in the end.
D. watch on the side as well as playing and showing the cards.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
46405.0,Carving jack-o-lanterns,A picture is laid out on a pumpkin followed by a person cutting it out. the person,B,"Context:
""A picture is laid out on a pumpkin followed by a person cutting it out. the person""

Which of the following endings best completes the context?

Choices:
A. then lays down the center and splits it in half indicating where to live.
B. carves along the tracing while moving in and out of frame.
C. then puts parts of the pumpkin together in a game.
D. takes the knife and carve some pesticides into the pumpkin.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
10045.0,Removing ice from car,We see the building they just came out of. A man and a boy clean snow off a minivan in the parking lot. the camera operator,A,"Context:
""We see the building they just came out of. A man and a boy clean snow off a minivan in the parking lot. the camera operator""

Which of the following endings best completes the context?

Choices:
A. gives a thumbs up then pans back to the man cleaning the snow.
B. pulls a chain attached to a device.
C. turns on his camera and a man talks about the students taking pictures of the building.
D. flips off a black cord.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
40447.0,Calf roping,A man is seen sitting on a horse with a rope in his hands. He then rides in on a horse and ropes up a calf with the rope. several people,B,"Context:
""A man is seen sitting on a horse with a rope in his hands. He then rides in on a horse and ropes up a calf with the rope. several people""

Which of the following endings best completes the context?

Choices:
A. are seen tied to the horses for a bit.
B. are shown riding in and roping up cattle while others watch on the side.
C. are seen standing ready with cameras and equipment.
D. begin playing tricks on the horses.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
5800.0,Putting on makeup,A woman sitting in a room puts on makeup as a song plays. She takes out a small mirror to help her. she,C,"Context:
""A woman sitting in a room puts on makeup as a song plays. She takes out a small mirror to help her. she""

Which of the following endings best completes the context?

Choices:
A. takes a black and red liquid and rubs it all over her body.
B. takes silly letters out of a box and throws them in a trashcan.
C. then uses various size brushes to apply the makeup to her face.
D. plaster black lipstick on her lips.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
875.0,Kayaking,A logo shows that this video is presented by expert village. a man in a small blue boat,B,"Context:
""A logo shows that this video is presented by expert village. a man in a small blue boat""

Which of the following endings best completes the context?

Choices:
A. is pushing a kress of water in a lake while instructing his boarder.
B. discusses the topic of hand surfing in a hole and gives hints on how to perform this activity.
C. , in the middle of a lake, is skiing.
D. is in the water pushing a boat with a sail.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
30585.0,Baking cookies,The video then shows the two boys mixing ingredients together. They roll the dough into balls and place them into an oven. the boys,D,"Context:
""The video then shows the two boys mixing ingredients together. They roll the dough into balls and place them into an oven. the boys""

Which of the following endings best completes the context?

Choices:
A. put cigarettes inside the oven before the timer.
B. then bake the dough in front of the fireplace.
C. lay down their oven covers and look around the room.
D. take the cookies out of the oven and begin eating them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
14087.0,Blowing leaves,A person puts on safety glasses and walks through a gate into a courtyard. The person blows the leaves from a driveway using an electric blower. the person,B,"Context:
""A person puts on safety glasses and walks through a gate into a courtyard. The person blows the leaves from a driveway using an electric blower. the person""

Which of the following endings best completes the context?

Choices:
A. walks along a sidewalk and down a path using two walking sticks.
B. blows the leaves from a grass area using the blower.
C. then holds a smoking pipe.
D. vacuums the leaves in the area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
11545.0,Laying tile,A man places a tile onto the floor and pushes it down. He smooths it out with his hands. he,D,"Context:
""A man places a tile onto the floor and pushes it down. He smooths it out with his hands. he""

Which of the following endings best completes the context?

Choices:
A. then uses an old pipe to adjust it and uses more wood and cement to smooth it down.
B. puts the tile on a piece of paper.
C. then uses a scraper while the tile is being pulled away by a crane.
D. moves the vent that is on the floor next to the tile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
49004.0,Kayaking,"Two men are looking down into a water hole. A view of the water is shown from underneath, then on top. a group of kayakers",D,"Context:
""Two men are looking down into a water hole. A view of the water is shown from underneath, then on top. a group of kayakers""

Which of the following endings best completes the context?

Choices:
A. are doing flips in the water.
B. reached the bottom then a person starts climbing up a rock.
C. are wakeboarding down a river.
D. gather, then float gently down the stream, enjoying the view of the perfectly clear water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
30304.0,Wrapping presents,A person holds a ring in a small box. then,A,"Context:
""A person holds a ring in a small box. then""

Which of the following endings best completes the context?

Choices:
A. , the man wraps the box with gift paper.
B. , the person puts the ring on the finger of the hand and clean the rings with a towel.
C. , the person puts the ring to the ear and makes a piercing.
D. , the person spins, then the man pins the, then put a medal on the woman's neck.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
36902.0,Arm wrestling,There are several body builders showing their weight training exercises with weight bars and arm wrestling techniques. two of the body builders arm,D,"Context:
""There are several body builders showing their weight training exercises with weight bars and arm wrestling techniques. two of the body builders arm""

Which of the following endings best completes the context?

Choices:
A. wrestles using short and wide judges.
B. wrestlers begin wrestling another body builder who pretends he's a street performer.
C. wrestle multiple different people during one of the workouts.
D. wrestle on a table while another person is watching them.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
4517.0,Running a marathon,A man is outside in a soccer field putting his equipment in a book bag. once the things,B,"Context:
""A man is outside in a soccer field putting his equipment in a book bag. once the things""

Which of the following endings best completes the context?

Choices:
A. are in, he starts to run and do his first throw.
B. are in his bags, he secures it with his straps and begins jumping up and down.
C. are in place, he begins walking towards the goal and doing several kicks.
D. are all strapped together the man begins running.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
10587.0,Assembling bicycle,A person is seen sitting on a stool and piecing together several parts of a bike. the person,C,"Context:
""A person is seen sitting on a stool and piecing together several parts of a bike. the person""

Which of the following endings best completes the context?

Choices:
A. disassembles and rearranges the bike.
B. then grabs a spare tire and continues grinding the tiny parts together.
C. continues piecing the bike together and pans around the finished product in the end.
D. continues piecing out the parts while looking off into the distance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
42656.0,Archery,The camera then zooms in on the target. The website scrolls across the screen again and the man fires three more arrows. the screen,C,"Context:
""The camera then zooms in on the target. The website scrolls across the screen again and the man fires three more arrows. the screen""

Which of the following endings best completes the context?

Choices:
A. returns to including the arrows scrolling down.
B. cuts to black and green numbers.
C. changes to gray and the man shows the brand of bow is a bowtech.
D. fades to black and we see a lot of white text and the items on this website.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
19725.0,Ironing clothes,A man is inside a room in front of a table. He demonstrates how to properly lay a shirt on the table. then he,A,"Context:
""A man is inside a room in front of a table. He demonstrates how to properly lay a shirt on the table. then he""

Which of the following endings best completes the context?

Choices:
A. shows how to use an iron to iron the shirt smoothly.
B. practices with the shirt on its own on the table.
C. puts the shirt over the table and separates shoe acetone to make a square.
D. splits the shirt into two pieces.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
15414.0,Sailing,Several boats are shown sailing on the water as a man narrates before the start of a boat race. stats,A,"Context:
""Several boats are shown sailing on the water as a man narrates before the start of a boat race. stats""

Which of the following endings best completes the context?

Choices:
A. are shown on the screen as the man explains some of the stats.
B. are shown on the side of the boat.
C. are then shown on the water where men line up to race their boats and ensure.
D. appear on the screen more and more followed by people speaking with one another and then running.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
43363.0,Zumba,They join the woman walking with the stereo in her hand. Several other people join them as they walk and dance to the music. all the people,C,"Context:
""They join the woman walking with the stereo in her hand. Several other people join them as they walk and dance to the music. all the people""

Which of the following endings best completes the context?

Choices:
A. put on their coats as they dance along to the music.
B. rise up in the air and sing harmonicas that they all dance together in unison.
C. break into a synchronized dance right on the street.
D. are playing instruments while singing and dancing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
40227.0,Raking leaves,A black dog walks on a lawn. A lady rakes leaves from the lawn onto the pavement sidewalk. the lady,A,"Context:
""A black dog walks on a lawn. A lady rakes leaves from the lawn onto the pavement sidewalk. the lady""

Which of the following endings best completes the context?

Choices:
A. stops raking, turns around, and talks plus gestures.
B. leaves and signs something on a clipboard.
C. drops her rake and picks up a scraper.
D. stops raking, pushes the dogs on their sides, and continues to talk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
36599.0,Baking cookies,A bowl is shown with a series of ingredients added and then mixed. A second bowl is shown with ingredients added and then mixed. the second bowl,D,"Context:
""A bowl is shown with a series of ingredients added and then mixed. A second bowl is shown with ingredients added and then mixed. the second bowl""

Which of the following endings best completes the context?

Choices:
A. is shown with a purple ingredient.
B. is put in the oven.
C. then is shown with seasonings and then it is show with a brown grain stain showing.
D. is mixed into the first bowl.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
25459.0,Rock climbing,A man comes onto the screen to introduce a video about rock climbing. he,B,"Context:
""A man comes onto the screen to introduce a video about rock climbing. he""

Which of the following endings best completes the context?

Choices:
A. starts talking about how to stand on his shoulders and then on a rock in front of the rocks.
B. gets onto the rock and starts to show several different techniques for rock climbing.
C. goes to a small ledge on the wall and drills a hole into the rock.
D. shows the idea how to do a rock climbing stunt.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
18738.0,Kayaking,They manage to break away from each other and continue kayaking. The rough waters push the man into rocks. he,B,"Context:
""They manage to break away from each other and continue kayaking. The rough waters push the man into rocks. he""

Which of the following endings best completes the context?

Choices:
A. makes sure to stay upright on the ground.
B. manages to break away but is pushed by the rough waters into the opposite side of the river, again into some rocks.
C. falls off further than normal.
D. stops paddling and looks up at the sky before continuing sailing.

Reply with exactly one uppercase letter out of A, B, C, or D.
",141
17752.0,Sumo,Big mena re standing on a ring getting ready to wrest. referee wearing a chinese suit,A,"Context:
""Big mena re standing on a ring getting ready to wrest. referee wearing a chinese suit""

Which of the following endings best completes the context?

Choices:
A. is in the middle of the men.
B. is standing in the center, preparing the ball and explain the process, he starts running in the court and dodges a bowlful of the ball.
C. starts to hold the woman and show her the declimeter.
D. approaches the ring and tries to wrest the ring.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
39926.0,Getting a haircut,The location changes to in front of a salon. The lady goes into a salon and talks to the receptionist then the camera. the lady,C,"Context:
""The location changes to in front of a salon. The lady goes into a salon and talks to the receptionist then the camera. the lady""

Which of the following endings best completes the context?

Choices:
A. is shown in a salon where she is styling her hair.
B. then takes out a hair dryer and begins drying her hair.
C. flips through a hairstyle book.
D. exits the shop and walks back to the office.

Reply with exactly one uppercase letter out of A, B, C, or D.
",140
5956.0,Sumo,Sumo wrestlers walk through a crowd gathered around a competition stage. Two men go on stage and fight each other. the loser,B,"Context:
""Sumo wrestlers walk through a crowd gathered around a competition stage. Two men go on stage and fight each other. the loser""

Which of the following endings best completes the context?

Choices:
A. gives the man on top a pose in front of a large crowd and cheers in triumph.
B. walks off while the winner receives praise from the audience.
C. gets the fight and waves at the crowd.
D. wins and stands up on the stage waiting for a crowd to clap.

Reply with exactly one uppercase letter out of A, B, C, or D.
",142
