ind,activity_label,ctx,answer,final_prompt,len_tk_phi3_mini_4k_instruct
15927.0,Playing bagpipes,"The ""bbc news"" logo appears on screen with website addresses. A man plays a bagpipe in front of burning trucks as people thrown rocks. police",D,"Context:
""The ""bbc news"" logo appears on screen with website addresses. A man plays a bagpipe in front of burning trucks as people thrown rocks. police""

Which of the following endings best completes the context?

Choices:
A. officers stand outside of a dodge ram topic and watch the man play.
B. take pictures of the scorched men.
C. officers rush to his aid as he puts wax on a shingle at an address.
D. set up a blockade as rioters throw stones and fire.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
16917.0,Futsal,An introduction comes onto the screen for an indoor soccer game. the indoor soccer game,A,"Context:
""An introduction comes onto the screen for an indoor soccer game. the indoor soccer game""

Which of the following endings best completes the context?

Choices:
A. is played by several players as they kick the ball back and forth.
B. involves several of the teams participating in one game of soccer.
C. begins as a player starts dribbling, making short runs and then waving at deal points back and forth.
D. begins as a small blue ball bounces, splits, and keeps bouncing back and forth.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
4252.0,Spinning,Several other people in the class can be seen on stationary bicycles in the mirror behind the instructor. The woman is then shown on the ground demonstrating an exercise. the spin class,B,"Context:
""Several other people in the class can be seen on stationary bicycles in the mirror behind the instructor. The woman is then shown on the ground demonstrating an exercise. the spin class""

Which of the following endings best completes the context?

Choices:
A. continues to teach the way to ride around on the bike.
B. is shown again still in progress.
C. ends and the people run straight into each other.
D. begins to use a fast sort of machine that moves swiftly and gracefully.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
27008.0,Triple jump,A large group of people are seen walking around a track with others watching on the side. One man then stands ready behind the group. the man,D,"Context:
""A large group of people are seen walking around a track with others watching on the side. One man then stands ready behind the group. the man""

Which of the following endings best completes the context?

Choices:
A. makes jumps up and down the beam and ends by clapping his hands in the end.
B. then begins running down the track before dying in the end.
C. begins running down the hill while the camera follows many from a distance.
D. runs down the track into a large sand pit.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
34832.0,Cleaning sink,He starts scrubbing the inside of the sink with a sponge. He takes a white towel and wipes off the counter and sink. he,B,"Context:
""He starts scrubbing the inside of the sink with a sponge. He takes a white towel and wipes off the counter and sink. he""

Which of the following endings best completes the context?

Choices:
A. grabs a brush and continues wiping down the sink.
B. sprays the mirror with windex and wipes the mirror off.
C. finishes and drops it on the ground and begins to clean off the counter.
D. washes a small knife and then soaks it in water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
33224.0,Painting,A woman is shown talking to the camera and leads into her beginning to paint a picture. she,B,"Context:
""A woman is shown talking to the camera and leads into her beginning to paint a picture. she""

Which of the following endings best completes the context?

Choices:
A. uses a small or creamy appliance to put coats on the painted female.
B. moves her brush back and fourth on the canvas and putting various colors and swirls around the sides.
C. continues painting over the frame and leads into two kids walking in and out of frame.
D. washes her hand in a bottle and uses varnish to show more paintings.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
5185.0,Bullfighting,Two wildebeests lock horns in a fight for dominance. The fight continues with the rest of the wildebeest herd looking on. the fight,C,"Context:
""Two wildebeests lock horns in a fight for dominance. The fight continues with the rest of the wildebeest herd looking on. the fight""

Which of the following endings best completes the context?

Choices:
A. continues with that banner showing the battle banner and a black banner order indicating the winner.
B. is finally over and.
C. continues on as one wildabeast pushes the other away from the herd near a river.
D. switches into another fight that includes the burzis horse.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
40379.0,Baton twirling,One of the dancers does a front flip while the other throws the stick in the air and catches it. they,C,"Context:
""One of the dancers does a front flip while the other throws the stick in the air and catches it. they""

Which of the following endings best completes the context?

Choices:
A. finish and an intro of a singing video waxes up.
B. continue to go back and fourth on the heel steps.
C. continue dancing as they fling their sticks and catch them in their hands as they coordinate themselves.
D. continue to spin in their seats as the cue ping sounds.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
29079.0,Doing karate,A few boys stand around doing different things in a locker room. one boy,A,"Context:
""A few boys stand around doing different things in a locker room. one boy""

Which of the following endings best completes the context?

Choices:
A. kicks and spins around showing off his martial art skills.
B. jumps up and grabs a hose and starts water boarding over a rope on the ground.
C. throws his helmet down as he is preparing to join a bike race.
D. joins others who are doing a cheer alone with big red cups in hand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
16320.0,Disc dog,A woman is seen standing in a field holding frisbees with a dog. The woman begins throwing around the frisbee performing tricks with the dog. she,C,"Context:
""A woman is seen standing in a field holding frisbees with a dog. The woman begins throwing around the frisbee performing tricks with the dog. she""

Which of the following endings best completes the context?

Choices:
A. throws the frisbee all around while the dog catches it by two legs.
B. throws the frisbees around while the dog runs away.
C. continues to do tricks with the dog while others watch on the side.
D. come running over and she's shown again in slow motion.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
31653.0,Blowing leaves,Another person moves with the camera as they watch from a window in an elevated room against a white window sill. the person blowing the leaves,D,"Context:
""Another person moves with the camera as they watch from a window in an elevated room against a white window sill. the person blowing the leaves""

Which of the following endings best completes the context?

Choices:
A. gets closer to the camera as well as the person in the street behind him.
B. gives a final look like he is talking and ends with him dropping the leaves as soon as he makes it to the ground.
C. leaves are shown from a small angle.
D. moves around the yard and continues to do lawn maintenance.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
1791.0,Making a cake,"A woman is standing inside a dark kitchen, talking. She shows a cake cooling on a metal rack. she",C,"Context:
""A woman is standing inside a dark kitchen, talking. She shows a cake cooling on a metal rack. she""

Which of the following endings best completes the context?

Choices:
A. bowls chocolate cream, mixing the cream and wrapping it in curlers.
B. dips baking soda into the singers gel bottle.
C. demonstrates how to mix the ingredients in a mixer, then bake the cake.
D. shows the sliced vegetables.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
45830.0,Braiding hair,Image and clips of a blond hair stylist braiding her hair. the hairstylist,A,"Context:
""Image and clips of a blond hair stylist braiding her hair. the hairstylist""

Which of the following endings best completes the context?

Choices:
A. then places her braided hair into a bun.
B. cuts a bob style that comes out slightly backwards and shows her long hair.
C. then begins to apply paste to her hair and he places gel onto it as well.
D. cuts the hairstyle and ends with hair spray and artwork lining the back of different styles the woman used.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
4394.0,Hopscotch,A little boy is playing hop scotch on the pavement. There is a truck behind him. he,C,"Context:
""A little boy is playing hop scotch on the pavement. There is a truck behind him. he""

Which of the following endings best completes the context?

Choices:
A. eventually jumps through a hole in the fence.
B. gets to the very finish line and leaves with bow and arrow.
C. doesn't really play it right.
D. throws the elliptical machine down onto the skateboard at which point the screen goes black and a lit up view screen appears explaining what he just won.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
1872.0,Ice fishing,A person is seen standing off in the distance with another standing around a hole. the person,C,"Context:
""A person is seen standing off in the distance with another standing around a hole. the person""

Which of the following endings best completes the context?

Choices:
A. then pitches a ball down a long slide and walks away looking triumphant.
B. then lights a match and starts throwing the wood to the other.
C. uses a fishing pole on the hole and attempts to pull out a fish.
D. then throws a ball down the snow and another person stands on a ladder and catches the ball.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
11294.0,River tubing,There's a large team of participants getting ready to do engage in a water tubing activity. They walk down a hilly terrain to the river. they,B,"Context:
""There's a large team of participants getting ready to do engage in a water tubing activity. They walk down a hilly terrain to the river. they""

Which of the following endings best completes the context?

Choices:
A. cross the slow moving waves that roll through from a river.
B. get onto their tubes and begin going down the rapids.
C. use several different ropes as they hop along the uneven river waters.
D. are all doing tubing stunts on the water.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
17753.0,Sumo,Big mena re standing on a ring getting ready to wrest. Referee wearing a chinese suit is in the middle of the men. men,A,"Context:
""Big mena re standing on a ring getting ready to wrest. Referee wearing a chinese suit is in the middle of the men. men""

Which of the following endings best completes the context?

Choices:
A. start wrestling on the ring and the people applauds.
B. continue to wrest in the ring and strikes with the jab.
C. are walking throughout the court going over steps and belt ramps.
D. fight with ropes on the ground while commentators talk on the side.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
24061.0,Playing rubik cube,The person places the solved rubik's cube on the desk and hurriedly click something. The person shows his computer screen. the person,C,"Context:
""The person places the solved rubik's cube on the desk and hurriedly click something. The person shows his computer screen. the person""

Which of the following endings best completes the context?

Choices:
A. then writes something on the screen with a marker.
B. solves the first cube, then begins to save and pass the second cube to his second.
C. picks up the rubik's cube and shows each face of the solved rubik's cube.
D. then goes back to solving the puzzle.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
7937.0,Using the pommel horse,A man is getting ready for a gym routine by chalking his hands. The man mounts the horse apparatus. The man does a routine on the horse. the man,C,"Context:
""A man is getting ready for a gym routine by chalking his hands. The man mounts the horse apparatus. The man does a routine on the horse. the man""

Which of the following endings best completes the context?

Choices:
A. jumps down and crosses himself.
B. dismounts and lifts his ruffled shirt up over his head revealing a body covered in tattoos.
C. dismounts and lands on the mat.
D. does a chair hop off the horse.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
36638.0,Beer pong,Two men are seen playing ping pong and a man speaks to the camera. Several people are shown playing beer pong as well as speaking to the camera. the people,D,"Context:
""Two men are seen playing ping pong and a man speaks to the camera. Several people are shown playing beer pong as well as speaking to the camera. the people""

Which of the following endings best completes the context?

Choices:
A. dance around and cheer with one another as more men talk to the camera.
B. spin their net around one another while two throw balls back and fourth.
C. continue to play ping pong and shots are shown of them with a person public speaking.
D. continue to play as others speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
43781.0,Shaving,A mans hair is seen close up followed by a razor being used on the sides. a person,C,"Context:
""A mans hair is seen close up followed by a razor being used on the sides. a person""

Which of the following endings best completes the context?

Choices:
A. brushes and cuts the mans hair and ends with images of rollers.
B. cut out portions of the mans hair and then uses a comb to shave down the sides while moving the sides.
C. is seen combing the person's hair while still using the trimmer.
D. works out in front of a sink.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
38427.0,Bullfighting,A brown bull being taunted by spectators corners a man wearing a baseball hat and rams him into a wall then tosses him into the air. a black bull,A,"Context:
""A brown bull being taunted by spectators corners a man wearing a baseball hat and rams him into a wall then tosses him into the air. a black bull""

Which of the following endings best completes the context?

Choices:
A. chaises a group of people up some stairs and a man in a white shirt up against a metal railing.
B. lays on the ground in front of the men.
C. runs after him to knock him down.
D. shows up briefly then leaves.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
26059.0,Arm wrestling,This video shows the man arm wrestling different opponents. first he arm,A,"Context:
""This video shows the man arm wrestling different opponents. first he arm""

Which of the following endings best completes the context?

Choices:
A. wrestles a man wearing a black shirt and then he arm wrestles a shirtless man.
B. wrestles and throws the other into a wall where he continues the wrestling with one of his other competitors.
C. wrestles and it's for fun because he doesn't have a good replacement.
D. wrestles him inside a ring.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
21813.0,Plataform diving,A professional diver named pandelela rinong is getting ready to dive in a competition. she,A,"Context:
""A professional diver named pandelela rinong is getting ready to dive in a competition. she""

Which of the following endings best completes the context?

Choices:
A. goes forward on the diving board and does a backward dive into the pool from several feet.
B. is underwater for about 15 seconds before surfacing.
C. does several long, and hard dives into the pool.
D. mates with a young man under the water and performs her open dive routine.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
1982.0,Decorating the Christmas tree,A man and a woman decorate a christmas tree from decorations around the room in sped-up video. A dog walks through the camera frame. The man leaves the camera frame. the man,A,"Context:
""A man and a woman decorate a christmas tree from decorations around the room in sped-up video. A dog walks through the camera frame. The man leaves the camera frame. the man""

Which of the following endings best completes the context?

Choices:
A. returns to decorating wearing a santa hat.
B. climbs back up the ladder and climbs back up the ladder.
C. helps the woman off the bed.
D. slits the lights in the tree.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
12303.0,Running a marathon,A woman is seen speaking to the camera and leads into a woman running and interviewing other runners. she,A,"Context:
""A woman is seen speaking to the camera and leads into a woman running and interviewing other runners. she""

Which of the following endings best completes the context?

Choices:
A. interviews two twins while running and the news shows off other runners in the area.
B. explains while talking while others do the same even though their slower pace.
C. continues running in the field with the others and others hiding in the woods.
D. interviews several runners and ends with her leading a world cup.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
47127.0,Futsal,Two teams are on an indoor court and playing soccer. a man wearing glasses,A,"Context:
""Two teams are on an indoor court and playing soccer. a man wearing glasses""

Which of the following endings best completes the context?

Choices:
A. is now talking into the camera holding his microphone in front of him, then is shown interviewing a man.
B. is working on his otherside to see what the game is about.
C. is talking to a microphone about the game while presenter is getting looped about the game.
D. is watching the cameras and observing the game.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
24292.0,Doing karate,A young man in a white karate uniform practices some moves. he,A,"Context:
""A young man in a white karate uniform practices some moves. he""

Which of the following endings best completes the context?

Choices:
A. bows at the end and runs towards the camera.
B. flips back and forth and kicks at the objects that are moving, kicking and punching.
C. crosses his arms in front of his chest and does some neck moves with his head falls down.
D. then kung fu chops at targets fluidly while audience members clap.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
2722.0,Washing face,A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman,C,"Context:
""A woman talks to the camera while bathing a baby in the bathtub. The woman demonstrates a small scrubbing pad to the camera. the woman""

Which of the following endings best completes the context?

Choices:
A. takes a sponge and scrubs an arm using the sponge.
B. wipes down the baby with the pad, then continues rinsing the sink.
C. uses the pad on the baby.
D. places lotion on the baby's hands and speak to the camera.

Reply with exactly one uppercase letter out of A, B, C, or D.
",148
48680.0,Playing rubik cube,A person is seen sitting in a chair holding a rubix cube and speaking to the camera. The man attempts to solve the puzzle while still looking up to the camera. the man,C,"Context:
""A person is seen sitting in a chair holding a rubix cube and speaking to the camera. The man attempts to solve the puzzle while still looking up to the camera. the man""

Which of the following endings best completes the context?

Choices:
A. grabs another volume and continues speaking, then he removes that volume.
B. glances down the side and reappears after completing the puzzle.
C. eventually solves the puzzle and holds it up while speaking to the camera.
D. continues to speak to the camera to last form several times.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
3723.0,Welding,The tip of the welding gun is adjusted using pliers. The man marks and measures pieces of plate metal in between making welds on it. the man,A,"Context:
""The tip of the welding gun is adjusted using pliers. The man marks and measures pieces of plate metal in between making welds on it. the man""

Which of the following endings best completes the context?

Choices:
A. demonstrates the angle to make a weld on the piece of plate metal.
B. stares as the metal welds save for one corner of the welded plate.
C. removes a sheet of stainless steel.
D. takes the welding gun and gives it a close perspective.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
32470.0,Futsal,Two sets of people n the crowd are interviewed. We see the crowd and a man interviewed and see some scoring shots. we,B,"Context:
""Two sets of people n the crowd are interviewed. We see the crowd and a man interviewed and see some scoring shots. we""

Which of the following endings best completes the context?

Choices:
A. see the man finish his score and see him again while holding his scores.
B. see three men stand and pose for a photo and a man is interviewed before we return to the game.
C. see another man interviewed and we see a person interviewed and after.
D. see the referees walking the people up and down the field.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
35349.0,Brushing teeth,He picks up a toothbrush from the sand and begins brushing his teeth. The woman in the bathroom is brushing her teeth and is attacked by a man with a knife. there,D,"Context:
""He picks up a toothbrush from the sand and begins brushing his teeth. The woman in the bathroom is brushing her teeth and is attacked by a man with a knife. there""

Which of the following endings best completes the context?

Choices:
A. is a segment where two people speak to each other.
B. 's a cheer and everyone cheers.
C. is more text on the screen that say to read positive reviews.
D. is blood splattered all over the bathroom.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
49890.0,Blow-drying hair,Two women are seen looking at the camera with one speaking and holding a hair dryer. the woman,A,"Context:
""Two women are seen looking at the camera with one speaking and holding a hair dryer. the woman""

Which of the following endings best completes the context?

Choices:
A. shows off the hair dryer while speaking and pointing to the woman in the chair.
B. turn the dryer on and begins pressing all the hair down into the dryer.
C. long the hair and then begin blow drying the hair with her hands.
D. then begins curling one part of the hair while the other shows her how to use the dryer.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
30465.0,Drinking coffee,A working man carried a tray of coffee to a table with guest. Another man is talking to some reporters with the microphone. another entrepreneur,D,"Context:
""A working man carried a tray of coffee to a table with guest. Another man is talking to some reporters with the microphone. another entrepreneur""

Which of the following endings best completes the context?

Choices:
A. fell off his skateboard and is seen in a hospital care center.
B. is interviewed then walks away.
C. filled with coffee is being interviewed by people wearing helmets.
D. talks with the the reporters about the coffee business.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
31292.0,Using parallel bars,"An infographic appears, showing his name to be danell leyva from the usa. He steps up to a parallel bars and waves. he",D,"Context:
""An infographic appears, showing his name to be danell leyva from the usa. He steps up to a parallel bars and waves. he""

Which of the following endings best completes the context?

Choices:
A. then begins to do ab exercises on the bars.
B. joins some other men, two at a time.
C. opens his hands wide, then begins his routine with jumping three self parallel bars.
D. performs his routine, executing many flips and handstands.

Reply with exactly one uppercase letter out of A, B, C, or D.
",143
12852.0,Mixing drinks,A bartender picks up a stainless steel cup and scoops ice into it. The bartender pours liquors into a shot glass and dumps them into a cup. the bartender,A,"Context:
""A bartender picks up a stainless steel cup and scoops ice into it. The bartender pours liquors into a shot glass and dumps them into a cup. the bartender""

Which of the following endings best completes the context?

Choices:
A. caps the cup and shakes vigorously.
B. sets the drink down and grabs a can.
C. trims the rim with a toothpick.
D. picks up a cocktail bar shaker and pours in the liquors.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
38609.0,Ironing clothes,"A woman iron pants on a iron board in a bedroom. Then, the woman turns the pants and continues ironing. a laptop",D,"Context:
""A woman iron pants on a iron board in a bedroom. Then, the woman turns the pants and continues ironing. a laptop""

Which of the following endings best completes the context?

Choices:
A. is on a desk, the woman puts iron and belts it to place on the dress, then pattern and put her dress is on the typewriter.
B. is on the table and shows a piece of paper.
C. is sitting and the buttons are being pressed.
D. is on a desk.

Reply with exactly one uppercase letter out of A, B, C, or D.
",146
22082.0,Camel ride,"A group of men, boys and camels are in a desert area. One man is sitting on a camel. the man",B,"Context:
""A group of men, boys and camels are in a desert area. One man is sitting on a camel. the man""

Which of the following endings best completes the context?

Choices:
A. gets on all fours and walks.
B. explains the correct way to ride a camel.
C. is pulling a red gas can towards the camels head.
D. gets up from his camel, helps the camel get down from the sand pile, and leads the camel back into the sand pile.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
36664.0,Doing kickboxing,Two guys stand in a boxing ring with their gloved hands covering their facial profiles . Two guys are boxing in a boxing ring. a guy,B,"Context:
""Two guys stand in a boxing ring with their gloved hands covering their facial profiles . Two guys are boxing in a boxing ring. a guy""

Which of the following endings best completes the context?

Choices:
A. grabs hold of a bobble like object.
B. attacks repeatedly, kicking and punching.
C. in black gloves lifts a guy with a block before punching, lime colored block boxing.
D. flips over an opponent in a slow motion replay.

Reply with exactly one uppercase letter out of A, B, C, or D.
",151
3670.0,Cutting the grass,A man drives in circles a four wheels motorcycle in a field with high weeds while dust. then,C,"Context:
""A man drives in circles a four wheels motorcycle in a field with high weeds while dust. then""

Which of the following endings best completes the context?

Choices:
A. , the man bend over backwards, and spin making b-shaped circles in the dust.
B. , the man accelerates and spins and kicks.
C. , the man goes to another place to continue driving in circles.
D. , the man stops and puts the helmet, then he continues driving holding the handlebars.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
33253.0,Horseback riding,An introduction appears on the screen for a video about galloping along the beach. several images,B,"Context:
""An introduction appears on the screen for a video about galloping along the beach. several images""

Which of the following endings best completes the context?

Choices:
A. of horses are shown as well as other techniques such as walking alongside an animal and pulling a rope off to angle the horse.
B. are shown of people riding on horseback along the beach.
C. come onto the screen about standing a horse.
D. are shown of horses as a group of people ride along on several horses following a race.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
31246.0,Shaving,"A man stands in a bathroom in front of a mirror, holding a razor. The man begins speaking to the camera while showing the razor and its various parts. soon he",C,"Context:
""A man stands in a bathroom in front of a mirror, holding a razor. The man begins speaking to the camera while showing the razor and its various parts. soon he""

Which of the following endings best completes the context?

Choices:
A. dries the razor with a towel, and then shaves it for close up.
B. is cutting a beautiful picture of his surroundings.
C. begins shaving his face while looking in the mirror.
D. zooms in from some angles making eye contact with his reflection.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
29027.0,Camel ride,A tiger walks on top a fallen tree covered with green plants. then a iguana,A,"Context:
""A tiger walks on top a fallen tree covered with green plants. then a iguana""

Which of the following endings best completes the context?

Choices:
A. walks on a field with dead vegetation, while porcupines rest on stones.
B. is shown on a couch, it starts fighting with a man in black.
C. puts a bucket at the front of the tiger and is eating food.
D. enters the room with bees and starts to eat the leaves of the fallen tree along with the plant.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
49842.0,Sumo,The man in white uniform fixed the chubby man's belt. two men,D,"Context:
""The man in white uniform fixed the chubby man's belt. two men""

Which of the following endings best completes the context?

Choices:
A. are dancing and twirling in their leotards while two judges stand by them.
B. sat on the seashore, practicing.
C. touched the chubby man's chest as they un-chained him.
D. entered the ring and squat and clapped their hands, stood and bow to each other.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
49654.0,Scuba diving,Two women are shown talking about snorkling. There are fish swimming in the tank as the people look at them up close. classes,B,"Context:
""Two women are shown talking about snorkling. There are fish swimming in the tank as the people look at them up close. classes""

Which of the following endings best completes the context?

Choices:
A. as the people surf are shown on the screen.
B. are shown for teaching snorkeling before people begin diving into a river to look at the times on the floor.
C. are shown and the people then begin to explore.
D. are being held for people to "" do "" preparing to dive.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
33244.0,Playing kickball,"Two women and a little girl are walking outdoors, showing the little girl a group of boys in the distance. They throw a ball, and the girl kicks it before being led to a base. the group",B,"Context:
""Two women and a little girl are walking outdoors, showing the little girl a group of boys in the distance. They throw a ball, and the girl kicks it before being led to a base. the group""

Which of the following endings best completes the context?

Choices:
A. then dances a bit or stands on their sides to make a line.
B. gathers together to congratulate her.
C. turns onto a very hilly path, and more get to fly the kite.
D. stands waiting with a head count.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
47000.0,Futsal,A man is seen kicking a soccer ball into a goal followed by another man doing the same. Several more people step up to kick a goal with the goalie standing in front. the men,C,"Context:
""A man is seen kicking a soccer ball into a goal followed by another man doing the same. Several more people step up to kick a goal with the goalie standing in front. the men""

Which of the following endings best completes the context?

Choices:
A. continue stepping up and smoking and the rubber boys back off.
B. continue throwing the ball around while others stand and watch.
C. continue to kick balls while walking in and out frame.
D. continue to kick the ball amongst some more men hitting it back down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
13954.0,Making a sandwich,A man is demonstrating how to cook a friend bologna sandwich in his kitchen. he,B,"Context:
""A man is demonstrating how to cook a friend bologna sandwich in his kitchen. he""

Which of the following endings best completes the context?

Choices:
A. blindfolded the friend, and the friend eats the sandwich quickly.
B. takes two slices of sandwich bread and puts them in the toaster.
C. puts in in some cheese and opens the sandwich into pieces.
D. heated the bread evenly, then put it on the lettuce, cheese, and onions, in a baking pan.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
2813.0,Shot put,The man looks outside and sees the lady. The lady uses a pole to pole vault into the second story window and jump on the man. we,B,"Context:
""The man looks outside and sees the lady. The lady uses a pole to pole vault into the second story window and jump on the man. we""

Which of the following endings best completes the context?

Choices:
A. see the two people in the room vault in the fourth floor window.
B. see the title screen and the man's pants fly out the window.
C. see the jumping man in the living room with a book, then under the car.
D. see the whole routine a second time from the outside.

Reply with exactly one uppercase letter out of A, B, C, or D.
",149
5466.0,Playing pool,A man walks into frame and speaks to people all around a bar. People are seen eating and playing pool while others interact on the side. people,B,"Context:
""A man walks into frame and speaks to people all around a bar. People are seen eating and playing pool while others interact on the side. people""

Which of the following endings best completes the context?

Choices:
A. continue playing around with one another as well as speaking to the camera.
B. continue socializing with one another while people still play pool and eat.
C. continue to watch the man speak to the people around him while he continues to demonstrate how to play pool.
D. are seen playing pool continuously and injuring one another.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
19545.0,Playing piano,. an intro of what seems to be an indian man,B,"Context:
"". an intro of what seems to be an indian man""

Which of the following endings best completes the context?

Choices:
A. is shown with text explaining for him from different angles on his body.
B. is shown and documenting his everyday life.
C. talks to the camera while holding a small zoo mouse and begins frisking it and swiping its tail.
D. is shown and he's got five canoes under the water with a little man walking around next to them and mall security personnel in the background.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
42391.0,Ironing clothes,A woman is seen standing behind an ironing board ironing a shirt while speaking to the camera every now and then. the moves the shirt all around the table,D,"Context:
""A woman is seen standing behind an ironing board ironing a shirt while speaking to the camera every now and then. the moves the shirt all around the table""

Which of the following endings best completes the context?

Choices:
A. and continues ironing the shirt with help from several different people.
B. thoroughly and the woman then shirts a larger piece as well in a different manner.
C. while the camera pans around her body and eventually stopping at her feet.
D. ironing it and holding it up in the end to present.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
10013.0,Fixing the roof,Several shots are shown of a roof as well as the men laying down paper and pushing liquid all over the roof. the men,D,"Context:
""Several shots are shown of a roof as well as the men laying down paper and pushing liquid all over the roof. the men""

Which of the following endings best completes the context?

Choices:
A. continue filling buckets with mud and washing away scattered paper around the room.
B. continue laying down paper and performing tasks outside the roof with plants and building a fire.
C. then push cement in several shots all around to the roof and then throw it up.
D. continue this method and finish by laying more paper down.

Reply with exactly one uppercase letter out of A, B, C, or D.
",153
13208.0,Making a cake,The tins are added to an oven to cook. The tins are shown fully cooked and then flipped over to empty cake onto table. the parchment paper,B,"Context:
""The tins are added to an oven to cook. The tins are shown fully cooked and then flipped over to empty cake onto table. the parchment paper""

Which of the following endings best completes the context?

Choices:
A. is then applied to the tray.
B. is peeled off the cake.
C. is crumpled and shredded in the oven.
D. baked into a realist cake, and as oreos go on to bake.

Reply with exactly one uppercase letter out of A, B, C, or D.
",147
47952.0,Washing face,"A man shows a bottle of cream, and then he puts gel on his hand. Then, the man rub his face and neck with the cream. the man",B,"Context:
""A man shows a bottle of cream, and then he puts gel on his hand. Then, the man rub his face and neck with the cream. the man""

Which of the following endings best completes the context?

Choices:
A. takes the back of a head with the gel.
B. bends to wash his face, after he dry his face with a towel.
C. is applying the cream with a hose in the sink.
D. then shaves excessively his neck taking a little oil in his hand.

Reply with exactly one uppercase letter out of A, B, C, or D.
",150
46269.0,Disc dog,The man throws the disc at a distance and the dogs goes running to catch it in hits mouth. Then the dog goes back to the man to return the disc. the man,A,"Context:
""The man throws the disc at a distance and the dogs goes running to catch it in hits mouth. Then the dog goes back to the man to return the disc. the man""

Which of the following endings best completes the context?

Choices:
A. throws the disc again at a distance for the dog to run and fetch it.
B. is standing in the green field looking back watch the ball.
C. throw balls to his dog whom tries to eat them.
D. then goes back to hitting the balls at a distance and the dog runs to catch the disc.

Reply with exactly one uppercase letter out of A, B, C, or D.
",152
49791.0,Hitting a pinata,A lady brings a stool for the boy to stand on but the little boy is unable to hit the pinata. the lady,B,"Context:
""A lady brings a stool for the boy to stand on but the little boy is unable to hit the pinata. the lady""

Which of the following endings best completes the context?

Choices:
A. presents the pinata in a display.
B. takes the boy off the stool.
C. throws the pinata and her son chases after it and returns twice.
D. pushes the boy to the floor, picks up and carries him up onto the pinata while the little painting child is watching.

Reply with exactly one uppercase letter out of A, B, C, or D.
",144
1473.0,Swimming,A man stands in front of the camera speaking and various trips of people and sites are shown. another man,D,"Context:
""A man stands in front of the camera speaking and various trips of people and sites are shown. another man""

Which of the following endings best completes the context?

Choices:
A. holds down a black ski while people ski down hill and show the other person sliding down the hill.
B. is seen standing next to him as a man is peeing in a bowl.
C. is shown speaking and instruments are shown as well as interviews.
D. is interviewed followed by several more shots of the area.

Reply with exactly one uppercase letter out of A, B, C, or D.
",145
